player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Mack Wilson,2023,1,1.6,1.6,0.575,0.007,1.817794,1.817794,0.65327,00-0035144,2023,NE,LB,ILB,3.0,1998-02-14,CLE,155.0,26.0
Marte Mapu,2023,4,5.563708,1.390927,1.046332,0.006,6.321045,1.580261,1.18876,00-0039054,2023,NE,LB,ILB,30.0,1999-11-08,NE,76.0,24.0
Christian Elliss,2022,2,1.575,0.7875,0.0,0.004,1.932061,0.96603,0.0,00-0036813,2023,NE,LB,ILB,53.0,1999-01-02,,,25.0
Terez Hall,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0034962,2023,NE,LB,OLB,59.0,1996-11-18,,,27.0
Diego Fagot,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037806,2023,NE,LB,ILB,42.0,,,,
J.C. Jackson,2022,5,82.5,16.5,40.0,0.079,101.20317,20.240634,49.068204,00-0034591,2023,NE,DB,CB,29.0,1995-11-17,,,28.0
Jonathan Jones,2023,2,19.0,9.5,13.0,0.042,21.586299,10.793149,14.769573,00-0032580,2023,NE,DB,CB,31.0,1993-09-20,,,30.0
Jalen Mills,2023,1,2.5,2.5,1.0,0.011,2.840302,2.840302,1.136121,00-0032803,2023,NE,DB,CB,2.0,1994-04-06,PHI,233.0,30.0
Christian Gonzalez,2023,4,15.102868,3.775717,15.102868,0.017,17.158685,4.289671,17.158685,00-0039147,2023,NE,DB,CB,6.0,2002-06-28,NE,17.0,21.0
Myles Bryant,2023,1,2.627,2.627,0.0,0.012,2.98459,2.98459,0.0,00-0036087,2023,NE,DB,CB,27.0,1998-01-02,,,26.0
Marcus Jones,2022,4,5.176952,1.294238,0.945056,0.006,6.350593,1.587648,1.159305,00-0037253,2023,NE,DB,CB,25.0,1998-10-22,NE,85.0,25.0
Marco Wilson,2021,4,4.130376,1.032594,0.650376,0.006,5.780263,1.445066,0.91017,00-0036884,2023,NE,DB,CB,19.0,1999-03-03,ARI,136.0,25.0
Breon Borders,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033435,2023,NE,DB,CB,35.0,1995-07-22,,,28.0
Shaun Wade,2021,4,3.797564,0.949391,0.317564,0.005,5.314509,1.328627,0.444416,00-0036559,2023,NE,DB,CB,26.0,1998-09-16,BAL,160.0,25.0
Isaiah Bolden,2023,4,3.921684,0.980421,0.081684,0.004,4.455508,1.113877,0.092803,00-0038641,2023,NE,DB,CB,29.0,1999-12-16,NE,245.0,24.0
Alex Austin,2023,4,3.917784,0.979446,0.077784,0.004,4.451077,1.112769,0.088372,00-0038646,2023,NE,DB,CB,28.0,2001-05-22,BUF,252.0,22.0
William Hooper,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038529,2023,NE,DB,CB,27.0,2000-03-21,,,24.0
Rodney Randle,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0035435,2023,NE,DB,CB,39.0,1997-02-27,,,27.0
Devin McCourty,2022,1,9.0,9.0,8.0,0.043,11.040346,11.040346,9.813641,00-0027647,2023,NE,DB,FS,32.0,1987-08-13,NE,27.0,36.0
Adrian Phillips,2021,3,12.75,4.25,7.25,0.023,17.843014,5.947671,10.146027,00-0031404,2023,NE,DB,FS,21.0,1992-03-28,,,32.0
Jabrill Peppers,2023,2,9.0,4.5,6.0,0.02,10.225089,5.112544,6.816726,00-0033883,2023,NE,DB,SS,5.0,1995-10-04,CLE,25.0,28.0
Cody Davis,2023,1,2.2,2.2,0.5,0.01,2.499466,2.499466,0.56806,00-0029764,2023,NE,DB,FS,22.0,1989-06-06,,,34.0
Kyle Dugger,2020,4,8.331902,2.082976,5.560149,0.011,10.736467,2.684117,7.164793,00-0036231,2023,NE,DB,FS,23.0,1996-03-22,NE,37.0,28.0
Joshuah Bledsoe,2023,2,1.785,0.8925,0.0,0.004,2.027976,1.013988,0.0,00-0036872,2023,NE,DB,FS,24.0,1998-12-30,NE,188.0,25.0
Brenden Schooler,2022,3,2.575,0.858333,0.015,0.004,3.158766,1.052921,0.018401,00-0037205,2023,NE,DB,FS,41.0,1997-05-30,,,26.0
Brad Hawkins,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037584,2023,NE,DB,SS,29.0,,,,
Chad Ryland,2023,4,4.626748,1.156687,0.786748,0.005,5.256546,1.314136,0.893841,00-0038567,2023,NE,K,K,37.0,1999-10-15,NE,112.0,24.0
Bryce Baringer,2023,4,4.018456,1.004614,0.178456,0.004,4.565452,1.141363,0.202748,00-0038610,2023,NE,P,P,17.0,1999-04-26,NE,192.0,24.0
Corliss Waitman,2023,1,0.99,0.99,0.025,0.004,1.12476,1.12476,0.028403,00-0035821,2023,NE,P,P,39.0,1995-07-21,,,28.0
Joe Cardona,2023,4,6.3,1.575,2.6,0.007,7.157562,1.789391,2.953915,00-0032228,2023,NE,LS,LS,49.0,1992-04-16,NE,166.0,32.0
La'Michael Pettway,2023,1,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,NE,TE,TE,46.0,1997-03-20,,,27.0
Carson Wells,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,NE,LB,LB,59.0,,,,
Azizi Hearn,2023,3,2.703,0.901,0.018,0.004,3.070935,1.023645,0.02045,,2023,NE,DB,CB,48.0,1999-06-05,,,24.0
