player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,year
Fakhir Brown,543,CB,SL,12,3,0,48.9,1,0,26,0,0,81.1,79.2,61.8,55.6,64.0,74.8,0,0,1,4,34.0,7.0,4,10,5,65.1,44,0,0,41,689,451,748,0,0,0,0,0,2,748,2,295,16,18,50,1,90,0,4,562,192,12.8,2007
James Hall,733,ED,SL,15,11,1,,1,0,26,0,0,67.3,69.2,26.3,66.3,69.7,72.4,10,38,0,0,,8.5,4,0,6,0.0,0,2,0,5,0,8,736,731,0,14,103,614,0,5,408,320,0,27,32,3,0,50,0,0,0,,2007
Raonall Smith,1045,LB,SL,4,0,0,50.0,0,0,26,0,0,29.8,41.9,72.5,72.7,45.9,22.8,2,2,0,0,10.0,100.0,2,0,0,64.6,1,0,0,17,0,7,35,18,0,0,4,14,0,17,13,15,0,0,0,0,2,4,0,10,6,10.0,2007
Will Witherspoon,1079,LB,SL,16,11,2,76.3,0,2,26,1,0,78.9,76.8,40.9,72.5,66.3,61.7,4,16,0,0,36.0,13.2,16,4,3,108.3,29,7,0,1013,0,432,1020,2,0,0,2,0,1,1018,153,435,4,60,94,6,38,27,1,309,138,10.7,2007
Lenny Walls,1313,CB,SL,5,0,0,59.1,0,0,26,0,0,37.8,36.2,82.2,,37.2,26.5,0,0,0,0,59.0,42.9,6,3,1,133.9,13,0,0,25,161,108,189,0,0,0,0,0,1,189,0,81,2,1,8,0,22,0,4,227,92,17.5,2007
Pisa Tinoisamoa,1359,LB,SL,9,8,0,70.7,0,0,26,0,0,48.9,53.6,74.3,53.0,60.5,61.3,0,5,0,2,32.0,10.9,5,0,0,82.4,29,0,0,466,3,270,517,9,0,4,5,0,0,508,35,212,39,19,33,5,41,5,2,250,183,8.6,2007
Todd Johnson,1413,S,SL,8,0,0,100.0,0,0,26,0,0,56.7,61.1,77.8,55.6,70.9,61.3,0,0,0,0,11.0,18.2,2,0,0,112.5,1,0,0,25,2,68,135,0,0,0,0,0,101,135,5,62,7,1,9,0,1,0,0,11,3,11.0,2007
Brandon Chillar,1851,LB,SL,15,10,1,71.9,0,3,26,0,0,75.3,64.4,58.9,61.0,54.6,81.6,4,7,0,0,23.0,8.1,5,2,1,97.1,23,3,0,712,6,311,806,59,0,1,15,43,1,747,133,362,28,29,47,6,32,14,1,190,124,8.3,2007
Trevor Johnson,1948,ED,SL,9,2,0,100.0,0,0,26,0,0,58.6,59.0,78.7,52.8,68.3,74.2,0,1,0,0,14.0,0.0,0,0,0,118.8,1,1,0,0,0,1,104,104,0,2,3,99,0,0,55,48,0,4,5,0,1,2,0,14,6,14.0,2007
Ronald Bartell,2267,CB,SL,16,4,0,73.6,0,2,26,1,0,52.2,55.0,69.7,52.6,69.0,71.3,1,4,0,2,83.0,8.1,6,6,2,98.4,53,1,0,109,256,450,821,0,0,0,0,0,28,821,50,321,428,18,64,2,72,6,2,645,266,12.2,2007
O.J. Atogwe,2283,S,SL,16,9,0,56.8,0,1,26,1,0,91.3,90.4,41.9,35.1,81.4,90.6,1,0,1,8,52.0,3.8,3,4,4,77.1,21,0,0,214,5,550,1008,0,0,0,0,0,761,1008,30,428,28,17,67,0,37,1,3,358,122,17.0,2007
Jerome Carter,2334,S,SL,2,1,0,0.0,0,0,26,0,0,64.5,67.4,73.9,60.0,65.3,79.1,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,11,0,6,28,0,0,0,0,0,14,28,1,21,3,1,1,0,1,0,0,0,0,,2007
Eric Moore,2403,ED,SL,7,0,1,,1,0,26,0,0,60.1,64.4,45.1,59.4,71.2,74.8,4,5,0,0,,0.0,0,0,1,0.0,0,3,0,0,0,2,154,154,0,4,55,95,0,0,107,45,0,5,5,1,0,12,0,0,0,,2007
Tye Hill,2960,CB,SL,8,0,0,54.4,0,0,26,0,0,77.6,75.7,86.0,,54.1,58.0,0,0,0,1,68.0,16.7,6,7,0,86.9,31,0,0,12,482,319,506,0,0,0,0,0,1,506,0,187,11,4,30,0,57,0,3,400,143,12.9,2007
Claude Wroten,3013,DI,SL,11,1,0,,1,1,26,0,0,,46.6,13.9,49.3,61.2,73.4,2,4,0,0,,0.0,0,0,3,0.0,0,1,0,1,0,0,237,236,11,139,35,51,0,1,176,61,0,5,5,0,0,7,0,0,0,,2007
Victor Adeyanju,3058,ED,SL,15,7,1,100.0,0,0,26,1,0,52.8,70.8,85.5,48.6,83.9,78.9,4,11,0,0,13.0,2.9,1,0,0,100.0,2,0,0,0,0,4,467,467,0,23,29,415,0,0,212,251,0,21,27,3,2,15,0,16,10,8.0,2007
Tim McGarigle,3166,LB,SL,1,0,0,100.0,0,0,26,0,0,46.4,24.2,63.6,,,74.9,0,0,0,0,26.0,0.0,0,0,0,118.8,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,26,27,26.0,2007
Adam Carriker,3629,DI,SL,16,6,3,,1,0,26,1,0,76.2,65.9,66.1,56.7,65.5,77.1,4,10,0,0,,0.0,0,0,3,0.0,0,2,1,0,0,0,688,688,57,508,15,108,0,0,353,335,0,20,21,6,0,16,0,0,0,,2007
Jonathan Wade,3700,CB,SL,10,3,0,78.3,1,0,26,0,0,56.0,52.8,83.3,,30.4,43.3,0,0,0,1,33.0,18.2,4,0,1,122.1,18,0,0,12,206,163,227,0,0,0,0,0,2,227,0,64,7,3,15,1,23,0,2,246,75,13.7,2007
Clifton Ryan,3770,DI,SL,16,8,0,,1,2,26,1,0,65.5,79.8,35.7,72.5,77.3,76.9,1,7,0,0,,3.2,1,0,4,0.0,0,2,0,0,0,0,369,369,8,357,0,4,0,0,125,244,0,22,22,4,0,10,0,0,0,,2007
Quinton Culberson,3917,LB,SL,2,3,0,100.0,0,1,26,0,0,55.1,57.5,70.1,62.8,58.8,70.2,0,3,0,0,13.0,6.3,1,0,0,158.3,3,0,0,65,0,24,69,3,0,0,2,1,0,66,11,34,1,5,12,0,3,3,1,38,18,12.7,2007
Darius Vinnett,4093,CB,SL,2,0,0,100.0,0,0,26,0,0,29.0,29.7,75.1,,52.3,45.7,0,0,0,0,6.0,25.0,1,0,0,91.7,1,0,0,1,23,12,24,0,0,0,0,0,0,24,0,12,0,1,3,0,1,0,0,6,0,6.0,2007
La'Roi Glover,204,DI,SL,16,3,0,,0,0,26,0,0,58.0,48.5,63.0,58.6,44.2,76.3,7,10,0,0,,4.3,1,0,2,0.0,0,0,0,0,0,0,590,590,118,460,0,12,0,0,340,250,0,14,19,1,0,17,0,0,0,,2008
Corey Chavous,350,S,SL,13,6,0,75.9,2,1,26,0,0,36.3,38.0,85.0,55.7,45.9,47.8,2,1,0,0,90.0,17.6,13,1,2,151.9,22,0,0,245,3,367,788,0,0,0,0,0,520,788,25,396,20,19,55,2,29,3,3,483,199,22.0,2008
Leonard Little,370,ED,SL,14,1,0,,0,1,26,0,0,60.1,68.5,42.6,76.2,51.7,75.5,5,18,0,0,,0.0,0,0,2,0.0,0,7,0,1,0,1,327,326,0,3,0,323,0,1,212,114,0,13,9,1,0,30,0,0,0,,2008
Chris Draft,401,LB,SL,12,5,0,50.0,0,0,26,0,0,77.8,68.3,75.2,56.6,58.6,90.0,1,1,0,0,14.0,0.0,0,1,1,58.7,6,0,0,344,1,132,349,1,0,0,0,1,0,348,23,194,3,13,22,3,12,2,0,43,26,7.2,2008
Gary Stills,485,LB,SL,1,0,0,,0,0,26,0,0,60.0,60.7,65.6,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2008
Jason Craft,524,CB,SL,15,3,0,73.2,0,1,26,2,0,58.5,67.6,86.5,90.9,69.1,77.5,2,3,0,1,39.0,5.5,3,5,2,98.4,41,3,0,24,134,318,577,0,0,0,0,0,0,577,46,213,419,19,49,3,56,8,1,494,268,12.0,2008
Fakhir Brown,543,CB,SL,13,3,0,63.2,0,1,26,1,0,49.8,54.6,89.3,99.1,46.2,67.2,0,0,0,1,48.0,10.0,5,7,2,109.3,43,1,0,8,729,400,771,0,0,0,0,0,5,771,1,370,29,9,42,2,68,1,5,589,241,13.7,2008
James Hall,733,ED,SL,16,4,0,,0,0,26,0,0,60.0,65.3,38.6,73.1,56.2,51.5,6,21,0,0,,8.8,3,0,3,0.0,0,7,0,1,0,2,501,499,13,79,1,406,0,2,282,217,1,23,27,2,0,34,0,0,0,,2008
Will Witherspoon,1079,LB,SL,16,5,1,67.6,0,0,26,1,0,72.7,62.6,84.5,64.6,47.8,76.4,2,12,0,1,36.0,13.0,10,1,1,78.4,23,1,0,859,0,343,863,1,0,0,1,0,0,862,122,398,3,30,62,2,34,15,1,183,125,8.0,2008
Pisa Tinoisamoa,1359,LB,SL,16,11,0,75.5,0,2,26,0,0,63.7,49.8,75.2,59.3,38.2,70.8,2,0,0,0,34.0,11.3,11,3,1,122.8,37,3,0,899,2,421,940,6,0,0,5,1,0,934,52,467,33,38,75,7,49,5,4,360,218,9.7,2008
Ricky Manning,1397,CB,SL,3,0,0,100.0,0,0,26,0,0,55.6,73.4,77.3,85.2,90.4,45.2,1,1,0,0,8.0,25.0,1,0,0,100.0,2,1,0,0,1,26,53,0,0,0,0,0,0,53,6,21,52,3,3,1,2,3,0,16,4,8.0,2008
Todd Johnson,1413,S,SL,8,1,0,66.7,0,0,26,0,0,63.0,63.7,78.5,51.1,63.5,61.6,0,0,0,0,6.0,14.3,2,0,0,72.9,2,0,0,26,1,110,218,0,0,0,0,0,188,218,6,102,3,4,11,0,3,0,0,11,7,5.5,2008
Ronald Bartell,2267,CB,SL,16,1,0,49.5,0,2,26,1,0,68.0,66.9,65.4,75.9,56.5,64.7,0,1,0,3,37.0,12.9,8,18,4,63.5,50,1,0,15,772,471,916,0,0,0,0,0,2,916,5,440,127,11,53,1,101,2,2,629,258,12.6,2008
O.J. Atogwe,2283,S,SL,16,7,0,61.5,0,6,26,2,1,56.7,61.6,83.9,83.2,61.2,90.7,0,6,0,5,45.0,3.7,3,0,1,72.8,16,0,0,139,1,483,1003,0,0,0,0,0,859,1003,26,494,4,10,72,1,26,6,1,288,73,18.0,2008
Eric Moore,2403,ED,SL,5,0,0,,0,0,26,0,0,60.0,61.1,77.9,60.9,58.6,71.0,0,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,70,70,0,2,0,68,0,0,40,29,0,3,3,0,0,4,0,0,0,,2008
Tye Hill,2960,CB,SL,4,0,0,82.6,0,1,26,0,0,30.1,33.7,81.2,,58.7,85.6,0,0,0,0,52.0,0.0,0,2,2,147.7,19,0,0,0,159,88,160,0,0,0,0,0,0,160,0,72,1,4,19,0,23,0,2,320,87,16.8,2008
Victor Adeyanju,3058,ED,SL,16,4,0,0.0,0,0,26,0,0,60.1,48.1,57.2,59.8,45.4,79.2,2,11,0,0,,4.9,2,0,2,39.6,0,2,0,1,0,4,508,507,5,49,0,453,0,1,192,312,0,22,35,6,1,15,0,0,0,,2008
Eric Bassey,3222,CB,SL,2,0,0,,0,0,26,0,0,66.1,66.3,72.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,9,7,9,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,,2008
Adam Carriker,3629,DI,SL,15,3,1,,0,0,26,0,0,,56.9,61.8,58.7,56.8,67.7,2,6,0,0,,3.7,1,0,2,0.0,0,0,0,0,0,0,564,564,36,494,0,34,0,0,232,332,0,20,23,3,0,8,0,0,0,,2008
Jonathan Wade,3700,CB,SL,6,1,0,62.5,1,0,26,0,0,54.2,56.5,80.8,60.0,67.3,83.8,0,0,0,1,56.0,0.0,0,0,2,96.9,10,0,0,9,79,74,119,0,0,0,0,0,0,119,1,44,31,4,11,0,16,0,1,184,87,18.4,2008
Clifton Ryan,3770,DI,SL,16,5,1,,0,0,26,0,0,62.7,55.8,75.3,52.4,56.3,76.8,1,3,0,0,,6.5,2,0,1,0.0,0,0,0,0,0,0,589,589,28,557,0,4,0,0,234,355,0,19,24,4,0,4,0,0,0,,2008
Quinton Culberson,3917,LB,SL,15,6,0,90.0,0,0,26,1,0,69.9,59.3,72.6,56.4,52.7,80.6,0,2,0,0,54.0,4.7,2,1,0,109.6,9,0,0,378,0,132,403,13,0,0,8,5,0,390,34,237,12,20,35,1,10,2,0,103,48,11.4,2008
Chris Long,4316,ED,SL,16,4,0,0.0,0,0,26,1,0,67.0,58.6,85.0,60.8,52.2,60.5,9,18,0,0,,18.4,7,0,0,39.6,0,3,0,2,0,2,712,710,1,5,0,704,0,2,352,358,0,24,27,5,1,30,0,0,0,,2008
Keenan Burton,4442,WR,SL,2,0,0,,0,0,26,0,0,62.5,63.1,64.6,,,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,,2008
Chris Chamberlain,4542,LB,SL,2,0,0,,0,0,26,0,0,,67.6,64.7,59.2,65.9,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,1,8,0,2,2,0,0,0,0,0,0,,2008
David Vobora,4566,LB,SL,5,1,0,,0,0,26,0,0,65.4,72.4,76.2,71.4,66.0,83.4,1,0,0,0,,14.3,1,0,0,0.0,0,0,0,53,0,10,53,0,0,0,0,0,0,53,1,42,0,4,5,0,0,1,0,0,0,,2008
Leonard Little,370,ED,SL,13,1,4,66.7,0,0,26,0,0,67.3,69.0,72.7,71.2,50.8,60.3,11,18,1,1,66.0,5.6,1,0,1,109.7,4,7,0,1,0,25,558,557,0,6,0,551,0,1,292,241,0,20,16,5,6,36,1,86,88,21.5,2009
James Hall,733,ED,SL,14,0,1,0.0,0,0,26,0,0,68.9,65.7,84.9,65.8,57.7,79.7,6,16,0,0,,5.3,2,0,0,39.6,0,5,0,24,0,35,703,679,12,153,0,514,0,24,353,315,0,29,36,3,1,27,0,0,0,,2009
Paris Lenon,751,LB,SL,13,7,0,82.4,0,3,26,0,0,66.8,67.7,43.6,56.1,68.6,75.4,0,2,0,0,26.0,7.3,3,1,2,102.5,14,0,0,454,0,187,461,0,0,0,0,0,0,461,22,252,7,12,31,1,17,2,0,146,135,10.4,2009
Clinton Hart,1252,S,SL,5,3,0,85.7,0,0,26,0,0,37.5,51.4,80.6,93.5,69.0,55.5,1,2,0,0,57.0,17.6,3,0,0,158.3,6,0,0,78,8,65,162,0,0,0,0,0,74,162,2,95,2,3,11,0,7,3,2,125,67,20.8,2009
Ronald Bartell,2267,CB,SL,15,3,0,63.4,0,3,26,1,0,53.7,55.5,66.1,52.5,64.7,61.2,0,1,0,0,53.0,12.0,9,9,5,108.0,59,0,0,86,844,510,970,0,0,0,0,0,33,970,7,453,7,17,63,0,93,1,5,783,266,13.3,2009
O.J. Atogwe,2283,S,SL,12,7,1,67.7,0,3,26,2,0,56.3,66.0,85.0,91.9,66.6,89.9,4,5,0,2,33.0,4.5,3,2,1,59.2,21,1,0,233,2,370,748,0,0,0,0,0,456,748,28,350,57,11,56,0,31,10,0,205,110,9.8,2009
James Butler,2517,S,SL,13,8,0,68.6,1,0,26,1,0,31.0,42.6,84.0,45.2,71.8,88.8,1,0,0,3,73.0,6.7,5,1,1,113.7,24,0,0,189,3,392,779,0,0,0,0,0,574,779,17,370,13,15,62,1,35,1,4,467,225,19.5,2009
Victor Adeyanju,3058,ED,SL,10,0,0,100.0,0,0,26,1,0,56.1,55.6,83.9,59.8,51.8,71.5,2,9,0,0,6.0,28.6,2,0,0,91.7,1,0,0,3,0,12,290,287,15,87,0,185,0,3,164,114,0,2,5,0,1,11,0,6,5,6.0,2009
LaJuan Ramsey,3149,DI,SL,13,2,0,,0,1,26,0,0,58.0,51.2,53.6,62.0,49.0,74.2,2,1,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,2,355,355,8,345,0,2,0,0,165,188,0,11,10,5,0,4,0,0,0,,2009
James Wyche,3158,ED,SL,3,0,0,,0,0,26,0,0,,53.2,72.6,53.2,57.7,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,0,0,0,19,0,0,11,8,0,1,2,0,0,0,0,0,0,,2009
Quincy Butler,3263,CB,SL,11,2,0,44.0,0,0,26,0,0,69.0,65.9,86.4,49.5,51.9,78.0,0,0,0,0,27.0,4.2,1,3,2,76.3,11,0,0,53,317,212,410,0,0,0,0,0,2,410,3,195,38,7,21,0,25,0,1,145,19,13.2,2009
Jonathan Wade,3700,CB,SL,9,1,0,77.8,0,0,26,0,0,70.8,67.8,83.8,53.6,50.1,50.5,1,0,0,0,24.0,23.5,4,4,2,115.0,14,0,0,7,194,160,273,0,0,0,0,0,24,273,7,106,48,2,12,0,18,1,1,129,38,9.2,2009
Clifton Ryan,3770,DI,SL,16,5,1,,0,0,26,0,0,57.9,54.6,40.5,50.7,61.3,72.3,1,2,0,0,,4.2,2,0,4,0.0,0,1,0,0,0,2,644,644,0,644,0,0,0,0,270,372,0,35,41,8,0,4,0,0,0,,2009
C.J. Ah You,3855,DI,SL,8,0,1,66.7,0,0,26,0,0,85.4,71.8,82.3,61.6,53.9,66.6,1,5,0,0,3.0,5.6,1,0,0,70.1,2,1,0,13,0,12,175,162,2,117,0,43,0,13,100,63,0,13,17,0,3,7,0,3,6,1.5,2009
Craig Dahl,3920,S,SL,14,5,0,61.0,0,0,26,2,0,62.8,62.4,17.6,47.7,71.5,82.5,3,1,0,0,44.0,7.1,4,4,1,111.6,25,2,0,364,1,326,646,0,0,0,0,0,242,646,52,268,39,19,47,3,41,6,3,338,146,13.5,2009
Gary Gibson,4232,DI,SL,5,2,1,,0,0,26,0,0,60.0,56.1,82.7,56.0,55.2,73.7,1,0,0,0,,8.3,1,0,0,0.0,0,0,0,0,0,0,150,150,0,145,0,5,0,0,64,86,0,6,9,1,0,1,0,0,0,,2009
Chris Long,4316,ED,SL,16,8,1,0.0,0,1,26,0,0,57.0,61.2,65.4,64.4,57.7,67.1,13,20,0,0,,5.4,2,0,2,39.6,0,5,0,1,0,15,809,808,2,25,0,781,0,1,442,352,0,25,27,2,2,38,0,0,0,,2009
Justin King,4415,CB,SL,15,2,0,74.5,0,0,26,1,0,42.3,44.5,86.6,55.3,58.2,34.4,1,2,0,0,32.0,22.7,10,1,2,120.3,41,0,0,31,170,336,548,0,0,0,0,0,8,548,21,191,339,13,32,0,55,3,3,501,185,12.2,2009
Larry Grant,4528,LB,SL,13,2,0,100.0,0,0,26,0,0,68.6,66.9,68.8,77.5,60.3,83.9,0,1,0,0,9.0,6.3,1,0,0,86.1,3,1,0,112,0,27,112,0,0,0,0,0,0,112,4,81,0,8,13,0,3,2,0,14,7,4.7,2009
Chris Chamberlain,4542,LB,SL,7,3,0,100.0,0,0,26,0,0,65.2,68.1,67.6,57.8,66.3,80.5,0,0,0,0,8.0,12.5,1,0,0,88.9,3,0,0,58,0,15,58,0,0,0,0,0,0,58,2,41,0,3,4,0,3,0,0,16,16,5.3,2009
David Vobora,4566,LB,SL,12,4,0,78.9,0,1,26,0,0,74.3,71.6,71.6,54.4,67.6,89.9,1,1,0,0,24.0,2.8,1,3,1,106.1,15,0,0,385,0,124,398,0,0,0,0,0,1,398,23,251,12,23,31,2,19,2,1,100,87,6.7,2009
Leger Douzable,4654,DI,SL,11,0,0,,0,0,26,0,0,64.1,70.8,82.7,55.8,72.6,73.2,4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,192,192,13,179,0,0,0,0,107,83,0,10,11,6,0,4,0,0,0,,2009
David Roach,4773,S,SL,7,0,0,100.0,0,0,26,0,0,49.3,44.1,76.5,45.7,53.6,84.7,0,0,0,0,26.0,0.0,0,0,0,118.8,4,0,0,21,0,80,104,0,0,0,0,0,82,104,5,19,1,0,7,0,4,0,0,78,10,19.5,2009
James Laurinaitis,4958,LB,SL,16,5,0,80.5,0,1,26,1,0,62.1,66.6,88.2,62.9,66.6,90.5,4,4,0,2,27.0,4.5,5,2,2,89.5,33,2,0,1040,1,480,1043,0,0,0,0,0,1,1043,73,490,1,48,100,4,41,10,1,345,209,10.5,2009
Bradley Fletcher,4989,CB,SL,7,0,0,66.7,1,0,26,0,0,54.9,62.8,83.4,,89.5,87.8,0,0,0,0,47.0,0.0,0,1,1,128.2,12,0,0,18,211,134,244,0,0,0,0,0,15,244,0,110,0,7,23,1,18,0,1,228,71,19.0,2009
Darell Scott,5026,DI,SL,11,2,0,,0,0,26,1,0,62.8,70.4,61.6,60.3,70.6,75.0,0,3,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,277,277,0,277,0,0,0,0,115,162,0,13,16,3,0,3,0,0,0,,2009
Danny Gorrer,5424,CB,SL,2,0,0,63.6,0,0,26,0,0,39.0,41.6,79.9,,64.6,24.8,0,0,0,0,45.0,20.0,1,1,1,136.2,7,0,0,0,82,63,82,0,0,0,0,0,0,82,0,19,0,0,4,0,11,0,1,134,69,19.1,2009
Fred Robbins,623,DI,SL,16,5,5,0.0,0,1,26,2,0,68.9,75.5,47.2,72.5,69.8,77.3,6,21,0,0,,4.2,1,0,3,39.6,0,6,0,0,0,2,646,646,59,585,0,1,0,0,439,205,0,23,18,6,1,33,0,0,0,,2010
Na'il Diggs,652,LB,SL,12,7,0,61.5,0,0,26,1,0,55.0,59.5,71.5,63.6,60.9,66.9,0,4,0,0,38.0,12.8,5,2,1,89.6,8,0,0,382,0,137,389,0,0,0,0,0,0,389,38,214,7,14,27,3,13,4,0,113,85,14.1,2010
James Hall,733,ED,SL,16,5,1,100.0,1,4,26,0,0,57.2,68.2,53.0,77.6,52.9,57.4,7,31,0,0,18.0,6.4,3,0,4,95.8,5,10,0,25,0,50,802,777,2,50,1,722,0,25,493,259,0,38,39,2,5,48,0,35,31,7.0,2010
Michael Lewis,1065,S,SL,5,2,0,80.0,0,0,26,0,0,49.9,51.6,80.2,76.0,58.6,68.1,0,0,0,0,23.0,14.3,2,0,0,106.3,8,1,0,73,4,108,194,0,0,0,0,0,113,194,3,83,4,6,10,0,10,1,0,95,50,11.9,2010
Ronald Bartell,2267,CB,SL,15,5,1,52.1,0,1,26,0,0,68.4,68.4,88.4,69.9,57.2,62.1,0,2,0,0,41.0,11.1,7,6,7,75.9,50,0,0,37,810,550,852,0,0,0,0,0,3,852,8,294,2,16,51,2,96,2,2,540,204,10.8,2010
O.J. Atogwe,2283,S,SL,16,8,2,59.0,0,2,26,0,0,57.1,70.0,33.4,90.9,80.3,89.8,5,7,0,3,31.0,6.4,5,1,4,72.2,23,3,0,275,3,559,975,0,0,0,0,0,621,975,62,354,76,16,65,3,39,15,2,336,120,14.6,2010
James Butler,2517,S,SL,12,2,1,57.1,0,1,26,1,0,58.6,63.9,80.5,65.2,75.6,90.2,0,0,0,2,21.0,0.0,0,1,0,75.3,8,0,0,62,0,246,351,0,0,0,0,0,285,351,6,99,4,6,18,1,14,0,4,86,4,10.8,2010
Quincy Butler,3263,CB,SL,4,2,0,46.2,0,0,26,0,0,43.0,45.2,81.1,,60.6,55.7,0,0,0,0,26.0,16.7,2,3,0,70.0,6,0,0,6,107,77,119,0,0,0,0,0,1,119,0,42,5,3,8,0,13,0,0,92,27,15.3,2010
Kevin Dockery,3298,CB,SL,10,3,0,68.4,0,0,26,0,0,57.9,57.6,24.2,74.6,47.4,68.0,0,5,0,1,65.0,9.5,2,3,3,94.5,26,0,0,24,70,207,288,0,0,0,0,0,2,288,18,63,192,6,16,0,38,5,1,343,223,13.2,2010
Clifton Ryan,3770,DI,SL,1,0,0,,0,0,26,1,0,,66.3,73.5,64.4,61.6,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,11,5,0,0,0,0,0,1,0,0,0,,2010
C.J. Ah You,3855,ED,SL,16,2,1,100.0,0,1,26,0,0,53.9,64.3,83.9,68.4,53.5,75.2,6,5,0,0,12.0,0.0,0,0,0,116.7,1,4,0,25,0,25,344,319,14,184,0,116,0,25,239,80,0,10,7,2,1,15,0,12,5,12.0,2010
Craig Dahl,3920,S,SL,15,4,0,63.6,0,2,26,1,0,41.1,46.8,85.1,49.3,63.7,60.0,2,4,0,2,61.0,14.9,14,3,1,81.9,28,1,0,244,0,528,907,0,0,0,0,0,619,907,62,317,44,24,76,8,44,7,1,403,192,14.4,2010
Gary Gibson,4232,DI,SL,16,5,2,,0,0,26,0,0,60.0,60.0,87.2,59.5,57.0,44.6,4,6,0,0,,10.5,2,0,0,0.0,0,1,0,0,0,0,589,589,6,580,0,3,0,0,304,285,0,10,12,1,0,11,0,0,0,,2010
Chris Long,4316,ED,SL,16,2,1,40.0,2,3,26,1,0,55.0,64.0,63.2,78.0,44.9,29.4,13,56,0,0,17.0,16.7,4,1,3,59.6,2,8,0,3,0,53,962,959,0,2,1,956,0,3,577,332,0,21,18,1,5,77,0,29,26,14.5,2010
Justin King,4415,CB,SL,8,1,0,69.6,0,0,26,0,0,64.6,67.7,82.3,66.7,74.4,74.2,0,2,0,0,36.0,5.3,1,2,0,126.4,16,0,0,23,23,141,186,0,0,0,0,0,3,186,9,36,137,10,17,2,23,2,2,206,65,12.9,2010
Bryan Kehl,4437,LB,SL,11,4,0,83.3,0,0,26,0,0,69.2,69.3,70.4,77.7,59.6,67.3,1,6,0,0,16.0,9.4,3,0,0,117.0,10,0,0,197,2,99,206,0,0,0,0,0,0,206,26,81,7,15,25,2,12,7,1,65,49,6.5,2010
Larry Grant,4528,LB,SL,13,0,1,78.6,0,2,26,1,0,38.4,35.1,31.6,59.9,39.6,32.8,0,0,0,0,35.0,25.0,5,0,1,129.2,11,1,0,288,0,125,305,0,0,0,0,0,0,305,25,155,17,8,15,0,14,1,1,130,105,11.8,2010
Chris Chamberlain,4542,LB,SL,9,3,1,90.0,0,0,26,0,0,67.5,58.8,69.9,56.1,52.7,41.3,0,0,0,0,30.0,16.7,4,1,0,102.1,9,0,0,167,0,66,172,0,0,0,0,0,0,172,20,86,5,13,17,2,10,0,0,85,78,9.4,2010
David Vobora,4566,LB,SL,10,5,0,90.9,0,0,26,0,0,67.9,69.1,22.9,73.1,65.4,69.1,0,5,0,0,9.0,7.7,2,0,1,90.9,10,2,0,220,0,74,229,0,0,0,0,0,0,229,29,126,9,11,19,0,11,7,0,64,55,6.4,2010
James Laurinaitis,4958,LB,SL,16,10,2,69.6,0,0,26,1,0,62.5,73.1,87.7,61.6,80.3,88.8,6,5,0,1,31.0,6.4,7,4,0,88.8,39,4,0,1051,0,536,1058,1,0,0,1,0,3,1057,138,384,3,61,93,8,56,15,1,406,264,10.4,2010
Bradley Fletcher,4989,CB,SL,16,6,0,51.8,0,0,26,1,0,60.8,67.4,90.2,63.7,87.4,87.4,0,1,0,4,36.0,4.3,3,5,5,68.6,43,0,0,147,821,600,978,0,0,0,0,0,4,978,7,371,6,14,61,3,83,1,4,545,136,12.7,2010
