OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Rank,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Player,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_JerseyNumber,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Position,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_GamesPlayed,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_OffenseTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_BlockingTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_BlockingTotalSnapsPercentage,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_RunBlockingSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PassBlockingSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_OffenseOverallGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_RunBlockingGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PassBlockingGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotalSnapsPercentage,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedSacks,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedHits,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedHurries,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotal,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedEfficiency,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Penalties,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtLeftTackle,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtLeftGuard,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtCenter,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtRightGuard,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtRightTackle,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtInlineTightEnd
19.0,Blake Freeland,#73,T,14.0,701,701,100.0,275.0,426.0,44.2,47.6,42.6,395.0,100.0,4.0,4.0,37.0,45.0,93.8,7 (1),131,0,0.0,0,568.0,2.0
20.0,Jake Funk,#34,HB,1.0,13,2,15.4,0.0,2.0,63.5,-,36.0,2.0,20.0,0.0,0.0,1.0,1.0,75.0,0 (0),0,0,0.0,0,0.0,0.0
21.0,Will Mallory,#86,TE,12.0,159,26,16.4,26.0,0.0,66.9,67.5,13.8,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0,0,0.0,0,0.0,54.0
22.0,Deon Jackson,#31,HB,1.0,51,8,15.7,5.0,3.0,30.0,59.4,6.0,3.0,9.4,0.0,0.0,1.0,1.0,83.3,0 (0),0,0,0.0,0,0.0,0.0
23.0,Evan Hull,#26,HB,1.0,8,1,12.5,1.0,0.0,65.7,60.0,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0,0,0.0,0,0.0,0.0
23.0,Sam Ehlinger,#04,QB,1.0,3,3,100.0,3.0,0.0,60.0,60.0,-,0.0,,0.0,0.0,0.0,0.0,,0 (0),0,0,0.0,0,0.0,0.0
23.0,Amari Rodgers,#03,WR,3.0,25,4,16.0,4.0,0.0,44.0,60.0,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0,0,0.0,0,0.0,0.0
23.0,Arlington Hambright,#64,G,2.0,6,6,100.0,6.0,0.0,65.4,67.4,-,0.0,,0.0,0.0,0.0,0.0,,0 (0),6,0,0.0,0,0.0,0.0
23.0,Anthony Richardson,#05,QB,4.0,173,48,27.7,48.0,0.0,52.2,60.0,-,0.0,0.0,0.0,0.0,0.0,0.0,,1 (0),0,0,0.0,0,0.0,0.0
23.0,Isaiah McKenzie,#06,WR,13.0,117,54,46.2,54.0,0.0,64.7,59.4,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0,0,0.0,0,0.0,0.0
23.0,D.J. Montgomery,#02,WR,7.0,124,58,46.8,58.0,0.0,60.6,70.7,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0,0,0.0,0,0.0,0.0
23.0,Josh Downs,#01,WR,17.0,788,274,34.8,274.0,0.0,70.3,51.3,-,0.0,0.0,0.0,0.0,0.0,0.0,,1 (0),0,0,0.0,0,0.0,1.0
23.0,Gardner Minshew,#10,QB,16.0,972,379,39.0,379.0,0.0,62.0,60.3,-,0.0,0.0,0.0,0.0,0.0,0.0,,4 (0),0,0,0.0,0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
