player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
D.J. Jones,2022,3,30.0,10.0,20.0,0.048,36.801153,12.267051,24.534102,00-0033297,2023,DEN,DL,NT,93.0,1995-01-19,SF,198.0,29.0
Mike Purcell,2023,1,2.25,2.25,0.0,0.01,2.556272,2.556272,0.0,00-0029890,2023,DEN,DL,NT,98.0,1991-04-20,,,33.0
Tyler Lancaster,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034185,2023,DEN,DL,NT,96.0,1994-11-04,,,29.0
Eyioma Uwazurike,2022,4,4.425872,1.106468,0.765872,0.005,5.42924,1.35731,0.939499,00-0038106,2023,DEN,DL,DE,96.0,1998-05-06,DEN,116.0,25.0
Jonathan Harris,2022,2,1.905,0.9525,0.0,0.005,2.336873,1.168437,0.0,00-0035073,2023,DEN,DL,DE,92.0,1996-08-04,,,27.0
Jordan Jackson,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037294,2023,DEN,DL,DT,90.0,1998-01-30,NO,194.0,26.0
Matt Henningsen,2022,4,3.82208,0.95552,0.16208,0.005,4.688565,1.172141,0.198824,00-0037303,2023,DEN,DL,DE,91.0,1999-07-09,DEN,206.0,24.0
Forrest Merrill,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036780,2023,DEN,DL,DT,68.0,1996-08-15,,,27.0
Elijah Garcia,2022,3,2.585,0.861667,0.025,0.004,3.171033,1.057011,0.030668,00-0037051,2023,DEN,DL,DE,95.0,1998-03-11,,,26.0
Tomasi Laulile,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0034089,2023,DEN,DL,DT,61.0,1995-05-22,,,28.0
Nik Bonitto,2022,4,5.801888,1.450472,3.073278,0.007,7.117206,1.779301,3.770006,00-0037249,2023,DEN,LB,OLB,42.0,1999-09-26,DEN,64.0,24.0
Ronnie Perkins,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036978,2023,DEN,DL,DE,51.0,1999-09-29,NE,96.0,24.0
