player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,year
Tyron Smith,6161,T,DAL,16,100.0,1,9,80.2,71.7,84.5,2,20,616,100.0,100.0,96.9,7,30,8,1040,0,0,0,1040,641,641,0,1038,399,2,2011
Kyle Kosier,1208,G,DAL,16,100.0,2,9,70.5,69.2,67.0,4,17,593,100.0,100.0,97.7,3,24,3,1018,0,0,0,1018,618,618,1018,0,400,0,2011
Phil Costa,5925,C,DAL,16,100.0,0,9,56.9,65.5,56.3,3,15,579,100.0,100.0,97.9,2,21,3,992,992,0,0,992,601,601,0,0,391,0,2011
Montrae Holland,1415,G,DAL,10,100.0,0,9,76.0,75.0,77.2,1,9,345,100.0,100.0,98.0,5,12,2,621,0,621,0,621,361,361,0,0,260,0,2011
Jason Witten,1384,TE,DAL,16,44.3,0,9,78.7,72.1,77.1,0,3,59,9.6,9.5,97.5,3,3,0,461,0,0,11,1040,61,640,0,1,400,788,2011
Tony Romo,1693,QB,DAL,16,37.6,0,9,74.6,,60.0,0,0,0,0.0,0.0,,5,0,0,362,0,0,0,962,0,585,0,0,362,0,2011
Bill Nagy,6404,G,DAL,4,100.0,0,9,60.1,63.0,56.5,1,6,164,100.0,100.0,97.9,0,7,0,274,0,274,0,274,171,171,0,0,103,0,2011
Martellus Bennett,4375,TE,DAL,14,61.7,0,9,77.8,73.8,86.1,0,2,39,20.2,20.8,97.4,3,2,0,258,0,0,0,418,42,202,0,0,216,346,2011
Dez Bryant,5549,WR,DAL,15,29.5,1,9,80.4,,67.0,0,0,0,0.0,0.0,,1,0,0,226,0,0,0,765,0,538,0,0,226,0,2011
John Phillips,5132,TE,DAL,14,66.5,0,9,61.5,43.4,63.2,2,3,48,31.2,31.6,92.7,1,6,1,214,0,0,0,322,50,158,0,0,164,115,2011
Miles Austin,3211,WR,DAL,10,34.0,1,9,71.8,,78.5,0,0,0,0.0,0.0,,1,0,0,188,0,0,0,553,0,363,0,0,188,0,2011
Tony Fiammetta,5052,FB,DAL,10,78.8,0,9,55.9,54.4,62.0,1,0,12,22.6,24.6,95.8,2,1,0,175,0,0,0,222,14,57,0,0,161,0,2011
Laurent Robinson,3691,WR,DAL,14,29.1,0,9,75.7,68.1,71.9,0,0,1,0.3,0.2,100.0,1,0,0,168,0,0,0,578,1,411,0,0,167,0,2011
Derrick Dockery,1396,G,DAL,3,100.0,0,9,57.4,74.7,57.6,1,2,88,100.0,100.0,98.3,2,3,0,130,0,128,0,130,90,90,2,0,40,0,2011
Kevin Kowalski,6799,C,DAL,7,100.0,0,9,58.7,81.6,50.8,0,0,79,100.0,100.0,98.7,1,1,1,109,56,25,0,109,82,82,28,0,27,0,2011
Felix Jones,4336,HB,DAL,12,24.6,0,9,72.2,73.4,59.8,1,4,75,36.4,36.3,96.7,0,5,0,87,0,0,0,354,78,215,0,0,9,0,2011
Kevin Ogletree,5387,WR,DAL,13,24.7,0,9,62.1,,64.1,0,0,0,0.0,0.0,,2,0,0,66,0,0,0,267,0,199,0,0,66,0,2011
DeMarco Murray,6223,HB,DAL,13,14.0,0,9,71.5,67.3,57.3,1,3,48,24.5,23.6,93.7,0,5,1,53,0,0,0,378,48,203,0,0,5,0,2011
Jesse Holley,3965,WR,DAL,9,32.1,0,9,90.4,,76.4,0,0,0,0.0,0.0,,0,0,0,17,0,0,0,53,0,36,0,0,17,0,2011
Stephen McGee,5024,QB,DAL,1,27.0,0,9,60.2,,60.0,0,0,0,0.0,0.0,,1,0,0,17,0,0,0,63,0,46,0,0,17,0,2011
Sammy Morris,678,HB,DAL,3,16.3,0,9,69.8,53.1,58.1,0,1,9,19.6,18.8,94.4,0,1,0,13,0,0,0,80,9,48,0,0,4,0,2011
Jermey Parnell,5426,T,DAL,3,100.0,0,9,56.8,,55.5,0,0,0,,,,0,0,0,10,0,0,2,10,0,0,0,8,10,0,2011
Jon Kitna,217,QB,DAL,3,43.5,0,9,65.5,,60.0,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,23,0,10,0,0,10,0,2011
Shaun Chapas,6372,FB,DAL,1,87.5,0,9,59.9,70.4,56.4,0,0,1,50.0,50.0,100.0,0,0,0,7,0,0,0,8,1,2,0,0,6,0,2011
Phillip Tanner,6420,HB,DAL,4,12.5,0,9,68.9,73.9,58.4,0,0,2,9.1,9.1,100.0,0,0,0,6,0,0,0,48,2,22,0,0,4,0,2011
Josh Price-Brent,6072,DI,DAL,3,100.0,0,9,59.4,73.1,60.0,0,0,3,100.0,100.0,100.0,2,0,0,4,0,0,0,4,3,3,0,0,1,0,2011
Chauncey Washington,4527,HB,DAL,1,23.5,0,9,64.2,74.7,,0,0,4,25.0,25.0,100.0,0,0,0,4,0,0,0,17,4,16,0,0,0,0,2011
Mackenzy Bernadeau,4564,G,DAL,16,100.0,0,9,65.0,57.2,66.3,4,24,700,100.0,100.0,97.0,3,35,7,1101,167,0,0,1101,739,739,934,0,362,0,2012
Nate Livings,3400,G,DAL,16,100.0,3,9,73.7,62.4,78.2,11,15,697,100.0,100.0,97.3,7,32,6,1094,0,1094,0,1094,736,736,0,0,358,0,2012
Doug Free,3738,T,DAL,16,100.0,2,9,62.8,61.6,68.5,4,41,638,100.0,100.0,95.5,15,51,6,1022,0,0,0,1022,674,674,0,1022,348,0,2012
Tyron Smith,6161,T,DAL,15,100.0,0,9,71.2,66.2,79.1,4,36,586,100.0,100.0,96.1,11,43,3,950,0,0,950,950,615,615,0,0,335,0,2012
Ryan Cook,2996,C,DAL,13,100.0,1,9,68.8,70.7,69.2,4,12,523,100.0,100.0,98.3,4,17,1,813,813,0,0,813,544,544,0,0,269,0,2012
Jason Witten,1384,TE,DAL,16,39.1,0,9,84.5,66.6,80.7,1,1,65,9.4,9.7,96.9,6,3,1,422,0,0,1,1080,71,729,0,0,351,731,2012
Tony Romo,1693,QB,DAL,16,31.2,0,9,73.9,,60.0,0,0,0,0.0,0.0,,7,0,0,340,0,0,0,1090,0,728,0,0,340,0,2012
Jermey Parnell,5426,T,DAL,14,99.6,1,9,65.7,71.9,54.6,3,8,177,100.0,99.5,95.8,3,13,2,260,0,0,151,261,190,191,0,79,70,31,2012
Miles Austin,3211,WR,DAL,16,30.1,0,9,76.1,,64.3,0,0,0,0.0,0.0,,0,0,0,259,0,0,0,860,0,601,0,0,259,0,2012
Dez Bryant,5549,WR,DAL,16,25.8,0,9,76.5,49.9,54.3,0,0,0,0.0,0.0,,4,0,0,237,0,0,0,920,0,681,0,0,237,1,2012
John Phillips,5132,TE,DAL,16,69.1,0,9,65.3,55.0,73.9,0,2,29,22.7,23.7,96.6,1,2,0,230,0,0,0,333,32,135,0,0,198,290,2012
Lawrence Vickers,3125,FB,DAL,16,67.8,0,9,64.2,63.3,60.5,0,1,28,24.1,23.8,98.2,3,1,0,202,0,0,0,298,29,122,0,0,173,0,2012
Derrick Dockery,1396,G,DAL,4,100.0,0,9,52.5,54.3,46.5,0,4,126,100.0,100.0,97.6,1,5,1,174,0,7,0,174,138,138,167,0,36,0,2012
Phil Costa,5925,C,DAL,3,100.0,0,9,78.2,82.1,74.7,0,1,54,100.0,100.0,99.1,0,1,0,121,121,0,0,121,60,60,0,0,61,0,2012
DeMarco Murray,6223,HB,DAL,10,19.4,0,9,70.2,69.5,57.7,1,3,71,25.8,26.1,97.2,0,4,0,91,0,0,0,469,74,284,0,0,17,0,2012
Felix Jones,4336,HB,DAL,16,23.4,0,9,60.3,75.9,57.1,0,1,72,30.9,31.3,96.5,0,3,2,89,0,0,0,380,79,252,0,0,10,5,2012
Kevin Ogletree,5387,WR,DAL,15,19.7,1,9,64.1,,64.1,0,0,0,0.0,0.0,,4,0,0,89,0,0,0,452,0,361,0,0,89,1,2012
Dwayne Harris,6328,WR,DAL,15,23.3,0,9,72.0,,81.6,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,257,0,197,0,0,60,1,2012
James Hanna,7175,TE,DAL,15,38.1,0,9,60.5,68.2,59.8,0,0,1,1.6,1.5,100.0,0,0,0,40,0,0,0,105,1,66,0,0,39,64,2012
Lance Dunbar,7332,HB,DAL,8,31.9,0,9,61.6,64.8,60.0,0,1,26,40.6,41.2,94.2,0,2,1,29,0,0,0,91,28,68,0,0,1,0,2012
Phillip Tanner,6420,HB,DAL,7,28.1,0,9,58.1,74.3,,2,0,24,40.0,39.1,95.8,0,2,0,25,0,0,0,89,25,64,0,0,0,2,2012
Anthony Armstrong,4855,WR,DAL,5,26.1,0,9,41.7,,72.1,0,0,0,0.0,0.0,,0,0,0,18,0,0,0,69,0,51,0,0,18,0,2012
Cole Beasley,7330,WR,DAL,9,4.8,0,9,62.8,,59.3,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,124,0,118,0,0,6,0,2012
Andre Holmes,6489,WR,DAL,2,6.3,0,9,53.5,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,16,0,15,0,0,1,0,2012
Doug Free,3738,T,DAL,16,100.0,1,9,79.3,79.3,79.8,0,34,630,100.0,100.0,96.3,8,40,6,999,0,0,0,999,668,668,0,999,331,0,2013
Travis Frederick,7812,C,DAL,16,100.0,0,9,85.6,69.4,91.7,2,18,630,100.0,100.0,97.8,3,24,4,999,999,0,0,999,668,668,0,0,331,0,2013
Tyron Smith,6161,T,DAL,16,100.0,2,9,89.0,87.9,85.3,3,27,629,100.0,100.0,97.5,7,31,1,997,0,0,997,997,666,666,0,0,331,0,2013
Ron Leary,7338,G,DAL,16,100.0,2,9,70.0,70.5,68.6,3,27,628,100.0,100.0,96.8,8,35,5,992,0,992,0,992,666,666,0,0,326,0,2013
Mackenzy Bernadeau,4564,G,DAL,12,100.0,0,9,81.3,74.2,81.2,3,17,428,100.0,100.0,96.7,1,24,4,676,0,7,0,676,452,452,669,0,224,0,2013
Jason Witten,1384,TE,DAL,16,42.0,1,9,78.2,77.1,78.9,1,2,85,13.6,13.6,98.2,4,3,0,414,0,0,0,986,90,662,0,0,324,640,2013
Brian Waters,575,G,DAL,7,100.0,0,9,76.2,86.7,65.4,2,6,204,100.0,100.0,98.0,1,8,0,330,0,0,0,330,218,218,330,0,112,0,2013
Tony Romo,1693,QB,DAL,15,32.0,0,9,77.7,,60.0,0,0,0,0.0,0.0,,4,0,0,295,0,0,0,921,0,614,0,0,295,0,2013
Dez Bryant,5549,WR,DAL,16,30.8,1,9,82.2,,55.4,0,0,0,0.0,0.0,,5,0,0,288,0,0,0,936,0,647,0,0,288,0,2013
James Hanna,7175,TE,DAL,16,67.6,0,9,53.9,71.9,53.7,0,3,54,35.8,36.1,97.2,2,3,0,211,0,0,0,312,57,158,0,0,154,229,2013
Miles Austin,3211,WR,DAL,11,34.9,0,9,58.5,84.2,89.1,0,0,3,0.9,0.9,100.0,1,0,0,183,0,0,0,525,3,345,0,0,180,10,2013
Terrance Williams,7855,WR,DAL,16,23.2,0,9,66.2,62.3,74.4,0,0,1,0.2,0.2,100.0,1,0,0,158,0,0,0,680,1,521,0,0,157,1,2013
DeMarco Murray,6223,HB,DAL,14,19.3,1,9,79.8,83.5,56.8,1,5,110,26.5,27.4,96.4,2,7,1,130,0,0,0,672,121,442,0,0,9,0,2013
Gavin Escobar,7828,TE,DAL,16,36.5,0,9,63.7,75.6,61.5,0,0,7,5.5,5.3,100.0,0,0,0,72,0,0,0,197,7,132,0,0,65,50,2013
Tyler Clutts,6124,FB,DAL,8,83.8,0,9,63.6,81.3,74.5,0,0,8,38.1,38.1,100.0,0,0,0,67,0,0,0,80,8,21,0,0,59,2,2013
Dwayne Harris,6328,WR,DAL,10,36.5,0,9,63.9,68.8,94.9,0,0,1,1.2,1.1,100.0,1,0,0,54,0,0,0,148,1,94,0,0,53,5,2013
Cole Beasley,7330,WR,DAL,14,13.6,0,9,77.7,,53.5,0,0,0,0.0,0.0,,1,0,0,33,0,0,0,243,0,210,0,0,33,0,2013
Kyle Orton,2323,QB,DAL,3,30.8,0,9,66.0,,60.0,0,0,0,0.0,0.0,,1,0,0,24,0,0,0,78,0,54,0,0,24,0,2013
Jermey Parnell,5426,T,DAL,11,100.0,0,9,66.5,24.9,67.5,0,0,3,100.0,100.0,100.0,1,0,0,20,0,0,2,20,4,4,0,0,16,18,2013
Joseph Randle,7933,HB,DAL,7,15.8,0,9,53.0,28.8,68.8,1,2,13,22.8,23.0,80.8,0,4,1,19,0,0,0,120,14,61,0,0,5,0,2013
Phillip Tanner,6420,HB,DAL,6,33.3,0,9,53.4,85.5,59.0,0,0,11,44.0,39.3,100.0,0,0,0,13,0,0,0,39,11,28,0,0,2,2,2013
Kyle Bosworth,5986,LB,DAL,5,100.0,0,9,66.5,,65.3,0,0,0,,,,0,0,0,11,0,0,0,11,0,0,0,0,11,0,2013
Lance Dunbar,7332,HB,DAL,8,3.9,0,9,71.6,40.4,,0,1,2,10.0,10.0,75.0,0,1,0,2,0,0,0,51,2,20,0,0,0,0,2013
Phil Costa,5925,C,DAL,1,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2013
Tyron Smith,6161,T,DAL,18,100.0,1,9,87.2,90.0,80.5,8,14,578,100.0,100.0,97.6,9,25,3,1178,0,0,1178,1178,616,616,0,0,562,0,2014
Travis Frederick,7812,C,DAL,18,100.0,0,9,89.3,79.7,88.2,3,12,578,100.0,100.0,98.5,6,16,1,1178,1178,0,0,1178,616,616,0,0,562,0,2014
Zack Martin,8651,G,DAL,18,100.0,0,9,86.4,90.7,78.8,2,11,577,100.0,100.0,98.7,3,14,1,1172,0,0,0,1172,615,615,1172,0,557,0,2014
Ron Leary,7338,G,DAL,17,100.0,0,9,78.0,65.3,79.5,3,26,539,100.0,100.0,96.4,5,34,5,1110,0,1110,0,1110,574,574,0,0,536,0,2014
Doug Free,3738,T,DAL,11,100.0,0,9,79.4,73.5,78.5,2,17,342,100.0,100.0,96.3,4,22,3,700,0,0,0,700,366,366,0,700,334,0,2014
Jason Witten,1384,TE,DAL,18,53.4,0,9,83.6,81.1,74.9,1,0,67,11.6,11.4,99.3,6,1,0,623,0,0,0,1167,70,614,0,0,553,784,2014
Tony Romo,1693,QB,DAL,17,45.9,0,9,83.6,,60.0,0,0,0,0.0,0.0,,7,0,0,498,0,0,0,1086,0,569,0,0,498,0,2014
Jermey Parnell,5426,T,DAL,17,100.0,0,9,79.3,79.0,74.4,1,11,240,100.0,100.0,97.5,1,12,0,498,0,0,0,498,254,254,0,478,244,20,2014
Dez Bryant,5549,WR,DAL,18,42.0,1,9,90.1,,71.6,0,0,0,0.0,0.0,,2,0,0,422,0,0,0,1004,0,582,0,0,422,0,2014
Terrance Williams,7855,WR,DAL,18,39.0,1,9,66.0,,74.1,0,0,0,0.0,0.0,,5,0,0,351,0,0,0,901,0,550,0,0,351,11,2014
James Hanna,7175,TE,DAL,18,82.5,0,9,69.7,50.6,69.7,1,2,36,38.3,37.4,90.3,1,5,2,293,0,0,0,355,37,99,0,0,256,314,2014
Tyler Clutts,6124,FB,DAL,18,92.2,0,9,62.8,71.6,62.5,0,1,9,40.9,41.7,94.4,1,1,0,165,0,0,0,179,10,24,0,0,155,0,2014
Gavin Escobar,7828,TE,DAL,18,52.3,0,9,62.5,69.6,68.6,0,0,1,0.7,0.7,100.0,1,0,0,157,0,0,0,300,1,144,0,0,156,133,2014
Dwayne Harris,6328,WR,DAL,18,69.8,0,9,75.5,65.5,80.2,0,0,1,2.1,2.0,100.0,0,0,0,125,0,0,0,179,1,51,0,0,124,12,2014
Cole Beasley,7330,WR,DAL,18,24.5,0,9,70.6,,58.2,0,0,0,0.0,0.0,,0,0,0,120,0,0,0,489,0,369,0,0,120,0,2014
DeMarco Murray,6223,HB,DAL,18,11.7,0,9,83.1,65.3,61.0,1,5,76,20.1,20.4,93.4,3,8,2,102,0,0,0,872,82,402,0,0,20,0,2014
Mackenzy Bernadeau,4564,G,DAL,3,100.0,0,9,59.0,85.7,49.0,0,1,40,100.0,100.0,98.7,0,1,0,74,0,68,0,74,43,43,6,0,31,0,2014
Devin Street,8781,WR,DAL,18,43.1,0,9,52.2,,75.8,0,0,0,0.0,0.0,,1,0,0,66,0,0,0,153,0,87,0,0,66,0,2014
Brandon Weeden,7028,QB,DAL,5,44.6,0,9,50.1,,60.0,0,0,0,0.0,0.0,,0,0,0,41,0,0,0,92,0,47,0,0,41,0,2014
Lance Dunbar,7332,HB,DAL,18,16.3,0,9,68.9,50.9,60.0,0,1,18,17.0,16.8,91.7,0,2,1,24,0,0,0,147,19,113,0,0,5,3,2014
J.J. Wilcox,7861,S,DAL,9,100.0,1,9,60.8,,60.0,0,0,0,,,,4,0,0,18,0,0,0,18,0,0,0,0,18,0,2014
Joseph Randle,7933,HB,DAL,16,14.3,0,9,75.6,87.7,60.0,0,0,13,34.2,31.7,100.0,0,0,0,14,0,0,0,98,13,41,0,0,1,0,2014
Tony Hills,4444,T,DAL,4,100.0,0,9,67.2,,64.4,0,0,0,,,,0,0,0,8,0,0,0,8,0,0,0,0,8,8,2014
Travis Frederick,7812,C,DAL,16,100.0,0,9,82.8,84.8,78.8,1,9,578,100.0,100.0,99.1,2,10,0,1020,1020,0,0,1020,622,622,0,0,398,0,2015
Zack Martin,8651,G,DAL,16,100.0,3,9,86.1,91.8,77.4,2,10,578,100.0,100.0,98.8,10,13,1,1020,0,0,0,1020,622,622,1020,0,398,0,2015
Tyron Smith,6161,T,DAL,16,100.0,2,9,91.7,91.3,90.2,3,14,578,100.0,100.0,97.7,10,22,5,1020,0,0,1020,1020,622,622,0,0,398,0,2015
Doug Free,3738,T,DAL,16,100.0,0,9,67.2,72.5,67.7,4,29,578,100.0,100.0,97.0,11,34,1,1020,0,0,0,1020,622,622,0,1020,398,0,2015
La'el Collins,9719,G,DAL,12,100.0,1,9,68.5,67.5,69.8,3,19,388,100.0,100.0,97.2,6,22,0,711,0,711,0,711,419,419,0,0,292,0,2015
Jason Witten,1384,TE,DAL,16,45.8,0,9,66.5,77.4,66.6,0,3,65,11.3,11.3,97.7,7,3,0,464,0,0,0,1012,70,618,0,0,394,615,2015
Terrance Williams,7855,WR,DAL,16,30.0,0,9,69.9,,58.3,0,0,0,0.0,0.0,,2,0,0,235,0,0,0,783,0,548,0,0,235,8,2015
Ron Leary,7338,G,DAL,4,100.0,1,9,72.8,73.3,71.8,0,4,126,100.0,100.0,96.8,2,6,2,218,0,218,0,218,137,137,0,0,81,0,2015
James Hanna,7175,TE,DAL,14,74.4,1,9,64.1,74.7,72.1,0,0,32,36.0,36.7,96.9,2,1,1,166,0,0,0,223,33,90,0,0,133,189,2015
Matt Cassel,2447,QB,DAL,9,39.8,1,9,51.2,61.3,60.0,0,0,1,0.4,0.4,100.0,1,0,0,166,0,0,0,417,1,249,0,0,165,0,2015
Dez Bryant,5549,WR,DAL,9,30.1,1,9,68.7,,80.8,0,0,0,0.0,0.0,,2,0,0,134,0,0,0,445,0,311,0,0,134,0,2015
Devin Street,8781,WR,DAL,15,49.3,0,9,57.8,,53.2,0,0,0,0.0,0.0,,2,0,0,133,0,0,0,270,0,137,0,0,133,7,2015
Gavin Escobar,7828,TE,DAL,14,55.8,0,9,58.8,83.5,66.4,0,0,5,4.9,4.7,100.0,0,0,0,129,0,0,0,231,5,107,0,0,124,120,2015
Cole Beasley,7330,WR,DAL,16,21.3,1,9,64.3,,62.4,0,0,0,0.0,0.0,,2,0,0,119,0,0,0,560,0,441,0,0,119,3,2015
Tyler Clutts,6124,FB,DAL,16,83.3,0,9,67.7,79.6,70.3,0,0,5,18.5,24.1,100.0,1,0,0,110,0,0,0,132,7,29,0,0,103,0,2015
Mackenzy Bernadeau,4564,G,DAL,4,100.0,0,9,45.7,70.2,45.8,0,1,64,100.0,100.0,99.2,3,1,0,91,0,91,0,91,66,66,0,0,25,0,2015
Darren McFadden,4318,HB,DAL,16,14.7,0,9,60.1,37.5,77.2,0,6,72,21.5,22.3,94.4,0,7,1,90,0,0,0,612,79,355,0,0,11,1,2015
Tony Romo,1693,QB,DAL,4,38.5,0,9,55.5,,60.0,0,0,0,0.0,0.0,,1,0,0,87,0,0,0,226,0,137,0,0,87,0,2015
Brice Butler,7991,WR,DAL,7,32.8,0,9,68.0,,56.8,0,0,0,0.0,0.0,,0,0,0,85,0,0,0,259,0,174,0,0,85,4,2015
Lucky Whitehead,9853,WR,DAL,15,51.9,0,9,60.5,61.5,67.1,0,0,1,1.7,1.5,100.0,1,0,0,81,0,0,0,156,1,66,0,0,80,22,2015
Kellen Moore,7466,QB,DAL,3,31.1,0,9,61.9,,60.0,0,0,0,0.0,0.0,,1,0,0,52,0,0,0,167,0,113,0,0,52,0,2015
Robert Turbin,7106,HB,DAL,10,19.2,0,9,69.7,68.9,58.6,0,1,18,22.0,23.6,91.7,0,2,1,29,0,0,0,151,21,89,0,0,8,1,2015
Joseph Randle,7933,HB,DAL,6,15.7,0,9,74.2,71.6,60.0,1,0,18,32.1,30.5,97.2,0,1,0,22,0,0,0,140,18,59,0,0,4,1,2015
Charles Brown,5589,T,DAL,11,100.0,0,9,62.1,69.0,60.3,0,0,1,100.0,100.0,100.0,0,0,0,21,0,0,0,21,1,1,0,0,20,21,2015
Geoff Swaim,9679,TE,DAL,4,82.6,0,9,38.5,69.3,57.3,0,0,1,20.0,20.0,100.0,2,0,0,19,0,0,0,23,1,5,0,0,18,22,2015
Lance Dunbar,7332,HB,DAL,4,13.5,0,9,80.2,42.6,60.0,0,1,9,12.2,13.3,94.4,0,1,0,12,0,0,0,89,11,83,0,0,1,2,2015
J.J. Wilcox,7861,S,DAL,4,100.0,0,9,60.0,,60.0,0,0,0,,,,3,0,0,5,0,0,0,5,0,0,0,0,5,0,2015
Rod Smith,9996,HB,DAL,6,15.4,0,9,57.3,79.9,60.0,0,0,3,15.8,13.0,100.0,0,0,0,4,0,0,0,26,3,23,0,0,1,0,2015
Zack Martin,8651,G,DAL,17,100.0,0,9,89.4,84.1,84.7,1,14,580,100.0,100.0,98.4,2,17,2,1126,0,0,0,1126,616,616,1126,0,510,0,2016
Doug Free,3738,T,DAL,17,100.0,1,9,67.5,66.7,68.0,8,32,580,100.0,100.0,95.2,9,48,8,1126,0,0,0,1126,616,616,0,1126,510,0,2016
Travis Frederick,7812,C,DAL,17,100.0,0,9,86.3,84.9,86.2,1,8,580,100.0,100.0,99.2,5,9,0,1126,1126,0,0,1126,616,616,0,0,510,0,2016
Tyron Smith,6161,T,DAL,14,100.0,1,9,85.9,88.7,76.6,3,16,475,100.0,100.0,97.6,7,21,2,902,0,0,902,902,504,504,0,0,398,0,2016
Ron Leary,7338,G,DAL,14,100.0,0,9,78.3,73.8,76.5,4,21,449,100.0,100.0,97.2,4,25,0,871,0,871,0,871,473,473,0,0,398,0,2016
Jason Witten,1384,TE,DAL,17,53.5,0,9,68.8,57.4,63.9,1,5,84,15.1,14.9,94.0,5,8,2,580,0,0,0,1084,88,592,0,0,492,730,2016
Dak Prescott,10769,QB,DAL,17,42.7,0,9,83.7,60.9,60.0,0,0,1,0.2,0.2,100.0,2,0,0,461,0,0,0,1079,1,588,0,0,460,0,2016
Terrance Williams,7855,WR,DAL,17,36.2,1,9,73.0,60.9,72.6,0,0,1,0.2,0.2,100.0,2,0,0,290,0,0,0,801,1,512,0,0,289,39,2016
Dez Bryant,5549,WR,DAL,14,36.1,0,9,83.5,,53.4,0,0,0,0.0,0.0,,0,0,0,271,0,0,0,751,0,480,0,0,271,0,2016
Brice Butler,7991,WR,DAL,17,44.5,0,9,59.6,,56.8,0,0,0,0.0,0.0,,3,0,0,199,0,0,0,447,0,248,0,0,199,10,2016
La'el Collins,9719,G,DAL,3,100.0,0,9,51.5,49.1,51.7,1,5,96,100.0,100.0,96.9,2,6,0,186,0,186,0,186,105,105,0,0,81,0,2016
Cole Beasley,7330,WR,DAL,17,28.7,0,9,85.9,61.6,58.4,0,0,0,0.0,0.2,,0,0,0,186,0,0,0,647,1,462,0,0,185,2,2016
Jonathan Cooper,7788,G,DAL,3,100.0,0,9,65.1,78.9,59.6,1,1,110,100.0,100.0,98.2,1,3,1,183,0,0,0,183,119,119,183,0,64,0,2016
Geoff Swaim,9679,TE,DAL,9,85.2,0,9,66.7,55.7,66.9,0,1,17,38.6,37.5,97.1,2,1,0,173,0,0,0,203,18,48,0,0,155,190,2016
Joe Looney,7117,C,DAL,13,98.2,0,9,69.9,69.1,66.6,0,2,53,94.6,95.1,96.2,0,3,1,162,0,69,0,165,58,61,0,0,104,96,2016
Chaz Green,9524,T,DAL,4,100.0,1,9,55.7,52.5,58.2,1,5,66,100.0,100.0,95.5,3,6,0,151,0,0,149,151,70,70,0,0,81,2,2016
Gavin Escobar,7828,TE,DAL,16,72.2,0,9,52.6,77.8,56.6,0,0,10,18.9,17.5,100.0,2,0,0,122,0,0,0,169,10,57,0,0,112,133,2016
Keith Smith,9302,FB,DAL,16,78.5,0,9,75.1,84.5,79.0,0,0,8,23.5,23.7,100.0,1,0,0,113,0,0,0,144,9,38,0,0,104,5,2016
Ezekiel Elliott,10638,HB,DAL,16,14.1,0,9,77.2,56.9,60.8,0,7,64,18.2,18.4,94.5,3,7,0,108,0,0,0,768,68,370,0,0,40,1,2016
Lucky Whitehead,9853,WR,DAL,16,72.1,0,9,54.7,65.7,54.4,0,0,1,3.2,3.1,100.0,0,0,0,106,0,0,0,147,1,32,0,0,105,31,2016
Emmett Cleary,8090,T,DAL,3,100.0,1,9,52.5,63.3,57.8,0,2,39,100.0,100.0,92.3,2,4,2,77,0,0,75,77,42,42,0,0,35,2,2016
Lance Dunbar,7332,HB,DAL,14,18.9,1,9,53.9,19.6,59.7,1,3,22,18.0,18.3,90.9,1,4,0,27,0,0,0,143,24,131,0,0,3,2,2016
Mark Sanchez,4928,QB,DAL,2,35.0,0,9,47.0,,60.0,0,0,0,0.0,0.0,,0,0,0,14,0,0,0,40,0,23,0,0,14,0,2016
Alfred Morris,7165,HB,DAL,14,9.2,0,9,51.5,34.4,59.9,1,0,7,14.3,13.5,92.9,0,1,0,12,0,0,0,130,7,52,0,0,5,0,2016
J.J. Wilcox,7861,S,DAL,4,100.0,0,9,60.3,,60.0,0,0,0,,,,0,0,0,9,0,0,0,9,0,0,0,0,9,0,2016
Darren McFadden,4318,HB,DAL,4,10.2,0,9,59.1,77.6,60.0,0,0,3,13.6,13.0,100.0,0,0,0,5,0,0,0,49,3,23,0,0,2,0,2016
Tony Romo,1693,QB,DAL,1,28.6,0,9,62.5,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,7,0,5,0,0,2,0,2016
Jeff Heath,8396,S,DAL,1,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
L.P. Ladouceur,2687,LS,DAL,1,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
Damien Wilson,9560,LB,DAL,1,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
Rod Smith,9996,HB,DAL,2,20.0,0,9,59.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,5,0,4,0,0,1,0,2016
Kyle Wilber,7113,LB,DAL,1,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
