year,player_id,player_game_count,grades_hands_fumble,grades_pass_block,slot_snaps,position,routes,grades_hands_drop,player,team_name,wide_snaps,inline_snaps,grades_offense,grades_pass_route
2023,11762,3,74.5,,32,WR,107,83.2,Mike Williams,LAC,80,1,74.6,73.5
2023,34164,8,71.1,,104,WR,179,29.5,Jalen Guyton,LAC,81,0,49.6,52.3
2023,60492,16,71.5,48.1,70,TE,159,60.2,Stone Smartt,LAC,25,77,44.1,50.9
2023,78196,16,69.1,,56,WR,73,65.6,Derius Davis,LAC,17,0,60.5,61.0
2023,13750,17,67.4,42.4,17,HB,173,38.4,Joshua Kelley,LAC,10,0,52.0,36.4
2023,48143,5,69.5,,42,WR,64,52.5,Keelan Doss,LAC,26,0,51.4,52.5
2023,99146,9,81.3,29.0,2,HB,49,74.6,Isaiah Spiller,LAC,3,0,58.8,61.0
2023,84424,2,61.2,66.2,4,WR,9,64.7,Simi Fehoko,LAC,6,0,60.4,65.0
2023,57394,2,70.0,,0,HB,5,68.3,Elijah Dotson,LAC,1,0,54.8,62.7
2023,28237,13,66.7,,0,QB,2,,Justin Herbert,LAC,0,0,85.5,55.2
2023,10728,8,61.2,73.8,6,TE,30,64.7,Nick Vannett,LAC,4,35,42.9,44.3
2023,8688,17,83.6,,102,WR,582,67.6,Davante Adams,LV,496,0,79.1,80.0
2023,47468,16,82.1,71.8,157,WR,531,75.3,Jakobi Meyers,LV,403,0,69.9,71.8
2023,45953,13,61.0,50.9,18,HB,238,48.0,Josh Jacobs,LV,14,0,65.0,51.0
2023,122906,14,76.1,51.9,104,TE,273,66.0,Michael Mayer,LV,33,204,58.3,66.1
2023,47509,17,26.8,,248,WR,261,29.7,Hunter Renfrow,LV,22,0,48.6,50.4
2023,101106,16,77.4,,90,WR,224,69.6,Tre Tucker,LV,145,0,65.2,64.3
2023,10715,17,75.5,81.5,90,TE,268,74.2,Austin Hooper,LV,33,204,58.2,58.4
2023,9487,17,78.7,17.7,13,HB,143,83.6,Ameer Abdullah,LV,8,1,55.5,61.8
2023,83665,13,67.0,46.4,1,HB,90,81.1,Zamir White,LV,5,0,71.7,69.7
2023,9859,15,88.7,65.7,36,WR,49,41.6,DeAndre Carter,LV,14,0,50.2,50.4
2023,32565,12,61.2,83.1,4,FB,44,28.8,Jakob Johnson,LV,8,8,46.1,47.7
2023,91465,3,61.2,67.4,3,TE,6,64.7,Jesper Horsted,LV,1,3,56.3,56.0
2023,84070,2,61.2,12.9,2,TE,6,64.7,Cole Fotheringham,LV,0,6,55.5,74.7
2023,10799,17,64.4,,195,WR,500,63.6,Tyreek Hill,MIA,315,5,93.4,93.8
2023,84088,15,82.2,,106,WR,415,60.6,Jaylen Waddle,MIA,318,1,90.3,90.6
2023,48170,16,78.6,,123,WR,303,85.7,Cedrick Wilson Jr.,MIA,193,2,65.3,66.3
2023,47257,17,29.5,61.2,260,TE,433,90.1,Durham Smythe,MIA,90,175,53.7,53.4
2023,124305,12,71.0,65.7,68,HB,187,88.0,De'Von Achane,MIA,22,0,92.1,77.7
2023,47961,17,90.1,69.3,208,WR,335,75.5,Braxton Berrios,MIA,140,0,57.6,57.4
2023,9783,16,45.6,66.0,56,HB,276,65.4,Raheem Mostert,MIA,32,2,84.7,48.7
2023,57472,8,79.7,36.4,30,HB,92,66.7,Salvon Ahmed,MIA,6,0,61.0,58.8
2023,42312,11,70.1,70.4,31,WR,117,54.5,Chase Claypool,MIA,92,0,55.1,58.1
2023,29413,10,82.6,27.1,21,HB,96,65.6,Jeff Wilson Jr.,MIA,5,0,59.5,50.0
2023,47417,11,71.5,,25,WR,93,60.2,River Cracraft,MIA,70,0,66.7,68.1
2023,34934,18,74.0,77.2,45,FB,148,63.5,Alec Ingold,MIA,34,49,47.1,52.0
2023,40692,6,80.9,73.9,2,HB,37,52.1,Darrynton Evans,MIA,2,1,63.8,64.0
2023,88685,16,16.9,41.2,57,TE,114,74.6,Julian Hill,MIA,17,79,41.8,46.2
2023,11254,8,67.0,,15,WR,65,72.1,Robbie Chosen,MIA,54,0,64.5,67.8
2023,78148,2,68.6,,5,WR,13,,Erik Ezukanma,MIA,7,0,60.3,55.5
2023,40912,15,56.6,65.6,215,TE,508,79.7,T.J. Hockenson,MIN,68,280,78.8,82.4
2023,123000,17,81.4,,185,WR,606,80.3,Jordan Addison,MIN,454,0,68.6,69.7
2023,61398,10,48.1,,118,WR,369,86.5,Justin Jefferson,MIN,272,0,91.1,91.2
2023,23503,16,79.0,73.6,210,WR,558,35.7,K.J. Osborn,MIN,384,0,53.9,54.3
2023,48036,13,64.2,76.7,194,WR,287,57.2,Brandon Powell,MIN,111,0,61.7,63.6
2023,45817,16,52.5,49.5,4,HB,278,37.2,Alexander Mattison,MIN,16,15,61.8,41.2
2023,47083,17,25.0,57.6,11,TE,142,72.1,Josh Oliver,MIN,9,204,75.1,67.9
2023,62942,12,89.0,49.3,5,HB,122,72.1,Ty Chandler,MIN,2,5,76.3,72.9
2023,12206,16,74.1,56.1,33,TE,115,69.9,Johnny Mundt,MIN,14,84,70.8,72.5
2023,57206,7,84.8,71.2,1,HB,46,79.4,Cam Akers,MIN,4,2,69.7,76.4
2023,11347,17,70.3,74.8,4,FB,90,52.1,C.J. Ham,MIN,5,22,57.6,43.8
2023,84292,4,65.8,,17,WR,53,36.2,Jalen Nailor,MIN,41,0,51.2,50.8
2023,41247,4,65.8,,18,WR,52,70.5,Trishton Jackson,MIN,35,0,54.7,54.3
2023,61079,1,61.2,,0,TE,1,64.7,Nick Muse,MIN,0,1,89.2,90.4
2023,104155,14,57.6,,228,WR,330,79.7,Demario Douglas,NE,106,0,74.4,75.6
2023,10669,14,31.2,74.8,199,TE,370,75.8,Hunter Henry,NE,34,180,69.3,72.2
2023,10638,17,55.2,37.1,29,HB,247,72.5,Ezekiel Elliott,NE,22,2,67.6,66.3
2023,12270,8,29.3,,75,WR,235,90.0,Kendrick Bourne,NE,172,0,67.2,69.7
2023,9447,13,77.1,,59,WR,348,61.3,DeVante Parker,NE,303,0,61.2,62.5
2023,98689,12,77.3,72.7,26,HB,251,55.9,Rhamondre Stevenson,NE,25,0,71.3,51.2
2023,11817,11,76.3,,111,WR,246,57.0,JuJu Smith-Schuster,NE,144,1,57.0,59.0
2023,47153,17,76.5,78.7,252,TE,339,87.6,Mike Gesicki,NE,66,36,55.7,58.3
2023,78092,9,73.8,,32,WR,137,47.7,Tyquan Thornton,NE,109,0,57.6,54.4
2023,61697,10,75.7,,27,WR,198,52.1,Jalen Reagor,NE,177,0,51.4,53.5
2023,12247,17,21.9,60.1,14,TE,114,80.6,Pharaoh Brown,NE,8,131,73.3,76.5
2023,9527,10,77.0,,19,WR,32,29.2,Ty Montgomery,NE,8,0,55.5,55.1
2023,124087,5,64.0,,10,WR,83,68.3,Kayshon Boutte,NE,75,0,47.1,47.4
2023,99141,4,76.9,77.3,0,HB,13,70.5,Kevin Harris,NE,0,0,76.5,84.6
2023,25582,2,,,0,HB,3,,JaMycal Hasty,NE,1,0,58.9,57.6
2023,84355,16,82.7,,221,WR,542,71.2,Chris Olave,NO,336,0,82.5,82.9
2023,11822,13,90.8,19.2,18,HB,269,82.8,Alvin Kamara,NO,18,1,74.1,78.4
2023,63707,15,71.6,,210,WR,431,77.0,Rashid Shaheed,NO,233,0,69.0,69.4
2023,10681,10,77.9,,95,WR,324,81.8,Michael Thomas,NO,238,0,67.4,67.8
2023,28305,13,77.6,46.8,198,TE,309,63.4,Juwan Johnson,NO,53,93,58.8,66.3
2023,12112,16,67.7,60.1,114,TE,224,79.4,Taysom Hill,NO,64,55,75.3,66.4
2023,47043,15,75.2,52.3,51,TE,154,71.3,Foster Moreau,NO,34,119,55.3,61.8
2023,11889,13,68.2,38.0,0,HB,120,82.7,Jamaal Williams,NO,0,1,59.4,61.5
2023,77975,10,71.9,,54,WR,208,61.8,A.T. Perry,NO,161,0,61.0,61.5
2023,61361,14,28.3,65.6,51,WR,127,31.0,Lynn Bowden,NO,77,5,50.3,50.6
2023,123091,8,82.5,27.4,1,HB,54,58.5,Kendre Miller,NO,3,0,74.1,72.7
2023,48017,13,68.0,,41,WR,76,73.4,Keith Kirkwood,NO,40,4,52.4,53.8
2023,5619,12,68.8,27.0,39,TE,73,74.6,Jimmy Graham,NO,21,20,62.5,68.0
2023,35639,12,15.3,33.9,1,FB,37,29.9,Adam Prentice,NO,2,4,38.1,37.9
2023,57209,1,,,1,HB,3,,Jordan Mims,NO,1,0,56.2,56.1
2023,25578,17,79.6,68.1,195,WR,558,71.4,Darius Slayton,NYG,388,1,67.5,68.2
2023,101735,15,81.6,,330,WR,402,76.2,Wan'Dale Robinson,NYG,82,6,65.5,67.0
2023,9637,12,79.5,57.6,206,TE,355,86.9,Darren Waller,NYG,85,103,69.4,73.1
2023,45791,14,74.1,76.6,38,HB,306,51.4,Saquon Barkley,NYG,36,7,70.2,60.6
2023,124282,17,26.2,,47,WR,388,44.0,Jalin Hyatt,NYG,356,0,59.7,58.5
2023,52130,17,25.0,73.8,52,WR,275,72.1,Isaiah Hodgins,NYG,244,0,56.4,56.6
2023,84041,17,75.8,45.4,93,TE,286,74.2,Daniel Bellinger,NYG,40,221,49.1,48.7
2023,47940,10,78.3,67.1,122,WR,141,71.3,Parris Campbell,NYG,26,2,51.4,50.9
2023,10674,13,76.3,,30,WR,90,29.8,Sterling Shepard,NYG,66,1,50.1,52.6
2023,12271,17,54.1,63.3,12,HB,156,54.3,Matt Breida,NYG,17,7,52.4,37.0
2023,99143,6,38.6,28.1,2,HB,40,74.6,Eric Gray,NYG,4,1,57.2,61.3
2023,57133,3,74.3,,2,HB,27,45.8,Gary Brightwell,NYG,0,1,64.4,72.1
2023,57189,1,18.2,6.0,0,HB,29,45.8,Deon Jackson,NYG,2,0,29.7,28.6
2023,34914,9,68.7,72.2,34,TE,49,72.1,Lawrence Cager,NYG,6,21,58.2,53.5
2023,83773,1,67.4,73.3,3,HB,10,70.5,Jashaun Corbin,NYG,0,0,76.7,79.3
2023,95015,6,17.5,,6,WR,9,64.7,Gunner Olszewski,NYG,4,0,33.4,36.7
2023,9567,12,,53.4,3,G,1,,Mark Glowinski,NYG,0,4,63.3,59.9
2023,27305,16,,42.4,0,G,0,67.6,Ben Bredeson,NYG,0,0,42.5,63.2
2023,97405,17,32.1,,222,WR,674,64.1,Garrett Wilson,NYJ,490,0,72.9,73.5
2023,97636,17,74.4,53.9,10,HB,336,78.3,Breece Hall,NYJ,43,14,82.4,88.9
2023,47124,17,80.5,66.6,309,TE,473,89.9,Tyler Conklin,NYJ,48,179,65.6,66.9
2023,48135,14,75.3,74.9,107,WR,455,31.7,Allen Lazard,NYJ,375,1,52.7,52.6
2023,104136,14,40.1,38.3,223,WR,343,72.8,Xavier Gipson,NYJ,137,0,56.2,56.5
2023,84029,14,73.3,36.3,52,TE,137,66.7,Jeremy Ruckert,NYJ,15,98,57.5,62.2
2023,6216,11,70.3,,118,WR,151,29.7,Randall Cobb,NYJ,40,0,47.6,50.0
2023,9590,12,70.6,48.9,24,TE,103,56.7,C.J. Uzomah,NYJ,11,98,66.4,60.0
2023,122999,6,29.0,59.0,1,HB,47,31.8,Israel Abanikanda,NYJ,4,3,59.0,41.8
2023,121451,6,68.8,,39,WR,191,74.6,Jason Brownlee,NYJ,162,1,47.7,50.7
2023,42196,5,64.0,54.8,6,TE,35,68.3,Kenny Yeboah,NYJ,2,36,57.0,51.9
2023,94375,3,64.0,,20,WR,41,68.3,Malik Taylor,NYJ,23,0,51.4,51.6
2023,27413,16,68.7,55.3,0,FB,35,70.5,Nick Bawden,NYJ,7,7,50.8,55.9
2023,98900,1,61.2,,0,CB,1,64.7,Brandin Echols,NYJ,0,0,77.5,76.9
2023,48327,17,35.4,80.3,145,WR,577,88.3,A.J. Brown,PHI,460,1,90.0,90.4
2023,61100,17,55.3,,208,WR,636,76.7,DeVonta Smith,PHI,456,0,75.4,77.1
2023,47272,15,80.9,79.7,267,TE,470,79.2,Dallas Goedert,PHI,67,178,71.0,67.7
2023,57212,17,62.0,48.9,30,HB,301,83.9,D'Andre Swift,PHI,44,0,66.5,53.5
2023,77737,17,29.3,47.2,21,HB,232,78.4,Kenneth Gainwell,PHI,41,6,55.3,60.4
2023,61664,9,74.5,,146,WR,225,82.7,Quez Watkins,PHI,93,0,59.2,59.3
2023,6158,12,22.2,,92,WR,170,64.4,Julio Jones,PHI,84,0,55.0,54.8
2023,44920,18,74.7,,233,WR,337,61.8,Olamide Zaccheaus,PHI,115,0,51.1,51.8
2023,42058,18,68.8,51.2,37,TE,152,49.2,Jack Stoll,PHI,6,141,50.8,39.4
2023,39462,10,36.3,35.1,3,HB,32,41.6,Boston Scott,PHI,7,0,60.8,50.5
2023,32933,8,56.2,,33,WR,37,72.1,Britain Covey,PHI,4,0,57.8,60.5
2023,60997,13,67.0,65.9,24,TE,47,72.1,Grant Calcaterra,PHI,9,20,64.2,63.1
2023,41933,4,,,27,TE,38,,Albert Okwuegbunam,PHI,5,8,47.6,48.1
2023,27414,2,74.1,18.0,0,HB,12,64.7,Rashaad Penny,PHI,0,0,44.5,57.4
2023,99229,18,20.4,,101,WR,581,86.4,George Pickens,PIT,516,0,74.1,74.7
2023,33441,14,41.5,,97,WR,403,81.6,Diontae Johnson,PIT,336,0,77.9,79.1
2023,98692,18,38.2,25.1,26,HB,273,66.6,Jaylen Warren,PIT,17,16,78.5,72.2
2023,84085,13,29.1,77.5,169,TE,306,90.0,Pat Freiermuth,PIT,28,143,65.8,68.8
2023,8696,18,77.6,61.3,309,WR,415,90.0,Allen Robinson II,PIT,132,4,52.8,51.6
2023,57121,18,64.3,58.8,13,HB,223,68.8,Najee Harris,PIT,12,4,76.2,58.5
2023,57301,18,76.3,72.1,55,TE,207,62.3,Connor Heyward,PIT,19,156,55.5,57.2
2023,61418,18,88.2,,108,WR,248,69.0,Calvin Austin III,PIT,153,1,56.6,56.1
2023,124044,18,69.5,66.7,18,TE,145,52.5,Darnell Washington,PIT,6,171,47.4,43.8
2023,48209,16,65.8,68.5,6,WR,35,70.5,Miles Boykin,PIT,30,2,50.9,52.3
2023,63718,7,,66.3,4,TE,16,27.9,Rodney Williams,PIT,0,13,45.8,33.0
2023,57289,2,74.1,68.5,1,HB,5,68.3,Anthony McFarland Jr.,PIT,1,0,64.9,68.3
2023,9502,17,82.3,,210,WR,556,74.6,Tyler Lockett,SEA,384,1,78.1,77.6
2023,47864,16,81.0,,94,WR,545,56.0,D.K. Metcalf,SEA,491,0,80.0,82.3
2023,129758,17,80.6,65.4,350,WR,477,47.1,Jaxon Smith-Njigba,SEA,157,0,63.3,63.9
2023,42388,17,76.8,72.1,143,TE,320,69.0,Noah Fant,SEA,41,166,62.9,64.2
2023,97630,16,89.5,61.1,22,HB,276,78.9,Zach Charbonnet,SEA,22,7,69.8,63.2
2023,97199,15,86.0,40.7,26,HB,200,67.5,Kenneth Walker III,SEA,31,5,83.5,71.0
2023,52266,17,76.2,69.8,94,TE,224,53.8,Colby Parkinson,SEA,36,114,57.6,53.7
2023,77997,17,75.5,59.8,54,WR,150,71.5,Jake Bobo,SEA,101,1,73.5,70.7
2023,30762,16,73.6,83.5,29,TE,145,67.7,Will Dissly,SEA,6,132,71.3,60.3
2023,55632,10,62.7,49.9,4,HB,49,75.6,DeeJay Dallas,SEA,5,5,63.8,65.3
2023,29573,1,75.1,,1,WR,6,,D'Wayne Eskridge,SEA,6,0,60.4,55.6
2023,7820,15,68.8,,0,QB,1,,Geno Smith,SEA,1,0,82.9,58.9
2023,48152,6,61.2,,1,WR,7,64.7,Cody Thompson,SEA,6,0,56.2,55.8
2023,84109,19,53.9,66.8,146,WR,563,86.1,Brandon Aiyuk,SF,446,1,91.5,91.7
2023,48274,18,64.7,65.9,164,WR,459,76.9,Deebo Samuel,SF,296,0,85.4,87.0
2023,11763,19,65.8,28.4,103,HB,525,90.8,Christian McCaffrey,SF,57,18,90.3,86.5
2023,11901,19,81.7,70.6,180,TE,568,54.4,George Kittle,SF,56,395,87.7,85.2
2023,48027,16,76.8,73.0,188,WR,303,76.7,Jauan Jennings,SF,138,0,74.1,72.4
2023,7912,20,76.8,74.8,75,FB,256,82.7,Kyle Juszczyk,SF,60,106,56.0,54.9
2023,47895,14,59.1,,54,WR,143,80.6,Ray-Ray McCloud III,SF,100,0,63.1,59.8
2023,84288,14,79.9,,18,WR,78,49.7,Ronnie Bell,SF,61,0,61.1,62.5
2023,57272,11,86.4,43.5,3,HB,53,49.2,Elijah Mitchell,SF,6,1,70.2,52.4
2023,9509,10,68.0,66.1,21,WR,72,45.8,Chris Conley,SF,51,0,65.4,60.9
2023,62946,7,82.1,23.8,2,HB,35,70.5,Jordan Mason,SF,3,0,84.7,62.0
2023,42257,19,65.8,38.4,21,TE,104,70.5,Charlie Woerner,SF,13,91,63.5,45.1
2023,8999,4,64.0,,13,WR,24,68.3,Willie Snead IV,SF,13,0,60.9,59.0
2023,20994,10,61.2,69.6,9,TE,21,64.7,Ross Dwelley,SF,3,10,52.8,58.2
2023,8642,19,82.9,,195,WR,622,62.4,Mike Evans,TB,468,0,81.5,83.0
2023,11839,19,83.5,73.3,257,WR,640,83.9,Chris Godwin,TB,423,6,77.5,77.9
2023,61071,19,80.6,47.4,316,TE,651,71.1,Cade Otton,TB,128,304,56.8,58.8
2023,131633,19,70.5,53.5,48,HB,504,74.3,Rachaad White,TB,68,0,67.5,64.4
2023,99248,19,19.7,,298,WR,500,67.4,Trey Palmer,TB,238,1,53.3,54.8
2023,84480,19,45.8,,97,WR,141,69.9,Deven Thompkins,TB,51,1,59.3,56.9
2023,45851,15,85.2,63.4,8,HB,98,55.6,Chase Edmonds,TB,12,0,58.2,54.6
2023,11981,9,71.1,52.8,29,WR,72,76.5,David Moore,TB,46,1,72.9,75.0
2023,84037,15,68.8,70.7,25,TE,67,29.8,Payne Durham,TB,13,42,59.5,59.7
2023,129519,10,68.3,,15,WR,51,72.1,Rakim Jarrett,TB,41,0,55.9,58.4
2023,41372,18,61.2,68.2,7,TE,54,64.7,Ko Kieft,TB,6,53,53.9,39.7
2023,45866,5,78.9,39.8,2,HB,21,29.9,Ke'Shawn Vaughn,TB,2,0,53.6,34.9
2023,34985,5,13.3,79.3,2,TE,11,68.3,David Wells,TB,2,10,47.5,37.8
2023,123056,3,76.2,73.0,1,HB,13,68.3,Sean Tucker,TB,0,0,55.8,59.6
2023,7808,17,82.1,62.3,110,WR,505,77.4,DeAndre Hopkins,TEN,429,0,81.0,82.3
2023,84000,17,80.0,63.9,273,TE,403,46.8,Chigoziem Okonkwo,TEN,45,130,62.1,63.2
2023,97195,17,74.8,79.6,33,HB,303,87.4,Tyjae Spears,TEN,37,13,77.0,74.6
2023,47861,14,76.5,79.6,189,WR,328,40.0,Nick Westbrook-Ikhine,TEN,173,0,59.4,61.9
2023,10741,17,30.0,73.6,108,WR,305,72.8,Chris Moore,TEN,222,0,64.9,64.9
2023,10679,17,91.4,79.1,7,HB,175,66.8,Derrick Henry,TEN,9,0,90.1,70.7
2023,99218,11,75.7,74.6,89,WR,266,31.9,Treylon Burks,TEN,197,0,52.4,52.6
2023,84463,9,76.3,,93,WR,111,65.6,Kyle Philips,TEN,24,1,72.8,71.9
2023,54037,11,70.6,79.0,33,TE,58,56.7,Josh Whyle,TEN,1,41,62.0,76.9
2023,30887,14,61.2,50.1,5,TE,32,28.9,Kevin Rader,TEN,0,39,35.6,33.4
2023,63721,7,61.2,,2,WR,17,64.7,Colton Dowell,TEN,16,0,54.4,54.6
2023,42018,15,61.2,61.2,8,TE,47,28.8,Trevon Wesco,TEN,2,142,48.9,40.9
2023,43742,2,61.2,64.9,0,DI,1,64.7,Jeffery Simmons,TEN,0,2,80.5,90.2
2023,115664,4,80.8,,3,WR,6,64.7,Mason Kinsey,TEN,3,0,56.9,58.1
2023,7014,9,70.5,60.9,0,QB,3,,Ryan Tannehill,TEN,1,0,68.7,53.9
2023,48229,17,82.1,,103,WR,643,84.3,Terry McLaurin,WAS,572,1,75.1,74.5
2023,11795,16,81.7,75.0,302,WR,402,71.3,Curtis Samuel,WAS,114,4,69.7,70.4
2023,84375,17,79.2,66.1,284,WR,635,64.3,Jahan Dotson,WAS,391,0,57.7,58.5
2023,8755,16,25.9,73.9,307,TE,515,75.7,Logan Thomas,WAS,144,116,57.1,56.1
2023,78050,16,25.8,71.9,11,HB,318,63.0,Antonio Gibson,WAS,22,7,66.6,64.5
2023,57120,15,38.0,61.9,14,HB,219,63.4,Brian Robinson,WAS,2,1,75.3,71.4
2023,42275,17,75.0,79.0,69,TE,203,46.4,John Bates,WAS,29,177,51.8,47.4
2023,77986,17,72.9,,58,WR,166,45.7,Dyami Brown,WAS,120,0,59.0,58.6
2023,42345,16,26.3,61.6,56,WR,104,80.6,Byron Pringle,WAS,55,1,67.9,69.0
2023,9538,12,58.8,,84,WR,91,66.7,Jamison Crowder,WAS,11,0,70.5,70.8
2023,84330,12,71.5,17.1,42,TE,83,60.2,Cole Turner,WAS,25,23,64.7,62.1
2023,11948,7,65.8,74.1,2,FB,16,70.5,Alex Armah,WAS,1,4,56.4,59.8
2023,83689,6,45.7,82.7,2,HB,29,68.3,Chris Rodriguez Jr.,WAS,1,0,75.9,52.4
2023,10790,1,61.9,82.1,1,HB,8,,Jonathan Williams,WAS,0,0,59.0,53.1
2023,97599,17,81.3,,0,QB,1,64.7,Sam Howell,WAS,0,0,60.2,62.0
