season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count
2023,WC,DAL,19,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,,,,Shoulder,,Limited Participation in Practice,2024-01-12 19:28:34,injury_reports_2023.csv,0.0,CB,DAL,Stephon Gilmore,DAL,1055,18
2023,REG,DAL,5,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 21:48:11,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,6,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,Illness,Full Participation in Practice,2023-10-14 19:03:45,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,9,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-01 19:33:46,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,12,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-11-22 17:19:24,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,14,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-06 20:30:23,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,15,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,Knee,Ankle,Out,Knee,Ankle,Did Not Participate In Practice,2023-12-15 19:23:24,injury_reports_2023.csv,3.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,16,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,Knee,Ankle,Out,Knee,Ankle,Did Not Participate In Practice,2023-12-22 19:17:54,injury_reports_2023.csv,3.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,17,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,Knee,Ankle,Out,Knee,Ankle,Did Not Participate In Practice,2023-12-28 20:45:44,injury_reports_2023.csv,3.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,18,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2024-01-05 19:31:00,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,WC,DAL,19,00-0030063,DI,Johnathan Hankins,Johnathan,Hankins,,,,Ankle,,Full Participation in Practice,2024-01-12 19:28:53,injury_reports_2023.csv,0.0,DT,DAL,Johnathan Hankins,DAL,387,15
2023,REG,DAL,5,00-0036932,LB,Micah Parsons,Micah,Parsons,,,,Knee,,Full Participation in Practice,2023-10-06 19:30:36,injury_reports_2023.csv,0.0,LB,DAL,Micah Parsons,DAL,910,18
2023,REG,DAL,13,00-0036932,LB,Micah Parsons,Micah,Parsons,,,,Illness,,Full Participation in Practice,2023-11-29 18:12:04,injury_reports_2023.csv,0.0,LB,DAL,Micah Parsons,DAL,910,18
2023,REG,DAL,15,00-0036932,LB,Micah Parsons,Micah,Parsons,,,,Illness,,Full Participation in Practice,2023-12-15 19:17:08,injury_reports_2023.csv,0.0,LB,DAL,Micah Parsons,DAL,910,18
2023,REG,DAL,5,00-0037281,LB,Damone Clark,Damone,Clark,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-06 19:30:51,injury_reports_2023.csv,0.0,LB,DAL,Damone Clark,DAL,834,18
2023,REG,DAL,6,00-0037281,LB,Damone Clark,Damone,Clark,,,,Shoulder,,Full Participation in Practice,2023-10-14 19:03:34,injury_reports_2023.csv,0.0,LB,DAL,Damone Clark,DAL,834,18
2023,REG,DEN,5,00-0035227,S,P.J. Locke,P.J.,Locke,,,,Toe,,Full Participation in Practice,2023-10-04 20:52:44,injury_reports_2023.csv,0.0,S,DEN,P.J. Locke,DEN,538,12
2023,REG,DEN,11,00-0035227,S,P.J. Locke,P.J.,Locke,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-11-17 22:03:39,injury_reports_2023.csv,3.0,S,DEN,P.J. Locke,DEN,538,12
2023,REG,DEN,12,00-0035227,S,P.J. Locke,P.J.,Locke,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-11-24 21:53:23,injury_reports_2023.csv,0.0,S,DEN,P.J. Locke,DEN,538,12
2023,REG,DEN,15,00-0035227,S,P.J. Locke,P.J.,Locke,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-12-14 21:59:33,injury_reports_2023.csv,0.0,S,DEN,P.J. Locke,DEN,538,12
2023,REG,DEN,5,00-0036995,LB,Baron Browning,Baron,Browning,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-06 20:23:22,injury_reports_2023.csv,3.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,6,00-0036995,LB,Baron Browning,Baron,Browning,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-11 20:02:14,injury_reports_2023.csv,3.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,7,00-0036995,LB,Baron Browning,Baron,Browning,,,,Knee,Wrist,Full Participation in Practice,2023-10-20 20:19:12,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,8,00-0036995,LB,Baron Browning,Baron,Browning,,,,Wrist,,Full Participation in Practice,2023-10-27 20:17:38,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,10,00-0036995,LB,Baron Browning,Baron,Browning,,,,Wrist,,Full Participation in Practice,2023-11-11 21:15:30,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,11,00-0036995,LB,Baron Browning,Baron,Browning,,,,Wrist,Knee,Full Participation in Practice,2023-11-17 22:02:00,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,12,00-0036995,LB,Baron Browning,Baron,Browning,,,,Wrist,,Full Participation in Practice,2023-11-24 21:52:29,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,13,00-0036995,LB,Baron Browning,Baron,Browning,,,,Wrist,,Full Participation in Practice,2023-12-01 21:11:35,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,14,00-0036995,LB,Baron Browning,Baron,Browning,,,,Wrist,,Full Participation in Practice,2023-12-08 21:26:47,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,17,00-0036995,LB,Baron Browning,Baron,Browning,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 21:39:58,injury_reports_2023.csv,3.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DEN,18,00-0036995,LB,Baron Browning,Baron,Browning,,,,Concussion,,Full Participation in Practice,2024-01-05 21:37:22,injury_reports_2023.csv,0.0,LB,DEN,Baron Browning,DEN,445,10
2023,REG,DET,5,00-0039141,CB,Brian Branch,Brian,Branch,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-06 19:35:36,injury_reports_2023.csv,3.0,CB,DET,Brian Branch,DET,873,18
2023,REG,DET,6,00-0039141,S,Brian Branch,Brian,Branch,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-13 19:52:48,injury_reports_2023.csv,3.0,S,DET,Brian Branch,DET,873,18
2023,REG,DET,7,00-0039141,S,Brian Branch,Brian,Branch,,,,Ankle,,Full Participation in Practice,2023-10-20 19:46:58,injury_reports_2023.csv,0.0,S,DET,Brian Branch,DET,873,18
2023,WC,DET,19,00-0039141,S,Brian Branch,Brian,Branch,,,,Wrist,,Full Participation in Practice,2024-01-12 20:35:13,injury_reports_2023.csv,0.0,S,DET,Brian Branch,DET,873,18
2023,REG,DET,5,00-0036249,LB,Julian Okwara,Julian,Okwara,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-10-06 19:35:22,injury_reports_2023.csv,0.0,LB,DET,Julian Okwara,DET,120,9
2023,REG,GB,5,00-0033792,S,Rudy Ford,Rudy,Ford,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2023-10-07 19:43:26,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,9,00-0033792,S,Rudy Ford,Rudy,Ford,Calf,,Questionable,Calf,,Did Not Participate In Practice,2023-11-03 19:30:59,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,10,00-0033792,S,Rudy Ford,Rudy,Ford,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-11-10 20:54:33,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,11,00-0033792,S,Rudy Ford,Rudy,Ford,Biceps,,Doubtful,Biceps,,Did Not Participate In Practice,2023-11-17 20:51:02,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,12,00-0033792,S,Rudy Ford,Rudy,Ford,Biceps,,Questionable,Biceps,,Limited Participation in Practice,2023-11-22 21:24:58,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,13,00-0033792,S,Rudy Ford,Rudy,Ford,Biceps,Groin,Questionable,Biceps,Groin,Limited Participation in Practice,2023-12-01 20:20:35,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,16,00-0033792,S,Rudy Ford,Rudy,Ford,Back,,Questionable,Back,,Limited Participation in Practice,2023-12-22 20:41:39,injury_reports_2023.csv,0.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,18,00-0033792,S,Rudy Ford,Rudy,Ford,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-01-05 20:04:07,injury_reports_2023.csv,3.0,S,GB,Rudy Ford,GB,626,12
2023,REG,GB,5,00-0036901,CB,Eric Stokes,Eric,Stokes,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-07 19:43:26,injury_reports_2023.csv,0.0,CB,GB,Eric Stokes,GB,110,2
2023,REG,GB,7,00-0036901,CB,Eric Stokes,Eric,Stokes,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-20 19:12:29,injury_reports_2023.csv,0.0,CB,GB,Eric Stokes,GB,110,2
2023,REG,GB,13,00-0036901,CB,Eric Stokes,Eric,Stokes,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2023-12-01 20:21:06,injury_reports_2023.csv,0.0,CB,GB,Eric Stokes,GB,110,2
2023,REG,GB,14,00-0036901,CB,Eric Stokes,Eric,Stokes,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-12-09 19:53:26,injury_reports_2023.csv,0.0,CB,GB,Eric Stokes,GB,110,2
2023,REG,GB,15,00-0036901,CB,Eric Stokes,Eric,Stokes,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-12-15 19:38:20,injury_reports_2023.csv,0.0,CB,GB,Eric Stokes,GB,110,2
2023,REG,GB,17,00-0036901,CB,Eric Stokes,Eric,Stokes,Hamstring,,Out,,,"
    ",2023-12-30 23:11:11,injury_reports_2023.csv,3.0,CB,GB,Eric Stokes,GB,110,2
2023,REG,HST,5,00-0032150,CB,Steven Nelson,Steven,Nelson,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-04 21:20:51,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19
2023,REG,HST,10,00-0032150,CB,Steven Nelson,Steven,Nelson,Back,Neck,Questionable,Back,Neck,Did Not Participate In Practice,2023-11-10 20:57:10,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19
2023,REG,HST,11,00-0032150,CB,Steven Nelson,Steven,Nelson,,,,Back,Neck,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19
2023,REG,HST,15,00-0032150,CB,Steven Nelson,Steven,Nelson,Wrist,,Questionable,,,"
    ",2023-12-16 19:55:48,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19
2023,REG,HST,16,00-0032150,CB,Steven Nelson,Steven,Nelson,,,,Hand,,Full Participation in Practice,2023-12-22 21:17:25,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19
2023,REG,HST,17,00-0032150,CB,Steven Nelson,Steven,Nelson,Foot,Hamstring,Questionable,Foot,Hamstring,Did Not Participate In Practice,2023-12-29 20:57:29,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19
2023,REG,HST,5,00-0033131,DI,Maliek Collins,Maliek,Collins,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2023-10-06 19:40:42,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,6,00-0033131,DI,Maliek Collins,Maliek,Collins,,,,Abdomen,,Full Participation in Practice,2023-10-13 20:00:48,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,13,00-0033131,DI,Maliek Collins,Maliek,Collins,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-11-29 20:39:41,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,15,00-0033131,DI,Maliek Collins,Maliek,Collins,,,,Chest,,Full Participation in Practice,2023-12-15 20:17:15,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,16,00-0033131,DI,Maliek Collins,Maliek,Collins,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-12-22 21:19:12,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,17,00-0033131,DI,Maliek Collins,Maliek,Collins,Hip,,Questionable,Hip,,Did Not Participate In Practice,2023-12-29 20:57:29,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,18,00-0033131,DI,Maliek Collins,Maliek,Collins,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-01-04 21:05:53,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,WC,HST,19,00-0033131,DI,Maliek Collins,Maliek,Collins,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,0.0,DT,HOU,Maliek Collins,HST,780,18
2023,REG,HST,5,00-0037457,LB,Jake Hansen,Jake,Hansen,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-10-06 19:40:42,injury_reports_2023.csv,0.0,LB,HOU,Jake Hansen,HST,54,8
2023,REG,HST,10,00-0037457,LB,Jake Hansen,Jake,Hansen,Hamstring,Hand,Out,Hamstring,Hand,Did Not Participate In Practice,2023-11-10 20:58:48,injury_reports_2023.csv,3.0,LB,HOU,Jake Hansen,HST,54,8
2023,REG,HST,11,00-0037457,LB,Jake Hansen,Jake,Hansen,Hamstring,Hand,Out,Hamstring,Hand,Did Not Participate In Practice,2023-11-17 21:09:32,injury_reports_2023.csv,3.0,LB,HOU,Jake Hansen,HST,54,8
2023,REG,HST,12,00-0037457,LB,Jake Hansen,Jake,Hansen,Hamstring,Hand,Out,Hamstring,Hand,Did Not Participate In Practice,2023-11-24 20:22:35,injury_reports_2023.csv,3.0,LB,HOU,Jake Hansen,HST,54,8
2023,REG,HST,13,00-0037457,LB,Jake Hansen,Jake,Hansen,Hamstring,Hand,Questionable,Hamstring,Hand,Full Participation in Practice,2023-12-01 21:37:34,injury_reports_2023.csv,0.0,LB,HOU,Jake Hansen,HST,54,8
2023,REG,IND,5,00-0034359,ED,Tyquan Lewis,Tyquan,Lewis,,,,Knee,,Full Participation in Practice,2023-10-06 19:51:06,injury_reports_2023.csv,0.0,DE,IND,Tyquan Lewis,IND,437,17
2023,REG,IND,14,00-0034359,ED,Tyquan Lewis,Tyquan,Lewis,,,,Ankle,,Full Participation in Practice,2023-12-08 19:28:11,injury_reports_2023.csv,0.0,DE,IND,Tyquan Lewis,IND,437,17
2023,REG,IND,18,00-0034359,ED,Tyquan Lewis,Tyquan,Lewis,,,,Back,,Full Participation in Practice,2024-01-04 20:32:13,injury_reports_2023.csv,0.0,DE,IND,Tyquan Lewis,IND,437,17
2023,REG,IND,5,00-0036479,ED,Kwity Paye,Kwity,Paye,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-06 19:51:49,injury_reports_2023.csv,3.0,DE,IND,Kwity Paye,IND,700,16
2023,REG,IND,6,00-0036479,ED,Kwity Paye,Kwity,Paye,,,,Concussion,,Full Participation in Practice,2023-10-13 19:28:18,injury_reports_2023.csv,0.0,DE,IND,Kwity Paye,IND,700,16
2023,REG,JAX,5,00-0033907,LB,Dawuane Smoot,Dawuane,Smoot,Achilles,,Out,Achilles,,Limited Participation in Practice,2023-10-06 21:38:57,injury_reports_2023.csv,3.0,LB,JAX,Dawuane Smoot,JAX,340,12
2023,REG,JAX,6,00-0033907,ED,Dawuane Smoot,Dawuane,Smoot,,,,Achilles,,Full Participation in Practice,2023-10-13 19:30:09,injury_reports_2023.csv,0.0,DE,JAX,Dawuane Smoot,JAX,340,12
2023,REG,KC,5,00-0037208,LB,Jack Cochrane,Jack,Cochrane,,,,Calf,,Full Participation in Practice,2023-10-06 19:08:56,injury_reports_2023.csv,0.0,LB,KC,Jack Cochrane,KC,183,10
2023,REG,KC,5,00-0037192,ED,George Karlaftis,George,Karlaftis,,,,Knee,,Full Participation in Practice,2023-10-06 19:08:56,injury_reports_2023.csv,0.0,DE,KC,George Karlaftis,KC,973,20
2023,REG,KC,6,00-0037192,ED,George Karlaftis,George,Karlaftis,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-11 19:08:30,injury_reports_2023.csv,0.0,DE,KC,George Karlaftis,KC,973,20
2023,REG,KC,7,00-0037192,ED,George Karlaftis,George,Karlaftis,,,,Hamstring,,Full Participation in Practice,2023-10-20 20:10:29,injury_reports_2023.csv,0.0,DE,KC,George Karlaftis,KC,973,20
2023,REG,KC,18,00-0037192,ED,George Karlaftis,George,Karlaftis,Coaching,,Questionable,Coaching,,Full Participation in Practice,2024-01-05 21:02:30,injury_reports_2023.csv,0.0,DE,KC,George Karlaftis,KC,973,20
2023,REG,KC,5,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Wrist,,Full Participation in Practice,2023-10-06 19:08:56,injury_reports_2023.csv,0.0,LB,KC,Drue Tranquill,KC,721,19
2023,REG,KC,6,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Knee,,Full Participation in Practice,2023-10-11 19:07:47,injury_reports_2023.csv,0.0,LB,KC,Drue Tranquill,KC,721,19
2023,REG,KC,11,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Shoulder,,Full Participation in Practice,2023-11-18 19:23:44,injury_reports_2023.csv,0.0,LB,KC,Drue Tranquill,KC,721,19
2023,REG,KC,14,00-0035262,LB,Drue Tranquill,Drue,Tranquill,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-08 20:02:46,injury_reports_2023.csv,3.0,LB,KC,Drue Tranquill,KC,721,19
2023,REG,KC,15,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Concussion,,Full Participation in Practice,2023-12-15 19:48:03,injury_reports_2023.csv,0.0,LB,KC,Drue Tranquill,KC,721,19
2023,REG,KC,5,00-0034657,DI,Matt Dickerson,Matt,Dickerson,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-06 19:09:30,injury_reports_2023.csv,0.0,DT,KC,Matt Dickerson,KC,206,13
2023,REG,KC,6,00-0034657,DI,Matt Dickerson,Matt,Dickerson,,,,Knee,,Full Participation in Practice,2023-10-11 19:07:47,injury_reports_2023.csv,0.0,DT,KC,Matt Dickerson,KC,206,13
2023,REG,LA,5,00-0039135,LB,Ochaun Mathis,Ochaun,Mathis,,,,Knee,,Full Participation in Practice,2023-10-06 19:45:00,injury_reports_2023.csv,0.0,LB,LA,Ochaun Mathis,LA,75,6
2023,REG,LA,5,00-0035942,LB,Christian Rozeboom,Christian,Rozeboom,,,,Neck,,Full Participation in Practice,2023-10-06 19:45:39,injury_reports_2023.csv,0.0,LB,LA,Christian Rozeboom,LA,579,18
2023,REG,LA,6,00-0035942,LB,Christian Rozeboom,Christian,Rozeboom,,,,Thigh,,Full Participation in Practice,2023-10-13 19:56:23,injury_reports_2023.csv,0.0,LB,LA,Christian Rozeboom,LA,579,18
2023,REG,LA,5,00-0039061,DI,Desjuan Johnson,Desjuan,Johnson,Thumb,,Doubtful,Thumb,,Limited Participation in Practice,2023-10-06 19:48:03,injury_reports_2023.csv,0.0,DT,LA,Desjuan Johnson,LA,105,12
2023,REG,LA,18,00-0039061,DI,Desjuan Johnson,Desjuan,Johnson,,,,Toe,,Full Participation in Practice,2024-01-05 20:33:29,injury_reports_2023.csv,0.0,DT,LA,Desjuan Johnson,LA,105,12
2023,REG,MIA,5,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Out,Achilles,,Limited Participation in Practice,2023-10-06 19:53:18,injury_reports_2023.csv,3.0,CB,MIA,Nik Needham,MIA,73,11
2023,REG,MIA,6,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Doubtful,Achilles,,Limited Participation in Practice,2023-10-13 19:37:50,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11
2023,REG,MIA,7,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Questionable,Achilles,,Full Participation in Practice,2023-10-20 19:47:30,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11
2023,REG,MIA,8,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11
2023,REG,MIA,9,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11
2023,REG,NE,5,00-0039147,CB,Christian Gonzalez,Christian,Gonzalez,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2023-10-06 19:35:31,injury_reports_2023.csv,0.0,CB,NE,Christian Gonzalez,NE,209,4
2023,REG,NO,5,00-0038995,DI,Bryan Bresee,Bryan,Bresee,,,,Illness,,Full Participation in Practice,2023-10-06 19:37:04,injury_reports_2023.csv,0.0,DT,NO,Bryan Bresee,NO,539,17
2023,REG,NYJ,5,00-0036504,CB,Brandin Echols,Brandin,Echols,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-06 19:53:11,injury_reports_2023.csv,3.0,CB,NYJ,Brandin Echols,NYJ,143,12
2023,REG,NYJ,6,00-0036504,CB,Brandin Echols,Brandin,Echols,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13 20:14:11,injury_reports_2023.csv,3.0,CB,NYJ,Brandin Echols,NYJ,143,12
2023,REG,NYJ,8,00-0036504,CB,Brandin Echols,Brandin,Echols,,,,Hamstring,,Full Participation in Practice,2023-10-27 18:40:24,injury_reports_2023.csv,0.0,CB,NYJ,Brandin Echols,NYJ,143,12
2023,REG,NYJ,5,00-0034384,CB,D.J. Reed,D.J.,Reed,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-06 19:53:03,injury_reports_2023.csv,3.0,CB,NYJ,D.J. Reed,NYJ,993,15
2023,REG,NYJ,6,00-0034384,CB,D.J. Reed,D.J.,Reed,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-13 20:14:28,injury_reports_2023.csv,3.0,CB,NYJ,D.J. Reed,NYJ,993,15
2023,REG,NYJ,8,00-0034384,CB,D.J. Reed,D.J.,Reed,,,,Concussion,,Full Participation in Practice,2023-10-27 18:40:24,injury_reports_2023.csv,0.0,CB,NYJ,D.J. Reed,NYJ,993,15
2023,REG,NYJ,5,00-0038401,S,Jarrick Bernard-Converse,Jarrick,Bernard-Converse,Foot,,Questionable,Foot,,Full Participation in Practice,2023-10-06 19:52:59,injury_reports_2023.csv,0.0,S,NYJ,Jarrick Bernard-Converse,NYJ,4,2
2023,REG,NYJ,5,00-0034902,LB,Sam Eguavoen,Sam,Eguavoen,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-06 19:52:41,injury_reports_2023.csv,0.0,LB,NYJ,Sam Eguavoen,NYJ,14,5
2023,REG,NYJ,11,00-0034902,LB,Sam Eguavoen,Sam,Eguavoen,Hip,,Out,Hip,,Did Not Participate In Practice,2023-11-17 19:51:35,injury_reports_2023.csv,3.0,LB,NYJ,Sam Eguavoen,NYJ,14,5
2023,REG,NYJ,12,00-0034902,LB,Sam Eguavoen,Sam,Eguavoen,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-11-23 19:10:32,injury_reports_2023.csv,0.0,LB,NYJ,Sam Eguavoen,NYJ,14,5
2023,REG,NYJ,13,00-0034902,LB,Sam Eguavoen,Sam,Eguavoen,,,,Hip,,Full Participation in Practice,2023-12-01 19:47:49,injury_reports_2023.csv,0.0,LB,NYJ,Sam Eguavoen,NYJ,14,5
2023,REG,PHI,5,00-0033445,LB,Nicholas Morrow,Nicholas,Morrow,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-10-06 19:52:37,injury_reports_2023.csv,0.0,LB,PHI,Nicholas Morrow,PHI,898,16
2023,REG,PHI,16,00-0033445,LB,Nicholas Morrow,Nicholas,Morrow,Abdomen,,Questionable,Abdomen,,Did Not Participate In Practice,2023-12-23 20:42:48,injury_reports_2023.csv,0.0,LB,PHI,Nicholas Morrow,PHI,898,16
2023,REG,PHI,17,00-0033445,LB,Nicholas Morrow,Nicholas,Morrow,,,,Abdomen,,Limited Participation in Practice,2023-12-29 20:47:02,injury_reports_2023.csv,0.0,LB,PHI,Nicholas Morrow,PHI,898,16
2023,REG,PHI,5,00-0036920,DI,Marlon Tuipulotu,Marlon,Tuipulotu,Triceps,,Out,Triceps,,Did Not Participate In Practice,2023-10-06 19:53:28,injury_reports_2023.csv,3.0,DT,PHI,Marlon Tuipulotu,PHI,178,15
2023,REG,PHI,6,00-0036920,DI,Marlon Tuipulotu,Marlon,Tuipulotu,Triceps,,Questionable,Triceps,,Limited Participation in Practice,2023-10-13 19:50:16,injury_reports_2023.csv,0.0,DT,PHI,Marlon Tuipulotu,PHI,178,15
2023,REG,PHI,7,00-0036920,DI,Marlon Tuipulotu,Marlon,Tuipulotu,,,,Triceps,,Full Participation in Practice,2023-10-20 19:53:23,injury_reports_2023.csv,0.0,DT,PHI,Marlon Tuipulotu,PHI,178,15
2023,REG,PIT,5,00-0035286,LB,Cole Holcomb,Cole,Holcomb,,,,Back,,Full Participation in Practice,2023-10-06 18:32:00,injury_reports_2023.csv,0.0,LB,PIT,Cole Holcomb,PIT,447,8
2023,REG,PIT,8,00-0035286,LB,Cole Holcomb,Cole,Holcomb,,,,Ankle,,Full Participation in Practice,2023-10-27 19:01:24,injury_reports_2023.csv,0.0,LB,PIT,Cole Holcomb,PIT,447,8
2023,REG,PIT,5,00-0037759,ED,DeMarvin Leal,DeMarvin,Leal,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-06 18:36:06,injury_reports_2023.csv,3.0,DE,PIT,DeMarvin Leal,PIT,206,12
