season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,ATL,6,00-0032146,LB,Bud Dupree,Bud,Dupree,,,,Wrist,,Full Participation in Practice,2023-10-13 17:07:54,injury_reports_2023.csv,0.0,LB,ATL,Bud Dupree,ATL,725,16,6900,0.10507246376811594,0.0
2023,REG,ATL,8,00-0032146,LB,Bud Dupree,Bud,Dupree,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-10-27 18:13:38,injury_reports_2023.csv,0.0,LB,ATL,Bud Dupree,ATL,725,16,6900,0.10507246376811594,0.0
2023,REG,ATL,15,00-0032146,LB,Bud Dupree,Bud,Dupree,Back,,Questionable,Back,,Limited Participation in Practice,2023-12-15 20:03:11,injury_reports_2023.csv,0.0,LB,ATL,Bud Dupree,ATL,725,16,6900,0.10507246376811594,0.0
2023,REG,ATL,16,00-0032146,LB,Bud Dupree,Bud,Dupree,Back,,Questionable,Back,,Limited Participation in Practice,2023-12-22 20:29:10,injury_reports_2023.csv,0.0,LB,ATL,Bud Dupree,ATL,725,16,6900,0.10507246376811594,0.0
2023,REG,ATL,13,00-0037587,LB,Nate Landman,Nate,Landman,,,,Thigh,,Limited Participation in Practice,2023-12-01 19:32:54,injury_reports_2023.csv,0.0,LB,ATL,Nate Landman,ATL,809,16,6900,0.11724637681159421,0.0
2023,REG,ATL,14,00-0037587,LB,Nate Landman,Nate,Landman,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-08 19:03:13,injury_reports_2023.csv,3.0,LB,ATL,Nate Landman,ATL,809,16,6900,0.11724637681159421,0.3517391304347826
2023,REG,ATL,15,00-0037587,LB,Nate Landman,Nate,Landman,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-15 20:03:30,injury_reports_2023.csv,0.0,LB,ATL,Nate Landman,ATL,809,16,6900,0.11724637681159421,0.0
2023,REG,ATL,17,00-0034360,LB,Lorenzo Carter,Lorenzo,Carter,,,,Neck,,Full Participation in Practice,2023-12-29 18:23:59,injury_reports_2023.csv,0.0,LB,ATL,Lorenzo Carter,ATL,431,17,6900,0.06246376811594203,0.0
2023,REG,BLT,2,00-0033894,S,Marcus Williams,Marcus,Williams,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2023-09-15 18:37:40,injury_reports_2023.csv,3.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.17991533396048917
2023,REG,BLT,3,00-0033894,S,Marcus Williams,Marcus,Williams,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2023-09-22 19:04:29,injury_reports_2023.csv,3.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.17991533396048917
2023,REG,BLT,4,00-0033894,S,Marcus Williams,Marcus,Williams,Pectoral,,Questionable,Pectoral,,Full Participation in Practice,2023-09-29 19:21:58,injury_reports_2023.csv,0.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.0
2023,REG,BLT,5,00-0033894,S,Marcus Williams,Marcus,Williams,,,,Pectoral,,Full Participation in Practice,2023-10-06 18:44:53,injury_reports_2023.csv,0.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.0
2023,REG,BLT,7,00-0033894,S,Marcus Williams,Marcus,Williams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20 19:31:05,injury_reports_2023.csv,3.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.17991533396048917
2023,REG,BLT,8,00-0033894,S,Marcus Williams,Marcus,Williams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-27 21:13:18,injury_reports_2023.csv,3.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.17991533396048917
2023,REG,BLT,9,00-0033894,S,Marcus Williams,Marcus,Williams,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-03 19:53:35,injury_reports_2023.csv,0.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.0
2023,REG,BLT,10,00-0033894,S,Marcus Williams,Marcus,Williams,,,,Hamstring,,Full Participation in Practice,2023-11-10 20:58:10,injury_reports_2023.csv,0.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.0
2023,REG,BLT,16,00-0033894,S,Marcus Williams,Marcus,Williams,,,,Groin,,Full Participation in Practice,2023-12-23 22:10:46,injury_reports_2023.csv,0.0,S,BAL,Marcus Williams,BLT,765,13,12756,0.059971777986829726,0.0
2023,REG,BLT,4,00-0038038,S,Kyle Hamilton,Kyle,Hamilton,Back,,Questionable,Back,,Full Participation in Practice,2023-09-29 19:22:23,injury_reports_2023.csv,0.0,S,BAL,Kyle Hamilton,BLT,1065,17,12756,0.0834901222953904,0.0
2023,REG,BLT,15,00-0038038,S,Kyle Hamilton,Kyle,Hamilton,Knee,,Questionable,Knee,,Full Participation in Practice,2023-12-15 20:40:37,injury_reports_2023.csv,0.0,S,BAL,Kyle Hamilton,BLT,1065,17,12756,0.0834901222953904,0.0
2023,REG,BLT,17,00-0038038,S,Kyle Hamilton,Kyle,Hamilton,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-12-29 21:30:19,injury_reports_2023.csv,0.0,S,BAL,Kyle Hamilton,BLT,1065,17,12756,0.0834901222953904,0.0
2023,REG,BLT,18,00-0038038,S,Kyle Hamilton,Kyle,Hamilton,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-01-04 22:38:38,injury_reports_2023.csv,0.0,S,BAL,Kyle Hamilton,BLT,1065,17,12756,0.0834901222953904,0.0
2023,REG,BLT,5,00-0032891,S,Daryl Worley,Daryl,Worley,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-06 18:47:18,injury_reports_2023.csv,3.0,S,BAL,Daryl Worley,BLT,124,7,12756,0.009720915647538414,0.02916274694261524
2023,REG,BLT,9,00-0032891,S,Daryl Worley,Daryl,Worley,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-11-03 19:53:35,injury_reports_2023.csv,0.0,S,BAL,Daryl Worley,BLT,124,7,12756,0.009720915647538414,0.0
2023,REG,BLT,11,00-0032891,S,Daryl Worley,Daryl,Worley,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-15 19:32:55,injury_reports_2023.csv,0.0,S,BAL,Daryl Worley,BLT,124,7,12756,0.009720915647538414,0.0
2023,REG,BLT,18,00-0032891,S,Daryl Worley,Daryl,Worley,Ankle,Shoulder,Out,Ankle,Shoulder,Did Not Participate In Practice,2024-01-04 22:39:28,injury_reports_2023.csv,3.0,S,BAL,Daryl Worley,BLT,124,7,12756,0.009720915647538414,0.02916274694261524
2023,REG,BLT,6,00-0036199,S,Geno Stone,Geno,Stone,,,,Hamstring,,Full Participation in Practice,2023-10-13 15:15:16,injury_reports_2023.csv,0.0,S,BAL,Geno Stone,BLT,1000,19,12756,0.07839448102853559,0.0
2023,REG,BLT,18,00-0036587,S,Ar'Darius Washington,Ar'Darius,Washington,Pectoral,,Questionable,Pectoral,,Limited Participation in Practice,2024-01-04 22:38:38,injury_reports_2023.csv,0.0,S,BAL,Ar'Darius Washington,BLT,115,3,12756,0.009015365318281593,0.0
2023,REG,CAR,2,00-0036944,CB,Jaycee Horn,Jaycee,Horn,,,,Hamstring,,Did Not Participate In Practice,2023-09-15 17:02:27,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,11,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-11-17 18:34:36,injury_reports_2023.csv,3.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.08808456117873159
2023,REG,CAR,12,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2023-11-24 17:55:51,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,13,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-01 17:53:26,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,14,00-0036944,CB,Jaycee Horn,Jaycee,Horn,,,,Hamstring,,Limited Participation in Practice,2023-12-08 17:23:42,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,15,00-0036944,CB,Jaycee Horn,Jaycee,Horn,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-13 19:04:41,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,17,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-12-29 18:54:16,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,18,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Toe,,Questionable,Toe,,Full Participation in Practice,2024-01-05 17:26:09,injury_reports_2023.csv,0.0,CB,CAR,Jaycee Horn,CAR,275,6,9366,0.02936152039291053,0.0
2023,REG,CAR,5,00-0034356,CB,Donte Jackson,Donte,Jackson,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-10-06 16:41:53,injury_reports_2023.csv,0.0,CB,CAR,Donte Jackson,CAR,902,16,9366,0.09630578688874653,0.0
2023,REG,CAR,6,00-0034356,CB,Donte Jackson,Donte,Jackson,,,,Shoulder,,Full Participation in Practice,2023-10-13 16:45:49,injury_reports_2023.csv,0.0,CB,CAR,Donte Jackson,CAR,902,16,9366,0.09630578688874653,0.0
2023,REG,CAR,9,00-0034356,CB,Donte Jackson,Donte,Jackson,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2023-11-03 17:43:59,injury_reports_2023.csv,0.0,CB,CAR,Donte Jackson,CAR,902,16,9366,0.09630578688874653,0.0
2023,REG,CAR,17,00-0034356,CB,Donte Jackson,Donte,Jackson,,,,Ankle,,Full Participation in Practice,2023-12-29 18:52:20,injury_reports_2023.csv,0.0,CB,CAR,Donte Jackson,CAR,902,16,9366,0.09630578688874653,0.0
2023,REG,CAR,9,00-0031785,CB,Troy Hill,Troy,Hill,,,,Illness,,Full Participation in Practice,2023-11-03 17:40:29,injury_reports_2023.csv,0.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.0
2023,REG,CAR,13,00-0031785,CB,Troy Hill,Troy,Hill,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-12-01 17:52:39,injury_reports_2023.csv,0.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.0
2023,REG,CAR,14,00-0031785,CB,Troy Hill,Troy,Hill,,,,Ankle,,Limited Participation in Practice,2023-12-08 17:23:28,injury_reports_2023.csv,0.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.0
2023,REG,CAR,15,00-0031785,CB,Troy Hill,Troy,Hill,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-13 19:04:28,injury_reports_2023.csv,0.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.0
2023,REG,CAR,16,00-0031785,CB,Troy Hill,Troy,Hill,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-20 19:05:54,injury_reports_2023.csv,0.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.0
2023,REG,CAR,17,00-0031785,CB,Troy Hill,Troy,Hill,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 18:53:50,injury_reports_2023.csv,3.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.15791159513132608
2023,REG,CAR,18,00-0031785,CB,Troy Hill,Troy,Hill,,,,Concussion,,Full Participation in Practice,2024-01-05 17:24:07,injury_reports_2023.csv,0.0,CB,CAR,Troy Hill,CAR,493,16,9366,0.05263719837710869,0.0
2023,REG,CAR,15,00-0038877,CB,D'Shawn Jamison,D'Shawn,Jamison,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-15 17:31:28,injury_reports_2023.csv,0.0,CB,CAR,D'Shawn Jamison,CAR,107,7,9366,0.011424300661968824,0.0
2023,REG,CHI,2,00-0038111,CB,Kyler Gordon,Kyler,Gordon,,,,Hand,,Did Not Participate In Practice,2023-09-13 18:52:03,injury_reports_2023.csv,0.0,CB,CHI,Kyler Gordon,CHI,646,13,10988,0.058791408809610486,0.0
2023,REG,CHI,6,00-0038111,CB,Kyler Gordon,Kyler,Gordon,,,,Hand,,Full Participation in Practice,2023-10-13 20:51:22,injury_reports_2023.csv,0.0,CB,CHI,Kyler Gordon,CHI,646,13,10988,0.058791408809610486,0.0
2023,REG,CHI,18,00-0038111,CB,Kyler Gordon,Kyler,Gordon,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-01-05 19:57:37,injury_reports_2023.csv,0.0,CB,CHI,Kyler Gordon,CHI,646,13,10988,0.058791408809610486,0.0
2023,REG,CHI,2,00-0037129,CB,Josh Blackwell,Josh,Blackwell,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-09-15 19:42:03,injury_reports_2023.csv,0.0,CB,CHI,Josh Blackwell,CHI,21,3,10988,0.001911175828176192,0.0
2023,REG,CHI,3,00-0037129,CB,Josh Blackwell,Josh,Blackwell,,,,Hamstring,,Full Participation in Practice,2023-09-22 19:10:21,injury_reports_2023.csv,0.0,CB,CHI,Josh Blackwell,CHI,21,3,10988,0.001911175828176192,0.0
2023,REG,CHI,4,00-0037129,CB,Josh Blackwell,Josh,Blackwell,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:09:23,injury_reports_2023.csv,3.0,CB,CHI,Josh Blackwell,CHI,21,3,10988,0.001911175828176192,0.0057335274845285765
2023,REG,CHI,10,00-0037129,CB,Josh Blackwell,Josh,Blackwell,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-08 21:18:16,injury_reports_2023.csv,0.0,CB,CHI,Josh Blackwell,CHI,21,3,10988,0.001911175828176192,0.0
2023,REG,CHI,4,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,,,,Illness,,Full Participation in Practice,2023-09-29 19:08:35,injury_reports_2023.csv,0.0,CB,CHI,Tyrique Stevenson,CHI,830,16,10988,0.07553694939934474,0.0
2023,REG,CHI,10,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,,,,Ankle,,Full Participation in Practice,2023-11-08 21:17:55,injury_reports_2023.csv,0.0,CB,CHI,Tyrique Stevenson,CHI,830,16,10988,0.07553694939934474,0.0
2023,REG,CHI,12,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-11-25 19:49:52,injury_reports_2023.csv,0.0,CB,CHI,Tyrique Stevenson,CHI,830,16,10988,0.07553694939934474,0.0
2023,REG,CHI,14,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,,,,Ankle,,Full Participation in Practice,2023-12-08 19:50:54,injury_reports_2023.csv,0.0,CB,CHI,Tyrique Stevenson,CHI,830,16,10988,0.07553694939934474,0.0
2023,REG,CHI,4,00-0036292,CB,Jaylon Johnson,Jaylon,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:09:32,injury_reports_2023.csv,3.0,CB,CHI,Jaylon Johnson,CHI,809,14,10988,0.07362577357116855,0.22087732071350563
2023,REG,CHI,5,00-0036292,CB,Jaylon Johnson,Jaylon,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-04 17:54:25,injury_reports_2023.csv,3.0,CB,CHI,Jaylon Johnson,CHI,809,14,10988,0.07362577357116855,0.22087732071350563
2023,REG,CHI,6,00-0036292,CB,Jaylon Johnson,Jaylon,Johnson,,,,Hamstring,,Full Participation in Practice,2023-10-13 20:50:30,injury_reports_2023.csv,0.0,CB,CHI,Jaylon Johnson,CHI,809,14,10988,0.07362577357116855,0.0
2023,REG,CHI,18,00-0036292,CB,Jaylon Johnson,Jaylon,Johnson,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2024-01-05 19:58:05,injury_reports_2023.csv,0.0,CB,CHI,Jaylon Johnson,CHI,809,14,10988,0.07362577357116855,0.0
2023,REG,CHI,6,00-0038395,CB,Terell Smith,Terell,Smith,Ankle,Illness,Out,Ankle,Illness,Did Not Participate In Practice,2023-10-13 20:52:22,injury_reports_2023.csv,3.0,CB,CHI,Terell Smith,CHI,377,11,10988,0.034310156534401164,0.10293046960320348
2023,REG,CHI,7,00-0038395,CB,Terell Smith,Terell,Smith,Illness,,Out,Illness,,Did Not Participate In Practice,2023-10-20 18:38:03,injury_reports_2023.csv,3.0,CB,CHI,Terell Smith,CHI,377,11,10988,0.034310156534401164,0.10293046960320348
2023,REG,CHI,8,00-0038395,CB,Terell Smith,Terell,Smith,Illness,,Out,Illness,,Did Not Participate In Practice,2023-10-27 19:07:10,injury_reports_2023.csv,3.0,CB,CHI,Terell Smith,CHI,377,11,10988,0.034310156534401164,0.10293046960320348
2023,REG,CHI,9,00-0038395,CB,Terell Smith,Terell,Smith,Illness,,Out,Illness,,Did Not Participate In Practice,2023-11-03 18:39:48,injury_reports_2023.csv,3.0,CB,CHI,Terell Smith,CHI,377,11,10988,0.034310156534401164,0.10293046960320348
2023,REG,CHI,10,00-0038395,CB,Terell Smith,Terell,Smith,Illness,,Out,Illness,,Limited Participation in Practice,2023-11-08 21:19:18,injury_reports_2023.csv,3.0,CB,CHI,Terell Smith,CHI,377,11,10988,0.034310156534401164,0.10293046960320348
2023,REG,CHI,11,00-0038395,CB,Terell Smith,Terell,Smith,,,,Illness,,Full Participation in Practice,2023-11-17 19:40:20,injury_reports_2023.csv,0.0,CB,CHI,Terell Smith,CHI,377,11,10988,0.034310156534401164,0.0
2023,REG,CHI,16,00-0037106,CB,Jaylon Jones,Jaylon,Jones,,,,Calf,,Full Participation in Practice,2023-12-22 20:29:45,injury_reports_2023.csv,0.0,CB,CHI,Jaylon Jones,CHI,148,11,10988,0.01346923917000364,0.0
2023,REG,CIN,2,00-0037743,S,Dax Hill,Dax,Hill,,,,Hand,,Full Participation in Practice,2023-09-15 18:00:48,injury_reports_2023.csv,0.0,S,CIN,Dax Hill,CIN,1089,17,1658,0.6568154402895054,0.0
2023,REG,CIN,3,00-0035669,S,Nick Scott,Nick,Scott,,,,Concussion,,Full Participation in Practice,2023-09-23 18:35:31,injury_reports_2023.csv,0.0,S,CIN,Nick Scott,CIN,569,17,1658,0.34318455971049455,0.0
2023,REG,CIN,2,00-0036294,LB,Logan Wilson,Logan,Wilson,,,,Ankle,,Full Participation in Practice,2023-09-15 18:00:48,injury_reports_2023.csv,0.0,LB,CIN,Logan Wilson,CIN,1068,17,4253,0.25111685868798495,0.0
2023,REG,CIN,13,00-0036294,LB,Logan Wilson,Logan,Wilson,,,,Ankle,Foot,Full Participation in Practice,2023-12-02 19:23:55,injury_reports_2023.csv,0.0,LB,CIN,Logan Wilson,CIN,1068,17,4253,0.25111685868798495,0.0
2023,REG,CIN,2,00-0036314,LB,Markus Bailey,Markus,Bailey,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-15 18:02:03,injury_reports_2023.csv,0.0,LB,CIN,Markus Bailey,CIN,29,8,4253,0.006818716200329179,0.0
2023,REG,CIN,3,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,,,,Knee,,Did Not Participate In Practice,2023-09-23 18:35:52,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,4,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-29 18:04:14,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,5,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-06 19:30:37,injury_reports_2023.csv,3.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.06912767458264754
2023,REG,CIN,6,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13 18:27:36,injury_reports_2023.csv,3.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.06912767458264754
2023,REG,CIN,8,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-27 17:59:55,injury_reports_2023.csv,3.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.06912767458264754
2023,REG,CIN,9,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-03 18:06:36,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,10,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,,,,Knee,,Limited Participation in Practice,2023-11-10 19:00:25,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,11,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,,,,Knee,,Full Participation in Practice,2023-11-15 18:27:02,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,12,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Illness,,Questionable,Knee,,Full Participation in Practice,2023-11-25 18:31:41,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,13,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-02 19:24:09,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,14,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-08 18:47:38,injury_reports_2023.csv,0.0,LB,CIN,Akeem Davis-Gaither,CIN,98,11,4253,0.023042558194215846,0.0
2023,REG,CIN,6,00-0037293,LB,Devin Harper,Devin,Harper,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-10-13 18:28:05,injury_reports_2023.csv,0.0,LB,CIN,Devin Harper,CIN,5,3,4253,0.0011756407241946861,0.0
2023,REG,CIN,8,00-0037293,LB,Devin Harper,Devin,Harper,,,,Hamstring,,Full Participation in Practice,2023-10-27 17:59:11,injury_reports_2023.csv,0.0,LB,CIN,Devin Harper,CIN,5,3,4253,0.0011756407241946861,0.0
2023,REG,CIN,9,00-0037293,LB,Devin Harper,Devin,Harper,,,,Hamstring,,Full Participation in Practice,2023-11-03 18:05:40,injury_reports_2023.csv,0.0,LB,CIN,Devin Harper,CIN,5,3,4253,0.0011756407241946861,0.0
2023,REG,CIN,12,00-0035697,LB,Germaine Pratt,Germaine,Pratt,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-11-24 19:14:44,injury_reports_2023.csv,0.0,LB,CIN,Germaine Pratt,CIN,975,17,4253,0.2292499412179638,0.0
2023,REG,CIN,15,00-0035895,LB,Joe Bachie,Joe,Bachie,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2023-12-14 19:16:37,injury_reports_2023.csv,0.0,LB,CIN,Joe Bachie,CIN,10,6,4253,0.0023512814483893723,0.0
2023,REG,CIN,16,00-0035895,LB,Joe Bachie,Joe,Bachie,,,,Oblique,,Full Participation in Practice,2023-12-21 18:03:39,injury_reports_2023.csv,0.0,LB,CIN,Joe Bachie,CIN,10,6,4253,0.0023512814483893723,0.0
2023,REG,CLV,2,00-0031270,DI,Shelby Harris,Shelby,Harris,,,,Achilles,,Full Participation in Practice,2023-09-16 17:55:41,injury_reports_2023.csv,0.0,DT,CLE,Shelby Harris,CLV,462,18,4890,0.09447852760736196,0.0
2023,REG,CLV,14,00-0031270,DI,Shelby Harris,Shelby,Harris,,,,Achilles,,Full Participation in Practice,2023-12-08 19:45:38,injury_reports_2023.csv,0.0,DT,CLE,Shelby Harris,CLV,462,18,4890,0.09447852760736196,0.0
2023,REG,CLV,18,00-0031270,DI,Shelby Harris,Shelby,Harris,,,,Back,,Limited Participation in Practice,2024-01-05 19:54:16,injury_reports_2023.csv,0.0,DT,CLE,Shelby Harris,CLV,462,18,4890,0.09447852760736196,0.0
2023,WC,CLV,19,00-0031270,DI,Shelby Harris,Shelby,Harris,,,,Shin,,Full Participation in Practice,2024-01-11 20:11:52,injury_reports_2023.csv,0.0,DT,CLE,Shelby Harris,CLV,462,18,4890,0.09447852760736196,0.0
2023,REG,CLV,2,00-0034746,DI,Maurice Hurst,Maurice,Hurst,,,,Hamstring,,Full Participation in Practice,2023-09-16 17:55:51,injury_reports_2023.csv,0.0,DT,CLE,Maurice Hurst,CLV,302,13,4890,0.06175869120654397,0.0
2023,REG,CLV,14,00-0034746,DI,Maurice Hurst,Maurice,Hurst,,,,Groin,,Full Participation in Practice,2023-12-08 19:47:10,injury_reports_2023.csv,0.0,DT,CLE,Maurice Hurst,CLV,302,13,4890,0.06175869120654397,0.0
2023,REG,CLV,2,00-0038561,DI,Siaki Ika,Siaki,Ika,Foot,,Questionable,Foot,,Did Not Participate In Practice,2023-09-16 17:56:58,injury_reports_2023.csv,0.0,DT,CLE,Siaki Ika,CLV,103,5,4890,0.021063394683026586,0.0
2023,REG,CLV,3,00-0038561,DI,Siaki Ika,Siaki,Ika,,,,Foot,,Full Participation in Practice,2023-09-22 18:36:15,injury_reports_2023.csv,0.0,DT,CLE,Siaki Ika,CLV,103,5,4890,0.021063394683026586,0.0
2023,REG,CLV,7,00-0033546,DI,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-18 19:56:48,injury_reports_2023.csv,0.0,DT,CLE,Dalvin Tomlinson,CLV,650,17,4890,0.1329243353783231,0.0
2023,REG,CLV,12,00-0033546,DI,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-22 22:32:13,injury_reports_2023.csv,0.0,DT,CLE,Dalvin Tomlinson,CLV,650,17,4890,0.1329243353783231,0.0
2023,REG,CLV,13,00-0036266,DI,Jordan Elliott,Jordan,Elliott,,,,Ankle,,Full Participation in Practice,2023-12-01 22:55:18,injury_reports_2023.csv,0.0,DT,CLE,Jordan Elliott,CLV,466,18,4890,0.09529652351738241,0.0
2023,REG,CLV,15,00-0036266,DI,Jordan Elliott,Jordan,Elliott,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-12-15 19:56:21,injury_reports_2023.csv,0.0,DT,CLE,Jordan Elliott,CLV,466,18,4890,0.09529652351738241,0.0
