season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team
2023,REG,JAX,3,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-22 18:03:17,injury_reports_2023.csv,3.0,WR,JAX
2023,REG,KC,3,00-0034386,WR,Justin Watson,Justin,Watson,,,,Ankle,,Full Participation in Practice,2023-09-22 19:28:21,injury_reports_2023.csv,0.0,WR,KC
2023,REG,KC,3,00-0034286,WR,Richie James,Richie,James,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-22 19:35:27,injury_reports_2023.csv,3.0,WR,KC
2023,REG,KC,3,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-09-22 19:33:32,injury_reports_2023.csv,1.0,WR,KC
2023,REG,LA,3,00-0039075,WR,Puka Nacua,Puka,Nacua,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2023-09-23 19:40:19,injury_reports_2023.csv,1.0,WR,LA
2023,REG,LAC,3,00-0033536,WR,Mike Williams,Mike,Williams,,,,Ankle,,Full Participation in Practice,2023-09-22 20:06:35,injury_reports_2023.csv,0.0,WR,LAC
2023,REG,LV,3,00-0031381,WR,Davante Adams,Davante,Adams,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2023-09-20 22:14:35,injury_reports_2023.csv,0.0,WR,LV
2023,REG,LV,3,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,,,,Concussion,,Full Participation in Practice,2023-09-22 20:42:12,injury_reports_2023.csv,0.0,WR,LV
2023,REG,MIA,3,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,,Full Participation in Practice,2023-09-22 19:50:47,injury_reports_2023.csv,0.0,WR,MIA
2023,REG,MIA,3,00-0038720,TE,Julian Hill,Julian,Hill,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-09-22 19:54:54,injury_reports_2023.csv,1.0,TE,MIA
2023,REG,MIA,3,00-0032214,TE,Tyler Kroft,Tyler,Kroft,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-22 19:53:09,injury_reports_2023.csv,1.0,TE,MIA
2023,REG,MIA,3,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-09-22 19:54:04,injury_reports_2023.csv,1.0,WR,MIA
2023,REG,MIN,3,00-0037291,WR,Jalen Nailor,Jalen,Nailor,,,,Hamstring,,Limited Participation in Practice,2023-09-20 21:30:45,injury_reports_2023.csv,0.0,WR,MIN
2023,REG,NE,3,00-0031547,WR,DeVante Parker,DeVante,Parker,,,,Knee,,Limited Participation in Practice,2023-09-21 19:41:24,injury_reports_2023.csv,0.0,WR,NE
2023,REG,NO,3,00-0034981,TE,Foster Moreau,Foster,Moreau,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-09-22 19:11:04,injury_reports_2023.csv,2.0,TE,NO
2023,REG,NYG,3,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-20 18:36:26,injury_reports_2023.csv,1.0,WR,NYG
2023,REG,PHI,3,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Hamstring,Thigh,Full Participation in Practice,2023-09-23 19:48:22,injury_reports_2023.csv,0.0,WR,PHI
2023,REG,PHI,3,00-0036741,TE,Jack Stoll,Jack,Stoll,,,,Ankle,,Full Participation in Practice,2023-09-23 19:48:30,injury_reports_2023.csv,0.0,TE,PHI
2023,REG,PHI,3,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-23 19:49:27,injury_reports_2023.csv,3.0,WR,PHI
2023,REG,PIT,3,00-0038558,TE,Darnell Washington,Darnell,Washington,,,,Knee,,Full Participation in Practice,2023-09-22 18:51:36,injury_reports_2023.csv,0.0,TE,PIT
2023,REG,PIT,3,00-0035645,WR,Gunner Olszewski,Gunner,Olszewski,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-22 18:52:15,injury_reports_2023.csv,3.0,WR,PIT
2023,REG,SEA,3,00-0035644,TE,Noah Fant,Noah,Fant,,,,Ribs,,Full Participation in Practice,2023-09-20 22:54:25,injury_reports_2023.csv,0.0,TE,SEA
2023,REG,SEA,3,00-0034159,TE,Will Dissly,Will,Dissly,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2023-09-22 19:51:37,injury_reports_2023.csv,2.0,TE,SEA
2023,REG,SEA,3,00-0035640,WR,DK Metcalf,DK,Metcalf,Ribs,,Questionable,Ribs,,Full Participation in Practice,2023-09-22 19:52:46,injury_reports_2023.csv,1.0,WR,SEA
2023,REG,SF,3,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-20 19:26:42,injury_reports_2023.csv,1.0,WR,SF
2023,REG,TB,3,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-23 19:46:55,injury_reports_2023.csv,0.0,WR,TB
2023,REG,TEN,3,00-0038969,WR,Kearis Jackson,Kearis,Jackson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-22 20:28:06,injury_reports_2023.csv,3.0,WR,TEN
2023,REG,TEN,3,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-09-22 20:27:45,injury_reports_2023.csv,1.0,WR,TEN
2023,REG,WAS,3,00-0031260,TE,Logan Thomas,Logan,Thomas,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-22 17:22:31,injury_reports_2023.csv,3.0,TE,WAS
2023,REG,WAS,3,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Illness,Hip,Questionable,Illness,Hip,Did Not Participate In Practice,2023-09-22 17:22:17,injury_reports_2023.csv,1.0,WR,WAS
2023,REG,ARZ,4,00-0035662,WR,Marquise Brown,Marquise,Brown,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2023-09-29 19:35:35,injury_reports_2023.csv,1.0,WR,ARI
2023,REG,ATL,4,00-0038149,WR,Josh Ali,Josh,Ali,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-29 15:57:32,injury_reports_2023.csv,3.0,WR,ATL
2023,REG,BLT,4,00-0036550,WR,Rashod Bateman,Rashod,Bateman,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:22:04,injury_reports_2023.csv,3.0,WR,BAL
