season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_offense,player_game_count
2023,REG,DAL,3,00-0031402,G,Zack Martin,Zack,Martin,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-09-22 18:42:01,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,4,00-0031402,G,Zack Martin,Zack,Martin,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 18:49:50,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,5,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,Thigh,Full Participation in Practice,2023-10-06 19:30:07,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,6,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-12 19:45:15,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,9,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-01 19:34:25,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,13,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-27 20:52:28,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,14,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-07 20:51:43,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,15,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-14 20:49:33,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,16,00-0031402,G,Zack Martin,Zack,Martin,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2023-12-22 19:17:44,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,17,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-27 20:43:12,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DAL,18,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-04 20:41:23,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,WC,DAL,19,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-11 20:48:39,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
2023,REG,DET,2,00-0032381,T,Taylor Decker,Taylor,Decker,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-09-15 19:53:58,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,3,00-0032381,T,Taylor Decker,Taylor,Decker,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-22 19:54:31,injury_reports_2023.csv,3.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,4,00-0032381,T,Taylor Decker,Taylor,Decker,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-27 19:52:13,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,5,00-0032381,T,Taylor Decker,Taylor,Decker,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-10-06 19:35:22,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,6,00-0032381,T,Taylor Decker,Taylor,Decker,,,,Ankle,,Full Participation in Practice,2023-10-13 19:51:13,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,15,00-0032381,T,Taylor Decker,Taylor,Decker,Back,,Questionable,Back,,Full Participation in Practice,2023-12-14 20:40:22,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,17,00-0032381,T,Taylor Decker,Taylor,Decker,,,,Groin,,Full Participation in Practice,2023-12-28 20:47:05,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,DET,18,00-0032381,T,Taylor Decker,Taylor,Decker,,,,Groin,,Full Participation in Practice,2024-01-05 20:41:27,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,WC,DET,19,00-0032381,T,Taylor Decker,Taylor,Decker,,,,Not injury related - resting player,,Full Participation in Practice,2024-01-12 20:35:13,injury_reports_2023.csv,0.0,T,DET,Taylor Decker,DET,1243,18
2023,REG,GB,2,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Full Participation in Practice,2023-09-15 19:06:24,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,3,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-22 19:38:53,injury_reports_2023.csv,3.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,4,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-27 19:53:25,injury_reports_2023.csv,3.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,5,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2023-10-07 19:43:15,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,7,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-10-20 19:12:29,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,8,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2023-10-27 19:30:42,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,9,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2023-11-03 19:30:17,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,10,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2023-11-10 20:54:24,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,11,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2023-11-17 20:50:15,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,12,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2023-11-22 21:20:42,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,14,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Shoulder,,Limited Participation in Practice,2023-12-09 19:52:56,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,15,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Shoulder,,Limited Participation in Practice,2023-12-15 19:37:54,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,16,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Shoulder,,Limited Participation in Practice,2023-12-22 20:39:31,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,17,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Shoulder,Knee,Limited Participation in Practice,2023-12-29 19:43:42,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,GB,18,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2024-01-05 20:03:48,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,WC,GB,19,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,Ankle,Limited Participation in Practice,2024-01-12 20:12:15,injury_reports_2023.csv,0.0,G,GB,Elgton Jenkins,GB,1019,17
2023,REG,HST,2,00-0032466,T,George Fant,George,Fant,,,,Shoulder,,Full Participation in Practice,2023-09-15 20:08:55,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,3,00-0032466,T,George Fant,George,Fant,,,,Ankle,Knee,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,4,00-0032466,T,George Fant,George,Fant,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27 21:45:35,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,6,00-0032466,T,George Fant,George,Fant,,,,Hip,Shoulder,Full Participation in Practice,2023-10-13 20:00:48,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,9,00-0032466,T,George Fant,George,Fant,,,,Foot,Shoulder,Full Participation in Practice,2023-11-03 19:50:30,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,10,00-0032466,T,George Fant,George,Fant,,,,Knee,,Full Participation in Practice,2023-11-10 20:54:16,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,11,00-0032466,T,George Fant,George,Fant,,,,Hip,,Full Participation in Practice,2023-11-17 21:05:07,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,13,00-0032466,T,George Fant,George,Fant,,,,Hip,,Full Participation in Practice,2023-12-01 21:36:41,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,14,00-0032466,T,George Fant,George,Fant,Hip,,Questionable,Hip,,Full Participation in Practice,2023-12-08 20:48:38,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,15,00-0032466,T,George Fant,George,Fant,Hip,,Questionable,Hip,,Did Not Participate In Practice,2023-12-15 20:17:51,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,16,00-0032466,T,George Fant,George,Fant,,,,Hip,,Full Participation in Practice,2023-12-22 21:17:25,injury_reports_2023.csv,0.0,T,HOU,George Fant,HST,1004,17
2023,REG,HST,2,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-15 20:10:17,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,3,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-22 19:59:30,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,4,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29 20:39:15,injury_reports_2023.csv,3.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,5,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,Knee,,Questionable,Knee,,Full Participation in Practice,2023-10-06 19:40:42,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,6,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-10-13 20:02:15,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,8,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-10-27 19:43:44,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,9,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-11-03 19:50:57,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,10,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-11-10 20:55:08,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,11,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,12,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-11-24 20:21:55,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,13,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-12-01 21:36:41,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,14,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-12-08 20:47:29,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,15,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-12-15 20:17:08,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,16,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-12-22 21:17:25,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,17,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Knee,,Full Participation in Practice,2023-12-29 20:56:10,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,HST,18,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-01-04 21:05:53,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,WC,HST,19,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-09 22:14:32,injury_reports_2023.csv,0.0,T,HOU,Laremy Tunsil,HST,965,16
2023,REG,IND,2,00-0034836,T,Braden Smith,Braden,Smith,,,,Knee,Ankle,Full Participation in Practice,2023-09-15 19:10:12,injury_reports_2023.csv,0.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,4,00-0034836,T,Braden Smith,Braden,Smith,,,,Wrist,,Did Not Participate In Practice,2023-09-29 19:28:41,injury_reports_2023.csv,0.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,6,00-0034836,T,Braden Smith,Braden,Smith,Foot/Wrist/Hip,,Out,Foot/Wrist/Hip,,Did Not Participate In Practice,2023-10-13 19:30:05,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,7,00-0034836,T,Braden Smith,Braden,Smith,Hip,Wrist,Out,Hip,Wrist,Did Not Participate In Practice,2023-10-20 18:13:00,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,8,00-0034836,T,Braden Smith,Braden,Smith,Hip,Wrist,Out,Hip,Wrist,Did Not Participate In Practice,2023-10-27 19:34:13,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,9,00-0034836,T,Braden Smith,Braden,Smith,Hip,Wrist,Out,Hip,Wrist,Did Not Participate In Practice,2023-11-03 18:27:12,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,10,00-0034836,T,Braden Smith,Braden,Smith,,,,Hip,Wrist,Full Participation in Practice,2023-11-10 19:19:06,injury_reports_2023.csv,0.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,13,00-0034836,T,Braden Smith,Braden,Smith,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-01 20:24:53,injury_reports_2023.csv,0.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,14,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-08 19:29:06,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,15,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-14 20:12:23,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,16,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-22 20:30:04,injury_reports_2023.csv,3.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,17,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Questionable,Knee,,Full Participation in Practice,2023-12-29 20:29:56,injury_reports_2023.csv,0.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,18,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Questionable,Knee,,Full Participation in Practice,2024-01-04 20:32:55,injury_reports_2023.csv,0.0,T,IND,Braden Smith,IND,575,10
2023,REG,IND,2,00-0034342,G,Quenton Nelson,Quenton,Nelson,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-09-15 19:11:00,injury_reports_2023.csv,0.0,G,IND,Quenton Nelson,IND,1141,17
2023,REG,IND,3,00-0034342,G,Quenton Nelson,Quenton,Nelson,Toe,,Questionable,Toe,,Full Participation in Practice,2023-09-22 18:31:41,injury_reports_2023.csv,0.0,G,IND,Quenton Nelson,IND,1141,17
2023,REG,IND,4,00-0034342,G,Quenton Nelson,Quenton,Nelson,Toe,,Questionable,Toe,,Full Participation in Practice,2023-09-29 19:29:44,injury_reports_2023.csv,0.0,G,IND,Quenton Nelson,IND,1141,17
2023,REG,IND,5,00-0034342,G,Quenton Nelson,Quenton,Nelson,,,,Toe,,Full Participation in Practice,2023-10-06 19:50:44,injury_reports_2023.csv,0.0,G,IND,Quenton Nelson,IND,1141,17
2023,REG,IND,18,00-0034342,G,Quenton Nelson,Quenton,Nelson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-04 20:32:55,injury_reports_2023.csv,0.0,G,IND,Quenton Nelson,IND,1141,17
2023,REG,JAX,2,00-0037814,C,Luke Fortner,Luke,Fortner,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-15 19:14:28,injury_reports_2023.csv,0.0,C,JAX,Luke Fortner,JAX,1163,17
2023,REG,JAX,2,00-0032053,G,Brandon Scherff,Brandon,Scherff,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-15 19:14:28,injury_reports_2023.csv,0.0,G,JAX,Brandon Scherff,JAX,1079,17
2023,REG,JAX,3,00-0032053,G,Brandon Scherff,Brandon,Scherff,,,,Not injury related - personal matter,,Full Participation in Practice,2023-09-21 19:39:02,injury_reports_2023.csv,0.0,G,JAX,Brandon Scherff,JAX,1079,17
2023,REG,JAX,7,00-0032053,G,Brandon Scherff,Brandon,Scherff,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-10-18 18:48:36,injury_reports_2023.csv,0.0,G,JAX,Brandon Scherff,JAX,1079,17
2023,REG,JAX,8,00-0032053,G,Brandon Scherff,Brandon,Scherff,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-27 18:20:10,injury_reports_2023.csv,0.0,G,JAX,Brandon Scherff,JAX,1079,17
2023,REG,LA,2,00-0034114,C,Coleman Shelton,Coleman,Shelton,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-09-15 20:01:36,injury_reports_2023.csv,0.0,C,LA,Coleman Shelton,LA,1171,18
2023,REG,LA,12,00-0034114,C,Coleman Shelton,Coleman,Shelton,,,,Ankle,,Full Participation in Practice,2023-11-24 21:50:53,injury_reports_2023.csv,0.0,C,LA,Coleman Shelton,LA,1171,18
2023,REG,LV,2,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,,,,Ankle,,Full Participation in Practice,2023-09-15 20:19:45,injury_reports_2023.csv,0.0,T,LV,Jermaine Eluemunor,LV,905,17
2023,REG,LV,17,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-29 20:30:38,injury_reports_2023.csv,0.0,T,LV,Jermaine Eluemunor,LV,905,17
2023,REG,LV,18,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,,,,Knee,,Limited Participation in Practice,2024-01-05 21:46:17,injury_reports_2023.csv,0.0,T,LV,Jermaine Eluemunor,LV,905,17
2023,REG,LV,2,00-0036604,G,Jordan Meredith,Jordan,Meredith,,,,Calf,,Full Participation in Practice,2023-09-15 20:19:23,injury_reports_2023.csv,0.0,G,LV,Jordan Meredith,LV,93,8
2023,REG,MIN,2,00-0035588,C,Garrett Bradbury,Garrett,Bradbury,Back,,Out,Back,,Did Not Participate In Practice,2023-09-13 17:30:06,injury_reports_2023.csv,3.0,C,MIN,Garrett Bradbury,MIN,874,14
2023,REG,MIN,3,00-0035588,C,Garrett Bradbury,Garrett,Bradbury,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-22 19:41:50,injury_reports_2023.csv,0.0,C,MIN,Garrett Bradbury,MIN,874,14
2023,REG,MIN,4,00-0035588,C,Garrett Bradbury,Garrett,Bradbury,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-29 18:45:19,injury_reports_2023.csv,0.0,C,MIN,Garrett Bradbury,MIN,874,14
2023,REG,MIN,5,00-0035588,C,Garrett Bradbury,Garrett,Bradbury,,,,Back,,Full Participation in Practice,2023-10-06 18:44:36,injury_reports_2023.csv,0.0,C,MIN,Garrett Bradbury,MIN,874,14
2023,REG,MIN,2,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-13 17:29:39,injury_reports_2023.csv,0.0,T,MIN,Christian Darrisaw,MIN,982,15
2023,REG,MIN,3,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,,,,Ankle,,Full Participation in Practice,2023-09-22 19:41:22,injury_reports_2023.csv,0.0,T,MIN,Christian Darrisaw,MIN,982,15
2023,REG,MIN,9,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,Groin,,Questionable,Groin,,Full Participation in Practice,2023-11-04 22:49:00,injury_reports_2023.csv,0.0,T,MIN,Christian Darrisaw,MIN,982,15
2023,REG,MIN,10,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,,,,Groin,,Full Participation in Practice,2023-11-10 19:50:50,injury_reports_2023.csv,0.0,T,MIN,Christian Darrisaw,MIN,982,15
2023,REG,MIN,18,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-01-05 19:47:36,injury_reports_2023.csv,0.0,T,MIN,Christian Darrisaw,MIN,982,15
2023,REG,NE,2,00-0031852,C,David Andrews,David,Andrews,,,,Hamstring,,Limited Participation in Practice,2023-09-14 19:52:11,injury_reports_2023.csv,0.0,C,NE,David Andrews,NE,1050,17
2023,REG,NE,7,00-0031852,C,David Andrews,David,Andrews,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-20 19:39:47,injury_reports_2023.csv,0.0,C,NE,David Andrews,NE,1050,17
2023,REG,NE,10,00-0031852,C,David Andrews,David,Andrews,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-10 16:53:29,injury_reports_2023.csv,0.0,C,NE,David Andrews,NE,1050,17
2023,REG,NE,13,00-0031852,C,David Andrews,David,Andrews,,,,Foot,,Full Participation in Practice,2023-12-01 20:32:51,injury_reports_2023.csv,0.0,C,NE,David Andrews,NE,1050,17
2023,REG,NE,2,00-0038569,T,Sidy Sow,Sidy,Sow,Concussion,,Questionable,Concussion,,Did Not Participate In Practice,2023-09-15 19:31:23,injury_reports_2023.csv,0.0,T,NE,Sidy Sow,NE,772,13
2023,REG,NE,3,00-0038569,T,Sidy Sow,Sidy,Sow,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-09-22 19:46:30,injury_reports_2023.csv,0.0,T,NE,Sidy Sow,NE,772,13
2023,REG,NE,4,00-0038569,T,Sidy Sow,Sidy,Sow,,,,Concussion,,Limited Participation in Practice,2023-09-28 19:58:53,injury_reports_2023.csv,0.0,T,NE,Sidy Sow,NE,772,13
2023,REG,NE,13,00-0038569,T,Sidy Sow,Sidy,Sow,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-01 20:35:18,injury_reports_2023.csv,0.0,T,NE,Sidy Sow,NE,772,13
2023,REG,NE,14,00-0038569,T,Sidy Sow,Sidy,Sow,,,,Ankle,,Limited Participation in Practice,2023-12-04 20:43:43,injury_reports_2023.csv,0.0,T,NE,Sidy Sow,NE,772,13
2023,REG,NYG,2,00-0036392,T,Matt Peart,Matt,Peart,,,,Elbow,,Full Participation in Practice,2023-09-15 18:28:48,injury_reports_2023.csv,0.0,T,NYG,Matt Peart,NYG,133,7
2023,REG,NYG,6,00-0036392,T,Matt Peart,Matt,Peart,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-13 18:11:56,injury_reports_2023.csv,3.0,T,NYG,Matt Peart,NYG,133,7
2023,REG,NYG,7,00-0036392,T,Matt Peart,Matt,Peart,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-20 18:10:13,injury_reports_2023.csv,3.0,T,NYG,Matt Peart,NYG,133,7
2023,REG,NYG,16,00-0036392,T,Matt Peart,Matt,Peart,,,,Shoulder,,Full Participation in Practice,2023-12-23 19:05:29,injury_reports_2023.csv,0.0,T,NYG,Matt Peart,NYG,133,7
2023,REG,NYG,2,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-15 18:29:38,injury_reports_2023.csv,0.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,3,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-09-20 18:37:18,injury_reports_2023.csv,3.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,4,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-30 18:03:59,injury_reports_2023.csv,3.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,5,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-06 18:24:43,injury_reports_2023.csv,3.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,6,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13 18:12:19,injury_reports_2023.csv,3.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,7,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20 18:10:33,injury_reports_2023.csv,3.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,8,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2023-10-27 18:07:24,injury_reports_2023.csv,0.0,T,NYG,Andrew Thomas,NYG,576,10
2023,REG,NYG,9,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-03 18:23:02,injury_reports_2023.csv,0.0,T,NYG,Andrew Thomas,NYG,576,10
