year,snap_counts_coverage,snap_counts_run_defense,player_game_count,snap_counts_dl_over_t,snap_counts_fs,snap_counts_pass_rush,grades_defense,grades_run_defense,grades_pass_rush_defense,grades_tackle,snap_counts_defense,snap_counts_dl_outside_t,snap_counts_slot,player,team_name,grades_coverage_defense,grades_defense_penalty,snap_counts_dl_a_gap,player_id,snap_counts_offball,position,snap_counts_dl,snap_counts_dl_b_gap,snap_counts_box,snap_counts_corner
2023,1,4,2,0,0,0,62.5,60.0,,,5,4,0,Anthony Pittman,DET,60.0,69.6,0,94372,1,ED,4,0,1,0
2023,341,307,20,0,2,97,52.1,75.8,50.6,66.4,745,161,37,Jack Campbell,DET,35.3,67.6,0,101515,584,LB,161,0,540,5
2023,554,268,18,0,34,51,78.9,83.9,64.2,70.4,873,42,624,Brian Branch,DET,77.7,21.9,0,123907,831,CB,42,0,127,46
2023,50,296,19,3,0,492,70.5,72.4,66.2,59.6,838,816,8,Preston Smith,GB,54.8,68.8,0,9471,16,ED,822,3,8,0
2023,9,348,19,283,0,556,70.4,61.4,76.0,42.0,913,102,0,Kenny Clark,GB,61.4,38.3,49,10661,4,DI,909,475,4,0
2023,387,277,13,0,4,26,65.1,68.7,73.0,65.5,690,45,147,De'Vondre Campbell,GB,59.9,60.8,0,10749,645,LB,45,0,487,7
2023,348,275,12,0,323,3,69.9,60.8,56.1,75.9,626,15,92,Rudy Ford,GB,72.9,53.4,0,11963,611,S,15,0,190,6
2023,100,90,7,0,0,0,65.7,40.7,,56.3,190,8,11,David Long Jr.,GB,75.6,10.8,0,27377,182,CB,8,0,31,140
2023,3,3,2,0,0,0,64.4,60.0,,,6,0,0,Robert Rochell,GB,63.3,70.1,0,33693,6,CB,0,0,0,5
2023,419,278,12,0,429,4,75.5,71.8,52.2,52.8,701,9,109,Darnell Savage,GB,74.2,87.7,0,34247,692,S,9,0,147,7
2023,11,3,2,0,12,0,29.8,60.0,,77.2,14,0,1,Zayne Anderson,GB,31.8,74.1,0,34622,14,S,0,0,0,0
2023,94,39,11,0,1,11,56.5,76.8,56.0,60.8,144,3,26,Eric Wilson,GB,47.5,78.5,0,38587,141,LB,3,0,113,0
2023,4,223,19,1,0,440,79.0,75.4,74.2,52.8,667,660,1,Rashan Gary,GB,90.1,32.8,0,42905,4,ED,663,2,2,1
2023,6,0,2,0,0,0,53.6,,,71.6,6,0,6,Innis Gaines,GB,53.5,68.9,0,44443,6,CB,0,0,0,0
2023,7,2,3,0,8,0,65.4,60.0,,77.3,9,0,0,Dallin Leavitt,GB,63.8,71.6,0,49120,9,S,0,0,0,1
2023,338,221,9,0,1,1,75.9,59.8,39.8,60.6,560,3,18,Jaire Alexander,GB,78.6,86.1,0,49350,557,CB,3,0,38,500
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Kristian Welch,GB,,60.4,0,51283,1,LB,0,0,0,0
2023,537,308,17,0,1,1,57.5,45.1,58.6,59.5,846,0,24,Carrington Valentine,GB,59.1,86.6,0,53750,846,CB,0,0,69,752
2023,69,41,2,0,0,0,51.5,76.1,,79.6,110,0,8,Eric Stokes,GB,45.9,80.1,0,55912,110,CB,0,0,3,99
2023,633,296,19,0,2,8,60.0,55.2,74.0,49.1,937,2,752,Keisean Nixon,GB,60.4,63.4,0,56167,935,CB,2,0,120,60
2023,0,376,19,19,0,303,62.3,59.5,61.5,50.5,679,3,0,T.J. Slaton,GB,60.0,67.4,191,56597,0,DI,679,466,0,0
2023,298,224,15,0,1,29,57.1,59.6,64.4,77.1,551,13,71,Isaiah McDuffie,GB,55.5,51.1,0,57754,538,LB,13,0,463,3
2023,580,342,17,0,434,5,59.6,58.6,66.2,68.0,927,18,137,Jonathan Owens,GB,59.6,63.2,0,66930,909,S,18,0,322,16
2023,236,98,13,0,237,0,47.9,37.7,,29.7,334,0,40,Anthony Johnson Jr.,GB,53.9,27.9,0,76736,334,S,0,0,54,3
2023,1,130,19,207,0,309,69.8,46.8,70.0,52.7,440,23,0,Karl Brooks,GB,68.3,69.2,5,76941,1,DI,439,204,0,0
2023,0,4,3,0,0,1,58.2,52.1,60.0,,5,4,0,Brenton Cox Jr.,GB,,69.0,0,81957,1,ED,4,0,0,0
2023,2,272,19,211,0,370,59.6,44.7,76.7,26.7,644,49,0,Devonte Wyatt,GB,59.5,41.4,9,82268,2,DI,642,373,2,0
2023,0,2,1,0,0,0,59.8,60.0,,,2,2,0,Keshawn Banks,GB,,67.7,0,82385,0,ED,2,0,0,0
2023,23,229,18,2,0,241,62.5,63.1,63.9,57.9,493,488,0,Kingsley Enagbare,GB,47.1,59.1,0,82409,1,ED,492,2,0,0
2023,520,377,16,0,10,76,58.5,63.5,58.2,81.8,973,48,41,Quay Walker,GB,54.7,64.9,0,82547,925,LB,48,0,866,8
2023,3,0,2,0,3,0,60.4,,,,3,0,0,Benny Sapp III,GB,60.3,65.4,0,83304,3,S,0,0,0,0
2023,325,209,12,0,0,0,60.8,50.0,,56.6,534,1,19,Corey Ballentine,GB,62.3,86.3,0,83833,533,CB,1,0,31,483
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Henry Pearson,GB,,60.0,0,83930,1,FB,0,0,0,0
2023,0,151,19,114,0,147,57.6,51.0,61.5,42.6,298,64,0,Colby Wooden,GB,62.9,85.1,4,98312,0,DI,298,116,0,0
2023,6,200,19,13,0,238,62.3,60.7,58.5,69.3,444,426,1,Lukas Van Ness,GB,71.7,74.8,0,129482,2,ED,442,3,0,0
2023,296,233,11,0,312,1,66.4,47.7,62.8,60.8,530,4,78,Kareem Jackson,HST,75.4,0.0,0,5545,526,S,4,0,127,9
2023,9,189,17,3,0,276,67.7,58.5,67.2,36.5,474,464,0,Jerry Hughes,HST,64.8,78.1,0,5556,2,ED,472,5,2,0
2023,314,187,10,0,199,5,68.4,73.9,50.7,83.9,506,9,171,Jimmie Ward,HST,67.8,13.1,0,8665,497,S,9,0,124,3
2023,0,32,6,1,0,67,60.3,52.7,62.0,74.5,99,95,0,Kerry Hyder Jr.,HST,60.0,83.9,0,9045,0,ED,99,3,0,0
2023,328,280,14,0,1,25,56.4,77.9,68.6,49.9,633,5,24,Denzel Perryman,HST,38.4,23.4,0,9481,628,LB,5,0,602,1
2023,737,454,19,0,0,1,73.1,61.6,60.0,70.4,1192,7,6,Steven Nelson,HST,74.0,89.6,0,9531,1185,CB,7,0,87,1092
2023,208,186,15,0,236,1,72.2,89.7,60.0,79.1,395,4,60,Adrian Amos,HST,60.7,86.1,0,9575,391,S,4,0,92,3
2023,0,3,1,0,0,0,65.7,62.7,,71.7,3,0,0,Neville Hewitt,HST,,63.0,0,9836,3,LB,0,0,3,0
2023,1,241,17,396,0,431,62.7,39.1,74.7,26.8,673,3,0,Sheldon Rankins,HST,69.1,76.5,31,10646,1,DI,672,242,1,0
2023,3,270,18,356,0,507,60.9,44.5,68.4,44.0,780,5,0,Maliek Collins,HST,67.5,56.0,5,10701,0,DI,780,414,0,0
2023,110,64,6,0,117,2,60.9,50.2,56.2,29.2,176,2,19,Eric Murray,HST,63.6,82.7,0,10740,174,S,2,0,37,1
2023,0,30,3,9,0,32,47.4,48.8,52.8,70.8,62,0,0,Hassan Ridgeway,HST,,78.9,3,10750,0,DI,62,50,0,0
2023,361,227,14,0,399,1,56.5,54.8,57.9,67.2,589,12,84,DeAndre Houston-Carson,HST,56.4,88.9,0,10819,577,S,12,0,94,0
2023,10,14,3,0,0,0,38.8,47.1,,41.0,24,1,3,Cory Littleton,HST,46.6,72.3,0,11190,23,LB,1,0,20,0
2023,5,197,16,11,0,213,82.4,74.3,73.9,48.9,415,402,2,Derek Barnett,HST,77.4,88.1,0,11769,2,ED,413,0,0,0
2023,230,152,10,0,2,18,74.2,80.5,57.4,79.6,400,12,332,Desmond King II,HST,80.7,0.0,0,11906,388,CB,12,0,51,3
2023,13,6,3,0,1,0,41.1,60.0,,79.4,19,0,11,D'Angelo Ross,HST,39.5,73.6,0,27732,19,CB,0,0,0,7
2023,7,7,2,0,0,0,53.9,60.3,,72.5,14,0,0,Kris Boyd,HST,52.1,72.6,0,34222,14,CB,0,0,0,14
2023,413,286,15,0,3,47,82.1,82.3,71.5,74.5,746,28,81,Blake Cashman,HST,75.3,81.6,0,35413,718,LB,28,0,630,4
2023,89,51,5,0,14,3,71.4,40.0,73.8,60.1,143,2,113,Grayland Arnold,HST,77.0,79.5,0,43528,141,CB,2,0,13,1
2023,26,25,8,0,0,3,70.1,64.3,54.6,38.4,54,7,8,Jake Hansen,HST,71.4,75.4,0,43645,47,LB,7,0,39,0
2023,10,247,17,9,0,440,76.7,69.7,72.9,31.6,697,677,0,Jonathan Greenard,HST,69.1,65.2,0,48407,3,ED,694,8,3,0
2023,0,7,1,0,0,8,31.8,36.2,54.5,67.3,15,0,0,Michael Dogbe,HST,,74.2,0,48850,0,DI,15,15,0,0
2023,0,212,17,133,0,269,64.4,60.7,63.7,53.5,481,1,0,Khalil Davis,HST,67.0,55.8,5,48988,0,DI,481,342,0,0
2023,103,59,6,0,101,4,60.4,74.1,63.5,58.4,166,4,26,M.J. Stewart,HST,54.9,80.8,0,49397,162,S,4,0,35,0
2023,62,69,10,0,0,0,62.1,70.5,,78.8,131,1,3,Ka'dar Hollman,HST,58.5,79.5,0,49446,130,CB,1,0,16,111
2023,2,264,19,71,0,276,43.6,47.5,55.5,30.1,542,0,0,Kurt Hinish,HST,52.7,34.3,48,56787,1,DI,541,422,1,0
2023,592,402,17,0,620,38,61.8,62.4,64.5,54.0,1032,41,118,Jalen Pitre,HST,61.6,45.8,0,57737,991,S,41,0,245,8
2023,226,113,7,0,1,13,72.2,83.2,44.3,60.8,352,3,303,Tavierre Thomas,HST,69.5,81.8,0,66931,349,CB,3,0,44,1
2023,0,72,9,4,0,117,61.8,64.3,56.4,76.0,189,183,0,Myjai Sanders,HST,,86.3,0,76816,0,ED,189,2,0,0
2023,3,76,10,2,0,96,55.9,51.8,50.7,30.3,175,173,0,Dylan Horton,HST,69.4,86.9,0,81335,0,ED,175,0,0,0
2023,5,190,13,6,0,183,54.0,49.0,65.2,57.2,378,0,0,Teair Tart,HST,63.5,50.2,143,82261,1,DI,377,228,1,0
2023,488,324,13,0,1,0,82.1,59.5,,55.9,812,1,2,Derek Stingley Jr.,HST,85.3,86.2,0,98253,811,CB,1,0,73,735
2023,250,180,14,0,1,29,45.0,56.5,45.0,29.7,459,8,28,Henry To'oTo'o,HST,41.8,82.4,0,98982,451,LB,8,0,421,1
2023,483,342,18,0,2,44,65.0,49.0,78.2,47.1,869,42,88,Christian Harris,HST,72.2,82.6,0,98996,827,LB,42,0,735,2
2023,1,0,1,0,1,0,60.0,,,,1,0,0,Brandon Hill,HST,60.0,62.6,0,99742,1,S,0,0,0,0
2023,3,238,17,28,0,454,81.6,77.4,76.6,66.8,695,660,0,Will Anderson Jr.,HST,70.0,44.7,0,123903,1,ED,694,6,1,0
2023,10,336,17,347,0,495,81.8,63.8,87.1,54.5,841,33,0,DeForest Buckner,IND,69.3,41.6,14,10641,4,DI,837,443,4,0
2023,6,247,17,3,0,450,84.4,80.0,72.6,51.5,703,690,0,Samson Ebukam,IND,75.8,82.9,0,11880,10,ED,693,0,7,3
2023,3,224,11,14,0,218,76.2,77.3,64.7,71.1,445,0,0,Grover Stewart,IND,58.5,70.7,25,11899,0,DI,445,406,0,0
2023,1,154,14,10,0,110,30.5,29.3,56.7,59.3,265,0,0,Eric Johnson,IND,59.5,60.1,2,33698,0,DI,265,253,0,0
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,Kylen Granson,IND,,60.0,0,40630,1,TE,0,0,0,0
2023,0,7,1,2,0,6,50.1,47.7,65.7,68.7,13,0,0,McTelvin Agim,IND,,73.5,0,43069,0,DI,13,11,0,0
2023,306,163,11,0,0,0,52.9,43.6,,27.6,469,2,0,Darrell Baker Jr.,IND,54.4,84.8,0,43542,467,CB,2,0,26,440
2023,0,178,17,102,0,259,73.7,61.9,76.6,53.7,437,292,0,Tyquan Lewis,IND,60.0,60.4,2,48475,0,ED,437,41,0,0
2023,4,190,17,66,0,149,51.3,43.7,68.7,49.0,343,2,0,Taven Bryan,IND,58.8,65.6,7,48753,0,DI,343,268,0,0
2023,120,111,7,0,82,3,64.9,64.1,67.8,55.2,234,5,12,Ronnie Harrison,IND,61.9,79.1,0,49206,229,LB,5,0,135,0
2023,30,26,2,0,0,0,27.6,33.7,,27.2,56,0,0,Tony Brown,IND,29.3,0.0,0,49255,56,CB,0,0,11,45
2023,44,14,1,0,0,2,53.6,56.6,56.5,42.8,60,1,46,Chris Lammons,IND,59.0,0.0,0,49368,59,CB,1,0,10,3
2023,545,423,15,0,308,19,68.3,59.2,50.2,81.1,987,30,175,Julian Blackmon,IND,72.6,83.5,0,49434,957,S,30,0,468,6
2023,576,471,16,0,22,43,60.9,66.1,56.8,51.9,1090,10,65,Zaire Franklin,IND,56.4,66.6,0,49834,1080,LB,10,0,993,0
2023,0,85,17,1,0,107,62.1,49.7,71.5,37.1,192,189,0,Jacob Martin,IND,,58.0,0,50152,2,ED,190,0,1,0
2023,594,467,16,0,13,28,76.8,71.5,68.1,59.7,1089,37,685,Kenny Moore II,IND,78.4,31.9,0,51596,1052,CB,37,0,175,179
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,D.J. Montgomery,IND,,60.0,0,55003,1,WR,0,0,0,0
2023,1,12,3,0,0,0,72.0,72.5,,72.3,13,0,0,Ameer Speed,IND,60.0,70.1,0,55918,13,CB,0,0,4,8
2023,11,14,5,0,0,7,32.6,52.1,49.6,32.8,32,3,3,Grant Stuard,IND,33.7,73.5,0,55933,29,LB,3,0,25,0
2023,3,287,16,8,0,410,74.3,78.1,62.2,67.9,700,682,0,Kwity Paye,IND,57.6,91.6,0,56713,3,ED,697,7,1,2
2023,1,257,17,109,0,365,56.9,49.1,68.2,60.4,623,410,0,Dayo Odeyingbo,IND,60.0,27.7,12,56923,3,ED,620,89,2,1
2023,0,7,3,0,2,0,50.4,52.2,,,7,4,0,Trevor Denbow,IND,,86.5,0,77165,3,S,4,0,0,0
2023,0,8,3,0,0,0,82.7,77.3,,80.8,8,0,0,Cameron McGrone,IND,,94.2,0,81300,8,LB,0,0,7,0
2023,295,202,9,0,1,0,63.2,58.8,,61.7,497,2,3,JuJu Brents,IND,64.5,47.4,0,83256,495,CB,2,0,51,440
2023,394,294,16,1,11,42,65.0,78.8,69.1,35.4,730,36,114,E.J. Speed,IND,56.1,0.0,0,94351,693,LB,37,0,566,1
2023,166,119,14,0,210,7,71.8,81.2,70.4,66.7,292,4,37,Nick Cross,IND,63.2,84.5,0,97514,288,S,4,0,39,2
2023,0,62,9,43,0,70,27.5,24.1,62.5,23.3,132,0,0,Adetomiwa Adebawore,IND,62.7,37.3,0,97934,1,DI,131,88,1,0
2023,0,12,6,0,0,19,70.6,75.4,57.8,74.2,31,31,0,Isaiah Land,IND,,79.3,0,102108,0,ED,31,0,0,0
2023,549,411,17,0,799,2,58.2,48.1,60.5,40.1,962,0,80,Rodney Thomas II,IND,60.1,92.4,0,108389,962,S,0,0,80,2
2023,475,313,15,0,0,0,56.8,57.1,,72.1,788,14,6,Jaylon Jones,IND,55.8,88.2,0,124328,774,CB,14,0,48,720
2023,62,49,5,0,1,4,56.2,44.1,64.9,29.5,115,4,9,Segun Olubi,IND,66.9,79.4,0,128312,111,LB,4,0,100,0
2023,176,128,4,0,0,0,66.4,45.0,,34.6,304,6,1,Dallis Flowers,IND,70.6,84.2,0,156091,298,CB,6,0,22,275
2023,1,75,11,79,0,139,53.8,66.1,48.5,28.3,215,9,0,Angelo Blackson,JAX,57.8,54.9,1,9533,0,DI,215,126,0,0
2023,2,175,17,184,0,250,61.0,63.4,55.3,42.4,427,31,1,Adam Gotsis,JAX,65.2,70.1,2,10697,2,DI,425,208,0,0
2023,1,218,17,246,0,464,62.3,62.3,58.8,28.9,683,40,0,Roy Robertson-Harris,JAX,64.8,75.6,28,11341,2,DI,681,367,2,0
2023,23,87,12,122,0,230,42.4,38.4,50.0,28.8,340,174,1,Dawuane Smoot,JAX,47.6,86.4,3,11823,5,ED,335,36,4,0
2023,677,376,17,0,335,46,60.9,63.8,63.4,69.3,1099,29,188,Rayshawn Jenkins,JAX,59.6,48.2,0,11868,1070,S,29,0,489,58
2023,5,158,17,85,0,206,49.0,56.1,50.1,58.0,369,5,0,Jeremiah Ledbetter,JAX,55.6,48.3,86,11960,1,DI,368,192,1,0
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,Caleb Johnson,JAX,,60.0,0,12488,1,LB,0,0,0,0
2023,624,383,17,0,6,103,75.2,70.2,73.0,73.4,1110,7,64,Foyesade Oluokun,JAX,72.6,83.8,0,24904,1103,LB,7,0,1027,6
2023,1,103,8,15,0,86,36.2,37.4,51.0,35.3,190,0,0,DaVon Hamilton,JAX,60.0,51.7,56,28072,1,DI,189,118,1,0
2023,1,191,16,27,0,223,61.0,60.7,58.8,53.0,415,1,0,Folorunso Fatukasi,JAX,53.6,86.3,186,38558,0,DI,415,201,0,0
2023,5,9,6,0,10,0,51.6,60.7,,75.2,14,0,1,Daniel Thomas,JAX,61.7,0.0,0,42544,14,S,0,0,3,0
2023,179,144,17,0,190,7,79.4,71.3,77.5,67.8,330,2,24,Andrew Wingard,JAX,75.1,80.9,0,49268,328,S,2,0,111,2
2023,90,277,17,14,0,513,89.5,73.2,89.4,45.1,880,855,8,Josh Hines-Allen,JAX,62.8,83.7,0,50235,11,ED,869,0,3,0
2023,368,88,16,0,12,26,70.8,29.7,87.0,43.7,482,5,424,Tre Herndon,JAX,73.1,84.5,0,50380,477,CB,5,0,26,14
2023,1,5,4,0,0,2,58.6,61.8,53.8,,8,4,0,Shaquille Quarterman,JAX,60.0,72.3,0,51048,4,LB,4,0,4,0
2023,705,328,17,0,1,2,79.5,29.9,57.1,58.0,1035,0,30,Darious Williams,JAX,85.3,89.0,0,55724,1035,CB,0,0,25,979
2023,318,157,9,0,0,0,51.3,32.9,,28.5,475,0,33,Montaric Brown,JAX,54.5,85.6,0,55797,475,CB,0,0,27,415
2023,31,98,17,7,0,154,54.7,58.0,58.2,78.7,283,268,5,K'Lavon Chaisson,JAX,60.1,24.0,0,57945,8,ED,275,0,2,1
2023,558,342,15,0,13,66,78.1,90.3,59.2,65.7,966,47,73,Devin Lloyd,JAX,67.8,45.1,0,58238,919,LB,47,0,824,9
2023,0,1,1,0,0,0,60.1,60.0,,,1,0,0,Tim Jones,JAX,,89.4,0,61669,1,WR,0,0,0,0
2023,78,54,11,0,1,14,38.1,29.9,53.7,35.9,146,14,16,Chad Muma,JAX,55.8,0.0,0,75818,132,LB,14,0,114,0
2023,553,277,15,0,606,18,68.9,66.1,56.7,63.2,848,12,87,Andre Cisco,JAX,71.5,35.9,0,76641,836,S,12,0,140,3
2023,0,71,15,55,0,74,58.2,59.1,55.3,75.0,145,7,0,Tyler Lacy,JAX,60.0,81.1,4,76836,0,DI,145,79,0,0
2023,4,16,5,0,0,25,30.7,52.6,62.9,72.0,45,45,0,Yasir Abdullah,JAX,25.5,77.6,0,77100,0,ED,45,0,0,0
2023,394,194,11,0,0,1,61.5,86.5,60.0,72.5,589,1,34,Tyson Campbell,JAX,56.4,53.6,0,83217,588,CB,1,0,43,511
2023,1,0,1,0,0,0,60.3,,,,1,0,0,Tevaughn Campbell,JAX,60.0,64.2,0,91247,1,CB,0,0,0,1
2023,86,298,17,17,0,485,53.9,49.7,58.1,30.1,869,826,11,Travon Walker,JAX,59.2,59.0,0,98940,13,ED,856,13,1,1
2023,0,1,1,0,0,0,69.1,66.9,,68.4,1,0,0,Brenton Strange,JAX,,60.0,0,101694,1,TE,0,0,0,0
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,Tank Bigsby,JAX,,60.0,0,123974,1,HB,0,0,0,0
2023,101,63,10,0,7,8,73.8,64.9,76.8,70.4,172,5,121,Antonio Johnson,JAX,72.0,80.4,0,124326,167,CB,5,0,27,11
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,Parker Washington,JAX,,60.0,0,129799,1,WR,0,0,0,0
2023,52,40,5,0,0,2,65.2,84.7,77.8,67.4,94,1,62,Gregory Junior,JAX,55.5,80.3,0,156090,93,CB,1,0,11,19
2023,2,0,2,0,2,0,60.7,,,,2,0,0,Travis Kelce,KC,60.6,64.6,0,7844,2,TE,0,0,0,0
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Jerick McKinnon,KC,,60.4,0,8731,1,HB,0,0,0,0
2023,2,78,7,0,0,80,60.5,67.3,52.8,60.2,160,0,0,Mike Pennel,KC,51.0,82.1,17,9316,0,DI,160,143,0,0
2023,2,312,20,321,0,633,88.1,60.0,90.4,29.6,947,154,0,Chris Jones,KC,69.8,65.2,5,10671,3,DI,944,464,3,0
2023,74,22,8,0,55,1,63.5,36.5,59.0,29.7,97,1,18,Deon Bush,KC,69.4,81.0,0,10758,96,S,1,0,22,0
2023,0,2,2,0,0,0,60.0,60.0,,,2,0,0,Richie James,KC,,60.0,0,28991,2,WR,0,0,0,0
2023,10,172,21,38,0,343,58.1,46.9,67.5,32.7,525,7,0,Tershawn Wharton,KC,57.8,73.3,67,40292,4,DI,521,409,2,0
2023,781,461,20,0,0,18,72.5,70.8,61.6,63.5,1260,47,29,L'Jarius Sneed,KC,73.8,25.0,0,40588,1213,CB,47,0,42,1142
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Cole Christiansen,KC,,60.0,0,43856,1,LB,0,0,0,0
2023,28,323,20,121,0,581,62.3,56.1,58.6,74.4,932,640,0,Mike Danna,KC,69.1,91.5,33,48415,8,ED,924,130,6,0
2023,734,457,20,0,335,56,57.7,63.8,73.2,68.0,1247,92,328,Justin Reid,KC,51.8,72.9,0,49048,1155,S,92,0,452,39
2023,1,107,13,2,0,98,44.8,40.1,53.7,74.3,206,0,0,Matt Dickerson,KC,65.6,83.8,38,49601,0,DI,206,166,0,0
2023,10,256,18,2,0,241,41.4,42.0,51.8,32.3,507,0,0,Derrick Nnadi,KC,53.7,74.1,85,49970,2,DI,505,418,0,0
2023,6,178,14,86,0,318,65.1,54.0,70.6,35.9,502,348,0,Charles Omenihu,KC,56.0,64.1,6,50612,0,ED,502,62,0,0
2023,369,283,19,0,1,69,68.4,55.9,84.3,70.8,721,77,37,Drue Tranquill,KC,66.9,88.5,0,51276,644,LB,77,0,599,4
2023,559,235,21,0,468,15,56.9,53.6,65.1,39.3,809,15,118,Mike Edwards,KC,58.6,33.8,0,51282,794,S,15,0,195,13
2023,378,215,12,0,406,0,65.2,66.4,,58.1,593,10,110,Bryan Cook,KC,63.1,88.0,0,55940,583,S,10,0,55,10
2023,0,8,1,0,0,20,49.0,43.7,59.0,27.8,28,26,0,BJ Thompson,KC,,78.8,0,56330,0,ED,28,2,0,0
2023,0,29,5,0,0,33,51.8,57.0,60.5,29.9,62,0,0,Neil Farrell Jr.,KC,58.7,78.9,11,56401,1,DI,61,50,1,0
2023,5,85,11,20,0,123,52.3,51.8,52.6,58.5,213,178,0,Malik Herring,KC,71.7,60.2,0,56616,0,ED,213,15,0,0
2023,329,298,19,0,0,71,55.9,72.7,56.5,60.2,698,103,63,Willie Gay,KC,41.1,84.8,0,57987,595,LB,103,0,529,1
2023,0,1,1,0,0,0,61.6,60.0,,,1,0,0,Noah Gray,KC,,60.1,0,60878,1,TE,0,0,0,0
2023,100,68,10,0,0,15,54.0,53.8,52.6,73.7,183,12,19,Jack Cochrane,KC,56.9,84.3,0,63345,171,LB,12,0,149,0
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Montrell Washington,KC,,60.0,0,64310,1,WR,0,0,0,0
2023,718,455,20,0,1,70,84.8,71.8,91.6,49.4,1243,76,608,Trent McDuffie,KC,81.5,73.0,0,72191,1167,CB,76,0,188,368
2023,300,143,21,0,208,25,81.0,79.6,56.0,54.3,468,23,145,Chamarri Conner,KC,78.4,86.3,0,76662,445,S,23,0,86,3
2023,10,5,1,0,0,0,66.9,60.0,,,15,0,0,Ekow Boye-Doe,KC,66.3,72.3,0,76742,15,CB,0,0,1,14
2023,49,25,3,0,3,8,65.6,80.4,84.3,39.5,82,10,15,Cam Jones,KC,50.3,78.1,0,81244,72,LB,10,0,52,1
2023,395,255,12,0,1,58,59.4,74.0,60.6,65.9,708,34,44,Nick Bolton,KC,50.5,32.1,0,81322,674,LB,34,0,621,7
2023,47,16,2,0,0,5,48.7,63.6,67.7,78.4,68,2,55,Nic Jones,KC,43.6,77.1,0,97327,66,CB,2,0,10,1
2023,45,323,20,99,0,605,65.4,58.4,65.4,67.1,973,819,0,George Karlaftis,KC,58.2,85.9,9,98319,7,ED,966,39,5,0
2023,173,272,21,2,0,82,84.0,90.6,71.6,74.2,527,166,48,Leo Chenal,KC,61.1,86.2,0,101463,359,LB,168,0,306,1
2023,15,57,18,13,0,153,53.4,51.5,52.0,59.2,225,200,0,Felix Anudike-Uzomah,KC,65.7,86.8,2,122582,1,ED,224,9,1,0
2023,380,143,20,0,0,10,68.5,70.6,71.7,79.3,533,17,16,Jaylen Watson,KC,66.2,86.7,0,131960,516,CB,17,0,27,471
2023,310,106,20,0,2,4,74.4,62.6,52.7,77.3,420,10,12,Joshua Williams,KC,75.2,86.5,0,156083,410,CB,10,0,19,374
2023,2,318,17,463,0,596,90.8,71.7,91.5,56.3,916,72,0,Aaron Donald,LA,49.8,62.5,19,8648,13,DI,903,349,13,0
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Demarcus Robinson,LA,,60.0,0,10760,1,WR,0,0,0,0
2023,692,422,18,0,0,1,62.8,70.2,56.2,36.0,1115,4,0,Ahkello Witherspoon,LA,60.0,87.3,0,11821,1111,CB,4,0,160,950
2023,397,171,14,0,357,6,58.4,57.4,50.8,81.6,574,5,77,John Johnson III,LA,58.3,91.3,0,11847,569,S,5,0,133,2
2023,0,2,2,0,0,0,60.1,60.0,,,2,0,0,Ben Skowronek,LA,,73.0,0,27948,2,WR,0,0,0,0
2023,88,98,9,0,0,8,45.7,57.0,62.3,48.7,194,2,10,Troy Reeder,LA,38.7,84.3,0,38268,192,LB,2,0,180,0
2023,0,8,1,1,0,3,62.0,62.6,56.7,66.8,11,0,0,Marquise Copeland,LA,,72.5,0,38540,0,DI,11,10,0,0
2023,19,32,9,0,0,45,57.4,68.9,53.7,76.9,96,91,4,Keir Thomas,LA,59.1,24.2,0,42509,5,ED,91,0,0,0
2023,0,303,18,383,0,333,53.7,61.0,46.8,67.3,636,136,0,Jonah Williams,LA,60.0,76.0,4,44597,0,DI,636,113,0,0
2023,664,383,17,0,692,10,66.7,75.0,49.6,71.9,1057,7,131,Jordan Fuller,LA,63.3,83.7,0,45326,1050,S,7,0,226,1
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,Brycen Hopkins,LA,,60.0,0,47338,1,TE,0,0,0,0
2023,45,31,4,0,0,0,42.5,71.6,,79.7,76,0,10,Duke Shelley,LA,36.9,77.9,0,49569,76,CB,0,0,5,61
2023,339,204,18,0,0,36,47.9,42.2,61.5,34.8,579,0,61,Christian Rozeboom,LA,51.8,80.2,0,49862,579,LB,0,0,515,1
2023,0,2,2,0,0,0,60.1,60.0,,,2,0,0,Austin Trammell,LA,,60.0,0,52195,2,WR,0,0,0,0
2023,519,302,18,0,405,15,57.0,60.5,60.4,30.1,836,15,194,Russ Yeast,LA,55.6,67.0,0,55629,821,S,15,0,221,1
2023,337,151,15,0,20,18,70.0,77.1,63.7,79.6,506,10,378,Quentin Lake,LA,66.6,83.5,0,56245,496,CB,10,0,91,7
2023,0,25,7,28,0,31,54.8,62.1,59.6,71.2,56,15,0,Earnest Brown IV,LA,55.3,78.7,0,56428,0,DI,56,13,0,0
