season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,TEN,16,00-0035259,TE,Trevon Wesco,Trevon,Wesco,Shin,,Questionable,Shin,,Limited Participation in Practice,2023-12-22 20:25:11,injury_reports_2023.csv,0.0,TE,TEN,Trevon Wesco,TEN,47,15,1522,0.03088042049934297,0.0
2023,REG,TEN,17,00-0035259,TE,Trevon Wesco,Trevon,Wesco,,,,Shin,,Full Participation in Practice,2023-12-29 19:52:35,injury_reports_2023.csv,0.0,TE,TEN,Trevon Wesco,TEN,47,15,1522,0.03088042049934297,0.0
2023,REG,TEN,4,00-0038589,TE,Josh Whyle,Josh,Whyle,,,,Illness,,Full Participation in Practice,2023-09-29 19:23:37,injury_reports_2023.csv,0.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.0
2023,REG,TEN,5,00-0038589,TE,Josh Whyle,Josh,Whyle,,,,Ankle,,Full Participation in Practice,2023-10-06 19:21:01,injury_reports_2023.csv,0.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.0
2023,REG,TEN,8,00-0038589,TE,Josh Whyle,Josh,Whyle,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-27 19:44:46,injury_reports_2023.csv,3.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.11432325886990802
2023,REG,TEN,9,00-0038589,TE,Josh Whyle,Josh,Whyle,,,,Concussion,,Full Participation in Practice,2023-11-01 19:20:05,injury_reports_2023.csv,0.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.0
2023,REG,TEN,14,00-0038589,TE,Josh Whyle,Josh,Whyle,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-09 19:33:34,injury_reports_2023.csv,3.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.11432325886990802
2023,REG,TEN,15,00-0038589,TE,Josh Whyle,Josh,Whyle,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-15 19:48:39,injury_reports_2023.csv,3.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.11432325886990802
2023,REG,TEN,16,00-0038589,TE,Josh Whyle,Josh,Whyle,Knee,,Questionable,Knee,,Full Participation in Practice,2023-12-22 20:25:11,injury_reports_2023.csv,0.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.0
2023,REG,TEN,17,00-0038589,TE,Josh Whyle,Josh,Whyle,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-29 19:57:51,injury_reports_2023.csv,0.0,TE,TEN,Josh Whyle,TEN,58,11,1522,0.03810775295663601,0.0
2023,REG,TEN,15,00-0034193,TE,Kevin Rader,Kevin,Rader,,,,Illness,,Full Participation in Practice,2023-12-15 19:44:44,injury_reports_2023.csv,0.0,TE,TEN,Kevin Rader,TEN,32,14,1522,0.02102496714848883,0.0
2023,REG,TEN,18,00-0034193,TE,Kevin Rader,Kevin,Rader,Hip,,Questionable,Hip,,Full Participation in Practice,2024-01-05 19:56:38,injury_reports_2023.csv,0.0,TE,TEN,Kevin Rader,TEN,32,14,1522,0.02102496714848883,0.0
2023,REG,TEN,15,00-0037809,TE,Chigoziem Okonkwo,Chigoziem,Okonkwo,,,,Ribs,,Limited Participation in Practice,2023-12-15 19:46:22,injury_reports_2023.csv,0.0,TE,TEN,Chigoziem Okonkwo,TEN,403,17,1522,0.2647831800262812,0.0
2023,REG,TEN,16,00-0037809,TE,Chigoziem Okonkwo,Chigoziem,Okonkwo,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-22 20:25:11,injury_reports_2023.csv,0.0,TE,TEN,Chigoziem Okonkwo,TEN,403,17,1522,0.2647831800262812,0.0
2023,REG,WAS,1,00-0035659,WR,Terry McLaurin,Terry,McLaurin,,,,Toe,,Full Participation in Practice,2023-09-08 17:15:41,injury_reports_2023.csv,0.0,WR,WAS,Terry McLaurin,WAS,643,17,6576,0.09777980535279805,0.0
2023,REG,WAS,2,00-0035659,WR,Terry McLaurin,Terry,McLaurin,,,,Toe,,Full Participation in Practice,2023-09-15 17:26:32,injury_reports_2023.csv,0.0,WR,WAS,Terry McLaurin,WAS,643,17,6576,0.09777980535279805,0.0
2023,REG,WAS,2,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Hip,,Limited Participation in Practice,2023-09-15 17:26:32,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,3,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Illness,Hip,Questionable,Illness,Hip,Did Not Participate In Practice,2023-09-22 17:22:17,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,5,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Quadricep,,Limited Participation in Practice,2023-10-04 16:18:59,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,6,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Finger,,Full Participation in Practice,2023-10-13 17:13:07,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,8,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-27 17:21:39,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,9,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Toe,,Out,Toe,,Did Not Participate In Practice,2023-11-03 17:24:28,injury_reports_2023.csv,3.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.18339416058394162
2023,REG,WAS,10,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-11-10 18:13:55,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,11,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Toe,,Full Participation in Practice,2023-11-17 18:29:26,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,12,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Toe,,Full Participation in Practice,2023-11-22 16:21:10,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,18,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Hamstring,,Full Participation in Practice,2024-01-05 19:59:14,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,6576,0.06113138686131387,0.0
2023,REG,WAS,5,00-0037741,WR,Jahan Dotson,Jahan,Dotson,,,,Ankle,,Full Participation in Practice,2023-10-04 16:19:17,injury_reports_2023.csv,0.0,WR,WAS,Jahan Dotson,WAS,635,17,6576,0.0965632603406326,0.0
2023,REG,WAS,10,00-0037741,WR,Jahan Dotson,Jahan,Dotson,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-11-08 20:06:57,injury_reports_2023.csv,0.0,WR,WAS,Jahan Dotson,WAS,635,17,6576,0.0965632603406326,0.0
2023,REG,DAL,2,00-0031236,WR,Brandin Cooks,Brandin,Cooks,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-15 19:09:29,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,3,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Knee,,Full Participation in Practice,2023-09-22 18:40:32,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,9,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-01 19:32:58,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,14,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-06 20:29:51,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,15,00-0031236,WR,Brandin Cooks,Brandin,Cooks,Not injury related - resting player,Illness,Questionable,Not injury related - resting player,Illness,Did Not Participate In Practice,2023-12-15 19:22:30,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,16,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-20 23:25:20,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,17,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-26 18:46:32,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,18,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Limited Participation in Practice,2024-01-03 20:47:32,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,WC,DAL,19,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Limited Participation in Practice,2024-01-10 20:50:53,injury_reports_2023.csv,0.0,WR,DAL,Brandin Cooks,DAL,594,17,8908,0.06668163448585541,0.0
2023,REG,DAL,4,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 19:32:07,injury_reports_2023.csv,0.0,WR,DAL,CeeDee Lamb,DAL,692,18,8908,0.0776829815895824,0.0
2023,REG,DAL,5,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-10-06 19:30:07,injury_reports_2023.csv,0.0,WR,DAL,CeeDee Lamb,DAL,692,18,8908,0.0776829815895824,0.0
2023,REG,DAL,12,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,,,,Ankle,,Full Participation in Practice,2023-11-22 17:18:33,injury_reports_2023.csv,0.0,WR,DAL,CeeDee Lamb,DAL,692,18,8908,0.0776829815895824,0.0
2023,REG,DAL,9,00-0034764,WR,Michael Gallup,Michael,Gallup,,,,Illness,,Full Participation in Practice,2023-11-03 18:18:38,injury_reports_2023.csv,0.0,WR,DAL,Michael Gallup,DAL,443,18,8908,0.04973057925460261,0.0
2023,REG,DAL,12,00-0034764,WR,Michael Gallup,Michael,Gallup,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-11-21 20:44:04,injury_reports_2023.csv,0.0,WR,DAL,Michael Gallup,DAL,443,18,8908,0.04973057925460261,0.0
2023,REG,DAL,11,00-0037666,WR,Jalen Tolbert,Jalen,Tolbert,,,,Knee,,Full Participation in Practice,2023-11-17 19:27:10,injury_reports_2023.csv,0.0,WR,DAL,Jalen Tolbert,DAL,300,18,8908,0.03367759317467445,0.0
2023,REG,DAL,15,00-0037666,WR,Jalen Tolbert,Jalen,Tolbert,Illness,,Questionable,Illness,,Limited Participation in Practice,2023-12-15 19:22:30,injury_reports_2023.csv,0.0,WR,DAL,Jalen Tolbert,DAL,300,18,8908,0.03367759317467445,0.0
2023,REG,HST,2,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Thigh,,Full Participation in Practice,2023-09-15 20:08:55,injury_reports_2023.csv,0.0,TE,HOU,Dalton Schultz,HST,473,17,3145,0.15039745627980922,0.0
2023,REG,HST,11,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Hamstring,,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,TE,HOU,Dalton Schultz,HST,473,17,3145,0.15039745627980922,0.0
2023,REG,HST,13,00-0034383,TE,Dalton Schultz,Dalton,Schultz,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-01 21:37:58,injury_reports_2023.csv,3.0,TE,HOU,Dalton Schultz,HST,473,17,3145,0.15039745627980922,0.45119236883942765
2023,REG,HST,14,00-0034383,TE,Dalton Schultz,Dalton,Schultz,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-08 20:49:07,injury_reports_2023.csv,3.0,TE,HOU,Dalton Schultz,HST,473,17,3145,0.15039745627980922,0.45119236883942765
2023,REG,HST,15,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Hamstring,,Full Participation in Practice,2023-12-15 20:17:08,injury_reports_2023.csv,0.0,TE,HOU,Dalton Schultz,HST,473,17,3145,0.15039745627980922,0.0
2023,REG,HST,8,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Foot,,Out,Foot,,Did Not Participate In Practice,2023-10-27 19:52:22,injury_reports_2023.csv,3.0,TE,HOU,Brevin Jordan,HST,156,15,3145,0.04960254372019078,0.14880763116057233
2023,REG,HST,9,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Knee,,Out,Foot,,Did Not Participate In Practice,2023-11-03 19:52:42,injury_reports_2023.csv,3.0,TE,HOU,Brevin Jordan,HST,156,15,3145,0.04960254372019078,0.14880763116057233
2023,REG,HST,10,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Foot,,Out,Foot,,Did Not Participate In Practice,2023-11-10 20:59:22,injury_reports_2023.csv,3.0,TE,HOU,Brevin Jordan,HST,156,15,3145,0.04960254372019078,0.14880763116057233
2023,REG,HST,11,00-0036556,TE,Brevin Jordan,Brevin,Jordan,,,,Foot,,Full Participation in Practice,2023-11-17 21:05:02,injury_reports_2023.csv,0.0,TE,HOU,Brevin Jordan,HST,156,15,3145,0.04960254372019078,0.0
2023,REG,HST,16,00-0036556,TE,Brevin Jordan,Brevin,Jordan,,,,Illness,,Full Participation in Practice,2023-12-22 21:23:03,injury_reports_2023.csv,0.0,TE,HOU,Brevin Jordan,HST,156,15,3145,0.04960254372019078,0.0
2023,REG,HST,2,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-15 20:08:55,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,3,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,4,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 21:43:22,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,5,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 21:20:19,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,6,00-0030431,WR,Robert Woods,Robert,Woods,Ribs,,Questionable,Ribs,,Full Participation in Practice,2023-10-13 20:02:44,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,8,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Out,Foot,,Did Not Participate In Practice,2023-10-27 19:52:04,injury_reports_2023.csv,3.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.09126714654352845
2023,REG,HST,9,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Out,Foot,,Did Not Participate In Practice,2023-11-03 19:53:05,injury_reports_2023.csv,3.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.09126714654352845
2023,REG,HST,10,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Questionable,Foot,,Full Participation in Practice,2023-11-10 20:57:10,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,11,00-0030431,WR,Robert Woods,Robert,Woods,,,,Foot,,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,12,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-22 21:09:26,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,13,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-29 21:22:27,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,14,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-06 21:16:09,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,15,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-13 23:02:50,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,16,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-20 21:35:14,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,17,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-27 21:48:09,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,18,00-0030431,WR,Robert Woods,Robert,Woods,Hip,,Questionable,Hip,,Did Not Participate In Practice,2024-01-04 21:05:53,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,WC,HST,19,00-0030431,WR,Robert Woods,Robert,Woods,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,0.0,WR,HOU,Robert Woods,HST,448,16,14726,0.030422382181176152,0.0
2023,REG,HST,3,00-0038977,WR,Tank Dell,Tank,Dell,,,,Thigh,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,14726,0.021730272986554392,0.0
2023,REG,HST,4,00-0038977,WR,Tank Dell,Tank,Dell,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27 21:45:24,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,14726,0.021730272986554392,0.0
2023,REG,HST,6,00-0038977,WR,Tank Dell,Tank,Dell,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-13 20:02:44,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,14726,0.021730272986554392,0.0
2023,REG,HST,8,00-0038977,WR,Tank Dell,Tank,Dell,,,,Concussion,,Full Participation in Practice,2023-10-27 19:43:04,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,14726,0.021730272986554392,0.0
2023,REG,HST,13,00-0038977,WR,Tank Dell,Tank,Dell,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-12-01 21:37:34,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,14726,0.021730272986554392,0.0
2023,REG,HST,6,00-0033591,WR,Noah Brown,Noah,Brown,,,,Groin,,Full Participation in Practice,2023-10-13 20:00:48,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,11,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-11-17 21:08:34,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,12,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Out,Knee,,Did Not Participate In Practice,2023-11-24 20:22:30,injury_reports_2023.csv,3.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.06050522884693739
2023,REG,HST,13,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-12-01 21:37:34,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,14,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-12-08 20:48:38,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,15,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-15 20:17:51,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,16,00-0033591,WR,Noah Brown,Noah,Brown,,,,Knee,,Full Participation in Practice,2023-12-22 21:17:30,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,17,00-0033591,WR,Noah Brown,Noah,Brown,,,,Knee,,Full Participation in Practice,2023-12-29 20:56:44,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,18,00-0033591,WR,Noah Brown,Noah,Brown,Back,,Out,Back,,Did Not Participate In Practice,2024-01-04 21:06:05,injury_reports_2023.csv,3.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.06050522884693739
2023,WC,HST,19,00-0033591,WR,Noah Brown,Noah,Brown,Back,,Questionable,Back,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,14726,0.020168409615645796,0.0
2023,REG,HST,8,00-0038618,WR,Xavier Hutchinson,Xavier,Hutchinson,Foot,,Questionable,Foot,,Full Participation in Practice,2023-10-27 19:51:21,injury_reports_2023.csv,0.0,WR,HOU,Xavier Hutchinson,HST,190,16,14726,0.012902349585766672,0.0
2023,REG,HST,10,00-0036554,WR,Nico Collins,Nico,Collins,Calf,,Out,Calf,,Did Not Participate In Practice,2023-11-10 20:58:33,injury_reports_2023.csv,3.0,WR,HOU,Nico Collins,HST,470,17,14726,0.03191633844900177,0.0957490153470053
2023,REG,HST,11,00-0036554,WR,Nico Collins,Nico,Collins,,,,Calf,,Full Participation in Practice,2023-11-17 21:08:26,injury_reports_2023.csv,0.0,WR,HOU,Nico Collins,HST,470,17,14726,0.03191633844900177,0.0
2023,REG,HST,15,00-0036554,WR,Nico Collins,Nico,Collins,Calf,,Questionable,Calf,,Did Not Participate In Practice,2023-12-15 20:17:51,injury_reports_2023.csv,0.0,WR,HOU,Nico Collins,HST,470,17,14726,0.03191633844900177,0.0
2023,REG,HST,16,00-0036554,WR,Nico Collins,Nico,Collins,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-12-22 21:19:12,injury_reports_2023.csv,0.0,WR,HOU,Nico Collins,HST,470,17,14726,0.03191633844900177,0.0
2023,REG,HST,17,00-0036554,WR,Nico Collins,Nico,Collins,,,,Calf,,Full Participation in Practice,2023-12-29 20:56:10,injury_reports_2023.csv,0.0,WR,HOU,Nico Collins,HST,470,17,14726,0.03191633844900177,0.0
2023,REG,IND,2,00-0036876,TE,Kylen Granson,Kylen,Granson,Hamstring,,Questionable,,,"
    ",2023-09-16 16:07:40,injury_reports_2023.csv,0.0,TE,IND,Kylen Granson,IND,290,15,2122,0.13666352497643733,0.0
2023,REG,IND,7,00-0036876,TE,Kylen Granson,Kylen,Granson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-20 18:12:55,injury_reports_2023.csv,3.0,TE,IND,Kylen Granson,IND,290,15,2122,0.13666352497643733,0.409990574929312
2023,REG,IND,8,00-0036876,TE,Kylen Granson,Kylen,Granson,Concussion,,Out,Concussion,,Limited Participation in Practice,2023-10-27 19:34:07,injury_reports_2023.csv,3.0,TE,IND,Kylen Granson,IND,290,15,2122,0.13666352497643733,0.409990574929312
2023,REG,IND,9,00-0036876,TE,Kylen Granson,Kylen,Granson,,,,Concussion,,Full Participation in Practice,2023-11-03 18:25:40,injury_reports_2023.csv,0.0,TE,IND,Kylen Granson,IND,290,15,2122,0.13666352497643733,0.0
2023,REG,IND,2,00-0037292,TE,Andrew Ogletree,Andrew,Ogletree,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-09-15 19:11:00,injury_reports_2023.csv,0.0,TE,IND,Andrew Ogletree,IND,131,12,2122,0.06173421300659755,0.0
2023,REG,IND,10,00-0037292,TE,Andrew Ogletree,Andrew,Ogletree,Foot,,Out,Foot,,Did Not Participate In Practice,2023-11-10 19:20:11,injury_reports_2023.csv,3.0,TE,IND,Andrew Ogletree,IND,131,12,2122,0.06173421300659755,0.18520263901979267
2023,REG,IND,12,00-0037292,TE,Andrew Ogletree,Andrew,Ogletree,Foot,,Out,Foot,,Did Not Participate In Practice,2023-11-24 20:16:05,injury_reports_2023.csv,3.0,TE,IND,Andrew Ogletree,IND,131,12,2122,0.06173421300659755,0.18520263901979267
2023,REG,IND,13,00-0037292,TE,Andrew Ogletree,Andrew,Ogletree,,,,Foot,,Full Participation in Practice,2023-12-01 20:24:26,injury_reports_2023.csv,0.0,TE,IND,Andrew Ogletree,IND,131,12,2122,0.06173421300659755,0.0
2023,REG,IND,5,00-0033217,TE,Mo Alie-Cox,Mo,Alie-Cox,,,,Ankle,,Full Participation in Practice,2023-10-06 19:50:44,injury_reports_2023.csv,0.0,TE,IND,Mo Alie-Cox,IND,155,17,2122,0.07304429783223375,0.0
2023,REG,IND,6,00-0033217,TE,Mo Alie-Cox,Mo,Alie-Cox,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-13 19:29:42,injury_reports_2023.csv,0.0,TE,IND,Mo Alie-Cox,IND,155,17,2122,0.07304429783223375,0.0
2023,REG,IND,15,00-0038394,TE,Will Mallory,Will,Mallory,,,,Rib,,Full Participation in Practice,2023-12-14 20:11:18,injury_reports_2023.csv,0.0,TE,IND,Will Mallory,IND,128,12,2122,0.060320452403393024,0.0
2023,REG,PIT,2,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,,,,Chest,,Full Participation in Practice,2023-09-16 17:45:41,injury_reports_2023.csv,0.0,TE,PIT,Pat Freiermuth,PIT,306,13,2027,0.1509620128268377,0.0
2023,REG,PIT,5,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-06 18:35:54,injury_reports_2023.csv,3.0,TE,PIT,Pat Freiermuth,PIT,306,13,2027,0.1509620128268377,0.45288603848051306
2023,REG,PIT,7,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20 20:02:37,injury_reports_2023.csv,3.0,TE,PIT,Pat Freiermuth,PIT,306,13,2027,0.1509620128268377,0.45288603848051306
