season,player,pfr_id,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,loaded
2024,Luke Farrell,FarrLu00,JAX,27.0,TE,8.0,3.0,7.0,5.0,31.0,0.0,3.0,19.0,3.8,12.0,2.4,3.9,0.0,,1.0,0.14300000000000002,0.0,80.1,2024-10-31
2024,DOnta Foreman,ForeDO00,CLE,28.0,RB,8.0,2.0,5.0,5.0,46.0,0.0,1.0,4.0,0.8,42.0,8.4,0.8,1.0,5.0,0.0,0.0,0.0,105.0,2024-10-31
2024,Xavier Hutchinson,HutcXa00,HOU,24.0,WR,8.0,1.0,10.0,5.0,64.0,0.0,3.0,42.0,8.4,22.0,4.4,6.9,0.0,,2.0,0.2,0.0,70.4,2024-10-31
2024,Ty Johnson,JohnTy02,BUF,27.0,RB,8.0,1.0,8.0,5.0,65.0,2.0,4.0,58.0,11.6,7.0,1.4,9.6,0.0,,0.0,0.0,0.0,127.6,2024-10-31
2024,Raheem Mostert,MostRa00,MIA,32.0,RB,4.0,1.0,7.0,5.0,39.0,0.0,3.0,-1.0,-0.2,40.0,8.0,-0.3,1.0,5.0,0.0,0.0,0.0,84.8,2024-10-31
2024,Luke Musgrave,MusgLu00,GB,24.0,TE,4.0,2.0,7.0,5.0,22.0,0.0,1.0,7.0,1.4,15.0,3.0,5.7,0.0,,0.0,0.0,1.0,35.1,2024-10-31
2024,Andrew Ogletree,OgleAn00,IND,26.0,TE,8.0,2.0,7.0,5.0,56.0,1.0,3.0,30.0,6.0,26.0,5.2,8.6,0.0,,0.0,0.0,0.0,134.5,2024-10-31
2024,Cordarrelle Patterson,PattCo00,PIT,33.0,RB,4.0,1.0,7.0,5.0,34.0,0.0,2.0,9.0,1.8,25.0,5.0,3.9,0.0,,0.0,0.0,1.0,42.3,2024-10-31
2024,Laviska Shenault,ShenLa00,SEA,26.0,WR,8.0,0.0,5.0,5.0,36.0,0.0,2.0,-10.0,-2.0,46.0,9.2,-2.0,0.0,,0.0,0.0,0.0,96.7,2024-10-31
2024,Nick Westbrook-Ikhine,WestNi00,TEN,27.0,WR,7.0,1.0,10.0,5.0,58.0,3.0,5.0,54.0,10.8,4.0,0.8,8.7,0.0,,0.0,0.0,1.0,67.9,2024-10-31
2024,Robert Woods,WoodRo02,HOU,32.0,WR,6.0,0.0,7.0,5.0,46.0,0.0,3.0,16.0,3.2,30.0,6.0,7.0,0.0,,0.0,0.0,0.0,89.0,2024-10-31
2024,Cam Akers,AkerCa00,2TM,25.0,,7.0,2.0,7.0,4.0,16.0,1.0,1.0,5.0,1.3,11.0,2.8,-0.6,0.0,,0.0,0.0,0.0,101.8,2024-10-31
2024,Kendrick Bourne,BourKe00,NE,29.0,WR,4.0,2.0,8.0,4.0,29.0,0.0,1.0,14.0,3.5,15.0,3.8,8.0,0.0,,4.0,0.5,0.0,58.9,2024-10-31
2024,Treylon Burks,BurkTr00,TEN,24.0,WR,5.0,2.0,8.0,4.0,34.0,0.0,3.0,29.0,7.3,5.0,1.3,16.9,1.0,4.0,2.0,0.25,1.0,21.9,2024-10-31
2024,Kenneth Gainwell,GainKe00,PHI,25.0,RB,7.0,0.0,8.0,4.0,33.0,0.0,2.0,7.0,1.8,26.0,6.5,0.6,2.0,2.0,0.0,0.0,0.0,60.9,2024-10-31
2024,Xavier Gipson,GipsXa00,NYJ,23.0,WR,8.0,0.0,7.0,4.0,23.0,1.0,2.0,3.0,0.8,20.0,5.0,7.1,0.0,,1.0,0.14300000000000002,0.0,103.0,2024-10-31
2024,Isaac Guerendo,GuerIs00,SF,24.0,RB,8.0,0.0,5.0,4.0,22.0,0.0,2.0,2.0,0.5,20.0,5.0,1.4,0.0,,0.0,0.0,0.0,85.0,2024-10-31
2024,Malik Heath,HeatMa00,GB,24.0,WR,7.0,1.0,5.0,4.0,26.0,0.0,1.0,21.0,5.3,5.0,1.3,4.2,0.0,,0.0,0.0,0.0,88.3,2024-10-31
2024,Connor Heyward,HeywCo00,PIT,25.0,TE,8.0,3.0,6.0,4.0,29.0,1.0,1.0,22.0,5.5,7.0,1.8,9.3,0.0,,2.0,0.33299999999999996,0.0,117.4,2024-10-31
2024,Taysom Hill,HillTa00,NO,34.0,TE,4.0,4.0,7.0,4.0,23.0,0.0,0.0,6.0,1.5,17.0,4.3,5.0,1.0,4.0,1.0,0.14300000000000002,0.0,63.4,2024-10-31
2024,Hunter Long,LongHu00,LA,26.0,TE,7.0,1.0,4.0,4.0,39.0,0.0,1.0,22.0,5.5,17.0,4.3,5.5,0.0,,0.0,0.0,0.0,107.3,2024-10-31
2024,Michael Mayer,MayeMi00,LV,23.0,TE,3.0,2.0,7.0,4.0,21.0,0.0,3.0,13.0,3.3,8.0,2.0,4.1,0.0,,0.0,0.0,0.0,62.2,2024-10-31
2024,Bo Melton,MeltBo00,GB,25.0,WR,8.0,0.0,9.0,4.0,54.0,0.0,3.0,49.0,12.3,5.0,1.3,17.9,0.0,,0.0,0.0,1.0,24.5,2024-10-31
2024,John Metchie,MetcJo00,HOU,24.0,WR,5.0,0.0,5.0,4.0,36.0,0.0,1.0,18.0,4.5,18.0,4.5,5.8,0.0,,0.0,0.0,0.0,96.7,2024-10-31
2024,Ryan Miller,MillRy01,TB,24.0,WR,2.0,1.0,6.0,4.0,58.0,0.0,3.0,16.0,4.0,42.0,10.5,9.5,0.0,,0.0,0.0,1.0,58.3,2024-10-31
2024,Drew Sample,SampDr00,CIN,28.0,TE,8.0,6.0,5.0,4.0,28.0,0.0,1.0,9.0,2.3,19.0,4.8,2.4,0.0,,0.0,0.0,0.0,90.0,2024-10-31
2024,Eric Saubert,SaubEr00,SF,30.0,TE,8.0,2.0,5.0,4.0,67.0,0.0,2.0,36.0,9.0,31.0,7.8,7.2,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Trent Sherfield,SherTr00,MIN,28.0,WR,7.0,0.0,5.0,4.0,43.0,1.0,2.0,23.0,5.8,20.0,5.0,6.8,0.0,,0.0,0.0,1.0,102.5,2024-10-31
2024,Tyquan Thornton,ThorTy00,NE,24.0,WR,6.0,1.0,8.0,4.0,47.0,0.0,2.0,23.0,5.8,24.0,6.0,15.8,1.0,4.0,0.0,0.0,1.0,28.6,2024-10-31
2024,Jamaal Williams,WillJa06,NO,29.0,RB,8.0,0.0,6.0,4.0,21.0,0.0,1.0,-6.0,-1.5,27.0,6.8,-4.0,0.0,,0.0,0.0,0.0,72.2,2024-10-31
2024,Alex Bachman,BachAl00,LV,28.0,WR,5.0,1.0,3.0,3.0,31.0,0.0,2.0,21.0,7.0,10.0,3.3,7.0,0.0,,0.0,0.0,0.0,109.7,2024-10-31
2024,Tyler Badie,BadiTy00,DEN,24.0,RB,3.0,0.0,3.0,3.0,-2.0,0.0,0.0,-6.0,-2.0,4.0,1.3,-2.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,John Bates,BateJo00,WAS,27.0,TE,8.0,2.0,5.0,3.0,34.0,0.0,1.0,9.0,3.0,25.0,8.3,2.4,1.0,3.0,0.0,0.0,0.0,80.4,2024-10-31
2024,David Bell,BellDa02,CLE,24.0,WR,1.0,0.0,3.0,3.0,27.0,0.0,1.0,19.0,6.3,8.0,2.7,6.3,0.0,,0.0,0.0,0.0,104.2,2024-10-31
2024,Daniel Bellinger,BellDa00,NYG,24.0,TE,8.0,3.0,3.0,3.0,31.0,0.0,2.0,22.0,7.3,9.0,3.0,7.3,0.0,,0.0,0.0,0.0,109.7,2024-10-31
2024,Tank Bigsby,BigsTa00,JAX,23.0,RB,8.0,1.0,5.0,3.0,36.0,0.0,1.0,-4.0,-1.3,40.0,13.3,-2.6,1.0,3.0,1.0,0.2,0.0,82.1,2024-10-31
2024,Pharaoh Brown,BrowPh01,SEA,30.0,TE,6.0,3.0,5.0,3.0,19.0,0.0,,8.0,2.7,11.0,3.7,3.2,0.0,,1.0,0.2,0.0,67.9,2024-10-31
2024,Tanner Conner,ConnTa00,MIA,26.0,TE,6.0,1.0,4.0,3.0,16.0,0.0,1.0,11.0,3.7,5.0,1.7,11.5,0.0,,0.0,0.0,0.0,81.2,2024-10-31
2024,Kylen Granson,GranKy00,IND,26.0,TE,8.0,1.0,9.0,3.0,53.0,0.0,1.0,21.0,7.0,32.0,10.7,10.4,0.0,,0.0,0.0,1.0,14.8,2024-10-31
2024,Trenton Irwin,IrwiTr00,CIN,29.0,WR,4.0,2.0,9.0,3.0,15.0,0.0,1.0,11.0,3.7,4.0,1.3,5.6,0.0,,0.0,0.0,0.0,42.4,2024-10-31
2024,Rakim Jarrett,JarrRa00,TB,23.0,WR,1.0,0.0,3.0,3.0,58.0,0.0,3.0,52.0,17.3,6.0,2.0,17.3,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Brandon Powell,PoweBr00,MIN,29.0,WR,7.0,1.0,6.0,3.0,29.0,0.0,2.0,24.0,8.0,5.0,1.7,11.0,0.0,,0.0,0.0,0.0,63.9,2024-10-31
2024,Jalen Reagor,ReagJa00,LAC,25.0,WR,2.0,0.0,3.0,3.0,76.0,0.0,2.0,55.0,18.3,21.0,7.0,18.3,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Ben Sims,SimsBe00,GB,24.0,TE,8.0,3.0,4.0,3.0,40.0,0.0,1.0,25.0,8.3,15.0,5.0,9.8,0.0,,0.0,0.0,0.0,106.2,2024-10-31
2024,Carson Steele,SteeCa00,KC,22.0,RB,7.0,2.0,6.0,3.0,10.0,0.0,0.0,-9.0,-3.0,19.0,6.3,-1.0,2.0,1.5,0.0,0.0,0.0,56.2,2024-10-31
2024,Kimani Vidal,VidaKi00,LAC,23.0,RB,3.0,0.0,3.0,3.0,49.0,1.0,1.0,23.0,7.7,26.0,8.7,7.7,0.0,,0.0,0.0,0.0,158.3,2024-10-31
2024,Malik Washington,WashMa00,MIA,23.0,WR,4.0,0.0,4.0,3.0,17.0,0.0,,10.0,3.3,7.0,2.3,6.5,0.0,,0.0,0.0,0.0,82.3,2024-10-31
2024,Blake Whiteheart,WhitBl01,CLE,24.0,TE,4.0,0.0,3.0,3.0,13.0,1.0,1.0,9.0,3.0,4.0,1.3,3.0,0.0,,0.0,0.0,0.0,124.3,2024-10-31
2024,Ronnie Bell,BellRo01,SF,24.0,WR,7.0,0.0,6.0,2.0,22.0,0.0,2.0,20.0,10.0,2.0,1.0,10.8,0.0,,2.0,0.33299999999999996,1.0,5.6,2024-10-31
2024,Trey Benson,BensTr01,ARI,21.0,RB,7.0,1.0,2.0,2.0,12.0,0.0,0.0,-10.0,-5.0,22.0,11.0,-5.0,0.0,,0.0,0.0,0.0,91.7,2024-10-31
2024,Jermaine Burton,BurtJe01,CIN,23.0,WR,7.0,0.0,5.0,2.0,88.0,0.0,2.0,68.0,34.0,20.0,10.0,27.8,0.0,,0.0,0.0,0.0,87.5,2024-10-31
2024,Blake Corum,CoruBl00,LA,24.0,RB,7.0,0.0,2.0,2.0,17.0,0.0,1.0,-8.0,-4.0,25.0,12.5,-4.0,1.0,2.0,0.0,0.0,0.0,102.1,2024-10-31
2024,Jacob Cowing,CowiJa00,SF,23.0,WR,7.0,0.0,3.0,2.0,50.0,0.0,1.0,34.0,17.0,16.0,8.0,9.7,0.0,,0.0,0.0,0.0,109.7,2024-10-31
2024,Josiah Deguara,DeguJo00,JAX,27.0,TE,6.0,0.0,2.0,2.0,10.0,0.0,,0.0,0.0,10.0,5.0,0.0,0.0,,0.0,0.0,0.0,87.5,2024-10-31
2024,Ashton Dulin,DuliAs00,IND,27.0,WR,8.0,2.0,5.0,2.0,67.0,1.0,2.0,24.0,12.0,43.0,21.5,17.2,1.0,2.0,1.0,0.2,1.0,87.5,2024-10-31
2024,DWayne Eskridge,EskrDW00,MIA,27.0,WR,3.0,0.0,2.0,2.0,36.0,0.0,2.0,18.0,9.0,18.0,9.0,9.0,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,CJ Ham,HamxC.00,MIN,31.0,FB,7.0,2.0,2.0,2.0,11.0,0.0,0.0,5.0,2.5,6.0,3.0,2.5,0.0,,0.0,0.0,0.0,89.6,2024-10-31
2024,Khalil Herbert,HerbKh00,CHI,26.0,RB,6.0,0.0,2.0,2.0,4.0,0.0,0.0,-2.0,-1.0,6.0,3.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,KhaDarel Hodge,HodgKh00,ATL,29.0,WR,8.0,0.0,2.0,2.0,67.0,1.0,2.0,22.0,11.0,45.0,22.5,11.0,0.0,,0.0,0.0,0.0,158.3,2024-10-31
2024,Tanner Hudson,HudsTa00,CIN,30.0,TE,4.0,0.0,4.0,2.0,18.0,0.0,,8.0,4.0,10.0,5.0,10.8,0.0,,0.0,0.0,0.0,62.5,2024-10-31
2024,Brevin Jordan,JordBr00,HOU,24.0,TE,2.0,1.0,3.0,2.0,7.0,0.0,1.0,4.0,2.0,3.0,1.5,0.3,0.0,,0.0,0.0,0.0,70.1,2024-10-31
2024,Will Mallory,MallWi00,IND,25.0,TE,5.0,0.0,5.0,2.0,12.0,0.0,1.0,12.0,6.0,0.0,0.0,11.2,1.0,2.0,0.0,0.0,0.0,47.9,2024-10-31
2024,Scott Matlock,MatlSc00,LAC,24.0,DL,7.0,4.0,3.0,2.0,16.0,0.0,,5.0,2.5,11.0,5.5,2.3,0.0,,1.0,0.33299999999999996,0.0,79.9,2024-10-31
2024,Kendre Miller,MillKe01,NO,22.0,RB,2.0,0.0,3.0,2.0,1.0,0.0,0.0,-3.0,-1.5,4.0,2.0,-0.3,0.0,,1.0,0.33299999999999996,0.0,70.1,2024-10-31
2024,Scott Miller,MillSc01,PIT,27.0,WR,8.0,0.0,4.0,2.0,31.0,0.0,1.0,9.0,4.5,22.0,11.0,14.8,1.0,2.0,0.0,0.0,0.0,76.0,2024-10-31
2024,Jordan Mims,MimsJo00,NO,25.0,RB,6.0,0.0,4.0,2.0,13.0,0.0,1.0,3.0,1.5,10.0,5.0,-2.3,0.0,,0.0,0.0,0.0,57.3,2024-10-31
2024,MyCole Pruitt,PruiMy00,PIT,32.0,TE,4.0,2.0,3.0,2.0,19.0,0.0,,15.0,7.5,4.0,2.0,4.0,0.0,,0.0,0.0,0.0,84.0,2024-10-31
2024,Tip Reiman,ReimTi00,ARI,23.0,TE,8.0,5.0,2.0,2.0,6.0,0.0,,2.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,79.2,2024-10-31
2024,Ben Sinnott,SinnBe00,WAS,22.0,TE,8.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Stone Smartt,SmarSt00,LAC,26.0,TE,7.0,0.0,3.0,2.0,41.0,0.0,2.0,29.0,14.5,12.0,6.0,16.0,0.0,,1.0,0.33299999999999996,0.0,109.7,2024-10-31
2024,Xavier Smith,SmitXa00,LA,27.0,WR,5.0,0.0,2.0,2.0,6.0,0.0,1.0,1.0,0.5,5.0,2.5,0.5,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Durham Smythe,SmytDu00,MIA,29.0,TE,7.0,2.0,7.0,2.0,11.0,0.0,,7.0,3.5,4.0,2.0,7.1,0.0,,1.0,0.14300000000000002,0.0,39.6,2024-10-31
2024,Brevyn Spann-Ford,SpanBr00,DAL,25.0,TE,7.0,0.0,6.0,2.0,20.0,0.0,1.0,8.0,4.0,12.0,6.0,6.8,0.0,,0.0,0.0,0.0,43.7,2024-10-31
2024,Jack Stoll,StolJa00,PHI,26.0,TE,5.0,2.0,3.0,2.0,10.0,0.0,,8.0,4.0,2.0,1.0,4.0,0.0,,0.0,0.0,0.0,71.5,2024-10-31
2024,JJ Taylor,TaylJJ01,HOU,26.0,RB,3.0,0.0,3.0,2.0,0.0,0.0,,-1.0,-0.5,1.0,0.5,-2.0,0.0,,1.0,0.33299999999999996,0.0,70.1,2024-10-31
2024,Ian Thomas,ThomIa00,CAR,28.0,TE,3.0,0.0,5.0,2.0,4.0,0.0,1.0,-1.0,-0.5,5.0,2.5,4.6,0.0,,1.0,0.2,1.0,8.3,2024-10-31
2024,Marquez Valdes-Scantling,ValdMa00,BUF,30.0,WR,6.0,0.0,9.0,2.0,26.0,0.0,1.0,20.0,10.0,6.0,3.0,15.7,0.0,,0.0,0.0,0.0,39.6,2024-10-31
2024,Deuce Vaughn,VaugDe00,DAL,23.0,RB,4.0,0.0,3.0,2.0,14.0,0.0,,3.0,1.5,11.0,5.5,0.7,1.0,2.0,0.0,0.0,0.0,77.1,2024-10-31
2024,Tylan Wallace,WallTy00,BAL,25.0,WR,8.0,0.0,2.0,2.0,31.0,0.0,2.0,18.0,9.0,13.0,6.5,9.0,1.0,2.0,0.0,0.0,0.0,118.7,2024-10-31
2024,Kristian Wilkerson,WilkKr00,LV,27.0,WR,2.0,0.0,3.0,2.0,18.0,1.0,2.0,7.0,3.5,11.0,5.5,5.3,0.0,,0.0,0.0,0.0,122.2,2024-10-31
2024,Isaiah Williams,WillIs03,DET,23.0,WR,1.0,0.0,3.0,2.0,6.0,0.0,,-1.0,-0.5,7.0,3.5,5.0,2.0,1.0,0.0,0.0,0.0,70.1,2024-10-31
2024,Jeff Wilson,WilsJe01,MIA,29.0,RB,4.0,0.0,2.0,2.0,12.0,0.0,0.0,-1.0,-0.5,13.0,6.5,-0.5,0.0,,0.0,0.0,0.0,91.7,2024-10-31
2024,Charlie Woerner,WoerCh00,ATL,27.0,TE,8.0,1.0,3.0,2.0,17.0,0.0,1.0,7.0,3.5,10.0,5.0,3.0,0.0,,0.0,0.0,0.0,81.2,2024-10-31
2024,Chris Brooks,BrooCh00,GB,24.0,RB,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Julius Chestnut,ChesJu00,TEN,24.0,RB,7.0,0.0,1.0,1.0,9.0,0.0,0.0,-3.0,-3.0,12.0,12.0,-3.0,0.0,,0.0,0.0,0.0,104.2,2024-10-31
2024,Robbie Chosen,AndeRo04,MIA,31.0,WR,2.0,0.0,4.0,1.0,5.0,0.0,,4.0,4.0,1.0,1.0,11.8,0.0,,0.0,0.0,1.0,0.0,2024-10-31
2024,Nick Chubb,ChubNi00,CLE,29.0,RB,2.0,2.0,5.0,1.0,10.0,0.0,1.0,5.0,5.0,5.0,5.0,0.2,0.0,,0.0,0.0,0.0,39.6,2024-10-31
2024,Chris Conley,ConlCh00,SF,32.0,WR,7.0,1.0,6.0,1.0,4.0,0.0,,4.0,4.0,0.0,0.0,19.2,0.0,,0.0,0.0,1.0,0.0,2024-10-31
2024,Dalvin Cook,CookDa01,DAL,29.0,RB,1.0,0.0,1.0,1.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,3.0,0.0,,0.0,0.0,0.0,108.3,2024-10-31
2024,Malachi Corley,CorlMa00,NYJ,22.0,WR,4.0,0.0,1.0,1.0,4.0,0.0,,-1.0,-1.0,5.0,5.0,-1.0,0.0,,0.0,0.0,0.0,83.3,2024-10-31
2024,Jamison Crowder,CrowJa00,WAS,31.0,WR,2.0,0.0,1.0,1.0,5.0,0.0,,-3.0,-3.0,8.0,8.0,-3.0,0.0,,0.0,0.0,0.0,87.5,2024-10-31
2024,Jaelon Darden,DardJa00,CLE,25.0,WR,4.0,1.0,1.0,1.0,6.0,0.0,1.0,-3.0,-3.0,9.0,9.0,-3.0,0.0,,0.0,0.0,0.0,91.7,2024-10-31
2024,Derius Davis,DaviDe02,LAC,24.0,WR,5.0,1.0,2.0,1.0,8.0,0.0,0.0,-3.0,-3.0,11.0,11.0,18.5,0.0,,0.0,0.0,0.0,60.4,2024-10-31
2024,Grant Dubose,DuboGr00,MIA,23.0,WR,2.0,0.0,3.0,1.0,13.0,0.0,1.0,13.0,13.0,0.0,0.0,17.3,0.0,,0.0,0.0,1.0,8.3,2024-10-31
2024,Payne Durham,DurhPa00,TB,24.0,TE,7.0,1.0,1.0,1.0,8.0,0.0,,2.0,2.0,6.0,6.0,2.0,0.0,,0.0,0.0,0.0,100.0,2024-10-31
2024,Devin Duvernay,DuveDe00,JAX,27.0,WR,5.0,0.0,1.0,1.0,-1.0,0.0,0.0,-3.0,-3.0,2.0,2.0,-3.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Gus Edwards,EdwaGu00,LAC,29.0,RB,4.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,-2.0,4.0,4.0,-2.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Ryan Flournoy,FlouRy00,DAL,25.0,WR,3.0,0.0,1.0,1.0,12.0,0.0,,9.0,9.0,3.0,3.0,9.0,0.0,,0.0,0.0,0.0,116.7,2024-10-31
2024,Jody Fortson,FortJo01,KC,29.0,TE,3.0,0.0,3.0,1.0,5.0,0.0,1.0,3.0,3.0,2.0,2.0,1.3,0.0,,0.0,0.0,1.0,2.8,2024-10-31
2024,Myles Gaskin,GaskMy00,MIN,27.0,RB,5.0,0.0,1.0,1.0,11.0,0.0,,-2.0,-2.0,13.0,13.0,-2.0,0.0,,0.0,0.0,0.0,112.5,2024-10-31
2024,Jared Goff,GoffJa00,DET,30.0,QB,7.0,7.0,1.0,1.0,7.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,0.0,,0.0,0.0,0.0,135.4,2024-10-31
2024,Isaiah Hodgins,HodgIs00,NYG,26.0,WR,2.0,0.0,1.0,1.0,5.0,0.0,,5.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,87.5,2024-10-31
2024,Jalin Hyatt,HyatJa00,NYG,23.0,WR,7.0,2.0,8.0,1.0,6.0,0.0,,6.0,6.0,0.0,0.0,27.5,0.0,,2.0,0.25,1.0,0.0,2024-10-31
2024,Brandon Johnson,JohnBr23,PIT,26.0,WR,3.0,0.0,1.0,1.0,9.0,0.0,,5.0,5.0,4.0,4.0,5.0,0.0,,0.0,0.0,0.0,104.2,2024-10-31
2024,Charlie Jones,JoneCh11,CIN,26.0,WR,8.0,0.0,1.0,1.0,5.0,0.0,,5.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,87.5,2024-10-31
2024,Tim Jones,JoneTi00,JAX,26.0,WR,8.0,0.0,2.0,1.0,20.0,0.0,1.0,3.0,3.0,17.0,17.0,6.0,0.0,,0.0,0.0,0.0,85.4,2024-10-31
2024,Velus Jones,JoneVe00,CHI,27.0,WR,1.0,0.0,1.0,1.0,8.0,0.0,0.0,-5.0,-5.0,13.0,13.0,-5.0,0.0,,0.0,0.0,0.0,100.0,2024-10-31
2024,Zay Jones,JoneZa00,ARI,29.0,WR,2.0,0.0,2.0,1.0,3.0,0.0,1.0,-2.0,-2.0,5.0,5.0,4.5,0.0,,0.0,0.0,0.0,56.2,2024-10-31
2024,Marcedes Lewis,LewiMa00,CHI,40.0,TE,7.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,,0.0,0.0,0.0,56.2,2024-10-31
2024,MarShawn Lloyd,LloyMa00,GB,23.0,RB,1.0,0.0,1.0,1.0,3.0,0.0,,-5.0,-5.0,8.0,8.0,-5.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Patrick Mahomes,MahoPa00,KC,29.0,QB,7.0,7.0,1.0,1.0,2.0,0.0,0.0,-1.0,-1.0,3.0,3.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Jeremy McNichols,McNiJe00,WAS,29.0,RB,8.0,1.0,1.0,1.0,6.0,0.0,0.0,-3.0,-3.0,9.0,9.0,-3.0,0.0,,0.0,0.0,0.0,91.7,2024-10-31
2024,Wanya Morris,MorrWa01,KC,24.0,OL,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Dameon Pierce,PierDa01,HOU,24.0,RB,4.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,3.0,3.0,-2.0,1.0,1.0,0.0,0.0,0.0,79.2,2024-10-31
2024,James Proche,ProcJa00,CLE,28.0,WR,4.0,0.0,1.0,1.0,3.0,0.0,,-1.0,-1.0,4.0,4.0,-1.0,1.0,1.0,0.0,0.0,0.0,79.2,2024-10-31
2024,Ronnie Rivers,RiveRo01,LA,25.0,RB,7.0,0.0,1.0,1.0,0.0,0.0,0.0,-7.0,-7.0,7.0,7.0,-7.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,John Ross,RossJo00,PHI,29.0,WR,1.0,0.0,2.0,1.0,6.0,0.0,1.0,4.0,4.0,2.0,2.0,23.5,0.0,,0.0,0.0,0.0,56.2,2024-10-31
2024,Trenton Scott,ScotTr01,WAS,30.0,T,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,John Samuel Shenker,ShenJo00,LV,26.0,TE,5.0,0.0,1.0,1.0,7.0,0.0,,4.0,4.0,3.0,3.0,4.0,0.0,,0.0,0.0,0.0,95.8,2024-10-31
2024,Tyler Smith,SmitTy02,DAL,23.0,OL,7.0,7.0,1.0,1.0,0.0,0.0,,-6.0,-6.0,6.0,6.0,-6.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Geoff Swaim,SwaiGe00,CLE,31.0,TE,6.0,1.0,1.0,1.0,7.0,0.0,,2.0,2.0,5.0,5.0,2.0,0.0,,0.0,0.0,0.0,95.8,2024-10-31
2024,Patrick Taylor,TaylPa01,SF,26.0,RB,8.0,0.0,1.0,1.0,12.0,0.0,1.0,3.0,3.0,9.0,9.0,3.0,0.0,,0.0,0.0,0.0,116.7,2024-10-31
2024,Eric Tomlinson,TomlEr01,LAC,32.0,TE,7.0,1.0,3.0,1.0,7.0,0.0,,-3.0,-3.0,10.0,10.0,2.7,1.0,1.0,1.0,0.33299999999999996,0.0,42.4,2024-10-31
2024,Brycen Tremayne,TremBr00,WAS,25.0,WR,1.0,0.0,1.0,1.0,-2.0,0.0,,-2.0,-2.0,0.0,0.0,-2.0,0.0,,0.0,0.0,0.0,79.2,2024-10-31
2024,Sione Vaki,VakiSi00,DET,23.0,RB,7.0,0.0,1.0,1.0,17.0,0.0,1.0,15.0,15.0,2.0,2.0,15.0,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Casey Washington,WashCa01,ATL,23.0,WR,4.0,0.0,1.0,1.0,14.0,0.0,1.0,3.0,3.0,11.0,11.0,3.0,0.0,,0.0,0.0,0.0,118.7,2024-10-31
2024,Jared Wiley,WileJa00,KC,24.0,TE,7.0,2.0,1.0,1.0,7.0,0.0,,4.0,4.0,3.0,3.0,4.0,0.0,,0.0,0.0,0.0,95.8,2024-10-31
2024,Johnny Wilson,WilsJo03,PHI,23.0,WR,7.0,2.0,6.0,1.0,9.0,0.0,1.0,3.0,3.0,6.0,6.0,13.0,0.0,,0.0,0.0,0.0,39.6,2024-10-31
2024,Davis Allen,AlleDa02,LA,23.0,TE,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,-1.5,0.0,,1.0,0.5,0.0,39.6,2024-10-31
2024,Andrew Beck,BeckAn01,GB,28.0,FB,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-6.0,0.0,,0.0,0.0,0.0,39.6,2024-10-31
2024,Odell Beckham,BeckOd00,MIA,32.0,WR,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,0.0,,6.7,0.0,,1.0,0.33299999999999996,1.0,0.0,2024-10-31
