OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Rank,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Player,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_JerseyNumber,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Position,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_GamesPlayed,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_OffenseTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_BlockingTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_BlockingTotalSnapsPercentage,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_RunBlockingSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PassBlockingSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_OffenseOverallGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_RunBlockingGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PassBlockingGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotalSnapsPercentage,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedSacks,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedHits,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedHurries,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotal,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedEfficiency,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Penalties,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtLeftTackle,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtLeftGuard,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtCenter,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtRightGuard,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtRightTackle,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtInlineTightEnd
13.0,Evan Engram,#17,TE,17.0,916,260,28.4,238.0,22.0,71.6,54.9,61.8,21.0,3.3,0.0,0.0,0.0,0.0,100.0,3 (0),0.0,0.0,0,0,4,305.0
14.0,Ross Matiscik,#46,LS,1.0,1,1,100.0,0.0,1.0,60.0,-,61.5,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,0.0
15.0,Trevor Lawrence,#16,QB,16.0,"1,046",335,32.0,334.0,1.0,79.7,61.1,60.9,1.0,0.2,0.0,0.0,0.0,0.0,100.0,8 (0),0.0,0.0,0,0,0,0.0
16.0,Anton Harrison,#77,T,17.0,"1,112","1,112",100.0,411.0,701.0,53.0,45.8,60.7,665.0,100.0,5.0,2.0,20.0,27.0,97.6,7 (1),12.0,0.0,0,0,"1,100",0.0
17.0,Brenton Strange,#85,TE,14.0,307,217,70.7,183.0,34.0,48.6,55.0,55.8,31.0,26.7,0.0,0.0,3.0,3.0,95.2,5 (1),0.0,0.0,0,0,1,173.0
18.0,Luke Fortner,#79,C,17.0,"1,163","1,163",100.0,414.0,749.0,44.3,40.0,54.9,708.0,100.0,4.0,3.0,21.0,28.0,97.7,5 (0),0.0,0.0,"1,163",0,0,0.0
19.0,Travis Etienne Jr.,#01,HB,17.0,856,156,18.2,36.0,120.0,77.0,77.0,52.2,113.0,21.9,2.0,2.0,7.0,11.0,94.2,1 (0),0.0,0.0,0,0,0,0.0
20.0,Tyler Shatley,#69,G,12.0,518,518,100.0,216.0,302.0,47.5,44.6,51.3,288.0,100.0,1.0,3.0,5.0,9.0,98.3,0 (0),1.0,473.0,2,42,0,0.0
21.0,Ben Bartch,#78,G,4.0,212,212,100.0,75.0,137.0,55.5,58.1,45.7,131.0,100.0,2.0,2.0,5.0,9.0,95.8,0 (0),0.0,209.0,0,3,0,0.0
22.0,Cole Van Lanen,#70,T,2.0,53,53,100.0,3.0,50.0,51.8,59.5,45.5,45.0,100.0,0.0,1.0,5.0,6.0,93.3,0 (0),0.0,0.0,0,0,53,0.0
23.0,D'Ernest Johnson,#25,HB,17.0,195,42,21.5,11.0,31.0,57.5,52.5,43.7,30.0,21.7,0.0,1.0,2.0,3.0,95.0,0 (0),0.0,0.0,0,0,0,0.0
24.0,Ezra Cleveland,#76,G,7.0,377,377,100.0,116.0,261.0,46.0,48.2,43.6,245.0,100.0,2.0,1.0,15.0,18.0,95.9,1 (0),24.0,351.0,0,0,0,2.0
25.0,Tank Bigsby,#04,HB,16.0,140,47,33.6,29.0,18.0,52.3,67.2,32.1,17.0,30.4,0.0,1.0,1.0,2.0,94.1,1 (1),0.0,0.0,0,0,0,0.0
26.0,Blake Hance,#73,T,11.0,152,150,98.7,66.0,84.0,28.0,49.7,10.0,79.0,97.5,0.0,5.0,6.0,11.0,93.0,1 (0),78.0,0.0,0,41,3,30.0
27.0,Matt Barkley,#19,QB,1.0,6,3,50.0,3.0,0.0,61.6,60.0,-,0.0,,0.0,0.0,0.0,0.0,,0 (0),0.0,0.0,0,0,0,0.0
27.0,JaMycal Hasty,#22,HB,2.0,6,3,50.0,3.0,0.0,58.9,60.0,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0.0,0.0,0,0,0,0.0
27.0,Josh Pederson,#87,TE,2.0,8,4,50.0,4.0,0.0,44.3,38.0,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0.0,0.0,0,0,0,3.0
27.0,Jacob Harris,#83,WR,2.0,14,8,57.1,8.0,0.0,45.9,33.6,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0.0,0.0,0,0,0,0.0
27.0,C.J. Beathard,#03,QB,7.0,113,40,35.4,40.0,0.0,71.5,60.0,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0.0,0.0,0,0,0,0.0
27.0,Jamal Agnew,#39,WR,11.0,200,40,20.0,40.0,0.0,59.9,76.6,-,0.0,0.0,0.0,0.0,0.0,0.0,,3 (0),0.0,0.0,0,0,0,0.0
27.0,Elijah Cooks,#14,WR,9.0,108,52,48.1,52.0,0.0,53.0,46.6,-,0.0,0.0,0.0,0.0,0.0,0.0,,1 (0),0.0,0.0,0,0,0,0.0
27.0,Parker Washington,#11,WR,9.0,239,53,22.2,53.0,0.0,51.1,29.4,-,0.0,0.0,0.0,0.0,0.0,0.0,,0 (0),0.0,0.0,0,0,0,1.0
27.0,Calvin Ridley,#00,WR,17.0,992,295,29.7,295.0,0.0,71.4,50.2,-,0.0,0.0,0.0,0.0,0.0,0.0,,3 (0),0.0,0.0,0,0,0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
