player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Jakobi Meyers,2023,3,33.0,11.0,21.0,0.049,37.491993,12.497331,23.858541,00-0034960,2023,LV,WR,WR,16.0,1996-11-09,,,27.0
Keelan Cole,2023,1,1.2325,1.2325,0.07625,0.005,1.400269,1.400269,0.086629,00-0033681,2023,LV,WR,WR,84.0,1993-04-20,,,31.0
DeAndre Carter,2023,1,1.5,1.5,1.255,0.007,1.704181,1.704181,1.425832,00-0031763,2023,LV,WR,WR,3.0,1993-04-10,,,31.0
Tre Tucker,2023,4,5.304082,1.326021,0.857512,0.006,6.026079,1.50652,0.974237,00-0038563,2023,LV,WR,WR,11.0,2001-03-08,LV,100.0,23.0
Chris Lacy,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0034593,2023,LV,WR,WR,15.0,1996-01-28,,,28.0
D.J. Turner,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0036527,2023,LV,WR,WR,19.0,1997-01-18,,,27.0
Jesper Horsted,2023,1,1.12,1.12,0.03,0.005,1.272456,1.272456,0.034084,00-0035562,2023,LV,TE,TE,80.0,1997-02-27,,,27.0
Isaiah Zuber,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036100,2023,LV,WR,WR,19.0,1997-04-15,,,27.0
Kristian Wilkerson,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036183,2023,LV,WR,WR,83.0,1997-01-10,,,27.0
Antoine Wesley,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0035126,2023,LV,WR,WR,13.0,1997-10-22,,,26.0
Devin Ross,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0034667,2023,LV,WR,WR,8.0,1995-08-12,,,28.0
Austin Hooper,2023,1,2.75,2.75,2.165,0.012,3.124333,3.124333,2.459702,00-0032392,2023,LV,TE,TE,81.0,1994-10-29,ATL,81.0,29.0
Jesse James,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0032135,2023,LV,TE,TE,81.0,1994-06-04,PIT,160.0,29.0
Michael Mayer,2023,4,9.313638,2.32841,7.596697,0.01,10.58142,2.645355,8.630767,00-0039066,2023,LV,TE,TE,87.0,2001-07-06,LV,35.0,22.0
Zach Gentry,2023,1,1.4,1.4,0.1525,0.006,1.590569,1.590569,0.173258,00-0035222,2023,LV,TE,TE,88.0,1996-09-10,PIT,141.0,27.0
Jacob Hollister,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033387,2023,LV,TE,TE,88.0,1993-11-18,,,30.0
Cole Fotheringham,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037506,2023,LV,TE,TE,85.0,1997-10-11,,,26.0
E.J. Jenkins,2023,3,2.705,0.901667,0.11,0.004,3.073207,1.024403,0.124973,00-0038498,2023,LV,TE,TE,49.0,1998-11-03,,,25.0
John Samuel Shenker,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038920,2023,LV,TE,TE,86.0,1998-09-02,,,25.0
Kolton Miller,2021,3,54.015,18.005,42.5,0.099,75.591403,25.197134,59.476712,00-0034759,2023,LV,OL,T,74.0,1995-10-09,OAK,15.0,28.0
Alex Bars,2023,1,1.5,1.5,0.6175,0.007,1.704181,1.704181,0.701555,00-0035061,2023,LV,OL,G,64.0,1995-09-08,,,28.0
Dylan Parham,2022,4,5.13143,1.282858,0.911948,0.006,6.294751,1.573688,1.118691,00-0037255,2023,LV,OL,G,66.0,1999-08-24,LV,90.0,24.0
Jordan Meredith,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036604,2023,LV,OL,G,61.0,1998-01-04,,,26.0
Andre James,2021,2,8.65,4.325,5.9,0.024,12.10526,6.05263,8.256767,00-0035127,2023,LV,OL,C,68.0,1997-05-02,,,26.0
Hroniss Grasu,2023,1,1.095,1.095,0.015,0.005,1.244052,1.244052,0.017042,00-0031561,2023,LV,OL,C,65.0,1991-08-12,CHI,71.0,32.0
Greg Van Roten,2023,1,1.6,1.6,0.9075,0.007,1.817794,1.817794,1.03103,00-0029685,2023,LV,OL,G,70.0,1990-02-26,,,34.0
Jermaine Eluemunor,2023,1,3.0,3.0,2.438,0.013,3.408363,3.408363,2.769863,00-0033290,2023,LV,OL,T,72.0,1994-12-13,BAL,159.0,29.0
D.J. Fluker,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0030505,2023,LV,OL,G,67.0,1991-03-13,SD,11.0,33.0
Netane Muti,2023,1,1.25,1.25,0.0625,0.006,1.420151,1.420151,0.071008,00-0036399,2023,LV,OL,G,54.0,1999-03-27,DEN,181.0,25.0
Brandon Parker,2023,1,1.5,1.5,0.475,0.007,1.704181,1.704181,0.539657,00-0034763,2023,LV,OL,T,75.0,1995-10-21,OAK,65.0,28.0
Thayer Munford,2022,4,3.75706,0.939265,0.09706,0.005,4.608805,1.152201,0.119064,00-0037322,2023,LV,OL,T,77.0,1999-09-18,LV,238.0,24.0
Justin Herron,2020,4,3.467468,0.866867,0.172468,0.004,4.46817,1.117043,0.222242,00-0036163,2023,LV,OL,T,71.0,1995-11-27,NE,195.0,28.0
Jalen McKenzie,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037600,2023,LV,OL,T,76.0,1999-07-10,,,24.0
Dalton Wagner,2023,3,2.72,0.906667,0.225,0.004,3.090249,1.030083,0.255627,00-0038923,2023,LV,OL,T,78.0,1998-10-05,,,25.0
Bilal Nichols,2022,2,11.0,5.5,9.5,0.026,13.493756,6.746878,11.653698,00-0034387,2023,LV,DL,DT,91.0,1996-09-14,CHI,145.0,27.0
Adam Butler,2023,1,1.55,1.55,0.4858,0.007,1.760988,1.760988,0.551928,00-0033381,2023,LV,DL,DT,69.0,1994-04-12,,,30.0
Jerry Tillery,2023,2,6.8,3.4,5.5,0.015,7.725623,3.862811,6.248665,00-0035674,2023,LV,DL,DT,90.0,1996-10-08,LAC,28.0,27.0
Isaac Rochell,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033588,2023,LV,DL,DE,96.0,1995-04-22,LAC,225.0,29.0
John Jenkins,2023,1,1.3175,1.3175,0.2,0.006,1.496839,1.496839,0.227224,00-0030070,2023,LV,DL,DT,95.0,1989-07-11,NO,82.0,34.0
Byron Young,2023,4,5.66871,1.417178,1.122696,0.006,6.44034,1.610086,1.275518,00-0038978,2023,LV,DL,DT,93.0,2000-11-10,LV,70.0,23.0
Matthew Butler,2023,2,1.785,0.8925,0.0,0.004,2.027976,1.013988,0.0,00-0037280,2023,LV,DL,DT,94.0,1999-06-10,LV,175.0,24.0
Nesta Jade Silvera,2023,4,3.9407,0.985175,0.1007,0.004,4.477112,1.119278,0.114407,00-0038634,2023,LV,DL,DT,99.0,2000-01-23,LV,231.0,24.0
Marquan McCall,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037363,2023,LV,DL,NT,55.0,1999-03-26,,,25.0
Doug Costin,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035822,2023,LV,DL,DT,60.0,1997-10-05,,,26.0
Maxx Crosby,2022,4,94.0,23.5,53.03,0.113,115.310279,28.82757,65.052171,00-0034973,2023,LV,DL,DE,98.0,1997-08-22,OAK,106.0,26.0
Chandler Jones,2022,3,51.0,17.0,32.0,0.082,62.56196,20.853987,39.254563,00-0029585,2023,LV,DL,DE,55.0,1990-02-27,NE,21.0,34.0
Tyree Wilson,2023,4,25.0055,6.251375,25.0055,0.028,28.409274,7.102318,28.409274,00-0038541,2023,LV,DL,DE,9.0,2000-05-20,LV,7.0,23.0
Malcolm Koonce,2021,4,4.99796,1.24949,0.99488,0.007,6.994405,1.748601,1.392287,00-0036989,2023,LV,DL,DE,51.0,1998-06-06,LV,79.0,25.0
Elerson Smith,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036895,2023,LV,LB,OLB,94.0,1998-07-17,NYG,116.0,25.0
Janarius Robinson,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0036878,2023,LV,DL,DE,97.0,1998-05-04,MIN,134.0,25.0
Charles Snowden,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0036711,2023,LV,LB,OLB,48.0,1998-03-27,,,26.0
Adam Plant,2023,3,2.075,0.901667,0.04,0.004,2.357451,1.024403,0.045445,00-0038919,2023,LV,DL,DE,52.0,,,,
George Tarlas,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038921,2023,LV,DL,DE,79.0,,,,
Robert Spillane,2023,2,7.0,3.5,4.245,0.016,7.952847,3.976423,4.822834,00-0034720,2023,LV,LB,OLB,41.0,1995-12-14,,,28.0
Divine Deablo,2021,4,4.980836,1.245209,0.982424,0.007,6.970441,1.74261,1.374855,00-0036990,2023,LV,LB,MLB,5.0,1998-08-17,LV,80.0,25.0
Curtis Bolton,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035076,2023,LV,LB,OLB,36.0,1995-12-18,,,28.0
Darien Butler,2022,3,2.575,0.858333,0.09,0.004,3.158766,1.052921,0.110403,00-0037503,2023,LV,LB,ILB,58.0,2000-02-29,,,24.0
Luke Masterson,2022,3,2.57,0.856667,0.07,0.004,3.152632,1.050878,0.085869,00-0037517,2023,LV,LB,OLB,59.0,1998-01-07,,,26.0
Kanai Mauga,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037383,2023,LV,LB,ILB,43.0,2000-01-08,,,24.0
Marcus Peters,2023,1,3.0,3.0,1.98,0.013,3.408363,3.408363,2.24952,00-0032165,2023,LV,DB,CB,24.0,1993-01-09,KC,18.0,31.0
Brandon Facyson,2023,2,6.5,3.25,2.268,0.014,7.384786,3.692393,2.576722,00-0034545,2023,LV,DB,CB,31.0,1994-09-08,,,29.0
Roderic Teamer,2023,1,1.5,1.5,0.729,0.007,1.704181,1.704181,0.828232,00-0035437,2023,LV,DB,SS,33.0,1997-05-12,,,26.0
Cornell Armstrong,2023,1,1.2325,1.2325,0.1525,0.005,1.400269,1.400269,0.173258,00-0034792,2023,LV,DB,CB,30.0,1995-09-22,MIA,209.0,28.0
Jack Jones,2022,4,4.406984,1.101746,0.746984,0.005,5.40607,1.351517,0.916329,00-0038039,2023,LV,DB,CB,18.0,1997-12-20,NE,121.0,26.0
Jakorian Bennett,2023,4,4.663588,1.165897,0.823588,0.005,5.2984,1.3246,0.935696,00-0039072,2023,LV,DB,CB,0.0,2000-08-23,LV,104.0,23.0
Nate Hobbs,2021,4,3.783052,0.945763,0.303052,0.005,5.2942,1.32355,0.424107,00-0036871,2023,LV,DB,CB,39.0,1999-06-24,LV,167.0,24.0
Amik Robertson,2020,4,3.7894,0.94735,0.4944,0.005,4.883011,1.220753,0.637083,00-0036375,2023,LV,DB,CB,21.0,1998-07-06,LV,139.0,25.0
Tyler Hall,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035783,2023,LV,DB,CB,37.0,1998-10-31,,,25.0
Sam Webb,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037516,2023,LV,DB,CB,27.0,1998-05-19,,,25.0
Bryce Cosby,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037505,2023,LV,DB,CB,44.0,,,,
Rejzohn Wright,2023,3,2.71,0.903333,0.09,0.004,3.078888,1.026296,0.102251,00-0038781,2023,LV,DB,CB,31.0,2000-09-04,,,23.0
Jaydon Grant,2023,3,2.705,0.901667,0.04,0.004,3.073207,1.024403,0.045445,00-0038915,2023,LV,DB,SS,40.0,1998-06-15,,,25.0
Isiah Brown,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036186,2023,LV,DB,CB,46.0,1998-04-25,,,26.0
Marcus Epps,2023,2,12.0,6.0,10.34,0.027,13.633452,6.816726,11.747491,00-0034993,2023,LV,DB,SS,1.0,1996-01-27,MIN,191.0,28.0
Trevon Moehrig,2021,4,7.895012,1.973753,4.780692,0.011,11.048691,2.762173,6.690349,00-0036962,2023,LV,DB,FS,25.0,1999-06-16,LV,43.0,24.0
Christopher Smith,2023,4,4.08498,1.021245,0.24498,0.005,4.641032,1.160258,0.278327,00-0038602,2023,LV,DB,SS,29.0,2000-05-01,LV,170.0,23.0
Amari Burney,2023,4,4.005116,1.001279,0.165116,0.004,4.550296,1.137574,0.187592,00-0038617,2023,LV,LB,OLB,56.0,2000-06-19,LV,203.0,23.0
Isaiah Pola-Mao,2022,3,2.57,0.856667,0.06,0.004,3.152632,1.050878,0.073602,00-0037512,2023,LV,DB,FS,20.0,1999-06-30,,,24.0
Daniel Carlson,2021,4,18.4,4.6,11.140001,0.025,25.749918,6.437479,15.589897,00-0034161,2023,LV,K,K,2.0,1995-01-23,MIN,167.0,29.0
James McCourt,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037471,2023,LV,K,K,14.0,1997-11-09,,,26.0
A.J. Cole,2021,4,12.0,3.0,5.65,0.016,16.793425,4.198356,7.906904,00-0035190,2023,LV,P,P,6.0,1995-11-27,,,28.0
Jacob Bobenmoyer,2023,3,3.815,1.271667,1.0,0.006,4.334302,1.444768,1.136121,00-0035757,2023,LV,LS,LS,50.0,1997-05-28,,,26.0
Malik Flowers,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,,2023,LV,WR,WR,37.0,1999-06-23,,,24.0
Dylan Parham,2022,3,2.57,0.856667,0.02,0.004,3.152632,1.050878,0.024534,,2023,LV,OL,G,66.0,1999-08-24,LV,90.0,24.0
David Ebuka Agoha,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,LV,DL,DE,62.0,2001-05-18,,,22.0
Isaac Darkangelo,2023,3,2.695,0.898333,0.0035,0.004,3.061846,1.020615,0.003976,,2023,LV,LB,LB,53.0,2000-04-26,,,23.0
Jordan Perryman,2023,3,2.7175,0.905833,0.1,0.004,3.087409,1.029136,0.113612,,2023,LV,DB,CB,49.0,,,,
