player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Darnell Washington,2023,4,5.353912,1.338478,0.893752,0.006,6.082692,1.520673,1.01541,00-0038558,2023,PIT,TE,TE,80.0,2001-08-17,PIT,93.0,22.0
Connor Heyward,2022,4,3.815224,0.953806,0.155224,0.005,4.680155,1.170039,0.190414,00-0037304,2023,PIT,TE,TE,83.0,1999-01-22,PIT,208.0,25.0
Rodney Williams II,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037451,2023,PIT,TE,TE,87.0,2000-04-10,,,24.0
Noah Gindorff,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038758,2023,PIT,TE,TE,46.0,1999-02-12,,,25.0
Broderick Jones,2023,4,16.626364,4.156591,16.626364,0.018,18.889561,4.72239,18.889561,00-0039109,2023,PIT,OL,T,77.0,2001-05-16,PIT,14.0,22.0
Dan Moore Jr.,2021,4,4.1779,1.044475,0.6979,0.006,5.846771,1.461693,0.976678,00-0036869,2023,PIT,OL,T,65.0,1998-09-28,PIT,128.0,25.0
Kellen Diesch,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037349,2023,PIT,OL,T,72.0,1997-08-23,,,26.0
Dylan Cook,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037480,2023,PIT,OL,T,60.0,1998-01-11,,,26.0
Isaac Seumalo,2023,3,24.0,8.0,6.95,0.036,27.266904,9.088968,7.896041,00-0032954,2023,PIT,OL,G,73.0,1993-10-29,PHI,79.0,30.0
Mason Cole,2022,3,15.75,5.25,4.565,0.025,19.320605,6.440202,5.599909,00-0034785,2023,PIT,OL,C,61.0,1996-03-28,ARI,97.0,28.0
Ryan McCollum,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036783,2023,PIT,OL,C,62.0,1998-03-04,,,26.0
James Daniels,2022,3,26.5,8.833333,8.75,0.042,32.507685,10.835895,10.73367,00-0034347,2023,PIT,OL,G,78.0,1997-09-13,CHI,39.0,26.0
Nate Herbig,2023,2,8.0,4.0,2.92,0.018,9.088968,4.544484,3.317473,00-0035383,2023,PIT,OL,G,71.0,1998-07-10,,,25.0
Spencer Anderson,2023,4,3.917784,0.979446,0.077784,0.004,4.451077,1.112769,0.088372,00-0038645,2023,PIT,OL,T,74.0,2000-06-07,PIT,251.0,23.0
William Dunkle,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037133,2023,PIT,OL,G,68.0,,,,
Chukwuma Okorafor,2022,3,29.25,9.75,9.25,0.047,35.881124,11.960375,11.347022,00-0034768,2023,PIT,OL,T,76.0,1997-08-08,PIT,92.0,26.0
Cameron Heyward,2020,4,65.6,16.4,20.25,0.083,84.531988,21.132997,26.094097,00-0027969,2023,PIT,DL,DT,97.0,1989-05-06,PIT,31.0,34.0
