year,player_game_count,snap_counts_ce,snap_counts_rt,snap_counts_te,snap_counts_rg,snap_counts_pass_block,snap_counts_pass_play,snap_counts_block,grades_run_block,player,team_name,grades_offense,player_id,grades_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_offense,position
2017,5,0,0,0,0,0,42,50,60.0,Sean Mannion,LA,54.7,9522,,50,0,0,101,QB
2017,8,0,0,1,0,0,62,39,50.7,Mike Thomas,LA,59.7,10840,,39,0,0,101,WR
2017,12,0,0,0,0,14,82,24,60.1,Malcolm Brown,LA,60.1,9902,51.6,10,0,0,157,HB
2017,3,0,0,0,0,5,22,11,60.0,Lance Dunbar,LA,59.5,7332,83.0,6,0,0,39,HB
2017,2,0,0,4,0,1,1,5,60.0,Johnny Mundt,LA,60.0,12206,60.6,4,0,0,5,TE
2017,2,0,0,0,0,1,2,4,60.0,Justin Davis,LA,45.6,12202,7.9,3,0,0,6,HB
2017,3,0,0,0,0,3,3,3,,Bryce Hager,LA,60.0,9657,78.2,0,0,0,3,LB
2017,3,0,0,0,0,3,3,3,,Cory Littleton,LA,60.0,11190,71.7,0,0,0,3,LB
2017,3,0,0,0,0,3,3,3,,Samson Ebukam,LA,60.0,11880,71.7,0,0,0,3,ED
2017,3,0,0,0,0,3,3,3,,Jake McQuaide,LA,60.0,6586,71.5,0,0,0,3,LS
2017,2,0,0,0,0,2,2,2,,John Johnson III,LA,60.0,11847,70.0,0,0,0,2,S
2017,1,0,0,0,0,1,1,1,,Cody Davis,LA,60.0,8458,60.9,0,0,0,1,S
2018,19,0,1308,0,0,775,775,1309,85.9,Rob Havenstein,LA,83.3,9490,74.6,534,0,0,1309,T
2018,19,10,0,0,1281,775,775,1309,70.3,Austin Blythe,LA,75.0,10882,73.1,534,0,17,1309,G
2018,19,0,0,0,0,766,766,1277,75.7,Rodger Saffold,LA,76.0,5558,72.6,511,0,1276,1277,G
2018,19,1262,0,0,0,766,766,1262,55.6,John Sullivan,LA,54.5,4501,55.2,496,0,0,1262,C
2018,19,0,0,0,0,756,756,1246,79.1,Andrew Whitworth,LA,86.5,3000,88.4,490,1245,0,1246,T
2018,19,0,0,787,0,164,445,633,66.9,Tyler Higbee,LA,70.0,10744,64.3,469,0,0,914,TE
2018,19,0,0,50,0,14,763,475,79.9,Robert Woods,LA,86.4,7822,79.5,461,0,0,1247,WR
2018,19,0,0,0,0,0,771,473,60.0,Jared Goff,LA,84.3,10635,,473,0,0,1272,QB
2018,19,0,0,7,0,0,737,442,55.6,Brandin Cooks,LA,81.2,8655,,442,0,0,1190,WR
2018,19,0,0,48,0,25,470,331,58.2,Josh Reynolds,LA,67.4,11872,79.8,306,0,0,780,WR
2018,8,0,0,6,0,7,271,170,59.7,Cooper Kupp,LA,77.3,11824,79.9,163,0,0,439,WR
2018,19,0,0,284,0,31,363,170,75.0,Gerald Everett,LA,76.5,11799,51.3,139,0,0,504,TE
2018,17,0,0,0,0,88,603,135,59.4,Todd Gurley II,LA,76.7,9443,75.7,47,0,0,943,HB
2018,7,0,0,0,10,25,25,79,62.7,Joe Noteboom,LA,70.7,46249,89.5,54,63,5,79,T
2018,15,0,0,1,0,0,29,61,57.9,KhaDarel Hodge,LA,58.2,26104,,61,0,0,90,WR
2018,14,0,0,0,0,28,106,50,67.3,C.J. Anderson,LA,72.1,8101,32.8,22,0,0,242,HB
2018,11,0,0,44,0,5,7,47,70.4,Johnny Mundt,LA,77.2,12206,70.3,42,0,0,49,TE
2018,5,36,0,0,0,9,9,37,77.5,Brian Allen,LA,80.3,46104,80.0,28,0,0,37,C
2018,11,0,0,0,0,15,66,31,72.9,Malcolm Brown,LA,83.1,9902,89.2,16,0,0,125,HB
2018,3,0,0,0,0,0,3,26,60.0,Sean Mannion,LA,62.4,9522,,26,0,0,36,QB
2018,4,0,0,0,0,0,53,16,57.8,Nick Williams,LA,48.1,8005,,16,0,0,69,WR
2018,3,0,0,0,0,4,16,11,60.3,John Kelly Jr.,LA,57.4,34761,27.0,7,0,0,50,HB
2018,6,0,0,0,0,6,6,6,,Jake McQuaide,LA,60.0,6586,81.6,0,0,0,6,LS
2018,5,0,0,0,0,5,5,5,,Blake Countess,LA,60.0,10830,70.0,0,0,0,5,S
2018,5,0,0,0,0,5,5,5,,Bryce Hager,LA,60.0,9657,71.7,0,0,0,5,LB
2018,5,0,0,0,0,5,5,5,,Micah Kiser,LA,60.0,50879,71.7,0,0,0,5,LB
2018,5,0,0,0,0,4,5,4,,Marqui Christian,LA,60.8,10801,70.0,0,0,0,5,S
2018,5,0,0,0,0,4,5,4,,Justin Lawler,LA,61.4,50592,60.6,0,0,0,5,LB
2018,4,0,0,0,0,4,4,4,,Ramik Wilson,LA,60.0,9551,60.6,0,0,0,4,LB
2018,1,0,0,0,0,1,1,1,,Samson Ebukam,LA,60.0,11880,60.6,0,0,0,1,ED
2018,1,0,0,0,0,1,1,1,,Greg Zuerlein,LA,60.0,7163,62.0,0,0,0,1,K
2019,16,0,0,0,0,710,710,1097,55.3,Andrew Whitworth,LA,72.8,3000,84.7,387,1097,0,1097,T
2019,15,534,0,0,449,649,649,996,47.4,Austin Blythe,LA,50.2,10882,54.0,347,0,13,996,C
2019,10,0,12,0,542,428,428,689,64.8,David Edwards,LA,61.0,35941,51.6,261,0,135,689,G
2019,9,0,616,0,0,397,397,616,53.8,Rob Havenstein,LA,50.9,9490,51.1,219,0,0,616,T
2019,9,563,0,0,0,364,364,563,67.7,Brian Allen,LA,58.6,46104,45.4,199,0,0,563,C
2019,9,0,0,0,0,348,348,542,52.0,Austin Corbett,LA,51.8,46290,61.6,194,0,542,542,G
2019,8,0,469,0,0,296,296,472,42.2,Bobby Evans,LA,49.4,36800,52.8,176,3,0,472,T
2019,15,0,0,597,0,101,403,393,63.1,Tyler Higbee,LA,86.1,10744,63.6,292,0,0,695,TE
2019,6,0,0,0,0,256,256,376,31.8,Joe Noteboom,LA,39.6,46249,51.3,120,0,376,376,G
2019,16,0,0,0,0,0,710,365,60.0,Jared Goff,LA,72.4,10635,,365,0,0,1096,QB
2019,15,0,0,39,0,15,656,327,75.8,Robert Woods,LA,82.2,7822,79.3,312,0,0,986,WR
2019,16,0,0,10,0,17,619,280,55.2,Cooper Kupp,LA,74.6,11824,72.0,263,0,0,884,WR
2019,14,0,0,0,0,1,483,213,56.7,Brandin Cooks,LA,68.1,8655,62.4,212,0,0,701,WR
2019,16,0,0,5,0,4,290,189,57.0,Josh Reynolds,LA,65.9,11872,75.6,185,0,0,480,WR
2019,12,0,0,281,0,34,298,176,58.8,Gerald Everett,LA,76.0,11799,44.3,142,0,0,440,TE
2019,11,0,0,150,0,44,87,170,72.4,Johnny Mundt,LA,63.8,12206,77.1,126,0,0,213,TE
2019,3,0,0,0,104,89,89,146,43.9,Jamil Demby,LA,26.4,31982,3.2,57,0,42,146,G
2019,15,0,0,0,0,115,529,145,45.5,Todd Gurley II,LA,67.0,9443,70.6,30,0,0,787,HB
2019,14,0,0,0,0,28,135,46,67.5,Malcolm Brown,LA,64.4,9902,61.2,18,0,0,224,HB
2019,3,10,0,0,12,14,14,22,52.9,Coleman Shelton,LA,48.2,39316,29.2,8,0,0,22,G
2019,7,0,0,0,0,0,19,19,36.4,Mike Thomas,LA,58.4,10840,,19,0,0,38,WR
2019,2,0,10,0,0,9,9,17,73.3,Chandler Brewer,LA,68.2,13976,48.8,8,7,0,17,T
2019,8,0,0,0,0,6,47,13,58.6,Darrell Henderson,LA,61.8,41193,46.1,7,0,0,93,HB
2019,3,0,0,0,0,0,2,7,60.0,Blake Bortles,LA,48.5,8638,,7,0,0,11,QB
2019,4,2,0,0,0,3,3,4,60.0,Jake McQuaide,LA,60.0,6586,72.7,1,0,0,4,LS
2019,4,0,0,0,0,3,3,4,60.0,Troy Reeder,LA,60.0,38268,76.1,1,0,2,4,LB
2019,4,0,0,0,0,3,3,4,60.0,Travin Howard,LA,60.0,50959,77.0,1,2,0,4,LB
2019,4,0,0,0,1,2,2,4,60.0,Kenny Young,LA,60.0,51029,74.0,2,0,0,4,LB
2019,3,0,1,0,1,3,3,3,,Natrez Patrick,LA,60.0,49805,76.8,0,0,0,3,ED
2019,1,0,0,0,0,0,0,1,60.0,Jalen Ramsey,LA,60.0,10639,,1,0,0,1,CB
2019,4,0,0,0,0,0,3,1,60.0,Johnny Hekker,LA,50.3,7252,,1,0,0,4,P
2019,3,0,0,0,0,1,3,1,,Marqui Christian,LA,55.6,10801,60.9,0,0,0,3,S
2019,1,0,0,0,0,0,0,1,60.0,Dont'e Deayon,LA,60.0,11242,,1,0,0,1,CB
2019,4,0,0,0,0,1,3,1,,Nick Scott,LA,59.0,49012,60.9,0,0,0,4,S
2019,1,0,1,0,0,1,1,1,,Ogbo Okoronkwo,LA,60.0,50130,68.5,0,0,0,1,ED
2019,1,0,0,0,0,0,0,1,60.0,Samson Ebukam,LA,60.0,11880,,1,0,0,1,ED
2020,18,0,0,0,1242,723,723,1242,76.4,Austin Corbett,LA,73.4,46290,61.5,519,0,0,1242,G
2020,18,1242,0,0,0,723,723,1242,74.2,Austin Blythe,LA,70.3,10882,52.8,519,0,0,1242,C
2020,18,0,1239,0,0,720,720,1239,83.9,Rob Havenstein,LA,80.6,9490,70.4,519,0,0,1239,T
2020,16,0,0,0,0,618,618,1031,68.8,David Edwards,LA,70.5,35941,64.4,413,0,1031,1031,G
2020,11,0,0,0,0,402,402,716,84.0,Andrew Whitworth,LA,86.8,3000,84.7,314,716,0,716,T
2020,11,0,0,0,0,376,376,639,45.2,Joe Noteboom,LA,60.3,46249,76.7,263,526,113,639,T
2020,17,0,0,764,0,99,466,541,62.7,Tyler Higbee,LA,67.6,10744,62.0,442,0,0,909,TE
2020,17,0,0,0,0,0,672,450,60.4,Jared Goff,LA,71.3,10635,,450,0,0,1154,QB
2020,18,0,0,23,0,10,674,431,54.6,Robert Woods,LA,71.4,7822,69.3,421,0,0,1120,WR
2020,18,0,0,463,0,63,393,376,62.8,Gerald Everett,LA,61.3,11799,55.9,313,0,0,707,TE
2020,16,0,0,3,0,9,567,341,88.3,Cooper Kupp,LA,81.6,11824,73.1,332,0,0,903,WR
2020,18,0,0,3,0,4,565,334,51.5,Josh Reynolds,LA,65.5,11872,55.4,330,0,0,896,WR
2020,16,0,0,0,0,0,188,111,51.7,Van Jefferson,LA,69.8,47447,,111,0,0,300,WR
2020,3,0,0,0,0,50,50,98,53.1,Bobby Evans,LA,43.6,36800,49.9,48,0,98,98,G
2020,13,0,0,111,0,14,42,96,62.4,Johnny Mundt,LA,64.8,12206,50.4,82,0,0,124,TE
2020,18,0,0,0,0,71,363,92,57.8,Malcolm Brown,LA,57.8,9902,40.1,21,0,0,495,HB
2020,15,0,0,0,0,24,175,54,59.3,Darrell Henderson,LA,80.4,41193,83.5,30,0,0,347,HB
2020,15,0,0,0,0,26,182,46,71.4,Cam Akers,LA,75.7,57206,44.8,20,0,0,397,HB
2020,2,0,0,0,0,0,51,31,60.0,John Wolford,LA,73.2,46454,,31,0,0,88,QB
2020,6,0,0,0,0,0,0,10,60.0,Nsimba Webster,LA,60.0,48107,,10,0,0,10,WR
2020,1,0,3,0,0,3,3,3,,Tremayne Anchrum Jr.,LA,61.1,41813,75.9,0,0,0,3,T
2020,1,0,0,2,0,0,0,2,60.0,Brycen Hopkins,LA,60.0,47338,,2,0,0,2,TE
2021,21,0,0,0,0,838,838,1365,65.1,David Edwards,LA,68.4,35941,70.7,527,18,1345,1365,G
2021,21,0,0,0,1358,838,838,1360,68.5,Austin Corbett,LA,69.6,46290,63.1,522,0,0,1360,G
2021,19,0,1234,0,0,764,764,1236,82.2,Rob Havenstein,LA,83.4,9490,77.5,472,0,0,1236,T
2021,20,1181,0,0,0,730,730,1181,79.7,Brian Allen,LA,74.8,46104,62.4,451,0,0,1181,C
2021,18,0,0,0,0,703,703,1102,74.2,Andrew Whitworth,LA,87.2,3000,89.8,399,1102,0,1102,T
2021,21,0,0,4,0,8,826,477,80.9,Cooper Kupp,LA,93.0,11824,40.2,469,0,0,1301,WR
2021,21,0,0,0,0,0,834,474,60.0,Matthew Stafford,LA,86.1,4924,,474,0,0,1343,QB
2021,18,0,0,694,0,55,639,444,62.7,Tyler Higbee,LA,69.1,10744,72.0,389,0,0,1028,TE
2021,21,0,0,3,0,1,730,382,45.1,Van Jefferson,LA,58.5,47447,66.8,381,0,0,1114,WR
2021,18,0,0,0,0,0,553,307,49.0,Odell Beckham Jr.,LA,74.8,8647,,307,0,0,862,WR
2021,10,0,58,29,0,142,142,279,68.5,Joe Noteboom,LA,77.7,46249,81.6,137,191,0,279,T
2021,10,186,0,21,0,125,125,227,58.9,Coleman Shelton,LA,59.5,39316,56.3,102,0,18,227,C
2021,9,0,0,15,0,7,340,202,84.9,Robert Woods,LA,75.7,7822,72.6,195,0,0,543,WR
2021,15,0,0,206,0,15,134,142,46.2,Kendall Blanton,LA,50.7,47311,65.5,127,0,0,261,TE
2021,16,0,0,4,0,0,150,109,69.9,Ben Skowronek,LA,53.7,27948,,109,0,0,259,WR
2021,7,0,66,7,9,45,45,92,44.7,Bobby Evans,LA,48.4,36800,67.4,47,4,4,92,T
2021,21,0,0,1,0,55,373,74,59.9,Sony Michel,LA,63.1,27589,66.1,19,0,0,627,HB
2021,6,0,0,85,0,8,41,69,71.0,Johnny Mundt,LA,64.9,12206,78.3,61,0,0,102,TE
2021,13,0,0,0,0,46,353,67,60.0,Darrell Henderson,LA,69.3,41193,79.1,21,0,0,529,HB
2021,7,0,0,76,0,5,52,63,46.7,Brycen Hopkins,LA,60.9,47338,30.8,58,0,0,110,TE
2021,3,0,9,0,0,32,32,62,83.0,Alaric Jackson,LA,70.6,40972,39.1,30,52,0,62,T
2021,5,0,0,0,0,12,92,19,60.0,Cam Akers,LA,43.7,57206,62.7,7,0,0,172,HB
2021,3,0,0,0,0,0,5,17,60.0,John Wolford,LA,40.2,46454,,17,0,0,24,QB
2021,3,0,0,1,0,0,4,13,39.9,Jacob Harris,LA,41.0,34255,,13,0,0,17,WR
2021,3,0,0,0,0,0,0,10,60.9,Tutu Atwell,LA,60.7,77965,,10,0,0,10,WR
2021,6,0,0,0,0,2,18,7,60.0,Jake Funk,LA,53.6,45835,78.7,5,0,0,27,HB
2021,4,0,0,0,0,3,3,4,60.0,Matt Orzech,LA,60.0,94369,99.9,1,0,0,4,LS
2021,3,0,0,1,0,0,0,4,60.0,Brandon Powell,LA,60.0,48036,,4,0,0,4,WR
2021,3,0,0,0,0,2,2,3,60.0,Michael Hoecht,LA,60.0,108840,95.1,1,0,0,3,DI
2021,2,0,0,0,0,1,1,2,60.0,Troy Reeder,LA,60.0,38268,62.7,1,0,0,2,LB
2021,2,0,0,0,0,1,1,2,60.0,Nick Scott,LA,58.2,49012,63.8,1,0,0,2,S
2021,2,0,0,0,0,1,1,2,60.0,Travin Howard,LA,60.0,50959,63.8,1,0,0,2,LB
2021,2,0,0,0,0,1,1,2,60.0,Ernest Jones,LA,60.0,81399,62.7,1,0,0,2,LB
2021,1,0,0,0,0,0,0,1,60.0,Terrell Burgess,LA,60.0,45255,,1,0,0,1,S
2021,2,0,0,0,0,0,1,1,60.0,Buddy Howell,LA,66.9,12888,,1,0,0,7,HB
2021,2,0,0,0,0,1,2,1,,Matt Gay,LA,62.4,57643,63.8,0,0,0,2,K
2022,17,0,1019,0,0,632,632,1019,71.7,Rob Havenstein,LA,73.2,9490,68.6,387,0,0,1019,T
2022,13,462,0,0,197,431,431,720,55.4,Coleman Shelton,LA,58.0,39316,71.3,289,0,61,720,C
2022,8,0,0,0,0,264,264,466,41.0,Matt Skura,LA,48.3,11102,68.1,202,0,466,466,G
2022,17,0,0,678,0,93,538,444,50.2,Tyler Higbee,LA,62.7,10744,61.1,351,0,0,889,TE
2022,10,0,0,3,0,243,244,423,67.5,Ty Nsekhe,LA,70.6,7636,80.7,180,421,0,424,T
2022,7,0,0,0,256,272,272,422,58.2,Alaric Jackson,LA,64.1,40972,69.0,150,166,0,422,G
2022,7,373,0,0,0,244,244,373,66.1,Brian Allen,LA,63.8,46104,59.2,129,0,0,373,C
2022,6,0,0,0,339,193,193,339,65.9,Oday Aboushi,LA,65.2,7923,60.0,146,0,0,339,G
2022,6,0,0,0,0,225,225,325,71.8,Joe Noteboom,LA,67.0,46249,60.1,100,325,0,325,T
2022,9,0,4,3,0,203,203,314,45.4,Bobby Evans,LA,29.8,36800,16.4,111,41,266,314,G
2022,14,0,0,28,0,24,444,277,54.6,Ben Skowronek,LA,57.2,27948,78.7,253,0,0,698,WR
2022,4,0,0,0,0,152,152,230,75.6,David Edwards,LA,58.2,35941,27.8,78,0,230,230,G
2022,4,0,0,0,228,133,133,228,54.2,Chandler Brewer,LA,55.6,13976,61.7,95,0,0,228,G
2022,12,0,0,0,0,0,411,223,60.2,Baker Mayfield,LA,50.6,46518,,223,0,0,650,QB
2022,10,0,0,0,0,2,375,190,68.9,Allen Robinson II,LA,65.8,8696,67.6,188,0,0,563,WR
2022,3,188,0,0,0,130,130,188,46.7,Jeremiah Kolone,LA,36.1,46167,19.8,58,0,0,188,C
2022,11,0,0,1,0,0,310,188,62.6,Van Jefferson,LA,68.4,47447,,188,0,0,498,WR
2022,9,0,0,0,0,0,348,178,60.0,Matthew Stafford,LA,67.0,4924,,178,0,0,534,QB
2022,9,0,0,0,0,3,351,174,50.7,Cooper Kupp,LA,86.3,11824,77.6,171,0,0,531,WR
2022,17,0,0,2,0,4,152,124,49.6,Brandon Powell,LA,65.8,48036,74.3,120,0,0,290,WR
2022,13,0,0,1,0,0,186,113,64.5,Tutu Atwell,LA,70.1,77965,,113,0,0,308,WR
2022,14,0,0,106,0,6,95,84,62.7,Brycen Hopkins,LA,63.6,47338,57.7,78,0,0,173,TE
2022,3,0,0,0,0,37,37,70,54.8,AJ Arcuri,LA,48.6,44757,34.2,33,70,0,70,T
2022,15,0,0,0,0,38,209,68,58.1,Cam Akers,LA,80.7,57206,73.9,30,0,0,428,HB
2022,3,0,0,0,0,0,76,43,60.0,John Wolford,LA,40.0,46454,,43,0,0,122,QB
2022,5,0,0,0,0,0,47,31,60.0,Bryce Perkins,LA,60.0,35299,,31,0,0,90,QB
2022,8,0,0,0,0,16,95,28,42.0,Kyren Williams,LA,67.2,97118,26.0,12,0,0,142,HB
2022,9,0,0,0,0,19,70,26,60.0,Malcolm Brown,LA,62.5,9902,75.7,7,0,0,95,HB
2022,8,0,0,0,0,0,31,25,59.6,Lance McCutcheon,LA,47.8,61478,,25,0,0,56,WR
2022,6,0,0,0,0,2,34,22,58.3,Austin Trammell,LA,63.5,52195,68.7,20,0,0,54,WR
2022,4,0,0,22,0,4,13,16,44.9,Kendall Blanton,LA,70.1,47311,75.5,12,0,0,25,TE
2022,4,0,0,1,0,2,2,4,58.1,Michael Hoecht,LA,60.0,108840,88.3,2,0,0,4,ED
2022,3,0,0,0,0,2,2,3,60.0,Christian Rozeboom,LA,60.0,49862,99.9,1,0,0,3,LB
2022,3,0,0,0,0,0,13,3,60.0,Ronnie Rivers,LA,64.6,57208,,3,0,0,25,HB
2022,3,0,0,0,0,2,2,3,60.0,Ernest Jones,LA,60.0,81399,88.3,1,0,0,3,LB
2022,3,0,0,0,0,2,2,3,60.0,Matt Orzech,LA,60.0,94369,81.0,1,0,0,3,LS
2022,3,0,0,0,0,1,2,2,60.0,Jake Gervase,LA,77.6,49103,62.7,1,0,0,3,LB
2022,2,0,0,0,0,1,1,2,60.0,Nick Scott,LA,60.0,49012,63.8,1,0,0,2,S
2022,2,0,0,0,0,1,1,2,60.0,Jake Hummel,LA,60.0,57879,62.7,1,0,0,2,LB
2022,1,0,0,0,2,1,1,2,60.0,Tremayne Anchrum Jr.,LA,60.0,41813,68.6,1,0,0,2,G
2022,2,0,0,3,0,0,1,2,60.0,Jared Pinkney,LA,60.0,47214,,2,0,0,3,TE
2022,3,0,0,0,0,0,2,1,60.0,Jacob Harris,LA,73.7,34255,,1,0,0,3,WR
2022,1,0,0,0,1,0,0,1,60.0,Zach Thomas,LA,60.0,43641,,1,0,0,1,G
2022,1,0,0,0,0,1,1,1,,Quentin Lake,LA,60.0,56245,63.8,0,0,0,1,S
2022,1,0,0,1,0,0,0,1,60.0,Roger Carter,LA,60.0,55200,,1,0,0,1,TE
2023,18,0,0,0,0,726,726,1205,56.0,Steve Avila,LA,60.5,77319,65.0,479,0,1205,1205,G
2023,18,1171,0,0,0,712,712,1171,74.6,Coleman Shelton,LA,66.1,39316,49.2,459,0,0,1171,C
2023,16,0,0,0,0,611,611,1026,59.5,Alaric Jackson,LA,66.6,40972,68.3,415,1026,0,1026,T
2023,15,0,0,0,939,561,561,939,88.4,Kevin Dotson,LA,84.4,46735,66.8,378,0,0,939,G
2023,15,0,914,0,0,557,557,914,85.6,Rob Havenstein,LA,79.8,9490,66.9,357,0,0,914,T
2023,10,0,259,0,170,346,346,573,48.9,Joe Noteboom,LA,52.3,46249,51.6,227,144,0,573,T
2023,16,0,0,0,0,0,644,406,60.1,Matthew Stafford,LA,88.2,4924,,406,0,0,1057,QB
2023,16,0,0,614,0,50,555,398,54.2,Tyler Higbee,LA,57.6,10744,67.6,348,0,0,903,TE
2023,18,0,0,7,0,9,659,385,78.1,Puka Nacua,LA,90.2,100632,72.0,376,0,0,1048,WR
2023,13,0,0,1,0,3,464,305,67.5,Cooper Kupp,LA,71.5,11824,69.5,302,0,0,767,WR
2023,17,0,0,0,0,0,441,248,64.6,Tutu Atwell,LA,68.3,77965,,248,0,0,695,WR
2023,14,0,0,0,0,0,271,174,71.8,Demarcus Robinson,LA,70.0,10760,,174,0,0,446,WR
2023,18,0,0,7,0,2,96,129,55.2,Ben Skowronek,LA,55.9,27948,73.7,127,0,0,225,WR
2023,16,0,0,160,0,17,109,119,51.3,Davis Allen,LA,64.7,99697,75.5,102,0,0,211,TE
2023,13,0,0,0,0,98,453,116,59.1,Kyren Williams,LA,80.4,97118,57.7,18,0,0,715,HB
2023,5,0,0,0,96,58,58,96,43.3,Tremayne Anchrum Jr.,LA,46.8,41813,53.4,38,0,0,96,G
2023,10,0,0,0,0,30,121,42,78.9,Royce Freeman,LA,74.2,45747,67.6,12,0,0,209,HB
2023,16,0,0,62,0,4,58,42,54.5,Brycen Hopkins,LA,68.0,47338,56.7,38,0,0,96,TE
2023,3,0,0,45,0,4,23,36,67.3,Hunter Long,LA,58.1,60859,65.2,32,0,0,55,TE
2023,1,0,0,0,0,29,29,35,55.9,Zach Thomas,LA,22.8,43641,8.6,6,35,0,35,T
2023,13,0,0,1,0,2,41,34,39.0,Austin Trammell,LA,57.4,52195,69.6,32,0,0,73,WR
2023,3,34,0,0,0,14,14,34,66.5,Brian Allen,LA,69.2,46104,79.8,20,0,0,34,C
2023,2,0,32,0,0,16,16,32,57.0,Warren McClendon Jr.,LA,54.6,99081,45.0,16,0,0,32,T
2023,8,0,0,0,0,16,65,24,59.1,Ronnie Rivers,LA,75.0,57208,46.0,8,0,0,111,HB
2023,4,0,0,0,0,21,78,23,60.0,Darrell Henderson,LA,55.2,41193,69.0,2,0,0,126,HB
2023,2,0,0,0,0,0,35,22,60.0,Carson Wentz,LA,80.7,10636,,22,0,0,70,QB
2023,1,0,0,0,0,0,16,20,34.9,Tyler Johnson,LA,63.0,48054,,20,0,0,36,WR
2023,4,0,0,0,0,0,4,3,60.0,Zach Evans,LA,42.7,123072,,3,0,0,16,HB
2024,9,0,0,0,600,365,365,600,67.8,Kevin Dotson,LA,66.4,46735,57.8,235,0,0,600,G
2024,8,493,0,0,0,288,288,493,65.8,Beaux Limmer,LA,59.9,99067,52.4,205,0,0,493,C
2024,7,0,0,0,0,280,280,470,62.3,Alaric Jackson,LA,69.2,40972,78.2,190,470,0,470,T
2024,7,0,433,0,0,250,250,433,65.1,Rob Havenstein,LA,66.5,9490,67.1,183,0,0,433,T
2024,9,0,0,0,0,0,365,227,60.0,Matthew Stafford,LA,64.1,4924,,227,0,0,600,QB
2024,4,0,0,0,0,115,115,205,59.7,Justin Dedich,LA,56.6,83018,43.6,90,0,205,205,G
2024,3,107,0,0,0,135,135,200,51.5,Jonah Jackson,LA,53.4,37070,53.4,65,0,93,200,C
2024,9,0,0,1,0,0,326,198,48.7,Demarcus Robinson,LA,69.4,10760,,198,0,0,524,WR
2024,3,0,0,0,0,115,115,195,63.3,Logan Bruss,LA,44.8,60251,7.2,80,0,195,195,G
2024,9,0,0,314,0,27,259,176,55.7,Colby Parkinson,LA,62.6,52266,71.3,149,0,0,408,TE
2024,3,0,97,0,0,97,97,149,56.8,Warren McClendon Jr.,LA,43.9,99081,38.6,52,52,0,149,T
2024,9,0,0,132,0,15,53,112,65.7,Hunter Long,LA,63.2,60859,65.2,97,0,0,150,TE
2024,9,0,0,8,0,4,156,110,57.0,Tyler Johnson,LA,68.1,48054,73.5,106,0,0,262,WR
2024,9,0,0,0,0,96,335,110,57.3,Kyren Williams,LA,65.7,97118,56.2,14,0,0,533,HB
2024,2,0,0,0,0,77,77,107,61.5,Steve Avila,LA,63.4,77319,62.3,30,0,107,107,G
2024,2,0,70,0,0,70,70,97,67.5,Joe Noteboom,LA,49.3,46249,30.8,27,27,0,97,T
2024,9,0,0,0,0,0,170,96,58.3,Tutu Atwell,LA,70.2,77965,,96,0,0,268,WR
2024,7,0,0,3,0,6,105,96,73.4,Jordan Whittington,LA,77.3,97623,78.9,90,0,0,196,WR
2024,5,0,0,1,0,1,194,86,53.6,Cooper Kupp,LA,76.5,11824,65.3,85,0,0,281,WR
2024,6,0,0,122,0,5,86,65,59.3,Davis Allen,LA,45.2,99697,77.1,60,0,0,146,TE
2024,1,0,0,0,0,33,33,51,55.8,AJ Arcuri,LA,25.9,44757,1.9,18,51,0,51,T
2024,4,0,0,0,0,2,104,42,68.6,Puka Nacua,LA,74.0,100632,76.1,40,0,0,147,WR
2024,5,0,0,0,0,0,7,11,61.0,Xavier Smith,LA,75.5,102585,,11,0,0,20,WR
2024,4,0,0,0,0,8,18,10,60.0,Ronnie Rivers,LA,74.6,57208,53.1,2,0,0,30,HB
2024,6,0,0,0,0,4,12,6,60.0,Blake Corum,LA,68.6,129574,44.5,2,0,0,38,HB
2024,1,0,0,0,0,0,0,1,60.0,Nick Hampton,LA,60.0,81162,,1,0,0,1,ED
2024,1,0,0,0,0,0,0,1,60.0,Charles Woods,LA,60.0,89148,,1,0,0,1,CB
2024,1,0,0,0,0,0,0,1,60.0,Nikola Kalinic,LA,60.0,156095,,1,0,0,1,TE
2024,1,0,0,0,0,0,0,1,60.0,Jake Hummel,LA,60.0,57879,,1,0,0,1,LB
2024,1,0,0,0,0,0,0,1,60.0,Christian Rozeboom,LA,60.0,49862,,1,0,0,1,LB
2024,1,0,0,0,0,0,0,1,60.0,Omar Speights,LA,60.0,97723,,1,0,0,1,LB
2024,1,0,0,0,0,0,0,1,60.0,Alex Ward,LA,60.0,55396,,1,0,0,1,LS
2024,1,0,0,0,0,0,0,1,60.0,Ethan Evans,LA,60.0,112090,,1,0,0,1,P
2017,16,1054,0,0,0,640,640,1054,53.0,Spencer Pulley,LAC,53.6,10998,52.8,414,0,0,1054,C
2017,16,0,0,0,1040,628,628,1040,57.9,Kenny Wiggins,LAC,60.1,6471,60.6,412,0,0,1040,G
2017,15,0,0,9,0,572,572,926,65.7,Russell Okung,LAC,78.4,5531,81.0,354,917,0,926,T
2017,13,8,0,5,22,380,380,665,62.5,Dan Feeney,LAC,60.8,11826,53.5,285,0,630,665,G
2017,11,0,655,0,0,402,402,657,43.7,Joe Barksdale,LAC,54.0,6244,66.8,255,2,0,657,T
2017,7,0,0,0,0,276,276,424,50.5,Matt Slauson,LAC,54.8,5117,66.7,148,0,424,424,G
