year,player_id,player_game_count,grades_hands_fumble,grades_pass_block,slot_snaps,position,routes,grades_hands_drop,player,team_name,wide_snaps,inline_snaps,grades_offense,grades_pass_route
2016,11326,6,65.8,74.2,10,TE,45,36.2,Alex Ellis,JAX,1,43,49.0,39.6
2016,9827,6,83.4,64.8,0,HB,53,72.1,Corey Grant,JAX,0,0,67.1,60.3
2016,9780,4,64.6,,9,WR,20,64.7,Shane Wynn,JAX,7,1,58.7,59.2
2016,8638,16,56.4,,0,QB,1,64.7,Blake Bortles,JAX,0,0,56.9,90.7
2016,9018,2,61.2,61.6,4,WR,14,64.7,Tony Washington,JAX,11,0,62.6,62.4
2017,8674,17,83.6,,67,WR,495,43.3,Marqise Lee,JAX,451,2,76.0,75.1
2017,51593,19,24.7,,181,WR,504,69.9,Keelan Cole Sr.,JAX,353,0,74.0,72.0
2017,8931,13,78.8,65.7,302,WR,373,77.1,Allen Hurns,JAX,89,1,73.9,72.7
2017,11865,10,28.9,,37,WR,308,52.5,Dede Westbrook,JAX,285,0,62.1,61.2
2017,11759,16,84.0,38.0,5,HB,267,68.3,Leonard Fournette,JAX,10,1,62.4,71.8
2017,2973,19,76.6,68.1,132,TE,428,58.7,Marcedes Lewis,JAX,30,369,67.5,58.9
2017,9469,12,34.9,46.3,2,HB,149,61.9,T.J. Yeldon,JAX,5,3,64.0,77.4
2017,6007,13,51.5,61.9,0,HB,119,73.0,Chris Ivory,JAX,1,2,58.5,81.5
2017,9606,19,73.3,73.2,65,TE,136,66.7,James O'Shaughnessy,JAX,12,66,66.5,66.2
2017,7997,19,74.0,52.2,0,FB,61,54.9,Tommy Bohanon,JAX,5,9,69.1,69.1
2017,11371,8,84.9,,62,WR,67,49.2,Jaydon Mickens,JAX,12,0,56.7,59.7
2017,9662,19,70.1,53.5,32,TE,119,54.5,Ben Koyack,JAX,5,121,56.0,48.3
2017,9827,10,52.7,69.0,3,HB,15,74.6,Corey Grant,JAX,2,0,92.0,92.5
2017,9503,2,65.8,,2,WR,41,70.5,Jaelen Strong,JAX,44,0,64.9,62.7
2017,5564,7,61.2,,2,WR,19,28.8,Arrelious Benn,JAX,17,0,54.7,53.6
2017,8696,1,61.2,,0,WR,1,64.7,Allen Robinson II,JAX,1,0,88.3,79.1
2017,9930,3,61.2,,0,WR,4,64.7,Larry Pinkard,JAX,3,0,57.7,57.6
2018,11865,16,43.8,61.6,511,WR,554,63.4,Dede Westbrook,JAX,65,0,71.3,70.0
2018,8725,16,50.9,,41,WR,546,64.4,Donte Moncrief,JAX,526,0,62.3,62.4
2018,9469,14,72.4,48.2,5,HB,310,41.7,T.J. Yeldon,JAX,9,1,56.0,56.3
2018,51593,16,22.1,61.6,104,WR,473,33.0,Keelan Cole Sr.,JAX,383,3,59.4,59.3
2018,9606,14,75.3,49.1,92,TE,278,73.5,James O'Shaughnessy,JAX,29,190,60.1,53.6
2018,47702,11,25.9,72.4,27,WR,193,28.1,DJ Chark Jr.,JAX,171,0,52.4,51.6
2018,11759,8,90.1,37.4,1,HB,99,72.1,Leonard Fournette,JAX,2,0,70.9,77.8
2018,8673,5,71.9,63.2,27,TE,118,62.1,Austin Seferian-Jenkins,JAX,8,103,69.1,62.7
2018,8692,14,62.1,33.1,3,HB,149,47.7,Carlos Hyde,JAX,1,3,50.4,41.4
2018,6307,5,72.6,27.1,28,TE,67,58.9,Niles Paul,JAX,8,35,55.2,56.3
2018,9827,5,77.0,73.7,7,HB,43,77.3,Corey Grant,JAX,2,0,67.9,86.7
2018,9550,10,71.1,79.5,28,TE,109,76.5,Blake Bell,JAX,10,85,55.8,54.3
2018,9572,8,15.6,,39,WR,62,52.5,Rashad Greene Sr.,JAX,27,0,44.3,45.3
2018,11148,3,68.8,20.1,15,TE,45,49.2,David Grinnage,JAX,4,28,49.2,53.7
2018,7997,14,70.9,81.5,0,FB,29,74.6,Tommy Bohanon,JAX,1,2,53.8,69.2
2018,4387,2,71.6,74.1,0,HB,11,30.0,Jamaal Charles,JAX,0,0,48.8,32.0
2019,47702,15,82.5,,157,WR,595,89.8,DJ Chark Jr.,JAX,480,2,75.2,75.8
2019,11865,15,67.8,,492,WR,550,74.8,Dede Westbrook,JAX,102,1,63.5,63.9
2019,11759,15,87.8,33.6,12,HB,483,71.9,Leonard Fournette,JAX,30,0,64.0,65.4
2019,9509,16,79.2,67.9,73,WR,584,43.8,Chris Conley,JAX,555,1,62.7,62.0
2019,51593,16,77.2,,143,WR,258,62.3,Keelan Cole Sr.,JAX,131,1,66.5,68.2
2019,45810,14,82.1,43.0,2,HB,89,36.3,Ryquell Armstead,JAX,3,0,55.4,48.1
2019,9606,5,73.0,77.8,55,TE,113,81.1,James O'Shaughnessy,JAX,7,68,62.5,66.3
2019,10772,12,72.3,82.4,57,TE,148,80.0,Seth DeValve,JAX,17,79,57.9,62.9
2019,9627,12,21.4,87.5,61,TE,138,63.2,Nick O'Leary,JAX,27,94,51.6,48.2
2019,9679,6,72.3,48.1,66,TE,93,80.0,Geoff Swaim,JAX,5,45,46.5,48.4
2019,47083,4,65.8,,36,TE,84,36.2,Josh Oliver,JAX,12,38,42.9,41.4
2019,45903,4,73.7,25.4,0,HB,16,36.8,Devine Ozigbo,JAX,1,0,54.4,43.8
2019,8674,6,67.4,,15,WR,38,70.5,Marqise Lee,JAX,23,2,67.7,61.7
2019,48213,3,20.5,,6,WR,8,68.3,Michael Walker,JAX,1,0,67.2,66.1
2019,12088,3,64.0,,2,WR,18,30.0,C.J. Board,JAX,17,0,54.3,54.0
2019,9662,11,65.8,78.7,16,TE,62,70.5,Ben Koyack,JAX,9,80,55.7,48.2
2019,47186,3,61.2,14.3,1,TE,4,64.7,Charles Jones II,JAX,1,3,52.4,58.7
2019,8458,2,61.2,63.8,0,S,1,64.7,Cody Davis,JAX,0,0,74.0,90.3
2020,47702,13,79.6,,120,WR,477,59.5,DJ Chark Jr.,JAX,377,0,71.3,71.2
2020,51593,16,84.7,66.6,413,WR,576,61.3,Keelan Cole Sr.,JAX,185,3,64.4,63.7
2020,61220,14,82.7,,111,WR,388,75.7,Laviska Shenault Jr.,JAX,277,4,71.5,71.8
2020,9509,15,29.7,,87,WR,306,50.7,Chris Conley,JAX,225,3,70.1,68.3
2020,22425,14,72.2,43.3,5,HB,286,71.7,James Robinson,JAX,26,0,72.9,64.1
2020,7802,15,77.4,48.8,219,TE,380,89.7,Tyler Eifert,JAX,57,141,62.2,61.3
2020,9606,15,76.1,61.0,72,TE,218,76.3,James O'Shaughnessy,JAX,24,168,57.7,63.5
2020,47808,14,74.1,,53,WR,170,69.6,Collin Johnson,JAX,126,1,73.4,71.7
2020,7936,8,76.7,28.1,6,HB,127,70.7,Chris Thompson,JAX,23,0,54.9,58.4
2020,12329,10,80.9,52.0,4,HB,121,60.2,Dare Ogunbowale,JAX,11,4,58.8,55.1
2020,45903,6,71.3,38.6,1,HB,21,77.3,Devine Ozigbo,JAX,3,2,69.4,81.5
2020,47946,3,67.4,,20,WR,40,36.2,Terry Godwin II,JAX,20,0,55.2,55.5
2020,11929,7,65.8,21.3,6,TE,27,70.5,Eric Saubert,JAX,6,27,49.2,51.4
2020,27766,7,64.0,80.8,7,TE,28,29.9,Ben Ellefson,JAX,3,38,55.0,52.9
2020,47743,4,,72.5,11,TE,22,,Tyler Davis,JAX,3,12,40.9,42.1
2020,6363,6,65.3,35.3,0,FB,13,28.8,Bruce Miller,JAX,2,2,34.2,39.7
2020,11865,1,21.7,,7,WR,11,64.7,Dede Westbrook,JAX,6,0,53.7,54.2
2020,94383,1,64.6,74.4,0,HB,1,64.7,Craig Reynolds,JAX,0,0,58.5,65.3
2020,41401,9,52.6,,0,QB,1,,Gardner Minshew,JAX,1,0,67.8,59.8
2021,7158,17,81.6,76.4,192,WR,625,82.2,Marvin Jones Jr.,JAX,473,2,68.3,70.4
2021,61220,16,50.9,77.7,283,WR,454,36.4,Laviska Shenault Jr.,JAX,196,2,63.7,62.6
2021,10657,12,77.1,75.2,75,WR,286,79.4,Laquon Treadwell,JAX,234,1,72.0,69.9
2021,51842,11,29.2,32.2,179,TE,254,72.0,Dan Arnold,JAX,37,63,62.5,68.5
2021,22425,14,35.4,53.0,9,HB,261,53.4,James Robinson,JAX,35,0,67.4,41.8
2021,7789,13,77.3,,107,WR,206,62.3,Tavon Austin,JAX,103,1,60.2,59.3
2021,11920,10,64.1,,136,WR,182,41.6,Jamal Agnew,JAX,56,0,65.6,62.8
2021,9606,7,75.5,73.7,109,TE,178,74.2,James O'Shaughnessy,JAX,18,66,62.8,63.4
2021,47702,4,69.5,,14,WR,110,31.8,DJ Chark Jr.,JAX,105,0,65.9,64.1
2021,12329,12,82.8,17.8,14,HB,107,33.8,Dare Ogunbowale,JAX,11,1,45.2,43.4
2021,8692,12,32.9,45.7,3,HB,159,45.7,Carlos Hyde,JAX,21,7,53.8,41.9
2021,12051,7,70.6,61.3,58,TE,95,56.7,Jacob Hollister,JAX,9,39,51.0,51.0
2021,42353,14,17.7,66.2,50,TE,101,31.8,Luke Farrell,JAX,9,61,48.0,39.3
2021,10211,17,68.8,64.2,14,TE,97,74.6,Chris Manhertz,JAX,12,147,62.6,52.0
2021,45810,2,76.4,,0,HB,13,36.2,Ryquell Armstead,JAX,1,0,58.8,44.8
2021,11371,4,26.1,,3,WR,9,68.3,Jaydon Mickens,JAX,8,0,63.3,64.6
2021,9470,1,,,1,WR,6,,Devin Smith,JAX,7,0,55.3,56.0
2021,83684,1,69.7,,0,HB,1,27.9,Mekhi Sargent,JAX,0,0,43.4,25.9
2022,47546,19,85.2,62.3,562,WR,707,65.9,Christian Kirk,JAX,174,2,72.9,75.3
2022,11792,18,83.6,75.6,239,WR,667,59.4,Zay Jones,JAX,467,0,66.5,67.1
2022,11778,19,82.8,59.4,280,TE,614,76.2,Evan Engram,JAX,157,229,67.6,68.3
2022,7158,18,79.3,67.4,79,WR,555,58.1,Marvin Jones Jr.,JAX,502,0,59.8,60.0
2022,57185,19,52.7,45.6,18,HB,369,66.8,Travis Etienne Jr.,JAX,30,0,76.7,56.7
2022,11920,16,70.0,68.8,59,WR,101,55.1,Jamal Agnew,JAX,48,0,67.6,64.1
2022,25582,17,84.6,71.2,13,HB,149,47.8,JaMycal Hasty,JAX,24,0,71.3,64.1
2022,41193,10,86.1,61.7,30,HB,200,82.7,Darrell Henderson,JAX,28,0,57.7,49.6
2022,51842,18,71.5,27.7,28,TE,67,60.2,Dan Arnold,JAX,12,36,60.1,66.5
2022,10211,19,70.1,80.5,2,TE,92,49.2,Chris Manhertz,JAX,2,149,56.4,38.9
2022,42353,12,67.0,78.7,4,TE,16,72.1,Luke Farrell,JAX,2,21,70.6,82.6
2022,61669,15,65.8,,15,WR,61,36.8,Tim Jones,JAX,50,1,50.8,49.6
2023,11778,17,27.2,61.8,367,TE,617,81.0,Evan Engram,JAX,134,174,71.6,73.2
2023,48262,17,54.8,,128,WR,647,62.1,Calvin Ridley,JAX,560,0,71.4,72.2
2023,47546,12,26.7,75.7,291,WR,380,68.2,Christian Kirk,JAX,114,0,71.1,72.7
2023,57185,17,91.3,52.2,27,HB,404,63.6,Travis Etienne Jr.,JAX,44,0,77.0,69.3
2023,11792,9,77.1,66.2,94,WR,307,79.4,Zay Jones,JAX,231,0,61.2,61.5
2023,11920,10,51.9,,78,WR,150,80.6,Jamal Agnew,JAX,78,0,59.9,62.5
2023,129799,7,34.4,,141,WR,177,66.7,Parker Washington,JAX,45,0,51.1,53.4
2023,61669,16,71.5,81.0,67,WR,184,78.7,Tim Jones,JAX,126,4,52.0,51.8
2023,42353,17,72.7,67.6,32,TE,114,80.6,Luke Farrell,JAX,3,129,58.1,68.4
2023,45734,14,83.6,43.7,9,HB,108,78.0,D'Ernest Johnson,JAX,16,0,57.5,65.7
2023,101694,14,68.0,55.8,49,TE,85,73.4,Brenton Strange,JAX,14,55,48.6,50.7
2023,123974,11,26.9,32.1,2,HB,39,25.9,Tank Bigsby,JAX,7,0,52.3,24.7
2023,61501,9,65.8,,10,WR,55,36.2,Elijah Cooks,JAX,46,0,53.0,54.0
2024,146760,10,78.6,,71,WR,273,57.5,Brian Thomas Jr.,JAX,215,0,78.4,79.0
2024,47546,8,76.1,,188,WR,220,56.1,Christian Kirk,JAX,42,0,67.9,68.2
2024,11778,6,28.0,82.7,68,TE,149,78.9,Evan Engram,JAX,32,64,73.4,70.0
2024,55410,9,23.9,55.6,45,WR,235,56.9,Gabe Davis,JAX,200,1,53.1,55.5
2024,101694,10,74.4,69.1,75,TE,143,58.3,Brenton Strange,JAX,20,69,65.3,64.3
2024,57185,8,59.6,17.7,2,HB,123,58.1,Travis Etienne Jr.,JAX,8,0,59.1,60.9
2024,129799,10,27.6,,46,WR,144,38.4,Parker Washington,JAX,105,0,52.7,53.3
2024,45734,9,79.9,20.5,4,HB,89,76.5,D'Ernest Johnson,JAX,4,0,63.4,62.0
2024,42353,10,70.1,82.4,4,TE,54,54.5,Luke Farrell,JAX,1,81,60.0,49.1
2024,123974,9,28.2,35.1,0,HB,73,36.2,Tank Bigsby,JAX,8,0,75.4,42.3
2024,61669,8,66.8,64.9,15,WR,42,68.3,Tim Jones,JAX,31,1,51.5,56.2
2024,52195,1,15.8,,15,WR,23,68.3,Austin Trammell,JAX,9,0,64.9,65.0
2024,47034,3,64.0,81.5,4,TE,13,68.3,Josiah Deguara,JAX,6,6,49.3,54.1
2024,40006,5,81.9,,11,WR,17,64.7,Devin Duvernay,JAX,7,1,59.3,52.8
2006,237,16,51.1,65.6,143,TE,452,73.0,Tony Gonzalez,KC,39,326,91.2,90.8
2006,161,17,80.4,,97,WR,487,66.8,Eddie Kennison,KC,404,1,73.4,73.7
2006,1343,17,86.3,72.0,5,HB,355,40.6,Larry Johnson,KC,3,0,57.0,53.7
2006,1826,17,78.9,,90,WR,472,59.1,Samie Parker,KC,398,0,65.7,64.6
2006,677,16,77.2,62.4,153,WR,232,46.5,Dante' Hall,KC,79,4,62.3,59.3
2006,1782,16,74.1,67.3,23,TE,142,33.8,Kris Wilson,KC,23,43,61.0,58.6
2006,797,12,81.8,80.8,4,HB,61,78.7,Michael Bennett,KC,2,0,67.8,71.2
2006,178,15,67.0,69.6,14,TE,61,25.9,Jason Dunn,KC,1,127,67.7,37.1
2006,785,13,64.0,,9,WR,59,30.0,Rod Gardner,KC,54,0,54.1,49.5
2006,3135,5,65.8,,0,WR,19,70.5,Jeff Webb,KC,19,0,61.4,61.0
2006,2024,5,70.9,64.7,1,FB,29,68.3,Ronnie Cruz,KC,0,0,71.6,68.9
2006,215,10,34.6,,0,QB,1,,Damon Huard,KC,0,0,70.4,58.9
2006,905,5,22.3,69.5,1,HB,15,68.3,Dee Brown,KC,1,0,37.1,58.3
2007,237,16,83.6,82.7,232,TE,564,85.9,Tony Gonzalez,KC,30,369,86.8,89.5
2007,3639,16,81.4,62.3,138,WR,556,69.6,Dwayne Bowe,KC,443,0,81.7,81.2
2007,3135,16,27.0,,35,WR,332,56.3,Jeff Webb,KC,316,0,58.9,57.4
2007,1782,16,20.2,71.6,54,FB,250,33.4,Kris Wilson,KC,47,56,43.5,36.5
2007,1343,8,81.4,39.3,4,HB,171,67.3,Larry Johnson,KC,4,0,56.9,63.7
2007,1826,15,76.2,62.3,156,WR,344,74.2,Samie Parker,KC,206,0,58.3,58.1
2007,3764,9,89.3,65.7,5,HB,173,50.4,Kolby Smith,KC,6,0,62.5,46.9
2007,161,7,73.5,,31,WR,164,64.4,Eddie Kennison,KC,141,0,55.3,56.4
2007,309,4,83.2,63.8,4,HB,51,75.9,Priest Holmes,KC,3,0,50.1,58.1
2007,3885,2,75.3,35.7,0,HB,25,28.8,Jackie Battle,KC,0,0,58.5,32.5
2007,4201,4,21.7,84.1,2,HB,24,28.0,Gilbert Harris,KC,0,0,29.4,29.1
2007,178,16,64.0,69.6,9,TE,56,30.0,Jason Dunn,KC,3,184,68.6,41.2
2007,2355,9,64.0,50.5,1,FB,26,30.0,Boomer Grigsby,KC,0,0,56.8,42.5
2007,1847,2,64.0,,0,ED,2,68.3,Jared Allen,KC,0,2,97.6,96.6
2008,3639,16,82.6,,68,WR,605,28.9,Dwayne Bowe,KC,558,0,70.2,69.5
2008,237,16,83.3,60.0,479,TE,580,84.8,Tony Gonzalez,KC,17,121,86.9,85.2
2008,2256,11,76.7,,30,WR,328,48.9,Mark Bradley,KC,314,0,59.2,57.0
2008,4387,16,36.4,78.8,3,HB,218,36.4,Jamaal Charles,KC,25,0,62.6,50.4
2008,1803,15,73.6,68.2,202,WR,340,82.2,Devard Darling,KC,147,1,53.4,52.0
2008,4419,13,69.5,,204,WR,214,52.1,Will Franklin,KC,17,0,46.6,46.5
2008,1343,12,52.4,77.0,2,HB,140,79.4,Larry Johnson,KC,2,0,59.4,54.6
2008,3135,5,68.0,,11,WR,88,73.4,Jeff Webb,KC,81,0,55.3,55.1
2008,4716,16,71.3,56.4,17,FB,137,77.3,Mike Cox,KC,9,6,69.7,48.1
2008,3764,6,81.5,75.6,0,HB,53,59.9,Kolby Smith,KC,0,0,56.8,51.9
2008,4390,16,69.5,48.9,45,TE,116,75.6,Brad Cottam,KC,3,98,68.0,49.7
2008,4822,2,75.9,49.2,0,HB,30,68.3,Dantrell Savage,KC,0,0,53.9,53.8
2008,3885,1,61.2,76.6,0,HB,2,64.7,Jackie Battle,KC,0,0,64.3,64.1
2008,3833,14,84.3,61.3,0,QB,1,64.7,Tyler Thigpen,KC,1,0,64.9,90.7
2008,3089,2,68.7,,3,QB,3,64.7,Marques Hagans,KC,0,0,73.9,74.8
2009,821,16,78.8,,59,WR,447,54.7,Chris Chambers,KC,407,0,72.3,71.4
2009,3639,11,36.4,66.4,64,WR,405,29.3,Dwayne Bowe,KC,375,0,67.6,67.0
2009,1448,12,78.6,,184,WR,363,29.9,Bobby Wade,KC,199,0,57.3,55.6
2009,4387,15,68.8,66.9,26,HB,293,68.6,Jamaal Charles,KC,16,0,80.0,60.6
2009,4648,8,74.8,,122,WR,176,29.4,Lance Long,KC,57,0,47.7,48.3
2009,3017,13,74.4,59.5,111,TE,234,58.1,Leonard Pope,KC,2,207,58.6,47.2
2009,1865,8,25.9,45.5,72,TE,177,29.5,Sean Ryan,KC,7,176,53.7,49.2
2009,4390,8,70.6,61.6,33,TE,79,56.7,Brad Cottam,KC,2,57,62.8,57.9
2009,4716,16,72.9,70.5,12,FB,103,58.9,Mike Cox,KC,2,1,61.2,52.0
2009,4822,5,75.2,73.8,1,HB,26,31.8,Dantrell Savage,KC,0,0,45.7,38.7
2009,5161,4,65.8,27.4,13,TE,27,28.0,Jake O'Connell,KC,6,14,40.4,36.5
2009,177,5,68.0,,71,WR,95,46.3,Bobby Engram,KC,31,0,56.4,54.4
2009,3906,6,25.0,55.7,2,FB,31,72.1,Tim Castille,KC,0,0,41.1,67.6
2009,2016,8,67.0,,5,WR,12,41.6,Terrance Copper,KC,10,0,65.0,61.9
2009,5099,2,66.7,,1,WR,14,64.7,Quinten Lawrence,KC,13,0,66.8,54.5
2009,3885,5,72.3,74.0,1,HB,7,68.3,Jackie Battle,KC,0,0,63.4,61.4
2009,3764,3,76.2,76.8,1,HB,16,68.3,Kolby Smith,KC,0,0,58.6,57.3
2009,5136,4,70.6,25.6,0,HB,13,,Javarris Williams,KC,0,0,43.7,54.0
2009,268,3,61.2,0.0,0,ED,3,64.7,Mike Vrabel,KC,0,4,59.5,82.6
2009,2447,15,66.5,61.3,0,QB,1,,Matt Cassel,KC,0,0,59.8,60.0
2010,3639,17,81.8,68.4,73,WR,520,49.3,Dwayne Bowe,KC,474,0,78.7,77.5
2010,5617,16,79.2,69.2,152,TE,359,57.2,Tony Moeaki,KC,29,290,83.0,74.1
2010,4387,17,59.5,82.2,24,HB,267,48.2,Jamaal Charles,KC,13,0,85.2,64.1
2010,821,13,74.9,,20,WR,274,60.5,Chris Chambers,KC,267,0,55.7,54.6
2010,5561,12,24.6,,143,WR,231,76.1,Dexter McCluster,KC,69,0,58.0,56.0
2010,2016,16,73.9,,110,WR,162,43.5,Terrance Copper,KC,62,0,61.4,52.5
2010,5935,10,69.5,,15,WR,119,52.1,Verran Tucker,KC,108,0,66.4,62.4
2010,585,17,76.1,86.7,2,HB,140,81.1,Thomas Jones,KC,2,0,50.0,69.2
2010,3017,17,71.5,70.1,28,TE,107,29.9,Leonard Pope,KC,0,204,60.3,43.5
2010,3906,10,73.9,72.6,3,FB,71,78.0,Tim Castille,KC,2,0,58.5,64.9
2010,4716,7,67.0,29.3,1,FB,29,72.1,Mike Cox,KC,1,1,64.6,60.1
2010,1389,3,66.2,,24,WR,62,68.3,Kevin Curtis,KC,40,0,51.7,50.1
2010,5161,12,65.8,57.2,2,TE,33,70.5,Jake O'Connell,KC,5,52,75.6,58.8
2010,3885,5,77.3,80.4,0,HB,17,28.9,Jackie Battle,KC,0,0,58.5,30.7
2010,268,6,61.2,,0,ED,5,64.7,Mike Vrabel,KC,1,5,46.1,49.2
2010,5852,1,,,1,WR,4,,Jeremy Horne,KC,3,0,55.3,56.4
2011,3639,16,52.9,71.9,38,WR,502,48.8,Dwayne Bowe,KC,489,0,84.3,84.4
2011,3758,16,80.7,,230,WR,485,77.8,Steve Breaston,KC,275,1,70.4,69.7
2011,5561,16,55.3,75.9,26,HB,234,62.5,Dexter McCluster,KC,22,0,68.9,58.2
2011,6178,11,75.1,71.2,90,WR,265,29.0,Jonathan Baldwin,KC,191,0,58.9,59.5
2011,3017,16,75.3,70.6,41,TE,158,32.2,Leonard Pope,KC,1,238,61.2,59.9
2011,3753,16,78.1,78.7,12,FB,96,52.6,Le'Ron McClain,KC,3,5,67.1,66.0
2011,1709,6,68.3,81.0,46,WR,77,72.1,Jerheme Urban,KC,31,3,54.2,50.7
2011,1783,7,19.4,,55,WR,84,77.3,Keary Colbert,KC,19,7,54.1,51.5
2011,5161,8,69.5,53.8,14,TE,87,75.6,Jake O'Connell,KC,2,128,58.5,53.5
2011,2016,11,70.1,,11,WR,48,76.5,Terrance Copper,KC,36,1,71.5,68.5
2011,3885,15,90.2,78.0,4,HB,72,56.7,Jackie Battle,KC,2,0,69.8,60.0
2011,585,16,90.2,80.3,3,HB,68,74.6,Thomas Jones,KC,0,0,58.4,56.4
2011,4387,1,24.0,73.4,0,HB,20,73.4,Jamaal Charles,KC,3,0,65.0,69.8
2011,602,9,65.8,73.8,7,TE,76,70.5,Anthony Becht,KC,0,129,65.0,41.7
2011,6028,4,61.2,72.4,0,T,8,64.7,Steve Maneri,KC,0,6,63.1,52.2
2011,5852,3,61.9,,0,WR,3,,Jeremy Horne,KC,2,0,56.5,56.7
2011,2447,9,69.5,,0,QB,0,,Matt Cassel,KC,0,0,64.1,
2012,3639,13,43.4,80.6,16,WR,399,58.4,Dwayne Bowe,KC,403,0,81.1,80.6
2012,5561,16,46.3,35.5,338,WR,369,59.6,Dexter McCluster,KC,45,0,62.0,61.2
2012,5617,15,77.1,71.2,267,TE,401,61.3,Tony Moeaki,KC,24,207,65.7,62.0
2012,6178,15,74.4,,31,WR,297,70.7,Jonathan Baldwin,KC,281,0,61.2,59.9
2012,4387,16,46.2,80.2,3,HB,204,54.6,Jamaal Charles,KC,8,0,77.5,58.0
2012,6440,14,58.4,21.4,0,HB,134,62.7,Shaun Draughn,KC,7,0,54.3,55.5
2012,3758,10,69.5,,38,WR,152,32.2,Steve Breaston,KC,121,0,51.3,48.2
2012,6603,6,68.0,,7,WR,85,27.5,Jamar Newsome,KC,83,0,57.8,54.3
2012,4541,13,38.2,79.2,0,HB,64,43.5,Peyton Hillis,KC,3,0,72.6,57.9
2012,2016,8,70.8,62.4,7,WR,70,76.5,Terrance Copper,KC,67,0,66.1,62.9
2012,7107,5,68.8,,9,WR,42,74.6,Devon Wylie,KC,34,0,58.7,58.5
2012,6028,13,68.8,75.3,39,TE,93,74.6,Steve Maneri,KC,2,106,73.7,58.0
2012,5161,3,65.8,74.1,7,TE,17,70.5,Jake O'Connell,KC,1,5,70.6,75.9
2012,3769,2,67.0,57.8,7,TE,18,72.1,Kevin Boss,KC,0,23,91.8,92.6
2012,7722,9,70.3,16.7,0,FB,33,28.9,Nate Eachus,KC,0,0,59.7,39.4
2012,7655,4,73.4,17.0,0,HB,14,30.0,Cyrus Gray,KC,0,0,59.9,33.6
2012,3638,10,76.7,,0,QB,1,,Brady Quinn,KC,0,0,50.9,59.9
2013,3639,16,80.9,71.6,177,WR,595,44.3,Dwayne Bowe,KC,445,6,74.8,71.7
2013,4387,16,57.9,77.6,10,HB,396,41.7,Jamaal Charles,KC,52,2,84.9,70.0
2013,5561,16,75.1,,382,WR,462,67.8,Dexter McCluster,KC,83,3,67.1,67.5
2013,4347,17,30.7,,62,WR,494,43.5,Donnie Avery,KC,460,3,58.6,58.1
2013,7515,17,75.7,63.5,84,TE,278,75.1,Sean McGrath,KC,31,239,68.4,62.3
2013,2998,10,75.7,67.7,60,TE,263,44.2,Anthony Fasano,KC,21,291,62.8,55.8
2013,5729,9,38.8,,41,WR,189,61.8,Kyle Williams,KC,156,0,52.9,51.3
2013,6288,17,25.4,79.5,16,FB,126,71.3,Anthony Sherman,KC,2,2,84.5,58.6
2013,7222,17,19.7,,72,WR,158,81.1,Junior Hemingway,KC,94,1,56.1,55.4
2013,7878,16,29.2,83.1,0,HB,99,69.0,Knile Davis,KC,7,0,59.8,52.0
2013,7034,16,72.0,,11,WR,137,38.7,A.J. Jenkins,KC,132,0,59.1,57.7
2013,7655,12,75.5,56.0,1,HB,45,52.5,Cyrus Gray,KC,4,0,56.3,56.7
2013,5523,7,68.2,,22,WR,27,70.5,Chad Hall,KC,6,0,63.4,62.9
2013,6988,7,64.0,45.0,8,TE,38,68.3,Dominique Jones,KC,4,24,62.0,54.9
2013,6333,1,61.2,0.8,1,TE,4,64.7,Richard Gordon,KC,0,6,38.4,57.5
2013,2218,16,69.5,,0,QB,0,,Alex Smith,KC,0,0,69.8,
2014,3639,15,46.5,,128,WR,479,51.9,Dwayne Bowe,KC,377,2,71.7,69.8
2014,7844,16,22.8,70.5,164,TE,379,74.6,Travis Kelce,KC,90,172,84.7,83.6
2014,3054,16,77.5,,157,WR,371,53.9,Jason Avant,KC,228,1,62.8,60.9
2014,4387,15,49.1,70.7,9,HB,334,43.4,Jamaal Charles,KC,22,9,71.7,48.8
2014,2998,15,75.9,58.4,80,TE,267,46.4,Anthony Fasano,KC,9,286,61.1,55.3
2014,8759,12,89.0,,62,HB,98,64.3,De'Anthony Thomas,KC,25,0,73.8,71.5
2014,8943,7,73.3,,23,WR,161,52.8,Albert Wilson,KC,149,0,68.4,69.4
2014,4347,5,23.0,,14,WR,143,67.0,Donnie Avery,KC,138,2,61.8,62.1
2014,7878,16,31.8,46.0,1,HB,125,39.8,Knile Davis,KC,1,9,45.2,45.4
2014,7222,13,71.9,,110,WR,145,31.0,Junior Hemingway,KC,40,0,53.1,53.2
2014,7034,9,20.8,,21,WR,155,77.3,A.J. Jenkins,KC,136,0,53.5,56.2
2014,6288,16,72.3,75.2,11,FB,71,58.9,Anthony Sherman,KC,3,11,88.0,66.8
2014,8156,16,80.8,,47,WR,151,28.7,Frankie Hammond,KC,110,0,46.4,47.6
2014,5636,1,72.8,,3,HB,11,74.6,Joe McKnight,KC,1,0,88.4,92.9
2014,8524,7,65.8,69.5,11,TE,24,70.5,Demetrius Harris,KC,6,11,67.3,56.5
2014,9047,2,,,0,HB,2,,Charcandrick West,KC,0,0,59.7,58.3
2014,6333,5,,78.0,1,TE,7,,Richard Gordon,KC,0,17,64.4,50.5
2015,4942,17,29.7,,190,WR,541,90.9,Jeremy Maclin,KC,388,2,78.3,80.1
2015,7844,18,29.5,57.0,247,TE,544,61.5,Travis Kelce,KC,81,318,73.7,76.9
