team_name,year,position,score
MIN,2016,TE,59.931326949384406
MIN,2017,TE,49.233054571226084
MIN,2018,TE,64.15934761001175
MIN,2019,TE,48.97324609460602
MIN,2020,TE,55.73069701598181
MIN,2021,TE,25.9829507100903
MIN,2022,TE,11.657644896193771
MIN,2023,TE,22.325200174409385
MIN,2024,TE,41.693491647671216
NE,2006,TE,61.58549287161258
NE,2007,TE,80.33734119689541
NE,2008,TE,97.97377236992851
NE,2009,TE,89.01089129268728
NE,2010,TE,59.53484998315872
NE,2011,TE,83.67518213707501
NE,2012,TE,41.508142237054926
NE,2013,TE,66.00316036414564
NE,2014,TE,45.161533293520456
NE,2015,TE,68.63747671824471
NE,2016,TE,109.53723794348025
NE,2017,TE,57.492901474130335
NE,2018,TE,74.0729501457508
NE,2019,TE,62.700373235613476
NE,2020,TE,2.9595536192232204
NE,2021,TE,52.28846865231786
NE,2022,TE,66.92152158725722
NE,2023,TE,37.115695442765634
NE,2024,TE,96.63497768762679
NO,2006,TE,2.899903793293018
NO,2007,TE,5.700895032569241
NO,2008,TE,17.384684626062814
NO,2009,TE,13.74238612038702
NO,2010,TE,52.927910955694934
NO,2011,TE,82.85554193899782
NO,2012,TE,112.19366764705883
NO,2013,TE,123.01255846856417
NO,2014,TE,119.60877459985831
NO,2015,TE,67.57392001068304
NO,2016,TE,33.927984220287684
NO,2017,TE,27.16939735894358
NO,2018,TE,60.363114258048896
NO,2019,TE,120.84360181723534
NO,2020,TE,58.10270692850888
NO,2021,TE,14.833728652751423
NO,2022,TE,9.067832250881425
NO,2023,TE,31.90965537730244
NO,2024,TE,20.221893418467584
NYG,2006,TE,31.697762714460783
NYG,2007,TE,25.26378605496252
NYG,2008,TE,17.05581452932564
NYG,2009,TE,18.72132181626567
NYG,2010,TE,12.054449157868275
NYG,2011,TE,5.004282130711473
NYG,2012,TE,52.48360952895348
NYG,2013,TE,20.63756113167878
NYG,2014,TE,21.866807182391554
NYG,2015,TE,13.216513164333952
NYG,2016,TE,4.674097229253147
NYG,2017,TE,37.50007740652823
NYG,2018,TE,50.56098920467064
NYG,2019,TE,36.30798592022479
NYG,2020,TE,39.54667992196879
NYG,2021,TE,49.037463238001195
NYG,2022,TE,5.898988887179278
NYG,2023,TE,15.516014632597225
NYG,2024,TE,22.726778461941567
NYJ,2006,TE,16.319688857086458
NYJ,2007,TE,11.542759998097866
NYJ,2008,TE,16.327504136369573
NYJ,2009,TE,14.415467588365724
NYJ,2010,TE,15.596431879838551
NYJ,2011,TE,24.1915057817999
NYJ,2012,TE,18.53856266282737
NYJ,2013,TE,27.728384620893817
NYJ,2014,TE,6.946922886801779
NYJ,2015,TE,49.18870454164572
NYJ,2016,TE,23.668807098258295
NYJ,2017,TE,10.423279272151898
NYJ,2018,TE,6.921417364016736
NYJ,2019,TE,18.89104178882075
NYJ,2020,TE,20.508418722327644
NYJ,2021,TE,23.680952323505284
NYJ,2022,TE,28.87493059467289
NYJ,2023,TE,28.443444881978557
NYJ,2024,TE,26.329568410905512
OAK,2006,TE,1.018938821752266
OAK,2007,TE,34.45685965162764
OAK,2008,TE,44.80846328464271
OAK,2009,TE,46.04833586433815
OAK,2010,TE,43.70798299146748
OAK,2011,TE,56.85973299206397
OAK,2012,TE,53.85094715852442
OAK,2013,TE,9.438974859653404
OAK,2014,TE,5.637100459058397
OAK,2015,TE,24.99857974439776
OAK,2016,TE,25.812501006976333
OAK,2017,TE,59.54803111059239
OAK,2018,TE,72.06209174972152
OAK,2019,TE,28.822318436785004
PHI,2006,TE,8.562267406962786
PHI,2007,TE,58.617002501268125
PHI,2008,TE,49.217490940861374
PHI,2009,TE,111.36213727129649
PHI,2010,TE,86.73261370254673
PHI,2011,TE,92.24127120173223
PHI,2012,TE,54.32518167595151
PHI,2013,TE,102.03629829636775
PHI,2014,TE,87.00361921134402
PHI,2015,TE,117.52629491493359
PHI,2016,TE,89.0921211350507
PHI,2017,TE,71.29358589337374
PHI,2018,TE,50.2689394920964
PHI,2019,TE,50.48328040600701
PHI,2020,TE,55.2482313712733
PHI,2021,TE,27.373654320737927
PHI,2022,TE,15.306477163809822
PHI,2023,TE,20.145610709400042
PHI,2024,TE,34.456552580546386
PIT,2006,TE,101.98230277748442
PIT,2007,TE,75.32832431450409
PIT,2008,TE,100.16707427536231
PIT,2009,TE,109.95028714414636
PIT,2010,TE,103.255500037853
PIT,2011,TE,72.25966810966811
PIT,2012,TE,79.61392779333956
PIT,2013,TE,45.11797816001401
PIT,2014,TE,65.4821755004085
PIT,2015,TE,82.98177384943615
PIT,2016,TE,14.159832799746692
PIT,2017,TE,29.669577886710243
PIT,2018,TE,32.510901870356136
PIT,2019,TE,19.04083547584384
PIT,2020,TE,25.632623750230017
PIT,2021,TE,18.704021225651974
PIT,2022,TE,7.352128523650263
PIT,2023,TE,5.174259398641345
PIT,2024,TE,16.16113949418539
SD,2006,TE,90.23541366906476
SD,2007,TE,90.04081674732467
SD,2008,TE,74.37051570855616
SD,2009,TE,78.06127668707076
SD,2010,TE,63.257271317617956
SD,2011,TE,75.1349943615944
SD,2012,TE,59.176220812752575
SD,2013,TE,58.57739019384773
SD,2014,TE,57.84052193576175
SD,2015,TE,48.238366211130916
SD,2016,TE,92.36028134161756
SEA,2006,TE,14.607360273169098
SEA,2007,TE,15.065900333932698
SEA,2008,TE,50.18444831186913
SEA,2009,TE,16.916808939934814
SEA,2010,TE,14.020085356977436
SEA,2011,TE,20.453664007976073
SEA,2012,TE,37.676285288308875
SEA,2013,TE,47.23203590865297
SEA,2014,TE,32.77506635449484
SEA,2015,TE,48.485158509269006
SEA,2016,TE,78.45108264948743
SEA,2017,TE,76.70056254323183
SEA,2018,TE,62.184233221847215
SEA,2019,TE,33.591504993549
SEA,2020,TE,50.874019919871195
SEA,2021,TE,38.57568622339447
SEA,2022,TE,20.27601552566419
SEA,2023,TE,23.671802294305923
SEA,2024,TE,28.244522253345778
SF,2006,TE,137.74043161520729
SF,2007,TE,136.53304769555777
SF,2008,TE,202.23460973867964
SF,2009,TE,185.23242340057172
SF,2010,TE,150.4447161034421
SF,2011,TE,129.14329397810786
SF,2012,TE,117.54886014646824
SF,2013,TE,73.47954946785092
SF,2014,TE,83.84372174538264
SF,2015,TE,26.824990231599887
SF,2016,TE,32.04188816349325
SF,2017,TE,53.70230137269677
SF,2018,TE,76.19888820696818
SF,2019,TE,58.232582692651526
SF,2020,TE,57.1436541756359
SF,2021,TE,53.81182957037676
SF,2022,TE,48.19472162767241
SF,2023,TE,56.17522189706553
SF,2024,TE,148.1791803416646
SL,2006,TE,5.269147659063626
SL,2007,TE,19.253741282685564
SL,2008,TE,24.02331686580882
SL,2009,TE,31.575654865367607
SL,2010,TE,19.619994274169752
SL,2011,TE,26.72425908843634
SL,2012,TE,43.65191093678851
SL,2013,TE,112.82205993006684
SL,2014,TE,131.0329961945807
SL,2015,TE,101.95418480041181
TB,2006,TE,25.61519572424346
TB,2007,TE,22.35984338218285
TB,2008,TE,24.21892911010558
TB,2009,TE,35.83054433214271
TB,2010,TE,33.11019171620383
TB,2011,TE,68.21565571072554
TB,2012,TE,59.30744238731349
TB,2013,TE,11.571747215733465
TB,2014,TE,39.705570826461425
TB,2015,TE,42.154665305010894
TB,2016,TE,32.17096459660097
TB,2017,TE,28.039441652949836
TB,2018,TE,18.54406693711968
TB,2019,TE,18.083255639394775
TB,2020,TE,45.23872253115369
TB,2021,TE,45.22140198665218
TB,2022,TE,30.150898436055755
TB,2023,TE,4.014111337604349
TB,2024,TE,12.313882044964581
TEN,2006,TE,20.769789269553975
TEN,2007,TE,16.983862584425616
TEN,2008,TE,21.852479691013272
TEN,2009,TE,58.68656195206625
TEN,2010,TE,70.64684523286145
TEN,2011,TE,75.82260495323327
TEN,2012,TE,61.019245834837
TEN,2013,TE,56.23980170393612
TEN,2014,TE,58.08183996748393
TEN,2015,TE,91.43957138539423
TEN,2016,TE,88.65863951160681
TEN,2017,TE,68.22423471720946
TEN,2018,TE,71.07988510615768
TEN,2019,TE,57.33028876742438
TEN,2020,TE,39.04373093681917
TEN,2021,TE,21.397596975753057
TEN,2022,TE,28.566783443726834
TEN,2023,TE,4.364414066095922
TEN,2024,TE,22.31314938346473
WAS,2006,TE,21.946278456133836
WAS,2007,TE,28.383998218075522
WAS,2008,TE,31.419465354379962
WAS,2009,TE,37.045127804442465
WAS,2010,TE,35.945346618761135
WAS,2011,TE,34.18419854074141
WAS,2012,TE,28.76540287042652
WAS,2013,TE,25.56089006668657
WAS,2014,TE,27.815228161279734
WAS,2015,TE,34.35281118837311
WAS,2016,TE,83.80067517573069
WAS,2017,TE,59.813022204315516
WAS,2018,TE,88.12217358041482
WAS,2019,TE,70.96442162742959
WAS,2020,TE,32.30759184056398
WAS,2021,TE,22.6122734808209
WAS,2022,TE,13.696962199820293
WAS,2023,TE,20.421182403092242
WAS,2024,TE,70.08535144483959
ARZ,2006,C,3.8392743583920055
ARZ,2007,C,39.61996714217022
ARZ,2008,C,61.974809368191714
ARZ,2009,C,76.78307212455535
ARZ,2010,C,85.3536158989143
ARZ,2011,C,87.37767964328587
ARZ,2012,C,108.84503581225238
ARZ,2013,C,84.00618623833297
ARZ,2014,C,62.44249520460358
ARZ,2015,C,44.93458261757742
ARZ,2016,C,13.478054654932839
ARZ,2017,C,25.174223747854576
ARZ,2018,C,19.141064068939677
ARZ,2019,C,25.69981352771656
ARZ,2020,C,8.165263534617388
ARZ,2021,C,102.75797974927676
ARZ,2022,C,25.19991250592209
ARZ,2023,C,5.7969016814205645
ARZ,2024,C,12.626692656928542
ATL,2006,C,61.13324041415406
ATL,2007,C,58.46452692951567
ATL,2008,C,53.52158971115328
ATL,2009,C,28.590771674523467
ATL,2010,C,32.009299557973485
ATL,2011,C,33.846281378793556
ATL,2012,C,22.423143818196735
ATL,2013,C,9.354852529246994
ATL,2014,C,7.660509303903711
ATL,2015,C,3.87443491285403
ATL,2016,C,207.40533515731872
ATL,2017,C,217.30669003352634
ATL,2018,C,208.1495909622127
ATL,2019,C,171.52917260329738
ATL,2020,C,76.76640621160745
ATL,2021,C,6.7260444518716564
ATL,2022,C,5.0170746991978605
ATL,2023,C,5.402064999228037
ATL,2024,C,7.7937361369887315
BLT,2006,C,2.902065311418685
BLT,2007,C,4.551198757344499
BLT,2008,C,15.135719905586152
BLT,2009,C,56.44477780631903
BLT,2010,C,56.30066461660549
BLT,2011,C,52.559415712593754
BLT,2012,C,52.164597201467195
BLT,2013,C,7.874223280861641
BLT,2014,C,13.959537572254336
BLT,2015,C,11.202274518277495
BLT,2016,C,22.601999681748264
BLT,2017,C,35.58947411222554
BLT,2018,C,7.566572398190045
BLT,2019,C,10.61949860724234
BLT,2020,C,2.747537774319373
BLT,2021,C,6.164858490566037
BLT,2022,C,8.09612403100775
BLT,2023,C,8.556083156154028
BLT,2024,C,16.63895705521472
BUF,2006,C,6.035654063168818
BUF,2007,C,6.205111821086263
BUF,2008,C,2.890216811800249
BUF,2009,C,14.285061183924467
BUF,2010,C,17.3265702891326
BUF,2011,C,95.49972375690606
BUF,2012,C,50.72152076318742
BUF,2013,C,41.028380706287685
BUF,2014,C,45.958010396975425
BUF,2015,C,44.00379069767442
BUF,2016,C,14.579776693286009
BUF,2017,C,41.39493362831858
BUF,2018,C,11.338721982531833
BUF,2019,C,87.69342378785325
BUF,2020,C,80.93529136115552
BUF,2021,C,67.36322613157412
BUF,2022,C,92.2618038346159
BUF,2023,C,66.69970520725505
BUF,2024,C,0.8087378262563304
CAR,2006,C,11.035541036622673
CAR,2007,C,58.285905370843984
CAR,2008,C,192.21532720083917
CAR,2009,C,158.26657804891695
CAR,2010,C,152.9869892345209
CAR,2011,C,136.53481288569324
CAR,2012,C,59.8298831432765
CAR,2013,C,138.23422855278892
CAR,2014,C,111.11667981072553
CAR,2015,C,59.03333408344209
CAR,2016,C,99.0726578046645
CAR,2017,C,51.98487045431132
CAR,2018,C,124.87118905928129
CAR,2019,C,40.328099795676955
CAR,2020,C,25.581137860549624
CAR,2021,C,22.243895806497783
CAR,2022,C,11.346440540852884
CAR,2023,C,11.174072555851609
CAR,2024,C,0.39196933581124754
CHI,2006,C,28.11488869347897
CHI,2007,C,34.78205383848454
CHI,2008,C,38.985504201680676
CHI,2009,C,37.128285731042176
CHI,2010,C,11.987812514283103
CHI,2011,C,13.074478649453823
CHI,2012,C,14.062715105162525
CHI,2013,C,16.247969782813975
CHI,2014,C,14.665806144320076
CHI,2015,C,18.77350953895072
CHI,2016,C,8.380348008768724
CHI,2017,C,8.110657255543263
CHI,2018,C,15.702628724887672
CHI,2019,C,1.0279411764705884
CHI,2020,C,9.371670273460555
CHI,2021,C,7.750223015165031
CHI,2022,C,10.588604382929642
CHI,2023,C,3.564119054320293
CHI,2024,C,17.50823723228995
CIN,2006,C,7.227513289327649
CIN,2007,C,4.518741580601707
CIN,2008,C,8.41544989537317
CIN,2009,C,22.864128151260505
CIN,2010,C,24.69744730616195
CIN,2011,C,20.94284936196701
CIN,2012,C,17.52920755317456
CIN,2013,C,13.033646863882254
CIN,2014,C,20.856185890726394
CIN,2015,C,19.46353147213351
CIN,2016,C,21.428843323351774
CIN,2017,C,24.814112755289226
CIN,2018,C,9.42886301861634
CIN,2019,C,12.745005094106922
CIN,2020,C,9.49379683810697
CIN,2021,C,4.238255082486252
CIN,2022,C,11.867508451656525
CIN,2023,C,29.12856293252596
CIN,2024,C,44.75365474339037
CLV,2006,C,10.75831726133076
CLV,2007,C,13.113348416289593
CLV,2008,C,12.447893025823468
CLV,2009,C,228.67259452721555
CLV,2010,C,218.75098857914773
CLV,2011,C,193.00391787947538
CLV,2012,C,212.59851086894506
CLV,2013,C,211.83791732909376
CLV,2014,C,109.66144105077929
CLV,2015,C,179.0232734254173
CLV,2016,C,9.19650975729174
CLV,2017,C,42.37303646177571
CLV,2018,C,46.16197498247695
CLV,2019,C,45.38368340598993
CLV,2020,C,44.61311685748125
CLV,2021,C,23.93681784366863
CLV,2022,C,10.444396120150188
CLV,2023,C,7.97914540002552
CLV,2024,C,14.450218177434909
DAL,2006,C,18.56495250274023
DAL,2007,C,17.14622234214787
DAL,2008,C,35.72353521862842
DAL,2009,C,15.51223427489808
DAL,2010,C,33.9553752535497
DAL,2011,C,2.5399342843404393
DAL,2012,C,3.1872811437208717
DAL,2013,C,26.036576470588237
DAL,2014,C,43.50398481973435
DAL,2015,C,46.58574394463668
DAL,2016,C,24.478235635850005
DAL,2017,C,46.449444904722455
DAL,2018,C,8.633089452668484
DAL,2019,C,21.201706608569353
DAL,2020,C,11.957919691806195
DAL,2021,C,17.730567226890752
DAL,2022,C,17.363614800759017
DAL,2023,C,8.991337196588672
DAL,2024,C,0.8911764705882353
DEN,2006,C,3.1544910179640713
DEN,2007,C,31.34933185349611
DEN,2008,C,48.697805174701465
DEN,2009,C,34.99681990443237
DEN,2010,C,16.792024726950157
DEN,2011,C,13.07692591681024
DEN,2012,C,27.301391064900532
DEN,2013,C,3.1670522830396926
DEN,2014,C,9.36230004461156
DEN,2015,C,20.70654115860467
DEN,2016,C,29.986712866964965
DEN,2017,C,46.20708176887777
DEN,2018,C,55.258231278859675
DEN,2019,C,30.140409964578133
DEN,2020,C,11.585187513667178
DEN,2021,C,9.537076750957029
DEN,2022,C,8.569715234102027
DEN,2023,C,21.056569543705333
DEN,2024,C,0.46318171454628365
DET,2006,C,86.81726557949914
DET,2007,C,105.23157099697885
DET,2008,C,53.14067841565483
DET,2009,C,91.71124567474048
DET,2010,C,73.31738402678145
DET,2011,C,36.95576424870466
DET,2012,C,38.459658088235294
DET,2013,C,97.37116092251878
DET,2014,C,31.97347717775635
DET,2015,C,16.105969314864275
DET,2016,C,8.338347711131696
DET,2017,C,20.76967688483844
DET,2018,C,8.054722009621692
DET,2019,C,32.53982990786677
DET,2020,C,19.990603651532556
DET,2021,C,13.300752330589328
DET,2022,C,31.3852776864936
DET,2023,C,32.28931290163124
DET,2024,C,75.23471628336993
GB,2006,C,92.5192734185236
GB,2007,C,90.5667233835683
GB,2008,C,133.10117355492383
GB,2009,C,36.87451846995524
GB,2010,C,39.833281090213866
GB,2011,C,92.24537815126051
GB,2012,C,21.72865844402277
GB,2013,C,20.976047037777544
GB,2014,C,85.89302167693127
GB,2015,C,56.58259786250477
GB,2016,C,60.02313497492021
GB,2017,C,87.72016686330693
GB,2018,C,99.2831909300033
GB,2019,C,43.1568324111823
GB,2020,C,133.1951871657754
GB,2021,C,5.85984137225238
GB,2022,C,10.359217124063191
GB,2023,C,8.444996117258786
GB,2024,C,17.650606026909816
HST,2006,C,1.9840214275965606
HST,2007,C,1.4889726991274979
HST,2008,C,84.603629417383
HST,2009,C,85.29090808477672
HST,2010,C,87.90120734329345
HST,2011,C,82.83269881343094
HST,2012,C,68.17592083562397
HST,2013,C,84.41059977960855
HST,2014,C,70.73539019963702
HST,2015,C,32.22512038523275
HST,2016,C,3.089126489203277
HST,2017,C,12.907513873473919
HST,2018,C,21.96892055791389
HST,2019,C,22.61821412369575
HST,2020,C,22.451785714285716
HST,2021,C,13.6624992085101
HST,2022,C,10.549390954495006
HST,2023,C,1.7752812280290602
HST,2024,C,1.1097597028502122
IND,2006,C,51.03998263512047
IND,2007,C,28.135749988429673
IND,2008,C,64.14483779781935
IND,2009,C,53.00290425793749
IND,2010,C,54.64075630252101
IND,2011,C,63.94135746606335
IND,2012,C,42.428921568627445
IND,2013,C,45.98843645230113
IND,2014,C,10.613916377542976
IND,2015,C,6.243828371903355
IND,2016,C,41.98440140283756
IND,2017,C,36.139272825694704
IND,2018,C,44.62890093289102
IND,2019,C,38.59347162405277
IND,2020,C,32.34217568496514
IND,2021,C,19.507652769845805
IND,2022,C,66.37302036199095
IND,2023,C,37.85263480392157
IND,2024,C,59.23707672213623
JAX,2006,C,79.02394463667821
JAX,2007,C,34.53567162039471
JAX,2008,C,116.72613887660327
JAX,2009,C,61.886693318103944
JAX,2010,C,74.40325077399382
JAX,2011,C,73.84378897690883
JAX,2012,C,28.46402886618391
JAX,2013,C,65.2048148559991
JAX,2014,C,2.034758198290162
JAX,2015,C,16.0510952963416
JAX,2016,C,18.228312203328727
JAX,2017,C,30.648951269515855
JAX,2018,C,18.547545754743382
JAX,2019,C,17.143841911764707
JAX,2020,C,17.079386669343506
JAX,2021,C,14.876926837216882
JAX,2022,C,4.423847883102286
JAX,2023,C,4.070150725810531
JAX,2024,C,80.01408253612865
KC,2006,C,24.26170547385621
KC,2007,C,42.69840910377626
KC,2008,C,5.823591549295774
KC,2009,C,5.186579790331974
KC,2010,C,36.72339045854562
KC,2011,C,39.2139768728004
KC,2012,C,47.49034485998873
KC,2013,C,49.67210122000607
KC,2014,C,115.95462957548824
KC,2015,C,101.17185603883247
KC,2016,C,94.67362517099863
KC,2017,C,34.68386062317523
KC,2018,C,47.61356141797197
KC,2019,C,11.918823529411766
KC,2020,C,18.293123763266774
KC,2021,C,15.949564889967366
KC,2022,C,18.841079095295004
KC,2023,C,16.429198635976128
KC,2024,C,40.36913626209977
LA,2016,C,10.606690883524724
LA,2017,C,39.77179144385026
LA,2018,C,28.128266087035275
LA,2019,C,8.19744179904162
LA,2020,C,18.189300937766415
LA,2021,C,7.660333806818182
LA,2022,C,7.63518850163016
LA,2023,C,9.01597510373444
LA,2024,C,0.42664778032425094
LAC,2017,C,5.133251478959706
LAC,2018,C,22.702224053787447
LAC,2019,C,19.208249096740147
LAC,2020,C,2.6245791161439027
LAC,2021,C,52.323810317577916
LAC,2022,C,40.91504874749265
LAC,2023,C,25.71115969291779
LAC,2024,C,20.77270503137964
LV,2020,C,61.13960132529467
LV,2021,C,14.657844740512722
LV,2022,C,21.612887478642907
LV,2023,C,14.443289125466139
LV,2024,C,36.22870588235295
MIA,2006,C,0.9823529411764705
MIA,2007,C,57.7681660899654
MIA,2008,C,27.93364231948704
MIA,2009,C,12.682243816254417
MIA,2010,C,7.524839504329651
MIA,2011,C,54.63143107989464
MIA,2012,C,56.71588404814375
MIA,2013,C,65.77899066396813
MIA,2014,C,57.91863201094392
MIA,2015,C,72.91522227211495
MIA,2016,C,14.386374911410345
MIA,2017,C,48.10144787060035
MIA,2018,C,18.77892450393331
MIA,2019,C,35.5224629418472
MIA,2020,C,28.793506278916066
MIA,2021,C,5.659792017414078
MIA,2022,C,6.880818414322252
MIA,2023,C,3.327804078659869
MIA,2024,C,6.7247404844290655
MIN,2006,C,24.75296385323597
MIN,2007,C,64.69921568627451
MIN,2008,C,57.46375240973271
MIN,2009,C,53.40505425471159
MIN,2010,C,80.28876151099418
MIN,2011,C,94.85983455882354
MIN,2012,C,85.30461034778875
MIN,2013,C,93.60856401384083
MIN,2014,C,79.47529411764707
MIN,2015,C,13.819918300653596
MIN,2016,C,6.177929560449771
MIN,2017,C,10.20545246775861
MIN,2018,C,4.14970281281393
MIN,2019,C,32.979694519317164
MIN,2020,C,36.037533978471245
MIN,2021,C,24.595755133663513
MIN,2022,C,13.029251901080945
MIN,2023,C,17.87985307212823
MIN,2024,C,74.45517241379311
NE,2006,C,39.214545001359554
NE,2007,C,45.64966324256226
NE,2008,C,47.89151828298887
NE,2009,C,48.23823529411764
NE,2010,C,48.633529411764705
NE,2011,C,12.33857866736791
NE,2012,C,13.90264131683042
NE,2013,C,12.106811145510836
NE,2014,C,3.2000891265597144
NE,2015,C,19.133958936893816
NE,2016,C,59.697330149772085
NE,2017,C,47.680100056187065
NE,2018,C,23.07063485233157
NE,2019,C,28.37449290060852
NE,2020,C,44.55015436197052
NE,2021,C,78.92759944708955
NE,2022,C,40.609198412260874
NE,2023,C,77.25499159663866
NE,2024,C,52.75079541250463
NO,2006,C,40.990673715442945
NO,2007,C,51.68584342168417
NO,2008,C,37.20457034426674
NO,2009,C,36.641975395927595
NO,2010,C,58.96670775602781
NO,2011,C,16.679831158697823
NO,2012,C,22.32884319039269
NO,2013,C,17.944757635968767
NO,2014,C,30.52036958204334
NO,2015,C,58.54755836476705
NO,2016,C,65.96911629913193
NO,2017,C,51.95195067717809
NO,2018,C,52.74268790849673
NO,2019,C,31.80846678293959
NO,2020,C,25.90414086687307
NO,2021,C,17.906404336478623
NO,2022,C,12.70933197747184
NO,2023,C,31.28321078431373
NO,2024,C,60.462680895367
NYG,2006,C,23.225929993723966
NYG,2007,C,21.365759863267343
NYG,2008,C,24.52362898284314
NYG,2009,C,28.23666629705605
NYG,2010,C,18.82300102340482
NYG,2011,C,12.12624946992185
NYG,2012,C,13.155263620902002
NYG,2013,C,7.998352078107722
NYG,2014,C,9.5958452685422
NYG,2015,C,12.171278280542985
NYG,2016,C,21.362454415728553
NYG,2017,C,10.217038476533945
NYG,2018,C,3.131385944642588
NYG,2019,C,3.1305499316005467
NYG,2020,C,5.985569400173863
NYG,2021,C,7.401097039382324
NYG,2022,C,0.8441176470588235
NYG,2023,C,1.3434906520747834
NYG,2024,C,3.7934059338020916
NYJ,2006,C,156.04504831555602
NYJ,2007,C,168.4812757317692
NYJ,2008,C,192.33986529181985
NYJ,2009,C,159.35505395339953
NYJ,2010,C,150.92494247087586
NYJ,2011,C,208.78780102645084
NYJ,2012,C,167.21233859397415
NYJ,2013,C,146.53840336134454
NYJ,2014,C,163.29472532814776
NYJ,2015,C,51.50733072013936
NYJ,2016,C,67.3277286832164
NYJ,2017,C,6.064168552036199
NYJ,2018,C,5.801808789877508
NYJ,2019,C,57.233193277310924
NYJ,2020,C,27.220287743580407
NYJ,2021,C,15.992264172508383
NYJ,2022,C,26.565701276009957
NYJ,2023,C,9.491727189649367
NYJ,2024,C,5.018324705882353
OAK,2006,C,10.943438000831009
OAK,2007,C,7.265514705882352
OAK,2008,C,8.749156872394627
OAK,2009,C,96.74012291483757
OAK,2010,C,69.71714835065794
OAK,2011,C,80.75428515777172
OAK,2012,C,14.153880682707864
OAK,2013,C,19.091191451113552
OAK,2014,C,17.18649495301079
OAK,2015,C,54.36327377287737
OAK,2016,C,108.44386465603192
OAK,2017,C,115.68765991004148
OAK,2018,C,120.16492463588125
OAK,2019,C,57.015102364475204
PHI,2006,C,25.976235503082226
PHI,2007,C,29.984498982006276
PHI,2008,C,24.014305440486055
PHI,2009,C,35.5434994794378
PHI,2010,C,8.704539302446642
PHI,2011,C,88.93536083877996
PHI,2012,C,96.52748316717991
PHI,2013,C,199.03804815133273
PHI,2014,C,84.18108782912027
PHI,2015,C,169.57746539792385
PHI,2016,C,83.74294273264863
PHI,2017,C,194.333762685402
PHI,2018,C,199.8465307892454
PHI,2019,C,174.85741646291768
PHI,2020,C,161.37318141980717
PHI,2021,C,187.38034367141657
PHI,2022,C,84.88491231014517
PHI,2023,C,178.48609442060084
PHI,2024,C,2.151750488715123
PIT,2006,C,0.8016682330827067
PIT,2007,C,3.453786096256685
PIT,2008,C,9.497649895971252
PIT,2009,C,6.601343365253078
PIT,2010,C,93.17425442684065
PIT,2011,C,109.92612426035504
PIT,2012,C,42.41902312494504
PIT,2013,C,32.93317791676058
PIT,2014,C,58.381175139739156
PIT,2015,C,3.575465017467661
PIT,2016,C,100.20345351867941
PIT,2017,C,40.252426634108055
PIT,2018,C,95.633310626703
PIT,2019,C,34.93185184690937
PIT,2020,C,32.94523435669088
PIT,2021,C,1.0767078877005347
PIT,2022,C,10.574039680527381
PIT,2023,C,15.76768592899715
PIT,2024,C,0.7371347637415622
SD,2006,C,18.246805819101834
SD,2007,C,28.90793213241489
SD,2008,C,33.773362853428665
SD,2009,C,19.444764905038657
SD,2010,C,30.94461640354671
SD,2011,C,26.565393907563024
SD,2012,C,30.69675322812052
SD,2013,C,27.92033836738288
SD,2014,C,20.205069102248228
SD,2015,C,7.835504703074547
SD,2016,C,1.0544117647058824
SEA,2006,C,11.499505855821711
SEA,2007,C,36.176762708478975
SEA,2008,C,21.834372118753457
SEA,2009,C,19.95221822870939
SEA,2010,C,32.85573619949299
SEA,2011,C,73.03576850094875
SEA,2012,C,36.907077683759816
SEA,2013,C,29.27972212792784
SEA,2014,C,21.225710171074077
SEA,2015,C,2.005052182163188
SEA,2016,C,27.125863521482728
SEA,2017,C,24.33665669657694
SEA,2018,C,20.699710703953713
SEA,2019,C,48.54061624649861
SEA,2020,C,8.805929038281981
SEA,2021,C,10.330081746165515
SEA,2022,C,8.530286511156186
SEA,2023,C,3.965577643799903
SEA,2024,C,10.145203474648287
SF,2006,C,26.127367896311068
SF,2007,C,18.67467492260062
SF,2008,C,19.723083778966135
SF,2009,C,14.200914965575551
SF,2010,C,7.705581517612011
SF,2011,C,61.67165775401069
SF,2012,C,69.00690209474055
SF,2013,C,41.911797752808994
SF,2014,C,20.811521898479015
SF,2015,C,13.601543981733174
SF,2016,C,18.92383585187107
SF,2017,C,10.812017808678682
SF,2018,C,8.407835260758368
SF,2019,C,22.93391158858753
SF,2020,C,1.3571322779876478
SF,2021,C,82.47850660833953
SF,2022,C,12.05011980830671
SF,2023,C,12.939178193653376
SF,2024,C,24.864754901960787
SL,2006,C,2.5873903943599914
SL,2007,C,2.9834796499710197
SL,2008,C,6.515038793815
SL,2009,C,17.184251637325005
SL,2010,C,13.331932773109244
SL,2011,C,5.457868140544808
SL,2012,C,28.049548283477215
SL,2013,C,50.20889303482588
SL,2014,C,49.20645102012437
SL,2015,C,8.894673717494413
TB,2006,C,5.884286845346314
TB,2007,C,7.35110294117647
TB,2008,C,21.19720871819802
TB,2009,C,21.098807173169867
TB,2010,C,25.716101479485488
TB,2011,C,39.058297297297294
TB,2012,C,5.006791615247497
TB,2013,C,26.996417612320514
TB,2014,C,19.472470588235293
TB,2015,C,15.66361954108068
TB,2016,C,18.015190951682364
TB,2017,C,10.848631844746537
TB,2018,C,27.08727071473751
TB,2019,C,37.18454526674586
TB,2020,C,20.099988172212583
TB,2021,C,17.41274325103063
