team_name,year,position,grades_hands_fumble,grades_offense,grades_pass,grades_run,category,grades_hands_drop,grades_pass_block,grades_pass_route,grades_run_block,grades_offense_penalty,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle
CAR,2016,C,,66.30000000000001,,,blocking,,67.05,,65.85,,,,,,,
CAR,2016,FB,,53.9,,,blocking,,85.7,,60.4,,,,,,,
CAR,2016,G,,63.739999999999995,,,blocking,,71.58,,62.4,,,,,,,
CAR,2016,HB,,60.333333333333336,,,blocking,,84.0,,58.800000000000004,,,,,,,
CAR,2016,QB,,60.13333333333333,,,blocking,,,,60.06666666666666,,,,,,,
CAR,2016,T,,67.3,,,blocking,,67.63333333333333,,62.800000000000004,,,,,,,
CAR,2016,TE,,65.75,,,blocking,,69.8,,60.775,,,,,,,
CAR,2016,WR,,67.16666666666667,,,blocking,,66.3,,63.18333333333334,,,,,,,
CAR,2017,C,,62.26666666666667,,,blocking,,52.93333333333334,,60.666666666666664,,,,,,,
CAR,2017,FB,,48.4,,,blocking,,81.7,,48.6,,,,,,,
CAR,2017,G,,68.325,,,blocking,,68.725,,64.425,,,,,,,
CAR,2017,HB,,64.45,,,blocking,,62.20000000000001,,63.574999999999996,,,,,,,
CAR,2017,LB,,60.0,,,blocking,,,,,,,,,,,
CAR,2017,LS,,60.0,,,blocking,,,,,,,,,,,
CAR,2017,QB,,58.25,,,blocking,,,,60.2,,,,,,,
CAR,2017,S,,59.6,,,blocking,,,,,,,,,,,
CAR,2017,T,,70.55,,,blocking,,74.7,,61.3,,,,,,,
CAR,2017,TE,,58.86666666666667,,,blocking,,67.96666666666667,,53.666666666666664,,,,,,,
CAR,2017,WR,,59.58571428571429,,,blocking,,67.35,,63.65714285714286,,,,,,,
CAR,2018,C,,66.6,,,blocking,,63.2,,65.4,,,,,,,
CAR,2018,ED,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2018,FB,,62.7,,,blocking,,81.3,,59.4,,,,,,,
CAR,2018,G,,62.13333333333333,,,blocking,,67.56666666666666,,57.9,,,,,,,
CAR,2018,HB,,65.975,,,blocking,,66.425,,59.23333333333333,,,,,,,
CAR,2018,K,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2018,LS,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2018,QB,,60.85,,,blocking,,,,60.0,,,,,,,
CAR,2018,T,,58.4,,,blocking,,63.260000000000005,,54.14,,,,,,,
CAR,2018,TE,,58.93333333333334,,,blocking,,74.16666666666667,,48.9,,,,,,,
CAR,2018,WR,,64.0,,,blocking,,64.9,,54.785714285714285,,,,,,,
CAR,2019,C,,63.4,,,blocking,,43.8,,71.8,,,,,,,
CAR,2019,ED,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2019,FB,,50.9,,,blocking,,77.6,,49.5,,,,,,,
CAR,2019,G,,65.775,,,blocking,,70.75,,64.075,,,,,,,
CAR,2019,HB,,61.675,,,blocking,,58.36666666666667,,59.4,,,,,,,
CAR,2019,LB,,60.0,,,blocking,,60.6,,60.0,,,,,,,
CAR,2019,LS,,60.0,,,blocking,,60.3,,60.0,,,,,,,
CAR,2019,P,,72.6,,,blocking,,,,60.0,,,,,,,
CAR,2019,QB,,42.4,,,blocking,,,,60.06666666666666,,,,,,,
CAR,2019,S,,67.3,,,blocking,,60.9,,,,,,,,,
CAR,2019,T,,60.675000000000004,,,blocking,,62.85,,56.900000000000006,,,,,,,
CAR,2019,TE,,60.025,,,blocking,,69.425,,55.9,,,,,,,
CAR,2019,WR,,60.128571428571426,,,blocking,,67.025,,59.114285714285714,,,,,,,
CAR,2020,C,,63.3,,,blocking,,73.45,,59.6,,,,,,,
CAR,2020,CB,,60.65,,,blocking,,,,60.0,,,,,,,
CAR,2020,ED,,60.0,,,blocking,,88.8,,60.0,,,,,,,
CAR,2020,FB,,57.0,,,blocking,,86.0,,64.0,,,,,,,
CAR,2020,G,,58.166666666666664,,,blocking,,52.96666666666667,,60.96666666666667,,,,,,,
CAR,2020,HB,,71.44999999999999,,,blocking,,57.25,,63.449999999999996,,,,,,,
CAR,2020,LB,,60.0,,,blocking,,67.9,,60.0,,,,,,,
CAR,2020,LS,,60.0,,,blocking,,75.9,,60.0,,,,,,,
CAR,2020,P,,69.6,,,blocking,,,,60.0,,,,,,,
CAR,2020,QB,,61.4,,,blocking,,,,60.75,,,,,,,
CAR,2020,S,,58.8,,,blocking,,63.8,,,,,,,,,
CAR,2020,T,,64.72,,,blocking,,61.9,,65.44,,,,,,,
CAR,2020,TE,,53.199999999999996,,,blocking,,74.3,,59.86666666666667,,,,,,,
CAR,2020,WR,,63.574999999999996,,,blocking,,70.95,,50.125,,,,,,,
CAR,2021,C,,59.833333333333336,,,blocking,,55.4,,59.63333333333333,,,,,,,
CAR,2021,CB,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2021,FB,,43.2,,,blocking,,73.1,,44.2,,,,,,,
CAR,2021,G,,48.519999999999996,,,blocking,,38.8,,54.42,,,,,,,
CAR,2021,HB,,66.62,,,blocking,,48.6,,64.60000000000001,,,,,,,
CAR,2021,LB,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2021,LS,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2021,P,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2021,QB,,53.333333333333336,,,blocking,,,,60.29999999999999,,,,,,,
CAR,2021,S,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2021,T,,65.03333333333333,,,blocking,,64.10000000000001,,62.23333333333333,,,,,,,
CAR,2021,TE,,45.975,,,blocking,,38.475,,59.325,,,,,,,
CAR,2021,WR,,60.48888888888889,,,blocking,,66.8,,58.666666666666664,,,,,,,
CAR,2022,C,,62.0,,,blocking,,58.85,,62.3,,,,,,,
CAR,2022,ED,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2022,G,,55.375,,,blocking,,55.5,,54.575,,,,,,,
CAR,2022,HB,,69.39999999999999,,,blocking,,43.275,,55.86666666666667,,,,,,,
CAR,2022,LB,,60.0,,,blocking,,62.7,,60.0,,,,,,,
CAR,2022,LS,,60.0,,,blocking,,61.5,,60.0,,,,,,,
CAR,2022,P,,72.9,,,blocking,,,,60.0,,,,,,,
CAR,2022,QB,,52.199999999999996,,,blocking,,,,60.06666666666666,,,,,,,
CAR,2022,S,,71.6,,,blocking,,63.8,,60.0,,,,,,,
CAR,2022,T,,62.125,,,blocking,,74.6,,59.166666666666664,,,,,,,
CAR,2022,TE,,54.375,,,blocking,,74.925,,55.875,,,,,,,
CAR,2022,WR,,65.11666666666667,,,blocking,,,,60.166666666666664,,,,,,,
CAR,2023,C,,62.2,,,blocking,,48.9,,67.5,,,,,,,
CAR,2023,ED,,59.0,,,blocking,,,,60.0,,,,,,,
CAR,2023,G,,45.91111111111111,,,blocking,,34.27777777777778,,53.166666666666664,,,,,,,
CAR,2023,HB,,67.23333333333333,,,blocking,,43.1,,56.300000000000004,,,,,,,
CAR,2023,LB,,60.0,,,blocking,,62.70000000000001,,60.0,,,,,,,
CAR,2023,LS,,60.0,,,blocking,,61.5,,60.0,,,,,,,
CAR,2023,QB,,68.55,,,blocking,,,,60.0,,,,,,,
CAR,2023,S,,60.0,,,blocking,,,,60.0,,,,,,,
CAR,2023,T,,67.33333333333333,,,blocking,,69.63333333333333,,71.3,,,,,,,
CAR,2023,TE,,53.8,,,blocking,,63.46,,45.32,,,,,,,
CAR,2023,WR,,61.114285714285714,,,blocking,,61.45,,54.17142857142857,,,,,,,
CAR,2024,C,,64.16666666666667,,,blocking,,65.2,,65.86666666666666,,,,,,,
CAR,2024,ED,,60.0,,,blocking,,84.4,,,,,,,,,
CAR,2024,G,,67.05,,,blocking,,71.875,,71.56666666666666,,,,,,,
CAR,2024,HB,,64.96666666666667,,,blocking,,37.1,,57.333333333333336,,,,,,,
CAR,2024,LB,,60.0,,,blocking,,78.625,,,,,,,,,
CAR,2024,LS,,60.0,,,blocking,,75.9,,,,,,,,,
CAR,2024,QB,,60.949999999999996,,,blocking,,,,60.0,,,,,,,
CAR,2024,S,,60.0,,,blocking,,63.8,,,,,,,,,
CAR,2024,T,,67.33333333333333,,,blocking,,71.16666666666667,,62.23333333333333,,,,,,,
CAR,2024,TE,,56.0,,,blocking,,57.019999999999996,,61.220000000000006,,,,,,,
CAR,2024,WR,,63.120000000000005,,,blocking,,46.2,,55.52,,,,,,,
CHI,2006,C,,71.2,,,blocking,,82.1,,68.3,,,,,,,
CHI,2006,FB,,72.9,,,blocking,,82.75,,71.85,,,,,,,
CHI,2006,G,,61.96666666666667,,,blocking,,72.43333333333334,,59.03333333333333,,,,,,,
CHI,2006,HB,,58.76666666666667,,,blocking,,69.89999999999999,,56.9,,,,,,,
CHI,2006,QB,,39.25,,,blocking,,61.3,,60.0,,,,,,,
CHI,2006,T,,61.5,,,blocking,,68.53333333333333,,55.699999999999996,,,,,,,
CHI,2006,TE,,75.60000000000001,,,blocking,,71.26666666666667,,74.86666666666666,,,,,,,
CHI,2006,WR,,70.1,,,blocking,,62.4,,66.86,,,,,,,
CHI,2007,C,,73.6,,,blocking,,89.0,,66.0,,,,,,,
CHI,2007,FB,,71.9,,,blocking,,56.6,,78.65,,,,,,,
CHI,2007,G,,56.43333333333334,,,blocking,,67.96666666666667,,57.53333333333333,,,,,,,
CHI,2007,HB,,54.03333333333333,,,blocking,,73.63333333333334,,56.53333333333333,,,,,,,
CHI,2007,QB,,55.36666666666667,,,blocking,,60.9,,60.0,,,,,,,
CHI,2007,T,,68.2,,,blocking,,71.3,,65.03333333333333,,,,,,,
CHI,2007,TE,,72.23333333333333,,,blocking,,69.8,,70.5,,,,,,,
CHI,2007,WR,,63.339999999999996,,,blocking,,,,63.17999999999999,,,,,,,
CHI,2008,C,,78.3,,,blocking,,92.5,,70.9,,,,,,,
CHI,2008,FB,,57.0,,,blocking,,69.75,,62.9,,,,,,,
CHI,2008,G,,68.93333333333334,,,blocking,,69.96666666666665,,68.76666666666667,,,,,,,
CHI,2008,HB,,51.55,,,blocking,,70.625,,59.9,,,,,,,
CHI,2008,QB,,49.95,,,blocking,,,,60.3,,,,,,,
CHI,2008,T,,71.93333333333334,,,blocking,,65.63333333333333,,72.73333333333333,,,,,,,
CHI,2008,TE,,59.63333333333333,,,blocking,,69.95,,70.60000000000001,,,,,,,
CHI,2008,WR,,60.03333333333333,,,blocking,,,,62.71666666666667,,,,,,,
CHI,2009,C,,74.2,,,blocking,,86.2,,69.8,,,,,,,
CHI,2009,DI,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2009,FB,,47.6,,,blocking,,61.0,,50.7,,,,,,,
CHI,2009,G,,73.03333333333333,,,blocking,,71.10000000000001,,75.06666666666666,,,,,,,
CHI,2009,HB,,47.75,,,blocking,,49.875,,59.475,,,,,,,
CHI,2009,QB,,57.5,,,blocking,,,,60.15,,,,,,,
CHI,2009,T,,66.36666666666666,,,blocking,,66.36666666666666,,68.60000000000001,,,,,,,
CHI,2009,TE,,68.66666666666667,,,blocking,,51.06666666666666,,76.7,,,,,,,
CHI,2009,WR,,68.16666666666667,,,blocking,,,,67.0,,,,,,,
CHI,2010,C,,66.55,,,blocking,,79.6,,62.1,,,,,,,
CHI,2010,G,,68.8,,,blocking,,56.199999999999996,,72.33333333333333,,,,,,,
CHI,2010,HB,,69.35,,,blocking,,72.15,,54.099999999999994,,,,,,,
CHI,2010,QB,,50.199999999999996,,,blocking,,,,60.43333333333334,,,,,,,
CHI,2010,T,,57.25,,,blocking,,45.1,,71.75,,,,,,,
CHI,2010,TE,,60.38333333333333,,,blocking,,57.36,,68.61666666666666,,,,,,,
CHI,2010,WR,,69.26,,,blocking,,,,65.12,,,,,,,
CHI,2011,C,,58.0,,,blocking,,70.2,,56.4,,,,,,,
CHI,2011,FB,,34.8,,,blocking,,31.8,,41.1,,,,,,,
CHI,2011,G,,67.86666666666666,,,blocking,,67.36666666666667,,67.2,,,,,,,
CHI,2011,HB,,71.825,,,blocking,,68.15,,58.6,,,,,,,
CHI,2011,QB,,57.76666666666667,,,blocking,,60.9,,60.23333333333333,,,,,,,
CHI,2011,T,,56.775000000000006,,,blocking,,54.025,,66.475,,,,,,,
CHI,2011,TE,,71.23333333333333,,,blocking,,67.39999999999999,,72.06666666666666,,,,,,,
CHI,2011,WR,,63.01428571428572,,,blocking,,,,65.55714285714285,,,,,,,
CHI,2012,C,,64.8,,,blocking,,78.5,,60.6,,,,,,,
CHI,2012,CB,,61.1,,,blocking,,,,61.4,,,,,,,
CHI,2012,FB,,67.0,,,blocking,,47.8,,73.6,,,,,,,
CHI,2012,G,,60.620000000000005,,,blocking,,60.4,,60.3,,,,,,,
CHI,2012,HB,,64.57499999999999,,,blocking,,65.75,,52.7,,,,,,,
CHI,2012,QB,,58.75,,,blocking,,,,60.0,,,,,,,
CHI,2012,T,,65.13333333333333,,,blocking,,56.76666666666667,,71.39999999999999,,,,,,,
CHI,2012,TE,,61.6,,,blocking,,71.89999999999999,,76.23333333333333,,,,,,,
CHI,2012,WR,,68.08,,,blocking,,66.1,,72.64,,,,,,,
CHI,2013,C,,75.8,,,blocking,,86.1,,68.7,,,,,,,
CHI,2013,FB,,70.3,,,blocking,,86.5,,73.6,,,,,,,
CHI,2013,G,,80.96666666666667,,,blocking,,76.7,,76.2,,,,,,,
CHI,2013,HB,,64.1,,,blocking,,67.30000000000001,,57.25,,,,,,,
CHI,2013,QB,,84.2,,,blocking,,,,60.0,,,,,,,
CHI,2013,T,,65.05,,,blocking,,58.5,,68.15,,,,,,,
CHI,2013,TE,,60.93333333333334,,,blocking,,68.73333333333333,,69.39999999999999,,,,,,,
CHI,2013,WR,,70.38333333333334,,,blocking,,71.7,,83.98333333333333,,,,,,,
CHI,2014,C,,69.75,,,blocking,,70.80000000000001,,66.85,,,,,,,
CHI,2014,FB,,57.35,,,blocking,,69.6,,57.6,,,,,,,
CHI,2014,G,,69.925,,,blocking,,71.825,,68.8,,,,,,,
CHI,2014,HB,,58.150000000000006,,,blocking,,53.2,,63.9,,,,,,,
CHI,2014,QB,,61.8,,,blocking,,,,60.0,,,,,,,
CHI,2014,T,,62.45,,,blocking,,64.575,,61.825,,,,,,,
CHI,2014,TE,,68.55,,,blocking,,52.5,,72.0,,,,,,,
CHI,2014,WR,,55.870000000000005,,,blocking,,70.73333333333333,,71.64,,,,,,,
CHI,2015,C,,57.0,,,blocking,,60.35,,57.45,,,,,,,
CHI,2015,DI,,68.6,,,blocking,,70.9,,66.8,,,,,,,
CHI,2015,G,,70.53333333333333,,,blocking,,65.39999999999999,,71.33333333333333,,,,,,,
CHI,2015,HB,,66.02000000000001,,,blocking,,47.125,,62.1,,,,,,,
CHI,2015,QB,,75.1,,,blocking,,,,60.7,,,,,,,
CHI,2015,T,,68.575,,,blocking,,68.60000000000001,,69.10000000000001,,,,,,,
CHI,2015,TE,,69.475,,,blocking,,63.25,,69.275,,,,,,,
CHI,2015,WR,,67.9,,,blocking,,65.9,,62.75714285714286,,,,,,,
CHI,2016,C,,78.6,,,blocking,,78.25,,77.4,,,,,,,
CHI,2016,CB,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,DI,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,ED,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,FB,,58.7,,,blocking,,51.5,,63.7,,,,,,,
CHI,2016,G,,77.13333333333333,,,blocking,,81.06666666666666,,71.86666666666666,,,,,,,
CHI,2016,HB,,62.53333333333333,,,blocking,,81.96666666666667,,58.23333333333333,,,,,,,
CHI,2016,LB,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,LS,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,P,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,QB,,65.6,,,blocking,,,,60.0,,,,,,,
CHI,2016,S,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2016,T,,60.574999999999996,,,blocking,,70.85,,56.575,,,,,,,
CHI,2016,TE,,58.720000000000006,,,blocking,,59.8,,60.7,,,,,,,
CHI,2016,WR,,71.2125,,,blocking,,,,70.72500000000001,,,,,,,
CHI,2017,C,,54.050000000000004,,,blocking,,40.6,,60.5,,,,,,,
CHI,2017,ED,,60.0,,,blocking,,60.6,,,,,,,,,
CHI,2017,FB,,53.0,,,blocking,,89.3,,51.9,,,,,,,
CHI,2017,G,,58.480000000000004,,,blocking,,68.4,,59.379999999999995,,,,,,,
CHI,2017,HB,,68.06666666666666,,,blocking,,64.8,,60.333333333333336,,,,,,,
CHI,2017,LB,,60.0,,,blocking,,60.6,,,,,,,,,
CHI,2017,QB,,63.900000000000006,,,blocking,,60.9,,60.5,,,,,,,
CHI,2017,S,,60.0,,,blocking,,60.9,,,,,,,,,
CHI,2017,T,,71.85,,,blocking,,74.4,,67.6,,,,,,,
CHI,2017,TE,,61.35,,,blocking,,68.16,,59.6,,,,,,,
CHI,2017,WR,,60.74285714285714,,,blocking,,,,70.64285714285714,,,,,,,
CHI,2018,C,,75.0,,,blocking,,78.9,,70.6,,,,,,,
CHI,2018,DI,,58.1,,,blocking,,64.2,,60.0,,,,,,,
CHI,2018,ED,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2018,FB,,75.9,,,blocking,,82.3,,74.9,,,,,,,
CHI,2018,G,,61.875,,,blocking,,72.975,,56.45,,,,,,,
CHI,2018,HB,,61.4,,,blocking,,58.05,,59.975,,,,,,,
CHI,2018,LB,,74.75,,,blocking,,,,60.0,,,,,,,
CHI,2018,P,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2018,QB,,60.6,,,blocking,,,,60.25,,,,,,,
CHI,2018,S,,59.199999999999996,,,blocking,,,,60.0,,,,,,,
CHI,2018,T,,69.6,,,blocking,,71.0,,60.666666666666664,,,,,,,
CHI,2018,TE,,55.199999999999996,,,blocking,,63.175,,58.050000000000004,,,,,,,
CHI,2018,WR,,67.33333333333333,,,blocking,,67.43333333333334,,59.85,,,,,,,
CHI,2019,C,,69.9,,,blocking,,72.6,,65.3,,,,,,,
CHI,2019,G,,52.5,,,blocking,,49.449999999999996,,53.85,,,,,,,
CHI,2019,HB,,62.36666666666667,,,blocking,,74.43333333333332,,48.2,,,,,,,
CHI,2019,QB,,65.85,,,blocking,,,,60.3,,,,,,,
CHI,2019,T,,61.6,,,blocking,,60.025,,55.925,,,,,,,
CHI,2019,TE,,56.471428571428575,,,blocking,,66.14285714285714,,57.371428571428574,,,,,,,
CHI,2019,WR,,63.21666666666667,,,blocking,,69.6,,59.849999999999994,,,,,,,
CHI,2020,C,,67.25,,,blocking,,47.95,,73.6,,,,,,,
CHI,2020,G,,56.48,,,blocking,,50.32,,61.04,,,,,,,
CHI,2020,HB,,70.74,,,blocking,,69.73333333333333,,60.120000000000005,,,,,,,
CHI,2020,LB,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2020,LS,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2020,P,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2020,QB,,65.0,,,blocking,,,,60.599999999999994,,,,,,,
CHI,2020,S,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2020,T,,63.03333333333333,,,blocking,,51.1,,69.56666666666666,,,,,,,
CHI,2020,TE,,56.775,,,blocking,,61.4,,55.5,,,,,,,
CHI,2020,WR,,64.1125,,,blocking,,65.6,,62.375,,,,,,,
CHI,2021,C,,51.0,,,blocking,,61.7,,46.4,,,,,,,
CHI,2021,DI,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2021,G,,69.0,,,blocking,,64.8,,69.6,,,,,,,
CHI,2021,HB,,70.17999999999999,,,blocking,,71.92,,65.35,,,,,,,
CHI,2021,QB,,63.833333333333336,,,blocking,,,,60.833333333333336,,,,,,,
CHI,2021,T,,56.114285714285714,,,blocking,,48.614285714285714,,63.94285714285714,,,,,,,
CHI,2021,TE,,62.55,,,blocking,,61.75,,60.95,,,,,,,
CHI,2021,WR,,57.900000000000006,,,blocking,,64.0,,54.28888888888889,,,,,,,
CHI,2022,C,,63.4,,,blocking,,55.1,,65.5,,,,,,,
CHI,2022,CB,,60.0,,,blocking,,,,60.0,,,,,,,
CHI,2022,FB,,59.6,,,blocking,,79.4,,63.7,,,,,,,
CHI,2022,G,,62.916666666666664,,,blocking,,59.06666666666667,,62.53333333333333,,,,,,,
CHI,2022,HB,,61.775000000000006,,,blocking,,65.9,,58.775,,,,,,,
CHI,2022,QB,,51.5,,,blocking,,,,60.225,,,,,,,
CHI,2022,T,,66.125,,,blocking,,63.2,,66.575,,,,,,,
CHI,2022,TE,,59.9,,,blocking,,70.225,,61.94,,,,,,,
CHI,2022,WR,,61.0,,,blocking,,73.03999999999999,,57.7875,,,,,,,
CHI,2023,C,,51.76666666666667,,,blocking,,42.7,,55.76666666666667,,,,,,,
CHI,2023,FB,,55.8,,,blocking,,57.0,,68.2,,,,,,,
CHI,2023,G,,54.875,,,blocking,,59.675,,53.55,,,,,,,
CHI,2023,HB,,63.9,,,blocking,,49.199999999999996,,56.425,,,,,,,
CHI,2023,QB,,63.56666666666666,,,blocking,,,,60.23333333333333,,,,,,,
CHI,2023,T,,59.73333333333333,,,blocking,,59.13333333333333,,61.53333333333333,,,,,,,
CHI,2023,TE,,66.8,,,blocking,,64.13333333333334,,55.833333333333336,,,,,,,
CHI,2023,WR,,60.58571428571429,,,blocking,,63.65,,51.54285714285714,,,,,,,
CHI,2024,C,,66.3,,,blocking,,69.3,,67.1,,,,,,,
CHI,2024,FB,,67.1,,,blocking,,32.7,,73.3,,,,,,,
CHI,2024,G,,61.78333333333333,,,blocking,,62.06666666666666,,64.95,,,,,,,
CHI,2024,HB,,65.825,,,blocking,,56.800000000000004,,50.03333333333333,,,,,,,
CHI,2024,QB,,60.3,,,blocking,,,,60.3,,,,,,,
CHI,2024,T,,58.660000000000004,,,blocking,,57.0,,60.58,,,,,,,
CHI,2024,TE,,53.5,,,blocking,,70.60000000000001,,60.43333333333334,,,,,,,
CHI,2024,WR,,59.42,,,blocking,,67.46666666666667,,46.339999999999996,,,,,,,
CIN,2006,C,,62.5,,,blocking,,68.63333333333333,,61.96666666666667,,,,,,,
CIN,2006,FB,,78.3,,,blocking,,46.8,,87.6,,,,,,,
CIN,2006,G,,70.0,,,blocking,,74.0,,68.55000000000001,,,,,,,
CIN,2006,HB,,70.63333333333333,,,blocking,,86.53333333333335,,58.56666666666666,,,,,,,
CIN,2006,QB,,68.2,,,blocking,,,,60.05,,,,,,,
CIN,2006,T,,68.4,,,blocking,,76.47999999999999,,61.48,,,,,,,
CIN,2006,TE,,70.15,,,blocking,,61.1,,73.35,,,,,,,
CIN,2006,WR,,70.175,,,blocking,,67.15,,67.45,,,,,,,
CIN,2007,C,,62.150000000000006,,,blocking,,78.9,,58.099999999999994,,,,,,,
CIN,2007,FB,,86.4,,,blocking,,69.8,,89.4,,,,,,,
CIN,2007,G,,86.94999999999999,,,blocking,,87.45,,83.75,,,,,,,
CIN,2007,HB,,66.23333333333333,,,blocking,,56.6,,61.800000000000004,,,,,,,
CIN,2007,QB,,74.5,,,blocking,,,,60.0,,,,,,,
CIN,2007,T,,73.575,,,blocking,,80.05,,67.6,,,,,,,
CIN,2007,TE,,59.73333333333333,,,blocking,,78.55000000000001,,67.86666666666666,,,,,,,
CIN,2007,WR,,69.825,,,blocking,,,,65.55,,,,,,,
CIN,2008,C,,65.75,,,blocking,,76.35,,66.2,,,,,,,
CIN,2008,DI,,60.2,,,blocking,,69.2,,,,,,,,,
CIN,2008,FB,,51.5,,,blocking,,41.0,,62.05,,,,,,,
CIN,2008,G,,69.03999999999999,,,blocking,,73.58,,64.96000000000001,,,,,,,
CIN,2008,HB,,49.08,,,blocking,,62.96,,62.53333333333333,,,,,,,
CIN,2008,QB,,46.6,,,blocking,,,,60.1,,,,,,,
CIN,2008,T,,70.85,,,blocking,,68.7,,69.875,,,,,,,
CIN,2008,TE,,53.76666666666667,,,blocking,,61.5,,65.76666666666667,,,,,,,
CIN,2008,WR,,59.214285714285715,,,blocking,,42.4,,72.68571428571428,,,,,,,
CIN,2009,C,,67.2,,,blocking,,73.6,,66.75,,,,,,,
CIN,2009,DI,,60.0,,,blocking,,,,60.0,,,,,,,
CIN,2009,FB,,67.7,,,blocking,,59.9,,82.9,,,,,,,
CIN,2009,G,,80.93333333333334,,,blocking,,78.8,,79.86666666666667,,,,,,,
CIN,2009,HB,,60.675,,,blocking,,70.75,,62.3,,,,,,,
CIN,2009,QB,,48.849999999999994,,,blocking,,,,60.05,,,,,,,
CIN,2009,T,,75.2,,,blocking,,72.8,,77.85,,,,,,,
CIN,2009,TE,,53.06666666666666,,,blocking,,59.9,,66.03333333333333,,,,,,,
CIN,2009,WR,,67.77142857142857,,,blocking,,70.9,,68.82857142857144,,,,,,,
CIN,2010,C,,78.5,,,blocking,,72.8,,78.0,,,,,,,
CIN,2010,CB,,60.0,,,blocking,,,,60.0,,,,,,,
CIN,2010,DI,,61.4,,,blocking,,71.3,,61.4,,,,,,,
CIN,2010,FB,,53.76666666666667,,,blocking,,25.5,,55.666666666666664,,,,,,,
CIN,2010,G,,80.7,,,blocking,,73.66666666666667,,80.96666666666667,,,,,,,
CIN,2010,HB,,61.45,,,blocking,,69.75,,65.06666666666666,,,,,,,
CIN,2010,LS,,60.0,,,blocking,,,,60.0,,,,,,,
CIN,2010,P,,60.0,,,blocking,,,,60.0,,,,,,,
CIN,2010,QB,,72.0,,,blocking,,60.9,,60.0,,,,,,,
CIN,2010,T,,68.42500000000001,,,blocking,,64.25,,71.75,,,,,,,
CIN,2010,TE,,62.15,,,blocking,,66.175,,66.05,,,,,,,
CIN,2010,WR,,69.21666666666667,,,blocking,,66.5,,65.25,,,,,,,
CIN,2011,C,,69.0,,,blocking,,66.2,,70.9,,,,,,,
CIN,2011,DI,,57.6,,,blocking,,69.2,,56.4,,,,,,,
CIN,2011,FB,,77.0,,,blocking,,78.5,,75.1,,,,,,,
CIN,2011,G,,62.25,,,blocking,,62.425,,62.125,,,,,,,
CIN,2011,HB,,65.05,,,blocking,,67.6,,59.13333333333333,,,,,,,
CIN,2011,QB,,53.75,,,blocking,,,,60.0,,,,,,,
CIN,2011,T,,73.325,,,blocking,,76.125,,70.8,,,,,,,
CIN,2011,TE,,68.2,,,blocking,,58.5,,64.96666666666667,,,,,,,
CIN,2011,WR,,62.042857142857144,,,blocking,,68.1,,66.42857142857143,,,,,,,
CIN,2012,C,,60.166666666666664,,,blocking,,61.93333333333334,,58.300000000000004,,,,,,,
CIN,2012,FB,,52.099999999999994,,,blocking,,53.550000000000004,,56.25,,,,,,,
CIN,2012,G,,72.35,,,blocking,,75.69999999999999,,67.1,,,,,,,
CIN,2012,HB,,68.82000000000001,,,blocking,,66.14000000000001,,61.620000000000005,,,,,,,
CIN,2012,QB,,55.45,,,blocking,,,,60.1,,,,,,,
CIN,2012,T,,73.625,,,blocking,,72.475,,68.7,,,,,,,
CIN,2012,TE,,63.949999999999996,,,blocking,,69.55,,61.4,,,,,,,
CIN,2012,WR,,67.77142857142857,,,blocking,,67.33333333333333,,66.72857142857143,,,,,,,
CIN,2013,C,,66.45,,,blocking,,60.8,,66.15,,,,,,,
CIN,2013,CB,,60.0,,,blocking,,,,60.0,,,,,,,
CIN,2013,DI,,70.7,,,blocking,,71.3,,82.0,,,,,,,
CIN,2013,FB,,56.4,,,blocking,,75.9,,58.2,,,,,,,
CIN,2013,G,,72.625,,,blocking,,78.43333333333334,,70.125,,,,,,,
CIN,2013,HB,,67.39999999999999,,,blocking,,80.10000000000001,,61.800000000000004,,,,,,,
CIN,2013,LB,,60.0,,,blocking,,,,60.0,,,,,,,
