player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Kyu Blu Kelly,2023,4,4.149144,1.037286,0.309144,0.005,4.71393,1.178482,0.351225,00-0038381,2023,WAS,DB,CB,36.0,2001-05-22,BAL,157.0,22.0
Tariq Castro-Fields,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037833,2023,WAS,DB,CB,26.0,1999-01-14,SF,221.0,25.0
Christian Holmes,2022,4,3.75388,0.93847,0.09388,0.005,4.604904,1.151226,0.115163,00-0037095,2023,WAS,DB,CB,34.0,1997-11-14,WAS,240.0,26.0
Jace Whittaker,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036043,2023,WAS,DB,CB,0.0,1995-07-16,,,28.0
DaMarcus Fields,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037535,2023,WAS,DB,CB,38.0,,,,
D'Angelo Mandell,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038739,2023,WAS,DB,CB,38.0,1998-12-27,,,25.0
Nick Whiteside,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038841,2023,WAS,DB,CB,37.0,2000-05-01,,,23.0
D.J. Stirgus,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038838,2023,WAS,DB,CB,41.0,,,,
Jeremy Reaves,2023,1,2.627,2.627,0.0,0.012,2.98459,2.98459,0.0,00-0034465,2023,WAS,DB,SS,39.0,1996-08-29,,,27.0
Quan Martin,2023,4,7.637824,1.909456,5.111995,0.008,8.677492,2.169373,5.807845,00-0039149,2023,WAS,DB,CB,20.0,2000-04-17,WAS,47.0,24.0
Terrell Burgess,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036421,2023,WAS,DB,FS,32.0,1998-11-12,LA,104.0,25.0
Percy Butler,2022,4,4.44902,1.112255,0.78902,0.005,5.457635,1.364409,0.967895,00-0038100,2023,WAS,DB,FS,35.0,2000-05-05,WAS,113.0,23.0
Darrick Forrest,2021,4,3.791076,0.947769,0.311076,0.005,5.305429,1.326357,0.435336,00-0036638,2023,WAS,DB,FS,22.0,1999-05-22,WAS,163.0,24.0
Sean Chandler,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034496,2023,WAS,DB,SS,48.0,1996-04-27,,,27.0
Joshua Kalu,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034662,2023,WAS,DB,FS,42.0,1995-08-28,,,28.0
Kamren Curl,2020,4,3.408328,0.852082,0.113328,0.004,4.391963,1.097991,0.146034,00-0036349,2023,WAS,DB,SS,31.0,1999-03-03,WAS,216.0,25.0
Kendall Smith,2023,3,2.702,0.900667,0.037,0.004,3.069799,1.023267,0.042036,00-0038837,2023,WAS,DB,FS,40.0,,,,
Joey Slye,2022,2,4.2,2.1,2.0,0.01,5.152161,2.576081,2.45341,00-0035192,2023,WAS,K,K,6.0,1996-04-10,,,28.0
Tress Way,2020,4,13.25,3.3125,6.415,0.017,17.073915,4.268479,8.266352,00-0030140,2023,WAS,P,P,5.0,1990-04-18,,,34.0
Camaron Cheeseman,2021,4,3.610704,0.902676,0.130704,0.005,5.053007,1.263252,0.182914,00-0036659,2023,WAS,LS,LS,54.0,1998-04-26,WAS,225.0,25.0
Tucker Addington,2023,3,2.955,0.985,0.0,0.004,3.357238,1.119079,0.0,00-0037686,2023,WAS,LS,LS,58.0,1997-07-16,,,26.0
Curtis Brooks,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,,2023,WAS,DL,DT,68.0,1998-02-06,IND,216.0,26.0
Drew White,2022,3,2.5675,0.855833,0.0275,0.004,3.149565,1.049855,0.033734,,2023,WAS,LB,MLB,58.0,1998-09-15,,,25.0
