DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_Rank,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_Player,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_JerseyNumber,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_Position,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_GamesPlayed,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushTotalSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushSnapsPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushGrade,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushPenalties,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushTotalPressures,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushSacks,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushHits,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushHurries,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushPressureRate,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushWinPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushBattedPasses,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetTotalSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetSnapsPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetGrade,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetTotalPressures,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetSacks,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetHits,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetHurries,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetPressureRate,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetWinPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetBattedPasses
13.0,Milton Williams,#93,DI,17.0,322.0,322.0,100.0,62.0,1 (0),25.0,2.0,9.0,14.0,4.4,7.8,0.0,146.0,146.0,100.0,67.7,18.0,1.0,7.0,10.0,6.9,12.3,0.0
14.0,Kentavius Street,#97,DI,8.0,56.0,56.0,100.0,61.3,1 (0),3.0,0.0,0.0,3.0,2.8,9.4,0.0,27.0,27.0,100.0,58.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0
15.0,Josh Jobe,#28,CB,8.0,180.0,1.0,0.6,60.0,5 (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,-,0.0,0.0,0.0,0.0,,,0.0
16.0,Kevin Byard,#31,S,11.0,506.0,12.0,2.4,59.7,3 (2),5.0,0.0,0.0,5.0,20.8,16.7,1.0,245.0,2.0,0.8,55.2,1.0,0.0,0.0,1.0,25.0,0.0,0.0
17.0,Reed Blankenship,#32,S,15.0,626.0,9.0,1.4,59.2,1 (0),2.0,0.0,2.0,0.0,12.5,0.0,0.0,320.0,6.0,1.9,59.9,1.0,0.0,1.0,0.0,8.3,0.0,0.0
18.0,Justin Evans,#30,S,4.0,153.0,1.0,0.7,58.3,0 (0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,-,0.0,0.0,0.0,0.0,,,0.0
19.0,Moro Ojomo,#72,DI,5.0,39.0,39.0,100.0,57.5,0 (0),0.0,0.0,0.0,0.0,0.0,7.9,0.0,13.0,13.0,100.0,55.9,0.0,0.0,0.0,0.0,0.0,7.7,0.0
20.0,Nolan Smith,#03,ED,18.0,119.0,95.0,79.8,55.5,1 (0),9.0,2.0,2.0,5.0,6.1,5.6,0.0,40.0,30.0,75.0,59.8,7.0,2.0,2.0,3.0,16.1,7.1,0.0
21.0,Marlon Tuipulotu,#95,DI,15.0,86.0,86.0,100.0,54.6,0 (0),6.0,2.0,0.0,4.0,4.8,3.6,0.0,28.0,28.0,100.0,56.0,3.0,2.0,0.0,1.0,9.6,0.0,0.0
22.0,James Bradberry,#24,CB,17.0,729.0,3.0,0.4,53.7,5 (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,1.0,0.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,Derek Barnett,#96,ED,8.0,60.0,55.0,91.7,53.3,0 (0),0.0,0.0,0.0,0.0,0.0,4.3,0.0,27.0,25.0,92.6,50.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0
24.0,Sydney Brown,#21,S,13.0,227.0,6.0,2.6,49.9,1 (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0.9,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,Zach Cunningham,#52,LB,14.0,572.0,53.0,9.3,49.9,2 (0),7.0,0.0,2.0,5.0,7.0,6.0,0.0,300.0,28.0,9.3,58.6,5.0,0.0,2.0,3.0,9.3,11.1,0.0
26.0,Patrick Johnson,#48,ED,2.0,22.0,19.0,86.4,46.1,0 (0),2.0,0.0,1.0,1.0,5.6,5.6,0.0,6.0,6.0,100.0,45.8,2.0,0.0,1.0,1.0,16.7,16.7,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
