DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_Rank,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_Player,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_JerseyNumber,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_Position,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_GamesPlayed,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushTotalSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushSnapsPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushGrade,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushPenalties,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushTotalPressures,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushSacks,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushHits,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushHurries,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushPressureRate,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushWinPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_PassRushBattedPasses,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetTotalSnaps,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetSnapsPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetGrade,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetTotalPressures,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetSacks,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetHits,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetHurries,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetPressureRate,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetWinPercentage,DEFENSE-PASS-RUSH_2023_DEFENSE-PASS-RUSH_2023_TruePassSetBattedPasses
12.0,Mike Ford,#28,CB,11.0,114.0,6.0,5.3,64.7,1 (0),0.0,0.0,0.0,0.0,0.0,16.7,0.0,58.0,2.0,3.4,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,Isaiah McGuire,#57,ED,4.0,59.0,56.0,94.9,64.6,1 (0),8.0,2.0,1.0,5.0,9.1,7.3,0.0,26.0,26.0,100.0,62.4,3.0,1.0,0.0,2.0,8.0,12.0,0.0
14.0,Greg Newsome II,#00,CB,15.0,502.0,22.0,4.4,64.4,5 (1),3.0,1.0,0.0,2.0,10.0,5.0,1.0,237.0,9.0,3.8,56.8,2.0,1.0,0.0,1.0,16.7,0.0,0.0
15.0,Jordan Elliott,#96,DI,18.0,242.0,240.0,99.2,63.9,6 (1),13.0,3.0,0.0,10.0,3.5,7.9,1.0,79.0,78.0,98.7,72.2,5.0,0.0,0.0,5.0,3.4,18.9,0.0
16.0,Ogbo Okoronkwo,#54,ED,15.0,302.0,287.0,95.0,62.8,1 (0),33.0,5.0,3.0,25.0,7.1,10.5,1.0,150.0,145.0,96.7,68.2,23.0,4.0,2.0,17.0,10.3,16.0,1.0
17.0,Alex Wright,#91,ED,17.0,244.0,231.0,94.7,61.6,4 (0),21.0,5.0,1.0,15.0,6.0,8.3,1.0,112.0,109.0,97.3,60.4,10.0,2.0,0.0,8.0,5.8,10.7,1.0
18.0,D'Anthony Bell,#37,S,10.0,169.0,10.0,5.9,59.5,0 (0),1.0,0.0,1.0,0.0,5.0,0.0,0.0,79.0,0.0,0.0,-,0.0,0.0,0.0,0.0,,,0.0
19.0,Mohamoud Diabate,#43,LB,2.0,8.0,2.0,25.0,57.8,0 (0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-,0.0,0.0,0.0,0.0,,,0.0
20.0,Ronnie Hickman Jr.,#33,S,11.0,234.0,2.0,0.9,57.4,1 (0),2.0,0.0,0.0,2.0,50.0,0.0,0.0,115.0,0.0,0.0,-,0.0,0.0,0.0,0.0,,,0.0
20.0,Sam Kamara,#92,ED,2.0,53.0,50.0,94.3,57.4,1 (0),4.0,0.0,0.0,4.0,4.3,13.0,0.0,27.0,27.0,100.0,61.2,4.0,0.0,0.0,4.0,8.0,20.0,0.0
22.0,Tanner McCalister,#48,CB,1.0,19.0,2.0,10.5,55.6,0 (0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-,0.0,0.0,0.0,0.0,,,0.0
23.0,Denzel Ward,#21,CB,14.0,421.0,2.0,0.5,55.5,3 (0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,-,0.0,0.0,0.0,0.0,,,0.0
24.0,Anthony Walker Jr.,#05,LB,12.0,277.0,32.0,11.6,54.9,1 (0),4.0,0.0,2.0,2.0,6.7,6.7,0.0,121.0,11.0,9.1,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,Sione Takitaki,#44,LB,16.0,359.0,38.0,10.6,54.3,0 (0),9.0,1.0,1.0,7.0,15.2,0.0,1.0,159.0,11.0,6.9,53.5,4.0,1.0,1.0,2.0,27.8,0.0,0.0
26.0,Rodney McLeod,#26,S,10.0,174.0,5.0,2.9,52.5,0 (0),1.0,0.0,0.0,1.0,10.0,0.0,0.0,84.0,2.0,2.4,56.6,1.0,0.0,0.0,1.0,25.0,0.0,0.0
27.0,Siaki Ika,#62,DI,5.0,56.0,55.0,98.2,51.5,3 (0),1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,20.0,100.0,50.3,1.0,0.0,1.0,0.0,2.8,0.0,0.0
28.0,Jordan Kunaszyk,#51,LB,2.0,30.0,4.0,13.3,51.1,0 (0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,Tony Fields II,#42,LB,14.0,129.0,16.0,12.4,48.2,0 (0),2.0,0.0,0.0,2.0,6.3,0.0,0.0,42.0,4.0,9.5,53.3,1.0,0.0,0.0,1.0,12.5,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
