season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2024,Chauncey Golston,GolsCh00,DAL,26.0,DE,7.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,5.0,23.0,0.0,0.0,2024-10-31
2024,Brandon Graham,GrahBr99,PHI,36.0,DE,7.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,1.0,1.0,4.0,12.0,1.0,0.077,2024-10-31
2024,JT Gray,GrayJ.00,NO,28.0,DB,8.0,0.0,0.0,1.0,1.0,1.0,36.0,36.0,36.0,1.0,158.3,2.0,2.0,34.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.063,2024-10-31
2024,Shaquill Griffin,GrifSh00,MIN,29.0,CB,7.0,0.0,1.0,23.0,11.0,0.478,140.0,12.7,6.1,1.0,63.7,10.5,82.0,58.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.067,2024-10-31
2024,Charles Harris,HarrCh03,CAR,29.0,OLB,7.0,6.0,0.0,3.0,3.0,1.0,38.0,12.7,12.7,0.0,118.7,2.7,8.0,30.0,9.0,1.0,2.0,2.0,5.0,14.0,4.0,0.222,2024-10-31
2024,DJ Johnson,JohnDJ00,CAR,26.0,OLB,8.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,118.7,2.0,2.0,1.0,8.0,0.0,0.0,0.5,1.0,25.0,2.0,0.07400000000000001,2024-10-31
2024,DJ Jones,JoneD.01,DEN,29.0,DT,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,1.0,0.0,3.0,17.0,0.0,0.0,2024-10-31
2024,Sebastian Joseph-Day,JoseSe00,TEN,29.0,DL,7.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,2.0,4.0,19.0,2.0,0.095,2024-10-31
2024,George Karlaftis,KarlGe00,KC,23.0,DE,7.0,7.0,0.0,3.0,1.0,0.33299999999999996,9.0,9.0,3.0,0.0,42.4,3.3,3.0,6.0,0.0,3.0,8.0,3.0,14.0,18.0,0.0,0.0,2024-10-31
2024,Chris Lammons,LammCh00,IND,28.0,CB,7.0,1.0,0.0,10.0,9.0,0.9,101.0,11.2,10.1,1.0,142.1,4.5,46.0,55.0,2.0,1.0,0.0,1.0,2.0,11.0,3.0,0.214,2024-10-31
2024,Laiatu Latu,LatuLa00,IND,24.0,DE,8.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,83.3,4.0,4.0,0.0,0.0,7.0,4.0,2.0,13.0,14.0,1.0,0.067,2024-10-31
2024,Nnamdi Madubuike,MaduJu00,BAL,27.0,DT,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,5.0,2.0,9.0,15.0,0.0,0.0,2024-10-31
2024,JerZhan Newton,NewtJe00,WAS,22.0,DT,7.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,4.0,0.0,5.0,14.0,0.0,0.0,2024-10-31
2024,Rakeem Nunez-Roches,NuneRa00,NYG,31.0,DL,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,1.0,4.0,28.0,2.0,0.067,2024-10-31
2024,Dayo Odeyingbo,OdeyDa00,IND,25.0,DE,8.0,5.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,79.2,-2.0,-2.0,1.0,0.0,1.0,6.0,3.0,11.0,15.0,1.0,0.063,2024-10-31
2024,Sam Okuayinonu,OkuaSa00,SF,26.0,DL,7.0,0.0,0.0,3.0,3.0,1.0,15.0,5.0,5.0,0.0,87.5,-4.0,-12.0,27.0,0.0,1.0,3.0,3.0,7.0,12.0,1.0,0.077,2024-10-31
2024,David Onyemata,OnyeDa00,ATL,32.0,DL,8.0,8.0,0.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,79.2,-8.0,-8.0,6.0,0.0,2.0,0.0,1.0,3.0,21.0,2.0,0.087,2024-10-31
2024,LaBryan Ray,RayxLa02,CAR,27.0,DE,7.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,2024-10-31
2024,Roy Robertson-Harris,RobeRo00,2TM,31.0,,8.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-7.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,14.0,3.0,0.17600000000000002,2024-10-31
2024,Jaquelin Roy,RoyxJa00,NE,24.0,DT,4.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,1.0,0.067,2024-10-31
2024,Nathan Shepherd,ShepNa00,NO,31.0,DT,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,1.0,0.0,4.0,19.0,0.0,0.0,2024-10-31
2024,Zach Sieler,SielZa00,MIA,29.0,DT,6.0,6.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,18.0,2.0,0.1,2024-10-31
2024,Charles Snowden,SnowCh00,LV,26.0,DE,8.0,6.0,0.0,4.0,3.0,0.75,17.0,5.7,4.3,0.0,82.3,3.5,12.0,5.0,8.0,0.0,4.0,1.5,6.0,23.0,1.0,0.042,2024-10-31
2024,Dante Stills,StilDa01,ARI,25.0,DL,7.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,79.2,-7.0,-7.0,10.0,0.0,0.0,1.0,3.0,4.0,22.0,0.0,0.0,2024-10-31
2024,Patrick Surtain,SurtPa01,DEN,24.0,CB,7.0,7.0,3.0,20.0,13.0,0.65,114.0,8.8,5.7,1.0,57.1,8.4,84.0,30.0,2.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,2024-10-31
2024,Josh Sweat,SweaJo00,PHI,27.0,OLB,7.0,6.0,0.0,1.0,1.0,1.0,13.0,13.0,13.0,0.0,118.7,6.0,6.0,7.0,7.0,2.0,3.0,3.0,8.0,14.0,0.0,0.0,2024-10-31
2024,TVondre Sweat,SweaTV01,TEN,23.0,NT,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,21.0,0.0,0.0,2024-10-31
2024,JaSir Taylor,TaylJa04,LAC,25.0,DB,5.0,2.0,0.0,13.0,8.0,0.615,68.0,8.5,5.2,1.0,100.8,5.4,49.0,19.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2024-10-31
2024,Tuli Tuipulotu,TuipTu00,LAC,22.0,OLB,7.0,4.0,0.0,2.0,1.0,0.5,25.0,25.0,12.5,0.0,95.8,7.0,10.0,15.0,5.0,2.0,0.0,1.0,3.0,17.0,3.0,0.15,2024-10-31
2024,KVon Wallace,WallKV00,SEA,27.0,S,8.0,0.0,0.0,5.0,5.0,1.0,72.0,14.4,14.4,0.0,118.7,8.6,43.0,29.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.067,2024-10-31
2024,TreDavious White,WhitTr01,LA,29.0,DB,4.0,4.0,0.0,18.0,12.0,0.667,178.0,14.8,9.9,4.0,138.4,11.9,144.0,34.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.25,2024-10-31
2024,Nate Wiggins,WiggNa00,BAL,21.0,CB,6.0,3.0,0.0,24.0,12.0,0.5,208.0,17.3,8.7,0.0,79.9,14.0,147.0,61.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.133,2024-10-31
2024,Leonard Williams,WillLe02,SEA,30.0,DE,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,9.0,2.5,14.0,16.0,3.0,0.158,2024-10-31
2024,Felix Anudike-Uzomah,AnudFe00,KC,22.0,DE,7.0,2.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,95.8,3.0,3.0,4.0,0.0,0.0,4.0,1.0,5.0,12.0,2.0,0.14300000000000002,2024-10-31
2024,Arik Armstead,ArmsAr01,JAX,31.0,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,11.0,0.0,0.0,2024-10-31
2024,Derrick Barnes,BarnDe02,DET,25.0,LB,3.0,3.0,0.0,2.0,2.0,1.0,14.0,7.0,7.0,0.0,95.8,4.5,9.0,5.0,24.0,0.0,0.0,0.0,0.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Jordan Battle,BattJo00,CIN,24.0,S,8.0,0.0,0.0,4.0,3.0,0.75,81.0,27.0,20.3,1.0,156.2,18.8,69.0,12.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.091,2024-10-31
2024,Nick Bellore,BellNi01,WAS,35.0,LB,8.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,79.2,-2.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2024-10-31
2024,Andrew Billings,BillAn00,CHI,29.0,DL,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,2.0,1.0,7.0,10.0,1.0,0.091,2024-10-31
2024,Taven Bryan,BryaTa00,IND,28.0,DT,8.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,2024-10-31
2024,DeWayne Carter,CartDe03,BUF,24.0,DT,7.0,2.0,0.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,79.2,-3.0,-3.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,2024-10-31
2024,KLavon Chaisson,ChaiKL00,LV,25.0,DE,6.0,1.0,0.0,3.0,3.0,1.0,17.0,5.7,5.7,0.0,90.3,-2.3,-7.0,24.0,0.0,0.0,1.0,1.0,2.0,12.0,4.0,0.25,2024-10-31
2024,Michael Danna,DannMi00,KC,27.0,DE,4.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,7.0,0.0,0.0,1.0,1.0,2.0,0.5,4.0,14.0,0.0,0.0,2024-10-31
2024,Jamin Davis,DaviJa11,WAS,26.0,DE,5.0,0.0,0.0,2.0,2.0,1.0,13.0,6.5,6.5,0.0,93.7,4.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2024-10-31
2024,Akeem Davis-Gaither,DaviAk01,CIN,27.0,LB,8.0,1.0,1.0,8.0,4.0,0.5,16.0,4.0,2.0,0.0,16.7,5.4,-2.0,18.0,7.0,1.0,0.0,0.0,1.0,19.0,2.0,0.095,2024-10-31
2024,Storm Duck,DuckSt00,MIA,24.0,CB,6.0,1.0,0.0,7.0,4.0,0.5710000000000001,16.0,4.0,2.3,0.0,62.2,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2024-10-31
2024,Mario Edwards,EdwaMa01,HOU,30.0,DT,6.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,3.0,2.0,9.0,18.0,4.0,0.182,2024-10-31
2024,Jordan Fuller,FullJo01,CAR,26.0,S,3.0,3.0,0.0,4.0,4.0,1.0,46.0,11.5,11.5,0.0,114.6,-0.3,-1.0,47.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.063,2024-10-31
2024,Tyrek Funderburk,FundTy00,TB,24.0,CB,6.0,2.0,0.0,14.0,13.0,0.929,163.0,12.5,11.6,2.0,154.8,10.4,98.0,65.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.214,2024-10-31
2024,Jack Gibbens,GibbJa00,TEN,26.0,LB,7.0,2.0,0.0,6.0,5.0,0.833,44.0,8.8,7.3,0.0,97.2,5.2,22.0,22.0,3.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,2024-10-31
2024,Renardo Green,GreeRe00,SF,24.0,CB,8.0,0.0,1.0,16.0,7.0,0.43799999999999994,123.0,17.6,7.7,2.0,84.1,11.2,71.0,52.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2024-10-31
2024,Logan Hall,HallLo00,TB,24.0,DL,7.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,3.0,6.0,13.0,1.0,0.071,2024-10-31
2024,Josh Jobe,JobeJo00,SEA,26.0,CB,2.0,1.0,1.0,14.0,6.0,0.429,113.0,18.8,8.1,0.0,41.7,11.8,103.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.071,2024-10-31
2024,DaQuan Jones,JoneDa04,BUF,33.0,DT,8.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,12.0,1.0,0.077,2024-10-31
2024,Calijah Kancey,KancCa00,TB,23.0,DL,3.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,0.091,2024-10-31
2024,Josh Paschal,PascJo00,DET,25.0,DL,6.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,79.2,-1.0,-1.0,4.0,0.0,1.0,1.0,1.0,3.0,9.0,0.0,0.0,2024-10-31
2024,Harrison Phillips,PhilHa00,MIN,28.0,DL,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,2.0,2.0,7.0,23.0,4.0,0.14800000000000002,2024-10-31
2024,Sheldon Rankins,RankSh00,CIN,30.0,DT,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,15.0,3.0,0.16699999999999998,2024-10-31
2024,Demani Richardson,RichDe03,CAR,24.0,S,5.0,1.0,0.0,5.0,3.0,0.6,28.0,9.3,5.6,0.0,75.4,19.2,19.0,9.0,2.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,2024-10-31
2024,Malcolm Roach,RoacMa01,DEN,26.0,DT,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,13.0,0.0,0.0,0.0,0.0,3.0,0.5,4.0,18.0,2.0,0.1,2024-10-31
2024,Nolan Smith,SmitNo02,PHI,23.0,OLB,7.0,1.0,0.0,3.0,2.0,0.667,12.0,6.0,4.0,1.0,113.9,5.0,9.0,3.0,10.0,1.0,0.0,2.5,4.0,17.0,1.0,0.055999999999999994,2024-10-31
2024,Chau Smith-Wade,SmitCh05,CAR,22.0,CB,7.0,1.0,0.0,6.0,5.0,0.833,28.0,5.6,4.7,1.0,125.7,3.8,10.0,18.0,2.0,1.0,0.0,0.0,1.0,16.0,1.0,0.059000000000000004,2024-10-31
2024,Dawuane Smoot,SmooDa00,BUF,29.0,DE,6.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,1.5,5.0,12.0,0.0,0.0,2024-10-31
2024,Kayvon Thibodeaux,ThibKa00,NYG,24.0,OLB,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,7.0,0.0,4.0,2.0,7.0,12.0,1.0,0.077,2024-10-31
2024,Anthony Walker,WalkAn01,MIA,29.0,LB,7.0,1.0,0.0,5.0,5.0,1.0,44.0,8.8,8.8,0.0,103.3,5.2,26.0,18.0,6.0,1.0,0.0,0.0,1.0,17.0,1.0,0.055999999999999994,2024-10-31
2024,Chris Williams,WillCh08,CHI,26.0,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.1,2024-10-31
2024,Darious Williams,WillDa09,LA,31.0,DB,3.0,2.0,0.0,13.0,10.0,0.769,174.0,17.4,13.4,1.0,143.9,7.2,82.0,92.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.182,2024-10-31
2024,Devonte Wyatt,WyatDe00,GB,26.0,DL,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,3.0,6.0,10.0,4.0,0.28600000000000003,2024-10-31
2024,JaWhaun Bentley,BentJa00,NE,28.0,LB,2.0,2.0,0.0,6.0,6.0,1.0,45.0,7.5,7.5,0.0,97.9,2.3,14.0,31.0,7.0,0.0,0.0,0.5,1.0,12.0,0.0,0.0,2024-10-31
2024,JD Bertrand,BertJD00,ATL,24.0,LB,8.0,0.0,0.0,4.0,3.0,0.75,31.0,10.3,7.8,0.0,96.9,2.8,8.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2024-10-31
2024,Josh Blackwell,BlacJo00,CHI,25.0,DB,7.0,1.0,1.0,7.0,5.0,0.7140000000000001,60.0,12.0,8.6,0.0,57.7,6.0,19.0,41.0,6.0,1.0,0.0,0.0,1.0,8.0,1.0,0.111,2024-10-31
2024,Joey Bosa,BosaJo00,LAC,29.0,OLB,4.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,2.0,4.0,9.0,1.0,0.1,2024-10-31
2024,DeForest Buckner,BuckDe00,IND,30.0,DT,3.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,2.5,5.0,10.0,1.0,0.091,2024-10-31
2024,Jalen Carter,CartJa05,PHI,23.0,DT,7.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,5.0,3.0,11.0,14.0,2.0,0.125,2024-10-31
2024,Micheal Clemons,ClemMi03,NYJ,27.0,DL,8.0,8.0,0.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,104.2,-2.0,-2.0,11.0,0.0,5.0,2.0,2.5,10.0,14.0,0.0,0.0,2024-10-31
2024,Junior Colson,ColsJu00,LAC,22.0,LB,5.0,0.0,0.0,11.0,6.0,0.545,72.0,12.0,6.5,0.0,74.8,7.0,41.0,31.0,6.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,2024-10-31
2024,Jordan Elliott,ElliJo02,SF,27.0,DL,7.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,2024-10-31
2024,Poona Ford,FordPo00,LAC,29.0,DT,7.0,7.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,15.0,0.0,0.0,2024-10-31
2024,Richie Grant,GranRi00,ATL,27.0,S,8.0,1.0,0.0,6.0,2.0,0.33299999999999996,48.0,24.0,8.0,0.0,63.2,16.2,26.0,22.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-10-31
2024,Kamu Grugier-Hill,GrugKa00,MIN,30.0,LB,7.0,0.0,2.0,11.0,4.0,0.364,18.0,4.5,1.6,0.0,5.3,3.3,-2.0,20.0,8.0,0.0,0.0,0.0,0.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Chris Jones,JoneCh09,KC,30.0,DT,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,10.0,6.0,3.0,19.0,15.0,0.0,0.0,2024-10-31
2024,Damontae Kazee,KazeDa00,PIT,31.0,S,6.0,0.0,1.0,9.0,7.0,0.778,138.0,19.7,15.3,0.0,79.2,11.7,90.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2024-10-31
2024,Kamren Kinchens,KincKa00,LA,22.0,DB,7.0,0.0,0.0,6.0,6.0,1.0,95.0,15.8,15.8,2.0,158.3,12.7,76.0,19.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.067,2024-10-31
2024,Marshawn Kneeland,KneeMa00,DAL,23.0,DE,5.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,2.0,3.0,0.0,5.0,10.0,1.0,0.091,2024-10-31
2024,DeMarcus Lawrence,LawrDe00,DAL,32.0,DE,4.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,3.0,0.17600000000000002,2024-10-31
2024,Roy Lopez,LopeRo00,ARI,27.0,DL,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,17.0,1.0,0.055999999999999994,2024-10-31
2024,Marte Mapu,MapuMa00,NE,25.0,S,4.0,4.0,0.0,9.0,4.0,0.444,52.0,13.0,5.8,0.0,63.2,13.8,28.0,24.0,6.0,1.0,0.0,0.5,2.0,20.0,0.0,0.0,2024-10-31
2024,Isaiah McGuire,McGuIs00,CLE,23.0,DE,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,5.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,14.0,0.0,0.0,2024-10-31
2024,Alim McNeill,McNeAl00,DET,24.0,DL,7.0,7.0,0.0,1.0,1.0,1.0,15.0,15.0,15.0,0.0,118.7,2.0,2.0,13.0,2.0,3.0,1.0,2.5,7.0,10.0,1.0,0.091,2024-10-31
2024,Darius Muasau,MuasDa00,NYG,23.0,LB,7.0,1.0,1.0,4.0,3.0,0.75,17.0,5.7,4.3,0.0,42.7,-0.8,-6.0,23.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Byron Murphy,MurpBy00,SEA,22.0,DT,5.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,11.0,0.0,112.5,2.0,2.0,9.0,0.0,2.0,0.0,0.5,3.0,14.0,0.0,0.0,2024-10-31
2024,Byron Murphy,MurpBy01,SEA,22.0,DT,5.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,11.0,0.0,112.5,2.0,2.0,9.0,0.0,2.0,0.0,0.5,3.0,14.0,0.0,0.0,2024-10-31
2024,Myles Murphy,MurpMy00,CIN,22.0,DE,4.0,0.0,0.0,2.0,1.0,0.5,4.0,4.0,2.0,0.0,56.2,-2.5,-6.0,10.0,0.0,3.0,0.0,0.0,3.0,11.0,0.0,0.0,2024-10-31
2024,Ogbonnia Okoronkwo,OkorOg00,CLE,29.0,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,1.0,2.0,3.0,10.0,1.0,0.091,2024-10-31
2024,Ed Oliver,OlivEd00,BUF,27.0,DT,6.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,3.0,1.0,5.0,12.0,0.0,0.0,2024-10-31
2024,Joseph Ossai,OssaJo00,CIN,24.0,DE,8.0,0.0,0.0,5.0,4.0,0.8,28.0,7.0,5.6,0.0,90.0,0.0,-4.0,32.0,2.0,1.0,3.0,0.0,4.0,18.0,3.0,0.14300000000000002,2024-10-31
2024,Winston Reid,ReidWi01,CLE,25.0,LB,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,0.0,0.5,1.0,12.0,1.0,0.077,2024-10-31
2024,Khalen Saunders,SaunKh00,NO,28.0,DT,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,52.1,4.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,14.0,1.0,0.067,2024-10-31
2024,Solomon Thomas,ThomSo00,NYJ,29.0,DL,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-1.0,0.0,0.0,0.0,3.0,1.0,1.5,6.0,15.0,5.0,0.25,2024-10-31
2024,Casey Toohill,ToohCa00,BUF,28.0,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,2024-10-31
2024,Joe Tryon-Shoyinka,TryoJo00,TB,25.0,OLB,8.0,8.0,0.0,8.0,5.0,0.625,9.0,1.8,1.1,0.0,66.7,1.6,-16.0,25.0,47.0,4.0,2.0,1.0,7.0,14.0,3.0,0.17600000000000002,2024-10-31
2024,Brent Urban,UrbaBr00,BAL,33.0,DE,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,2024-10-31
2024,Tershawn Wharton,WharTe00,KC,26.0,DT,7.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,6.0,2.0,2.5,11.0,13.0,1.0,0.071,2024-10-31
2024,Ahkello Witherspoon,WithAh00,LA,29.0,CB,4.0,1.0,0.0,11.0,8.0,0.727,116.0,14.5,10.5,0.0,106.6,10.8,75.0,41.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,2024-10-31
2024,Samuel Womack,WomaSa00,IND,25.0,CB,8.0,4.0,0.0,17.0,7.0,0.41200000000000003,100.0,14.3,5.9,1.0,80.5,10.5,66.0,34.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.182,2024-10-31
2024,Ugo Amadi,AmadUg00,NO,27.0,S,2.0,0.0,0.0,6.0,4.0,0.667,39.0,9.8,6.5,1.0,124.3,6.5,22.0,17.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2024-10-31
2024,Derek Barnett,BarnDe01,HOU,28.0,DE,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-7.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,2024-10-31
2024,Robert Beal,BealRo00,SF,25.0,DL,8.0,0.0,0.0,1.0,1.0,1.0,13.0,13.0,13.0,0.0,118.7,-4.0,-4.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2024-10-31
2024,DAnthony Bell,BellDA03,CLE,28.0,S,8.0,1.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,91.7,4.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,11.0,1.0,0.083,2024-10-31
2024,Cole Bishop,BishCo00,BUF,22.0,S,7.0,1.0,0.0,7.0,5.0,0.7140000000000001,68.0,13.6,9.7,0.0,102.1,5.3,15.0,53.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,0.16699999999999998,2024-10-31
2024,Thomas Booker,BookTh00,PHI,25.0,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5,1.0,12.0,0.0,0.0,2024-10-31
2024,CJ Brewer,BrewCJ00,TB,27.0,DL,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,2.0,3.0,10.0,3.0,0.231,2024-10-31
2024,Karl Brooks,BrooKa00,GB,24.0,DL,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,2.0,1.5,7.0,12.0,1.0,0.077,2024-10-31
2024,Tyson Campbell,CampTy01,JAX,24.0,CB,3.0,3.0,0.0,11.0,3.0,0.273,30.0,10.0,2.7,0.0,39.6,16.2,22.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1,2024-10-31
2024,DJ Davidson,DaviDJ00,NYG,25.0,DL,8.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,2.0,3.0,16.0,2.0,0.111,2024-10-31
